"","Name","Chromosome","Position","OWA","rrBLUP.OWA"
"2973","PstI.TP338856",2,59737782,0.316856585743385,0.482106974408361
"521","NsiI.TP356679",2,59751156,0.357558018724042,0.438977217418577
"3718","PstI.TP632941",2,59755581,0.180220320448284,0.660358358877771
"2415","PstI.TP146107",2,59799394,0.733036661969697,0.184911251529424
"1949","PstI.TP1142298",2,59921596,1.13502072529454,0.0732789562301063
"673","NsiI.TP424611",2,59949009,0.295942796111003,0.505891292008166
"22","GFSSContig15605_1353",2,60429799,0.257752577463723,0.552392053726941
"2069","PstI.TP1178906",2,60492006,0.34199947173956,0.454988613581761
"1914","PstI.TP1129605",2,60533982,0.710305017787317,0.194847564733441
"4623","PstI.TP929497",2,60716322,0.125892083128621,0.748355434589108
"3777","PstI.TP65744",2,60726974,0.0963132156211576,0.801100097104114
"4822","PstI.TP997600",2,60822373,0.0369409686924444,0.918457428966215
"3097","PstI.TP382088",2,61025046,0,1
"510","NsiI.TP351136",2,61077854,0,1
"2870","PstI.TP30748",2,61112102,0.297731308512851,0.503812213451188
"3880","PstI.TP694469",2,61192392,0.517735841831499,0.303573709970591
"650","NsiI.TP417423",2,61223513,0.71347062908029,0.193432467072007
"976","NsiI.TP513267",2,61239677,0,1
"2703","PstI.TP250202",2,61270945,0.111520065593673,0.77353493851807
"1054","NsiI.TP548701",2,61303127,0.863614312844486,0.136894401429591
"417","NsiI.TP293415",2,61309425,0,1
"2005","PstI.TP1160855",2,61313736,0,1
"2536","PstI.TP192390",2,61333913,0,1
"3545","PstI.TP548709",2,61335066,0.215396715082923,0.608980357656605
"3590","PstI.TP577552",2,61335361,0,1
"824","NsiI.TP464287",2,61339842,0,1
"4082","PstI.TP762318",2,61355207,0.0370390947881192,0.918249932752187
"1580","PstI.TP1008253",2,61356637,0.181878088905775,0.657842474840057
"968","NsiI.TP508238",2,61419445,0.398580027024474,0.399410955456087
"2007","PstI.TP1161045",2,61497818,0.0266580655559345,0.940463477222977
"4249","PstI.TP812943",2,61589887,0.276227049688166,0.529386607564605
"4754","PstI.TP975023",2,61638010,0.187451846998825,0.649453636654262
"3263","PstI.TP44348",2,61688094,0.0121460964974015,0.972420047017549
"3171","PstI.TP408602",2,61706850,0,1
"3739","PstI.TP641744",2,61738293,0.0282337309855061,0.937057560419412
"211","NsiI.TP179278",2,61874011,0.372251533362505,0.424373705278196
"1955","PstI.TP1144152",2,61957721,0.0627042990357574,0.865557055761276
"1896","PstI.TP1123778",2,61958273,0.201299604543688,0.629072058362858
"1965","PstI.TP1148558",2,62049812,0.047618619174944,0.896151386025505
"264","NsiI.TP209091",2,62052421,0.465186488273497,0.342620631901166
"347","NsiI.TP252714",2,62096963,1.29516779398908,0.0506794865211507
"3428","PstI.TP509122",2,62099032,0.665419038397369,0.216063278451272
"726","NsiI.TP438031",2,62133346,0.0240785764979853,0.946065975040183
"3491","PstI.TP532736",2,62195730,0.0820380224080721,0.827869680689614
"3144","PstI.TP397490",2,62195783,0,1
"1055","NsiI.TP549004",2,62333756,0,1
"4789","PstI.TP987666",2,62343916,1.14551011344482,0.0715302736578433
"2074","PstI.TP1181052",2,62344184,1.03271326922122,0.0927441938878514
"78","GFSSContig7235_407",2,62400621,0.0445292803572192,0.902548855111882
"1181","NsiI.TP614629",2,62417756,0,1
"4496","PstI.TP886589",2,62498521,0.668548277061375,0.214512064657049
"3933","PstI.TP710432",2,62555401,0,1
"4445","PstI.TP870640",2,62558309,0,1
"3641","PstI.TP6025",2,62661228,0,1
"98","NsiI.TP111030",2,62661855,0.0322223648127873,0.92849086482168
"2495","PstI.TP178231",2,62690478,0.180495137797229,0.659940622676947
"1890","PstI.TP1121003",2,62934564,0.15098077040152,0.706348829133432
"4053","PstI.TP750514",2,62972310,0.0039283277703752,0.990995476776822
"1049","NsiI.TP545563",2,63124650,0.318857416689433,0.479890975881245
"3303","PstI.TP454285",2,63153549,0.0980121572969737,0.797972349147152
"3326","PstI.TP460957",2,63153566,0.196891774583227,0.635489274924867
"4551","PstI.TP903912",2,63218438,0,1
"2174","PstI.TP1217033",2,63330699,0.462036905723836,0.345114410760766
"3596","PstI.TP578565",2,63409175,1.26306184664713,0.0545680146793673
"2603","PstI.TP214763",2,63534053,0,1
"1013","NsiI.TP525508",2,63549776,0.0238272461017662,0.946613630976237
"1628","PstI.TP1021339",2,63565830,0.0272088552947817,0.939271499611745
"1633","PstI.TP1022383",2,63575726,0.222360457889099,0.599293465215227
"1770","PstI.TP1069784",2,63643324,0.125906729192211,0.748330197619891
"4776","PstI.TP982615",2,63682812,0.290286047640395,0.512523699556881
"10","GFSSContig11619_923",2,63686436,0.108018313178554,0.779797227611885
"3287","PstI.TP449117",2,63692942,0.435653365980451,0.366730165133946
"1648","PstI.TP1025950",2,63727163,0,1
"441","NsiI.TP313019",2,63730600,0.131599138834931,0.738585642665137
"722","NsiI.TP437484",2,63813676,0.107386939685447,0.780931714407622
"3469","PstI.TP528884",2,63869478,0,1
"2646","PstI.TP228545",2,63881407,0.222041374182906,0.599733938334831
"2947","PstI.TP332893",2,63934460,0.114309467797275,0.768582571664807
"3830","PstI.TP680879",2,64067358,0,1
"1607","PstI.TP1015830",2,64144907,0,1
"3391","PstI.TP48914",2,64219114,0.316145174711251,0.482897353517512
"3717","PstI.TP632828",2,64238905,0.119008694321226,0.760311055805687
"2759","PstI.TP268085",2,64265265,0,1
"4800","PstI.TP991232",2,64423119,0.122637715729069,0.753984267876906
"2376","PstI.TP136266",2,64424937,0,1
"1707","PstI.TP1046232",2,64504186,0,1
"3525","PstI.TP543346",2,64518197,0.152583765374117,0.70374647840503
"2336","PstI.TP1285666",2,64593899,0,1
"4340","PstI.TP838455",2,64681502,1.43317351992453,0.0368830205087111
"1875","PstI.TP1114725",2,64759859,0,1
"2425","PstI.TP150789",2,64840814,0.75274411533164,0.176707867010176
"1400","NsiI.TP742769",2,64965783,0.369748784018248,0.426826343472962
"3107","PstI.TP384804",2,65029446,0.183291752164048,0.655704626314796
"3823","PstI.TP67765",2,65087402,0.540703654230336,0.287936251024226
"3852","PstI.TP688032",2,65120135,0,1
"2594","PstI.TP212672",2,65281161,0,1
"1138","NsiI.TP588396",2,65356142,0,1
"3554","PstI.TP550208",2,65391016,0.584383640602806,0.260385238135706
"2105","PstI.TP119224",2,65391243,0,1
"4450","PstI.TP873911",2,65476325,0.385865536756943,0.411277038135879
"3055","PstI.TP364783",2,65488173,0.0446578866442581,0.902281625668678
"1080","NsiI.TP557474",2,65588261,0.376155174737612,0.42057632833504
"3473","PstI.TP529734",2,65604246,0.430942902735784,0.370729458866145
"337","NsiI.TP243894",2,65614474,0.603525219835924,0.249157967898206
"3723","PstI.TP636397",2,65617813,0.322366740589763,0.476028833807697
"3135","PstI.TP393591",2,65650487,0,1
"4090","PstI.TP767430",2,65651169,0.261014797959121,0.548258283491023
"3835","PstI.TP682301",2,65662699,0,1
"4172","PstI.TP789863",2,65670320,0,1
"2383","PstI.TP138118",2,65682237,0,1
"365","NsiI.TP260920",2,65684606,0,1
"904","NsiI.TP489879",2,65709062,0.93489346124485,0.116173356903414
"3581","PstI.TP573905",2,65757565,0.530252532218529,0.294949366543739
"3936","PstI.TP710730",2,65757843,0,1
"4111","PstI.TP772632",2,65920887,1.42234189269196,0.0378144777943645
"1397","NsiI.TP741991",2,65962511,0.177888184116618,0.663913983401803
"2362","PstI.TP132033",2,66024864,0.13103135167092,0.739551884961849
"3614","PstI.TP585251",2,66036168,0,1
"1133","NsiI.TP583360",2,66047191,0,1
"2012","PstI.TP1162111",2,66075578,0.346904573063058,0.449878695268848
"3567","PstI.TP56299",2,66116392,0.158389081547813,0.69440192874797
"1743","PstI.TP1062801",2,66168895,0,1
"4757","PstI.TP976293",2,66188757,0.455422074294462,0.350411157134042
"2785","PstI.TP277119",2,66298262,0,1
"2786","PstI.TP277120",2,66298305,0,1
"324","NsiI.TP237430",2,66374519,0.279507957982572,0.525402387584229
"401","NsiI.TP279812",2,66497329,0.493000415809215,0.321365746176718
"257","NsiI.TP203885",2,66511978,0.0337742855771374,0.925178889146061
"1320","NsiI.TP691599",2,66513990,0.449121990447542,0.355531438112282
"4125","PstI.TP774715",2,66630116,0,1
"2599","PstI.TP214149",2,66672122,0,1
"4120","PstI.TP773869",2,66744137,0.12470283423165,0.750407499635793
"64","GFSSContig19031_267",2,66811225,0.617351168681018,0.241350849246562
"3242","PstI.TP434461",2,66813498,0.00210980735901463,0.995153770076144
"960","NsiI.TP505754",2,66915519,0,1
"188","NsiI.TP164577",2,66970277,0.446669632151705,0.357544719026245
"1327","NsiI.TP695317",2,66984343,0.269337589372436,0.537851532784433
"512","NsiI.TP352560",2,67013461,0.276670778924635,0.52884599661492
"4760","PstI.TP977916",2,67063264,0,1
"770","NsiI.TP449316",2,67107178,0,1
"4611","PstI.TP925971",2,67121384,0.616965109421321,0.241565489680408
"2582","PstI.TP209642",2,67215455,0,1
"2450","PstI.TP160109",2,67274463,0.0356679897220613,0.921153507844936
"516","NsiI.TP35357",2,67311248,0.487979855755858,0.325102376531122
"2429","PstI.TP152556",2,67340962,0,1
"2202","PstI.TP1230363",2,67341370,0.0896087936483807,0.813563032313725
"4733","PstI.TP967280",2,67346302,0.185858411958558,0.651840871615201
"1416","NsiI.TP751924",2,67349192,0.582674631439894,0.261411908968497
"335","NsiI.TP242810",2,67395983,0.204011233717167,0.625156521899301
"794","NsiI.TP45545",2,67426599,0.0264004732118783,0.941021458179221
"1621","PstI.TP1020517",2,67480548,0,1
"3816","PstI.TP674426",2,67595892,0,1
"271","NsiI.TP213158",2,67720379,0.327686704593667,0.470233207498943
"1820","PstI.TP1093731",2,67823974,0.0510086704202016,0.889183365685869
"3507","PstI.TP537688",2,67833294,0,1
"4721","PstI.TP963977",2,68012933,0.194979244813667,0.638293989903329
"965","NsiI.TP507550",2,68083311,0.790617863926373,0.161950441416888
"2730","PstI.TP258963",2,68162387,0,1
"261","NsiI.TP208425",2,68199092,0,1
"240","NsiI.TP195995",2,68227771,0.832099792644311,0.147197423177794
"86","GFSSContig9726_926",2,68556864,0.0667654485331524,0.857500834710238
"4693","PstI.TP948861",2,68614882,1.72176652278942,0.0189772586662277
"2765","PstI.TP270470",2,68616120,0,1
"1187","NsiI.TP615647",2,68626980,1.16234654706662,0.0688103002599055
"262","NsiI.TP208576",2,68701539,0.516922123641479,0.304143035677284
"1002","NsiI.TP521849",2,68931250,0.249528970065594,0.562951563871532
"535","NsiI.TP362028",2,68945769,0.0423005554463634,0.907192486249162
"2386","PstI.TP139651",2,69224467,0.151270114684725,0.705878388137959
"2991","PstI.TP343842",2,69334049,0.642460825462242,0.22779237074744
"420","NsiI.TP297195",2,69347500,0.613895636862976,0.243278855009815
"880","NsiI.TP483806",2,69445706,0,1
"2735","PstI.TP260492",2,69620358,0,1
"2736","PstI.TP260494",2,69620378,0.787261183497396,0.163207013024108
"1748","PstI.TP1064497",2,69620927,0,1
"4522","PstI.TP893646",2,69747250,0.756682953072352,0.175112459127485
"132","NsiI.TP129512",2,69942081,0.316514361264783,0.482487024898465
"2025","PstI.TP1165391",2,69968329,0.0481418518716551,0.89507236388872
"4812","PstI.TP995173",2,70172526,0.23839427766536,0.577571456519728
"3556","PstI.TP550469",2,70228783,0,1
"4414","PstI.TP860893",2,70230959,0.847046208306432,0.142217746144205
"4366","PstI.TP845278",2,70466190,1.39022368431223,0.0407170509736302
"3452","PstI.TP521787",2,70479993,0.468513801580821,0.340005700484374
"1310","NsiI.TP688484",2,70530734,0,1
"3158","PstI.TP402235",2,70727485,0.955852237809239,0.110700036019903
"2879","PstI.TP308882",2,70861060,0,1
"3126","PstI.TP391279",2,70925840,0.0656769699535789,0.85965269702557
"99","NsiI.TP111392",2,71036593,0.21068639321034,0.615621256243682
"1201","NsiI.TP618019",2,71092848,0.386511734493008,0.410665543677989
"2645","PstI.TP227133",2,71118714,1.32408582137848,0.0474148279073603
"1796","PstI.TP1081008",2,71118803,0.324060752489241,0.474175649243506
"70","GFSSContig20018_1695",2,71215774,0.0342168342731547,0.924236606456255
"593","NsiI.TP388907",2,71256645,1.1318088534889,0.0738229076216985
"2900","PstI.TP31701",2,71261586,0.400726556553251,0.397441710661244
"1645","PstI.TP1025634",2,71277610,0.0127493048731456,0.971070352803445
"4465","PstI.TP876687",2,71285534,0,1
"3350","PstI.TP474225",2,71358734,0.273075644540421,0.5332420083766
"2458","PstI.TP163375",2,71379619,0,1
"4523","PstI.TP893748",2,71384719,0,1
"2826","PstI.TP291234",2,71490880,0.391051591382774,0.406395049187445
"3866","PstI.TP691242",2,71491341,0.252864075815897,0.558645010418238
"2289","PstI.TP1263302",2,71707680,0,1
"1101","NsiI.TP56799",2,71751615,0.123032803265885,0.753298663195904
"40","GFSSContig17549_819",2,71805649,0.0939077699724278,0.805549495556946
"891","NsiI.TP4874",2,72051499,0,1
"893","NsiI.TP4875",2,72051507,0,1
"1537","NsiI.TP86948",2,72054087,0,1
"4277","PstI.TP820804",2,72096898,0.575739807891386,0.265619645109624
"4569","PstI.TP911718",2,72102887,0,1
"627","NsiI.TP408031",2,72193245,0,1
"4667","PstI.TP940518",2,72206315,0,1
"3430","PstI.TP50939",2,72265591,0,1
"2119","PstI.TP1197317",2,72276730,0,1
"3832","PstI.TP681637",2,72313757,0.220996617409604,0.601178419864738
"3806","PstI.TP671248",2,72313766,0.0700335019222063,0.851072383072666
"1553","PstI.TP1000478",2,72314995,0,1
"33","GFSSContig17006_576",2,72443507,0.354404807742572,0.442176026054046
"4144","PstI.TP778721",2,72456067,1.48516831052748,0.0327213858797095
"4507","PstI.TP890801",2,72613106,0.436279691303117,0.366201660051029
"3234","PstI.TP432405",2,72662195,0,1
"1360","NsiI.TP717252",2,72662923,0,1
"3289","PstI.TP450294",2,72761555,1.67085296320323,0.0213376720920034
"139","NsiI.TP132109",2,72971977,0.312258015238144,0.487238934453632
"2112","PstI.TP119425",2,73077344,1.51935396909546,0.0302444736569761
"3413","PstI.TP503391",2,73095782,0.464088513230463,0.343487934748807
"2218","PstI.TP124082",2,73100016,0.738376412930284,0.182651644644472
"778","NsiI.TP450783",2,73164177,0.770365961193908,0.169681321868443
"775","NsiI.TP449902",2,73259064,0,1
"3584","PstI.TP574317",2,73427677,0.279275967593619,0.525683120750622
"4321","PstI.TP834285",2,73460645,0.53471900011151,0.291931527639439
"1756","PstI.TP1066472",2,73495691,0.768597705339747,0.170373597843493
"1520","NsiI.TP820576",2,73503160,0.914964270885197,0.121628605956614
"1717","PstI.TP1049477",2,73562509,0.949998526277475,0.112202226173389
"3857","PstI.TP689286",2,73563234,0,1
"3218","PstI.TP425439",2,73607787,0.279360991204483,0.525580215684737
"2959","PstI.TP336193",2,73663045,0,1
"4097","PstI.TP770044",2,73737012,1.1836602582823,0.0655148485973215
"2205","PstI.TP1231486",2,73904492,1.8374804159078,0.0145384994409523
"3767","PstI.TP653588",2,73909840,0,1
"690","NsiI.TP430509",2,74026177,0,1
"1799","PstI.TP1083210",2,74137420,1.90515587865498,0.0124406800592759
"4159","PstI.TP783653",2,74160306,0,1
"3795","PstI.TP667855",2,74180736,0.0388468674463779,0.914435615302554
"2650","PstI.TP229546",2,74208278,0,1
"472","NsiI.TP333723",2,74239929,0,1
"3516","PstI.TP541575",2,74276308,0.011125445524951,0.974708053609281
"1284","NsiI.TP667943",2,74406586,0.620934236514621,0.239367819412817
"1443","NsiI.TP7588",2,74438360,0.925887973955184,0.118607465607654
"979","NsiI.TP514967",2,74529451,0,1
"2746","PstI.TP263268",2,74593677,0.203042006555842,0.626553259211155
"2377","PstI.TP13629",2,74748191,0,1
"3446","PstI.TP51995",2,74836619,0.260690741570525,0.548667528617946
"1031","NsiI.TP533181",2,74867953,0.659370035389577,0.219093737800838
"4334","PstI.TP836656",2,74973104,0.321887104622661,0.476554851717032
"4332","PstI.TP836370",2,74973263,0.882691545119426,0.131011209137835
"938","NsiI.TP502025",2,75191746,0.071219707054373,0.848750988215842
"3222","PstI.TP426528",2,75226780,0.975330532140269,0.105844785677265
"4587","PstI.TP91738",2,75325372,0.401759627272593,0.396497426399221
"3240","PstI.TP433676",2,75336590,0.0259456319582248,0.942007516276675
"2228","PstI.TP1244481",2,75457518,0.0432697877140217,0.905170126227541
"3458","PstI.TP523465",2,75496167,0.248625586318453,0.564123788284042
"3539","PstI.TP547023",2,75564773,0.329573894301588,0.468194282314006
"4173","PstI.TP789962",2,75761816,0.336251369114996,0.46105064177004
"185","NsiI.TP164112",2,75774037,1.46405453653433,0.0343514808315481
"1081","NsiI.TP557583",2,75812920,1.28946966880545,0.0513488038335608
"84","GFSSContig9424_249",2,75838782,0.142217892948471,0.720745778005505
"2271","PstI.TP1256498",2,75977176,0.100613673780907,0.793206612886164
"553","NsiI.TP367714",2,76046856,0.476074187246862,0.334137956886708
"954","NsiI.TP504232",2,76200275,0.629723520798104,0.234572166611158
"4794","PstI.TP988947",2,76243149,1.34511069019799,0.0451740792898933
"2433","PstI.TP153500",2,76322220,0,1
"611","NsiI.TP39913",2,76409395,0.0745704962722304,0.842227666859773
"1236","NsiI.TP631573",2,76412324,0.542867229573943,0.286505372651769
"4477","PstI.TP881184",2,76620224,0.676073711540936,0.210827028897246
"2044","PstI.TP1171163",2,76656926,0.652381304391656,0.222647947348835
"3798","PstI.TP669832",2,76707459,1.48018155957867,0.0330992718936908
"2618","PstI.TP219830",2,76708479,0,1
"2716","PstI.TP255193",2,76708604,0,1
"3039","PstI.TP360583",2,76751283,0.0695579802438533,0.852004757363639
"4639","PstI.TP932728",2,76753489,0,1
"2692","PstI.TP247420",2,77186968,0.32935993840652,0.468424995827865
"3836","PstI.TP682522",2,77263024,0.339650201510001,0.457456495391125
"1864","PstI.TP1110944",2,77475197,0,1
"421","NsiI.TP29793",2,77504514,0,1
"2967","PstI.TP338015",2,77540960,0.505726288021043,0.312085586859751
"2085","PstI.TP1184179",3,25531,0,1
"2292","PstI.TP1264040",3,25831,0,1
"661","NsiI.TP421889",3,138526,0.380721426214302,0.416177477712554
"718","NsiI.TP436966",3,208286,1.28903273124939,0.0514004911378157
"565","NsiI.TP37195",3,231287,0.00861506067469867,0.98035854666572
"2298","PstI.TP1267260",3,273484,0.110106365738425,0.776057024442076
"4618","PstI.TP927956",3,304752,0,1
"590","NsiI.TP388426",3,311330,1.45976687783091,0.0346923023080995
"1855","PstI.TP1107212",3,326411,0.172144184086775,0.672753267723742
"4541","PstI.TP899766",3,375733,0.125262658983725,0.749440814437963
"776","NsiI.TP45036",3,389776,0,1
"2762","PstI.TP269152",3,390266,0,1
"1033","NsiI.TP533643",3,471619,0,1
"1387","NsiI.TP735814",3,634224,0.321082944965969,0.477438080080847
"3874","PstI.TP693626",3,692292,0.0824579627243463,0.827069560398974
"1098","NsiI.TP565172",3,944664,0.90317255992052,0.124976235859921
"1834","PstI.TP109994",3,998411,0.156776933811521,0.696984413513095
"2039","PstI.TP1170092",3,1000269,0,1
"1663","PstI.TP1030217",3,1141809,0.421729359005979,0.378678493764044
"4454","PstI.TP875104",3,1447825,0.181551561801871,0.658337263924398
"3385","PstI.TP487778",3,1541283,0.0744334340073321,0.842493513777527
"1994","PstI.TP1157898",3,1576323,0.0360035071589181,0.920442138663357
"1568","PstI.TP1004455",3,1576742,0.273564286565127,0.532642373947154
"914","NsiI.TP493930",3,1747107,0,1
"1824","PstI.TP1096280",3,1833730,0.442453401398901,0.361032749327345
"430","NsiI.TP304764",3,1836392,0.147328180426392,0.712314556690229
"1749","PstI.TP1064534",3,1870807,0.459020603369536,0.347519674367239
"4468","PstI.TP877451",3,1927412,0,1
"2466","PstI.TP166481",3,1960833,0.0384110211699319,0.915353778968535
"404","NsiI.TP281134",3,1974705,0.192651158971597,0.641724826203829
"273","NsiI.TP213627",3,2064923,0,1
"2758","PstI.TP267556",3,2124660,0.128607664881734,0.743690673518642
"147","NsiI.TP144348",3,2152221,0.986923937938756,0.103056659741977
"3379","PstI.TP487081",3,2424586,0.237251085697189,0.579093798756716
"2584","PstI.TP209814",3,2426320,0,1
"106","NsiI.TP114895",3,2441296,0.0371731105349873,0.917966620459387
"4171","PstI.TP789303",3,2503265,0.118719122648478,0.760818172447882
"530","NsiI.TP361448",3,2513057,0.0268878569564494,0.939965996216199
"3534","PstI.TP545419",3,2528853,0.0535704058145121,0.883953855069903
"3438","PstI.TP513843",3,2577255,0.265531570682497,0.542585807063454
"1592","PstI.TP1010623",3,2603844,0,1
"3764","PstI.TP65271",3,2656013,0.650382595376965,0.223674978681693
"748","NsiI.TP441693",3,2660294,0.527375855498204,0.296909534781076
"2964","PstI.TP33762",3,2698512,0.0663228067250668,0.858375262620414
"43","GFSSContig17910_784",3,2745496,0.574786096277551,0.26620358735459
"42","GFSSContig17910_1353",3,2746068,0.298968969146792,0.502378483775511
"2087","PstI.TP1184603",3,2835614,0.915042220373996,0.12160677736504
"2274","PstI.TP1257104",3,2916484,1.41908550525851,0.0380990805345485
"879","NsiI.TP482724",3,2931654,0.702971692540113,0.198165618661009
"3297","PstI.TP452304",3,2977792,0.00325609123972738,0.992530608448205
"1339","NsiI.TP702580",3,2998523,0.450792561134949,0.354166466757254
"1946","PstI.TP1140972",3,3019093,2.2303947917172,0.00588308615246079
"2532","PstI.TP190927",3,3236781,0.223220282553257,0.598108146100067
"1876","PstI.TP1114836",3,3245214,0.0890836123268363,0.814547448585874
"1910","PstI.TP1128689",3,3289133,0.869245238231145,0.135130928782093
"3649","PstI.TP603772",3,3389590,1.10916749219646,0.0777736547400477
"911","NsiI.TP493151",3,3481929,0.752374283848874,0.176858409945913
"4612","PstI.TP926743",3,3522183,0.171584491892547,0.673620829942559
"1895","PstI.TP1123380",3,3557266,0.477591932978927,0.332972270110177
"287","NsiI.TP217838",3,3586934,0.26937437453892,0.537805978163956
"4311","PstI.TP831757",3,3676028,0.346518684771799,0.450278608410048
"4310","PstI.TP831752",3,3676042,0,1
"4559","PstI.TP906726",3,3716611,0,1
"866","NsiI.TP47925",3,3717046,0,1
"2321","PstI.TP1277784",3,3752097,1.23959768071598,0.0575973257144557
"865","NsiI.TP476794",3,3789076,0.00695139918643593,0.984121230154389
"823","NsiI.TP4640",3,3845881,0.716426948784336,0.192120209352412
"1783","PstI.TP1075072",3,3875096,0,1
"1472","NsiI.TP774307",3,3883631,1.0002250390964,0.0999481962559042
"787","NsiI.TP453263",3,3954963,0.0268760239979839,0.939991607248764
"1697","PstI.TP1044287",3,3988298,1.29377454373357,0.050842331299524
"2611","PstI.TP217258",3,3992070,0,1
"3541","PstI.TP547839",3,4042596,0.283426641290072,0.520682952363934
"4307","PstI.TP831238",3,4140006,0.766518816115048,0.171191100534316
"4245","PstI.TP811351",3,4140044,0,1
"4703","PstI.TP952923",3,4165010,0.295891089607404,0.505951526315123
"2806","PstI.TP286131",3,4213473,0,1
"1654","PstI.TP1027273",3,4274869,0.501920811922632,0.314832231831706
"4557","PstI.TP906047",3,4276001,0.252734377079961,0.558811870405951
"4722","PstI.TP96410",3,4423816,0.975284611848563,0.105855977807502
"1206","NsiI.TP619276",3,4447263,0.455489357974206,0.350356873400755
"1484","NsiI.TP793548",3,4447360,0.56800384814852,0.270393440527973
"3981","PstI.TP725292",3,4449847,0.417043746944207,0.382786182916171
"1299","NsiI.TP675091",3,4478365,0.377510036507801,0.419266307364655
"3766","PstI.TP653230",3,4507877,0.0308264597394717,0.93148001234324
"19","GFSSContig14090_244",3,4520006,0.200307334323295,0.630510996991266
"2324","PstI.TP1280049",3,4545043,0.36823953547221,0.428312219286963
"3499","PstI.TP534942",3,4552949,0.200307334323295,0.630510996991266
"4","GFk50ctg173656_119",3,4572511,0.200307334323295,0.630510996991266
"4024","PstI.TP74252",3,4598161,0.638004227098082,0.230141941700198
"4731","PstI.TP967109",3,4646186,0.200307334323295,0.630510996991266
"2021","PstI.TP1164205",3,4663279,0,1
"3066","PstI.TP368020",3,4665593,0.156627726401013,0.697223912540438
"1017","NsiI.TP527015",3,4676752,0,1
"4046","PstI.TP747067",3,4707934,0,1
"4735","PstI.TP967613",3,4724304,0.79115869623428,0.161748888046891
"3868","PstI.TP691334",3,4847914,0,1
"1152","NsiI.TP595381",3,4968162,0,1
"1173","NsiI.TP609767",3,4968186,1.08617669603681,0.0820017845908311
"3745","PstI.TP643379",3,5147929,0.797525642664468,0.159394876415829
"2486","PstI.TP174297",3,5563037,0.383691153278568,0.413341343479554
"1989","PstI.TP115586",3,5715154,0.136613039697482,0.730107753122058
"737","NsiI.TP440766",3,5753690,0.00939042096706694,0.978609841625558
"4083","PstI.TP762772",3,6044042,0,1
"2525","PstI.TP188641",3,6088178,0.154205191797002,0.70112395901214
"2874","PstI.TP308152",3,6124917,0.0669366269865053,0.857162914822816
"2234","PstI.TP1246489",3,6130583,0,1
"2149","PstI.TP1206934",3,6141050,0.207095930807621,0.620731906330159
"1182","NsiI.TP614930",3,6164151,0,1
"111","NsiI.TP120580",3,6191698,0.0642450433529221,0.862491763986654
"3150","PstI.TP398580",3,6360865,0,1
"1325","NsiI.TP694884",3,6382094,0,1
"2434","PstI.TP154327",3,6603820,0.301606563869777,0.499336641755877
"9","GFSSContig11465_504",3,6605990,0.0516810977513309,0.887807689544691
"679","NsiI.TP426185",3,6645847,0.373425384858326,0.423228217342641
"1090","NsiI.TP561476",3,6721083,0.0988691361262205,0.7963992894448
"1982","PstI.TP1153192",3,6746550,0,1
"1147","NsiI.TP591503",3,6784461,0,1
"2729","PstI.TP258827",3,6794341,0.714139478550673,0.19313479433182
"3826","PstI.TP678449",3,6895124,0,1
"2807","PstI.TP286294",3,7073229,0.303049448568202,0.497680416091592
"3769","PstI.TP65397",3,7162104,0.138229905635204,0.727394636395962
"2906","PstI.TP317707",3,7227117,0,1
"2666","PstI.TP238084",3,7339640,0.56567400726516,0.271847906427937
"2326","PstI.TP1280623",3,7412529,0.431038166141741,0.370648147499615
"3400","PstI.TP492586",3,7659432,0.336500442995725,0.460786298671717
"1019","NsiI.TP527435",3,7664263,0.21776377989196,0.605670219445565
"945","NsiI.TP502976",3,7719502,0,1
"308","NsiI.TP227395",3,7991942,0,1
"1531","NsiI.TP831870",3,8283766,0,1
"4275","PstI.TP820558",3,8412197,0,1
"4016","PstI.TP740179",3,8414014,0,1
"2514","PstI.TP18321",3,8476005,0.27698790856865,0.528459964714672
"808","NsiI.TP458763",3,8481480,0.498384551203691,0.317406231483223
"2193","PstI.TP1227132",3,8500895,0,1
"1145","NsiI.TP590826",3,8669765,0,1
"2365","PstI.TP132940",3,8690384,0,1
"2154","PstI.TP1208950",3,8740326,0,1
"4241","PstI.TP810363",3,8828897,0.623440029735117,0.237990691161154
"2673","PstI.TP241235",3,9336109,0,1
"1746","PstI.TP1064081",3,9621573,0.328301191665185,0.469568340883094
"4006","PstI.TP735032",3,9654444,0,1
"1658","PstI.TP1027916",3,9697919,0.275834667795391,0.529865120632444
"980","NsiI.TP515271",3,9700583,0,1
"413","NsiI.TP287399",3,9710589,0.289598707042424,0.513335492652128
"3569","PstI.TP56525",3,9789280,0,1
"1433","NsiI.TP755529",3,10065212,0.546940674745263,0.283830671876679
"4086","PstI.TP764611",3,10097873,0.467325312627922,0.340937433353173
"4380","PstI.TP849286",3,10316458,0.467383886409117,0.340891453841972
"3960","PstI.TP718531",3,10722354,0.838146802885839,0.145162084885882
"3235","PstI.TP433171",3,10952394,0,1
"2269","PstI.TP1256117",3,11017293,0.59185073883423,0.255946538955225
"353","NsiI.TP255959",3,11040031,0.32802780787118,0.469864022253531
"4567","PstI.TP910355",3,11278736,0,1
"95","NsiI.TP107484",3,11301567,0.193005140069715,0.641201987627533
"4393","PstI.TP853014",3,11408141,0.0140384093588289,0.968192224763205
"224","NsiI.TP184008",3,11490897,0.174865713916404,0.668550604892139
