"","SNP","Chromosome","Position","GLM.Lg","MLM.Lg","CMLM.Lg","SUPER.Lg","rrBLUP.Lg","Adj.P.GLM.Lg","Adj.P.MLM.Lg","Adj.P.CMLM.Lg","Adj.P.SUPER.Lg","Adj.P.rrBLUP.Lg"
"9785","PstI.TP724300",11,4999,0.0188098387560247,0.00733544689768525,0.00733544689768525,0.0000484676528544315,0.0071094019133475,0.330818751181601,0.365637579618322,0.365637579618322,0.00383574705309369,0.601848613597487
"9835","PstI.TP733316",11,5058,0.00189318813327439,0.0046666646816809,0.0046666646816809,0.0000496854573242722,0.117624664314618,0.0962050852569303,0.294356058129813,0.294356058129813,0.00390088694211955,1
"9847","PstI.TP735528",11,5072,0.00146619352709588,0.0327192251140102,0.0327192251140102,0.000000000000284569011732213,1,0.0856719727780134,0.625712326260105,0.625712326260105,0.000000000299722884632389,1
"9921","PstI.TP747990",11,5167,0.00457930340693035,0.0176725920703121,0.0176725920703121,0.0000308405363863121,0.945135437597281,0.156481255371815,0.50361747520605,0.50361747520605,0.00265626080455664,1
"9969","PstI.TP756298",11,5224,0.00592715170428071,0.0063165717122665,0.0063165717122665,0.0000571808406767803,0.18571128158183,0.179244052889986,0.338710906318386,0.338710906318386,0.00439093804540611,1
"10167","PstI.TP791664",11,5479,0.000047758265606882,0.00059470627028516,0.00059470627028516,0.0000000000000454228479085601,0.697849060311361,0.0109777088485424,0.109498774908423,0.109498774908423,0.0000000000712704232749616,1
"10368","PstI.TP826484",11,5716,0.0385628915169152,0.0430208112585407,0.0430208112585407,0.0000396027621385713,0.46896290046574,0.450083321171551,0.687581688997691,0.687581688997691,0.00324078113391556,1
"10417","PstI.TP834553",11,5778,0.0000305131611199363,0.0000989883719261196,0.0000989883719261196,0.00000000000145349527499967,0.336584515733416,0.00888031418142146,0.0364519629190796,0.0364519629190796,0.00000000124889851152829,1
"10505","PstI.TP849262",11,5889,0.00000192445134238595,0.0000190986745362782,0.0000190986745362782,0.00000000244490548662245,0.231155005894234,0.0017807589754878,0.0181377096490844,0.0181377096490844,0.00000088231749201231,1
"10583","PstI.TP860014",11,5997,0.000240984791384419,0.000792877104522186,0.000792877104522186,0.0000122273928940316,0.397201194343671,0.0318487187608358,0.128407234996332,0.128407234996332,0.00128282712546959,1
"10681","PstI.TP877080",11,6119,0.00027233182488143,0.0000021581274076903,0.0000021581274076903,0.0614765607194957,0.0164703957612623,0.0337548176329651,0.00420396913397615,0.00420396913397615,0.46667356399772,0.822199902136748
"10693","PstI.TP878858",11,6135,0.00382671092999944,0.00246778067444173,0.00246778067444173,0.0000122669669123498,0.945543300938175,0.141639327222379,0.225660025715407,0.225660025715407,0.00128316029545762,1
"10712","PstI.TP882016",11,6159,0.000723348976211553,0.00384472350471466,0.00384472350471466,0.0000000322511282025855,0.336494947170391,0.0585065070932332,0.276391198880762,0.276391198880762,0.00000808249107343684,1
"10819","PstI.TP903161",11,6295,0.0000773054603735986,0.000921011804739116,0.000921011804739116,0.000000509429648889661,1,0.0155852708789598,0.135663159222144,0.135663159222144,0.0000863112543151647,1
"10863","PstI.TP908981",11,6345,0.000527734639979039,0.00453141953706854,0.00453141953706854,0.0000000485796530990895,1,0.0496851709175701,0.293748738896071,0.293748738896071,0.0000116102153711254,1
"10959","PstI.TP922904",11,6456,0.00305563595177993,0.0059293310783039,0.0059293310783039,0.0000190218067155156,0.0414719070890491,0.126749184169924,0.329372600586825,0.329372600586825,0.00181602899669187,1
"10982","PstI.TP927154",11,6490,0.000192465035903302,0.000298028100109381,0.000298028100109381,0.00000000000048230238372316,0.490831653701589,0.0275622151415808,0.0712267422301148,0.0712267422301148,0.000000000458034958521089,1
"10989","PstI.TP928960",11,6498,0.121911281206996,0.127087040806607,0.127087040806607,0.0000672819568545364,0.456609116036879,0.721590014137784,0.938289502199619,0.938289502199619,0.00498577260568072,1
"11034","PstI.TP937446",11,6559,0.00000270279114494317,0.0000384408438019557,0.0000384408438019557,0.00591191404500703,0.6432871416549,0.0022333025189993,0.0264309412863256,0.0264309412863256,0.139080282957115,1
"11090","PstI.TP948994",11,6627,0.000623512880591894,0.000491482461448372,0.000491482461448372,0.0000015690391181781,0.329172298005818,0.0543510454946866,0.0985367726041603,0.0985367726041603,0.000222052877242397,1
"11092","PstI.TP949153",11,6629,0.501759245988721,0.355426908854703,0.355426908854703,0.466821817609476,0.0000000572884863604527,0.963280305441624,0.99990690322193,0.99990690322193,0.863564019022824,0.000516856723944004
"11097","PstI.TP951028",11,6638,0.00917447256872661,0.00452909736758398,0.00452909736758398,0.00000996829030812144,0.663930869075304,0.227239784529997,0.293748738896071,0.293748738896071,0.00109342146091029,1
"11115","PstI.TP954144",11,6659,0.000983563699535914,0.0107574457074429,0.0107574457074429,0.000000106191518998397,1,0.0679977907832415,0.420777468028871,0.420777468028871,0.0000225887556131797,1
"11159","PstI.TP967303",11,6716,0.00000483618497617244,0.0000539503413032249,0.0000539503413032249,0.000000000668011052937058,0.555903866278232,0.00329298572490775,0.0278137130992969,0.0278137130992969,0.000000312223786500833,1
"11190","PstI.TP974193",11,6755,0.00680723568874471,0.00780853038584114,0.00780853038584114,0.00000933143737953673,0.062615412544894,0.195744638673641,0.377234597810221,0.377234597810221,0.00103298439310651,1
"11322","PstI.TP996826",11,6920,0.0000077853878872017,0.0000388173323036814,0.0000388173323036814,0.00000000000000126955035442887,0.793981280504832,0.00416235305414357,0.0264309412863256,0.0264309412863256,0.00000000000305436887937527,1
"11367","PstI.TP1007773",11,6986,0.0184505595765017,0.0524995622507796,0.0524995622507796,0.0000151868740539477,0.959163094601623,0.327722196868483,0.728365326573126,0.728365326573126,0.00152664042021968,1
"11404","PstI.TP1014052",11,7038,0.0379480180342264,0.0296094874813873,0.0296094874813873,0.0000458531659783955,0.812846726685108,0.447836231195629,0.603456391260708,0.603456391260708,0.00365697641667272,1
"11485","PstI.TP1027760",11,7147,0.000000674501383755774,0.0000682225086503143,0.0000682225086503143,0.000000455864224970111,1,0.000841298797774624,0.0300245596606408,0.0300245596606408,0.0000783391816701017,1
"11511","PstI.TP1033004",11,7177,0.00000705892617438768,0.00016076103347491,0.00016076103347491,0.0000113252272433118,1,0.0040435321870048,0.050448210226457,0.050448210226457,0.00120918580105514,1
"11538","PstI.TP1038708",11,7212,0.0286412645080136,0.0219914518386471,0.0219914518386471,0.0000453326281538746,0.659822500394383,0.395865933958328,0.543863251930805,0.543863251930805,0.00362741437875172,1
"11611","PstI.TP1052041",11,7302,0.00178376249739763,0.0147160299924704,0.0147160299924704,0.00000115548375614847,0.404352549503937,0.0930060942663809,0.463068178446196,0.463068178446196,0.000172310321454074,1
"11652","PstI.TP1057265",11,7362,0.0381060248728956,0.088254142677584,0.088254142677584,0.0000552953567109667,1,0.448545014724283,0.846954021348321,0.846954021348321,0.00427301677298794,1
"11803","PstI.TP1080799",11,7549,0.000681809412028407,0.00130979369387512,0.00130979369387512,0.0000151529355817976,1,0.0569563381048175,0.165272149736242,0.165272149736242,0.00152664042021968,1
"11816","PstI.TP1083935",11,7564,0.000139565331337521,0.0122465500366998,0.0122465500366998,0.0000577850937693618,0.20352097616436,0.0219940335253644,0.436570252256496,0.436570252256496,0.00442749143088902,1
"11823","PstI.TP1084700",11,7572,0.00366904208507599,0.0473585388571825,0.0473585388571825,0.0000648561178882571,0.0845248254937325,0.139166303513752,0.707398572134935,0.707398572134935,0.00485229622873738,1
"11963","PstI.TP1107629",11,7755,0.000107377702087876,0.000191717896489805,0.000191717896489805,0.000000000809818074413707,1,0.0182785212874871,0.0540524644415944,0.0540524644415944,0.000000339822263598161,1
"11973","PstI.TP1109180",11,7768,0.0117370083059162,0.0143170045956548,0.0143170045956548,0.0000459638940504853,0.548433227178972,0.259537472882294,0.458042608021268,0.458042608021268,0.00365697641667272,1
"12095","PstI.TP1130370",11,7930,0.00745484087285298,0.00361476738888419,0.00361476738888419,0.000000116981372726144,0.427227027409738,0.204546920566911,0.268319780848638,0.268319780848638,0.0000242622056260982,1
"12331","PstI.TP1171896",11,8235,0.0131080130772675,0.134189312093677,0.134189312093677,0.00000297123096636161,0.217936475777378,0.274364076598844,0.952310372039048,0.952310372039048,0.000385704255805963,1
"12358","PstI.TP1175096",11,8274,0.0000122134431155742,0.000151641503905073,0.000151641503905073,0.00000782766372515286,0.313453753658831,0.00535488067773787,0.0487947493936768,0.0487947493936768,0.000880014730571079,1
"12370","PstI.TP1176715",11,8291,0.00000165643632848804,0.0000465905915958637,0.0000465905915958637,0.0000000000000000840033908732509,0.646753944704927,0.00157309142690727,0.0278137130992969,0.0278137130992969,0.000000000000256106145227157,1
"12395","PstI.TP1180478",11,8320,0.00000122936819107012,0.00004751047643278,0.00004751047643278,0.000000000000000000170060517285019,0.780939335027538,0.00127809363833519,0.0278137130992969,0.0278137130992969,0.00000000000000153428598694544,1
"12406","PstI.TP1181998",11,8335,0.303691913947332,0.668561495327376,0.668561495327376,0.0574322068125997,0.0000000326132764157318,0.92843577283662,0.99990690322193,0.99990690322193,0.453337224783042,0.000392315973096976
"12474","PstI.TP1191859",11,8428,0.0000730361303979183,0.00981629552520742,0.00981629552520742,0.00000117581420072553,0.669154446386137,0.0149857504560343,0.40841497656247,0.40841497656247,0.000174620505661658,1
"12508","PstI.TP1198511",11,8468,0.000072140023972359,0.00339477920858253,0.00339477920858253,0.000000315370526268402,0.190657079953666,0.0149857504560343,0.26284243214522,0.26284243214522,0.0000583850836570138,1
"12518","PstI.TP1200684",11,8480,0.00188130003570331,0.0125457387514302,0.0125457387514302,0.00000123509024834835,0.815139507847088,0.0959671628952756,0.438256343632098,0.438256343632098,0.000181926272989368,1
"12523","PstI.TP1201826",11,8487,0.0979987357967664,0.0619355551073525,0.0619355551073525,0.0000263139802790573,0.378822563088059,0.671714791535367,0.768462237436967,0.768462237436967,0.00235565112734761,1
"12563","PstI.TP1211937",11,8540,0.00257724187735999,0.00275671101045364,0.00275671101045364,0.000022605285672615,1,0.11537255281167,0.240881808584143,0.240881808584143,0.00209174243423931,1
"12666","PstI.TP1228708",11,8656,0.001720343268515,0.00322994715770905,0.00322994715770905,0.0000497231210755651,0.47948887689482,0.0917220243316173,0.259531605718633,0.259531605718633,0.00390088694211955,1
"12702","PstI.TP1234441",11,8698,0.00356595906080065,0.00933863052316516,0.00933863052316516,0.0000370297886478137,0.49997413257401,0.137194382288032,0.405383365035971,0.405383365035971,0.00310053599239513,1
"12841","PstI.TP1259566",11,8872,0.468457325851786,0.903398242488971,0.903398242488971,0.0000386822789222096,0.39911009540609,0.963280305441624,0.99990690322193,0.99990690322193,0.00318713717293311,1
"12889","PstI.TP1268571",11,8932,0.00221754823227548,0.0128847127939082,0.0128847127939082,0.0000000151572034624212,1,0.105298527113628,0.44136153490405,0.44136153490405,0.00000399265079234932,1
"12933","PstI.TP1275218",11,8982,0.000293663660941319,0.00798934295925349,0.00798934295925349,0.0000000218011672474901,0.296014129294954,0.0353257806535011,0.380397945222224,0.380397945222224,0.00000554056706779875,1
"12949","PstI.TP1277966",11,8999,0.00378854520235851,0.0256458920447603,0.0256458920447603,0.000000829160615746821,1,0.141171910944491,0.577000593585605,0.577000593585605,0.000130098905656832,1
"13045","PstI.TP1292933",11,9116,0.000695945479860756,0.00201831082390173,0.00201831082390173,0.0000537940811799566,0.460768241101542,0.0570801829027613,0.206922730150471,0.206922730150471,0.00418388103797904,1
"13163","NsiI.TP15890",11,9303,0.00205217881505457,0.00167943609160395,0.00167943609160395,0.00000488471833865832,0.0598063703836981,0.0999447086068682,0.188808379046116,0.188808379046116,0.000591542669145978,1
"13188","NsiI.TP20006",11,9349,0.0120756220486191,0.00480976956076434,0.00480976956076434,0.0000000514679617219147,0.849107930629424,0.263889059250133,0.299267179153213,0.299267179153213,0.0000122195776488188,1
"13282","NsiI.TP31814",11,9489,0.0184178439976583,0.0667635332632936,0.0667635332632936,0.000000127038431432552,0.142018270887026,0.327552900878859,0.784297652475827,0.784297652475827,0.0000260486529178292,1
"13326","NsiI.TP36040",11,9542,0.0198956015225009,0.118468057499443,0.118468057499443,0.00000130623471971527,1,0.338037885001889,0.925038794266255,0.925038794266255,0.000190847767469978,1
"13329","NsiI.TP36344",11,9549,0.00370033598378929,0.00708367435080001,0.00708367435080001,0.0000000293737271296014,1,0.139830078516218,0.35946908425967,0.35946908425967,0.00000741286059197941,1
"13494","NsiI.TP56527",11,9790,0.00000000112231606891587,0.0000000561017543818628,0.0000000561017543818628,0.00000000000000000347036602094179,0.260169015185096,0.000010125535573759,0.000489291835481719,0.000489291835481719,0.0000000000000208730948272912,1
"13521","NsiI.TP59114",11,9826,0.000000208425736731578,0.000000918458793525207,0.000000918458793525207,0.0000000000000000000249721661453044,0.33666539280537,0.000329992810235089,0.00414316761759221,0.00414316761759221,0.000000000000000300398510617248,1
"13602","NsiI.TP67554",11,9937,0.000188656507168308,0.00203783530904426,0.00203783530904426,0.00000326227409920091,1,0.02712444633741,0.208332579696287,0.208332579696287,0.000418964226661788,1
"13629","NsiI.TP72613",11,9972,0.0000202358481393343,0.000521192703937206,0.000521192703937206,0.000000000128428586411987,0.577418659879941,0.0072304087886366,0.102551521053427,0.102551521053427,0.0000000724176691630592,1
"13630","NsiI.TP72810",11,9974,0.00201178139242451,0.00155272325749214,0.00155272325749214,0.000000400999275790854,0.818620121413773,0.0986428897959453,0.17973783814105,0.17973783814105,0.0000716399102214868,1
"13658","NsiI.TP78135",11,10013,0.000331504111102433,0.01400187534185,0.01400187534185,0.00000000238313437952999,0.211404806965531,0.0382214708034013,0.453590374628979,0.453590374628979,0.000000868712661499781,1
"13704","NsiI.TP85817",11,10079,0.000159719236995032,0.00121983730134787,0.00121983730134787,0.0000420317878679116,1,0.0240164492694863,0.158613947602415,0.158613947602415,0.00340863631590381,1
"13740","NsiI.TP90355",11,10126,0.00318339685513582,0.0023996636931597,0.0023996636931597,0.00000597302902637767,0.166014938383187,0.129372101022682,0.223770189557486,0.223770189557486,0.000704985531217755,1
"13743","NsiI.TP90756",11,10130,0.00172120127123339,0.0792874966781187,0.0792874966781187,0.0000144841959012754,0.0147737251598539,0.0917220243316173,0.825397971795411,0.825397971795411,0.00147241031460627,0.784961047041863
"13820","NsiI.TP105057",11,10251,0.0000765425494378604,0.00215935863663287,0.00215935863663287,0.0000000846781477886592,0.801437166256149,0.0155183568770422,0.21503211137017,0.21503211137017,0.0000188633641814638,1
"13989","NsiI.TP124257",11,10493,0.0000000328610583250812,0.00000347055139014082,0.00000347055139014082,0.158640764737706,0.916914828253242,0.00013176554142617,0.00534522169068006,0.00534522169068006,0.660676594862155,1
"14003","NsiI.TP125878",11,10517,0.00318031497954581,0.0181879105558951,0.0181879105558951,0.0000000550441777855979,1,0.129372101022682,0.509323169514562,0.509323169514562,0.0000128989239475757,1
"14033","NsiI.TP129582",11,10560,0.0032301739510847,0.0106261697351208,0.0106261697351208,0.00000198659389329855,0.86071943529327,0.130415922359505,0.420018853670361,0.420018853670361,0.000274682760235088,1
"14136","NsiI.TP140643",11,10694,0.0043641128215176,0.00706756230388417,0.00706756230388417,0.00000000540537273096059,0.0366531831283797,0.152264172971442,0.35946908425967,0.35946908425967,0.00000163923605978912,1
"14156","NsiI.TP145816",11,10724,0.0000295280662082668,0.00222633727096907,0.00222633727096907,0.000000287606033130484,1,0.00880668473821432,0.216052701078396,0.216052701078396,0.0000537778576353,1
"14169","NsiI.TP147878",11,10746,0.00000742586359835279,0.0000295321286810428,0.0000295321286810428,0.00000000000000163873146179198,1,0.00412283946980547,0.0242217149963971,0.0242217149963971,0.00000000000369615881207181,1
"14255","NsiI.TP157196",11,10858,0.000468143763350442,0.00315956854825852,0.00315956854825852,0.0000304890978283,0.430932941707901,0.04621126331938,0.255655851501241,0.255655851501241,0.00263858648064194,1
"14337","NsiI.TP167553",11,10991,0.000458244215716636,0.0106061996495762,0.0106061996495762,0.00000254467245903773,0.470222298469969,0.0458133350801861,0.420018853670361,0.420018853670361,0.000345233607901329,1
"14422","NsiI.TP177541",11,11107,0.00146201664301324,0.00446249888347279,0.00446249888347279,0.0000392046075557382,0.206730262772548,0.0856719727780134,0.292273429594857,0.292273429594857,0.00322281521064119,1
"14604","NsiI.TP199937",11,11350,0.0199084196996777,0.0758417221458374,0.0758417221458374,0.0000144424523726478,0.68916887835079,0.338096494175044,0.811918145594476,0.811918145594476,0.00147231418424891,1
"14718","NsiI.TP214927",11,11518,0.00132132396785217,0.00190883039752704,0.00190883039752704,0.000000565910715330122,0.654553117990015,0.0810951349521243,0.202605504076341,0.202605504076341,0.0000939022199393867,1
"14758","NsiI.TP218420",11,11573,0.00161212895790365,0.00155392943637795,0.00155392943637795,0.00000187018540710086,1,0.0892308433018818,0.17973783814105,0.17973783814105,0.000259581734505599,1
"14886","NsiI.TP233866",11,11754,0.445958738830424,0.606632144617268,0.606632144617268,0.956227843318677,0.000000788327598925951,0.963280305441624,0.99990690322193,0.99990690322193,0.992359005253797,0.00316101848778219
"14894","NsiI.TP234877",11,11766,0.000121304020050325,0.000181621054377785,0.000181621054377785,0.000000000000290686681504478,0.664114598139695,0.020266756831371,0.0534839443560021,0.0534839443560021,0.000000000299722884632389,1
"14925","NsiI.TP238098",11,11809,0.0222490669709225,0.100405605765247,0.100405605765247,0.000000204428880252915,1,0.355433523172488,0.879475121567047,0.879475121567047,0.0000402567578972274,1
"14988","NsiI.TP245149",11,11896,0.00313855949089814,0.014301644587982,0.014301644587982,0.00000042733252422255,0.655022519544266,0.128811574850375,0.457957187126082,0.457957187126082,0.0000748620200686572,1
"14999","NsiI.TP246761",11,11912,0.00182829617463145,0.0138778773251602,0.0138778773251602,0.0000026369933579854,1,0.0946621984936869,0.451679386903895,0.451679386903895,0.000351157993737923,1
"15030","NsiI.TP250679",11,11951,0.00154375085243209,0.00887496119251805,0.00887496119251805,0.000000280711058978558,1,0.0871844769367281,0.397067051529588,0.397067051529588,0.0000530382235414566,1
"15068","NsiI.TP257231",11,12008,0.000844636207445316,0.00134133937979253,0.00134133937979253,0.000000678739517568254,0.738290684198969,0.0623338066549827,0.167556167679281,0.167556167679281,0.000109349784419657,1
"15093","NsiI.TP260586",11,12047,0.00007944507293776,0.00163754812239946,0.00163754812239946,0.000000454400331799565,0.279433486417395,0.0157134219128226,0.184674489503599,0.184674489503599,0.0000783391816701017,1
"15106","NsiI.TP263947",11,12068,0.000105936402328352,0.000415816662318955,0.000415816662318955,0.0000000833182872684142,0.441339158208374,0.0181186392759506,0.0882705394692144,0.0882705394692144,0.0000186757164654816,1
"15140","NsiI.TP269244",11,12114,0.00737507888913613,0.00687157605544656,0.00687157605544656,0.00000379283691189666,1,0.204546920566911,0.35476600384686,0.35476600384686,0.000481957389001854,1
"15221","NsiI.TP279529",11,12227,0.0000237853298426086,0.0000248777636070881,0.0000248777636070881,0.0000000172236871834055,0.751683682773274,0.00780331803054599,0.021375922215538,0.021375922215538,0.00000447171527391898,1
"15265","NsiI.TP283655",11,12283,0.0000430458134013637,0.000130055461683195,0.000130055461683195,0.0000000108641105259762,0.990477509489646,0.0104257537854256,0.0451292452040687,0.0451292452040687,0.00000294784977940924,1
"15319","NsiI.TP291534",11,12344,0.00155372419499227,0.0474617549935683,0.0474617549935683,0.00000430485907718559,1,0.087283023905021,0.70806285881553,0.70806285881553,0.000528414130535624,1
"15360","NsiI.TP301248",11,12406,0.0277223893071794,0.0271710205092697,0.0271710205092697,0.0000201232145363796,0.503498019189076,0.390888777179058,0.590419688929656,0.590419688929656,0.001898125872653,1
"15465","NsiI.TP312782",11,12557,0.00253507125506465,0.0295945555834509,0.0295945555834509,0.00000273463447274267,0.980516596140806,0.114229948930365,0.603456391260708,0.603456391260708,0.000358863595826682,1
"15610","NsiI.TP329467",11,12760,0.0476648825713167,0.0552061109991217,0.0552061109991217,0.0000482237568110201,1,0.49530515577155,0.740897823930875,0.740897823930875,0.00382483282592548,1
"16151","NsiI.TP397080",11,13499,0.00000000658701110077376,0.000000110897403398595,0.000000110897403398595,0.0000000000000000672657975710746,0.729511947520823,0.0000378264933466434,0.000667010915641416,0.000667010915641416,0.000000000000242748810274494,1
"16171","NsiI.TP401109",11,13532,0.000000223317844007198,0.00000308470215254003,0.00000308470215254003,0.0000000000173278810108249,0.147308750225234,0.00033579559810549,0.00513950793438426,0.00513950793438426,0.0000000122613445082088,1
"16196","NsiI.TP404218",11,13565,0.00588608997755896,0.161307885445287,0.161307885445287,0.00000871283246528635,0.965716382010677,0.17855385444353,0.986362781620378,0.986362781620378,0.000967472916945396,1
"16254","NsiI.TP409357",11,13640,0.00615628057981786,0.0140689829994799,0.0140689829994799,0.0000151243708749152,0.120124385104852,0.18359208547332,0.454540249315336,0.454540249315336,0.00152664042021968,1
"16321","NsiI.TP415555",11,13730,0.00613591595255049,0.00328892923297547,0.00328892923297547,0.000026371177550666,0.565873219343837,0.183457278289679,0.259643169776428,0.259643169776428,0.00235565112734761,1
"16471","NsiI.TP424973",11,13922,0.00000881379479254971,0.0000834246936977277,0.0000834246936977277,0.0000280982675670897,0.390747886498948,0.00441766981213242,0.0330838499578417,0.0330838499578417,0.00247924273829128,1
"16618","NsiI.TP433646",11,14119,0.0017149801521399,0.0440395561741093,0.0440395561741093,0.000000048053788426378,0.301450329437334,0.0917220243316173,0.689813540047374,0.689813540047374,0.0000116102153711254,1
"16624","NsiI.TP433871",11,14125,0.00171795965895272,0.0516087767651298,0.0516087767651298,0.000000000000395013553857493,0.842369042772493,0.0917220243316173,0.72624182709652,0.72624182709652,0.0000000003959791425447,1
"16650","NsiI.TP435468",11,14158,0.0000808024488004755,0.000145358988179634,0.000145358988179634,0.000000000681273419064775,0.856017346817315,0.0157621555260084,0.0478519510613592,0.0478519510613592,0.000000312223786500833,1
"16660","NsiI.TP436166",11,14170,0.00000854868128867727,0.0000330961535032324,0.0000330961535032324,0.000000000794061913250592,0.35035502607425,0.00440721157636836,0.0246663741414852,0.0246663741414852,0.000000337130662651616,1
"16704","NsiI.TP438024",11,14227,0.0000862634865019674,0.00175926995658915,0.00175926995658915,0.00000401669754071864,0.552744297639275,0.0164605202424135,0.193171196887967,0.193171196887967,0.000503314516838383,1
"16707","NsiI.TP438128",11,14231,0.185775211853006,0.673715289241578,0.673715289241578,0.671231870371868,0.00000057381193571684,0.824165486058812,0.99990690322193,0.99990690322193,0.9312117585793,0.00291085066135937
"16710","NsiI.TP438238",11,14234,0.00362032757228758,0.0269605774248304,0.0269605774248304,0.00000136782123993993,0.11417757046671,0.138022987212498,0.588954793043147,0.588954793043147,0.000197892521623984,1
"16722","NsiI.TP439116",11,14252,0.0304281438814194,0.0053169620807005,0.0053169620807005,0.0000016664930414543,0.703566473372941,0.404900758256882,0.311997605802146,0.311997605802146,0.000233102328992259,1
"16742","NsiI.TP440593",11,14281,0.0240407403425093,0.0384044277670922,0.0384044277670922,0.0000197876282427566,1,0.367619592152744,0.664018020573003,0.664018020573003,0.00187919981059105,1
"16745","NsiI.TP440693",11,14285,0.0121330274284831,0.00753203140935942,0.00753203140935942,0.0000499740727915826,1,0.264565978150512,0.369245700553549,0.369245700553549,0.00391207014946341,1
"16795","NsiI.TP443420",11,14356,0.0000230861905721604,0.000062134316798824,0.000062134316798824,0.000000395153000086811,1,0.00770917652745304,0.0291580047793063,0.0291580047793063,0.0000713014073356642,1
"16803","NsiI.TP443949",11,14366,0.00000217045565923239,0.0000843569933794889,0.0000843569933794889,0.00000000067489769647757,0.0189243635371238,0.00195818509575946,0.0330899475769456,0.0330899475769456,0.000000312223786500833,0.867779455308416
"16875","NsiI.TP450780",11,14472,0.000000207056446877624,0.0000377952999047841,0.0000377952999047841,0.00000803287736723048,0.671890485696702,0.000329992810235089,0.0264309412863256,0.0264309412863256,0.000900280988908738,1
"16896","NsiI.TP453240",11,14505,0.0032590644687321,0.00163052877503481,0.00163052877503481,0.0000100129672796865,1,0.130972292369269,0.184674489503599,0.184674489503599,0.00109499382784644,1
"16946","NsiI.TP457668",11,14572,0.000920051192299841,0.0201775098731748,0.0201775098731748,0.00000321613049796733,0.606589437364193,0.0660095575103711,0.524438966587031,0.524438966587031,0.000414513276466589,1
"16981","NsiI.TP460338",11,14623,0.0353239612957721,0.0227211037557831,0.0227211037557831,0.0000395952628100681,0.474055441692173,0.431809358089871,0.552161072281953,0.552161072281953,0.00324078113391556,1
"17054","NsiI.TP468354",11,14730,0.051535603384946,0.0997024149030537,0.0997024149030537,0.0000168339668541694,1,0.514614514376295,0.878004087120889,0.878004087120889,0.00164635283423649,1
"17214","NsiI.TP484341",11,14956,0.044590789006007,0.039763516077664,0.039763516077664,0.31409097679354,0.00000000000390538766819381,0.484364345650741,0.671220831483389,0.671220831483389,0.792928658308868,0.000000140937630169778
"17225","NsiI.TP484793",11,14967,0.0000191309922420747,0.0000434595958401826,0.0000434595958401826,0.00000000118689689370533,0.825157524501328,0.00697372977810093,0.0278137130992969,0.0278137130992969,0.000000470689396703714,1
"17248","NsiI.TP486638",11,15003,0.00894876426409735,0.000771195241431836,0.000771195241431836,0.00000383699811006634,0.837266299060519,0.224410701510332,0.125931646483222,0.125931646483222,0.000485858202793242,1
"17279","NsiI.TP489203",11,15043,0.000877374180477029,0.00150182066429581,0.00150182066429581,0.000000551748195166664,0.83338781374727,0.0642245018763794,0.177697390600351,0.177697390600351,0.0000926115761263933,1
"17316","NsiI.TP492341",11,15094,0.000182087172315784,0.000527342862149145,0.000527342862149145,0.000000397461150754587,0.732122648587819,0.0266038942288745,0.102868914644532,0.102868914644532,0.0000713610846190624,1
"17335","NsiI.TP493602",11,15115,0.0952163476869743,0.0861796172719075,0.0861796172719075,0.0000380383215289671,0.243678977717076,0.663522775139416,0.842252141118138,0.842252141118138,0.00315569413181003,1
"17402","NsiI.TP499462",11,15213,0.0000947389361530635,0.000131728777317746,0.000131728777317746,0.0000000682396664974285,0.58131611932109,0.0170946936394588,0.0452745534842173,0.0452745534842173,0.000015391456778495,1
"17540","NsiI.TP509152",11,15396,0.00456123719919387,0.0606453334598532,0.0606453334598532,0.0000372426462103233,0.370138093456347,0.156320919320521,0.766704050716638,0.766704050716638,0.00311062013496867,1
"17589","NsiI.TP512091",11,15453,0.000362866013080123,0.000408453801695855,0.000408453801695855,0.00000000000601052920506732,0.765857903914883,0.039562261873219,0.0877397666404763,0.0877397666404763,0.00000000451891620734311,1
"17618","NsiI.TP516545",11,15502,0.000530059598849049,0.0106205785837935,0.0106205785837935,0.000000000234124475042354,1,0.0496851709175701,0.420018853670361,0.420018853670361,0.000000124251236107772,1
"17619","NsiI.TP516848",11,15505,0.000238697010273486,0.00228089977531454,0.00228089977531454,0.00000000000743466403079331,1,0.0318487187608358,0.217788205517779,0.217788205517779,0.00000000547555419476059,1
"17626","NsiI.TP518790",11,15515,0.000938023903038452,0.0023308863636394,0.0023308863636394,0.00000420635693246509,0.0120883174031145,0.0666366271906529,0.220471613243608,0.220471613243608,0.000519859619790411,0.717252820808067
"17677","NsiI.TP522795",11,15582,0.00157535389367604,0.00624069766389073,0.00624069766389073,0.00000259501273674038,1,0.0877335977083039,0.337289547865398,0.337289547865398,0.000349435894192115,1
"17741","NsiI.TP528829",11,15669,0.00129297824070012,0.00161174459823188,0.00161174459823188,0.00000000162077847412003,0.553632776236706,0.08003601843977,0.184649647812673,0.184649647812673,0.000000596843403816772,1
"17812","NsiI.TP538514",11,15772,0.0000429496945431928,0.000069402474302209,0.000069402474302209,0.00000000000000412123920793219,0.798349562367518,0.0104257537854256,0.0301758613568448,0.0301758613568448,0.00000000000874866356093276,1
"17995","NsiI.TP556717",11,16024,0.0191505358394449,0.00362091923280001,0.00362091923280001,0.00000428431795810852,0.271329997161511,0.33086388759001,0.268319780848638,0.268319780848638,0.000527687598881298,1
