"Name","Chromosome","Position"
"PstI.TP142395",1,71238859
"PstI.TP461821",1,71239180
"NsiI.TP363847",1,71249684
"NsiI.TP441114",1,71250822
"PstI.TP754592",1,71251901
"PstI.TP745772",1,71261629
"NsiI.TP227336",1,71286147
"NsiI.TP523695",1,71288051
"NsiI.TP234211",1,71290395
"PstI.TP1112721",1,71302602
"PstI.TP669762",1,71322148
"PstI.TP805461",1,71344044
"NsiI.TP693931",1,71370174
"PstI.TP1177494",1,71370263
"NsiI.TP82540",1,71370263
"PstI.TP805981",1,71371113
"PstI.TP588686",1,71389933
"NsiI.TP668636",1,71391032
"PstI.TP901545",1,71391273
"PstI.TP682187",1,71443578
"PstI.TP463661",1,71460631
"NsiI.TP6232",1,71460901
"PstI.TP65793",1,71466825
"PstI.TP881015",1,71469178
"GFSSContig17622_639",1,71469331
"NsiI.TP345789",1,71472888
"PstI.TP80",1,71496795
"GFSSContig7317_190",1,71505138
"PstI.TP1265392",1,71506619
"NsiI.TP456517",1,71506832
"PstI.TP1160624",1,71507069
"PstI.TP826904",1,71509086
"PstI.TP635920",1,71525230
"PstI.TP773311",1,71563448
"NsiI.TP520596",1,71567399
"NsiI.TP525740",1,71568891
"NsiI.TP225931",1,71600950
"PstI.TP118924",1,71639905
"NsiI.TP55442",1,71666996
"PstI.TP998425",1,71688433
"NsiI.TP432172",1,71698309
"PstI.TP170189",1,71699333
"NsiI.TP742360",1,71702156
"NsiI.TP229180",1,71707969
"NsiI.TP814565",1,71710260
"NsiI.TP528559",1,71711055
"PstI.TP352846",1,71717994
"NsiI.TP760095",1,71718657
"PstI.TP352811",1,71729037
"PstI.TP586874",1,71729101
"PstI.TP397645",1,71731073
"PstI.TP33981",1,71732178
"PstI.TP256584",1,71749251
"PstI.TP841306",1,71749339
"GFSSContig18963_787",1,71755080
"PstI.TP1094527",1,71782202
"NsiI.TP20381",1,71795739
"NsiI.TP214519",1,71815536
"PstI.TP271687",1,71823399
"NsiI.TP360063",1,71825840
"PstI.TP224158",1,71831375
"PstI.TP903662",1,71837908
"PstI.TP871065",1,71868564
"NsiI.TP59960",1,71875702
"NsiI.TP59961",1,71875725
"PstI.TP448714",1,71901069
"PstI.TP436494",1,71906250
"PstI.TP1259220",1,71924579
"PstI.TP271813",1,71926599
"PstI.TP590182",1,71928782
"NsiI.TP345468",1,71931769
"PstI.TP283526",1,71936668
"PstI.TP886622",1,71946280
"NsiI.TP351499",1,71949166
"NsiI.TP267471",1,71949181
"NsiI.TP799676",1,71955139
"PstI.TP421406",1,71974654
"NsiI.TP576258",1,71984395
"NsiI.TP367275",1,72012340
"PstI.TP381598",1,72014976
"PstI.TP215976",1,72027878
"NsiI.TP604843",1,72043861
"NsiI.TP544201",1,72059833
"NsiI.TP304452",1,72088732
"NsiI.TP259034",1,72098932
"GFSSContig15477",1,72122767
"PstI.TP1168153",1,72122981
"PstI.TP1212724",1,72123046
"NsiI.TP211798",1,72131324
"PstI.TP298274",1,72133723
"PstI.TP916434",1,72137966
"PstI.TP1184661",1,72144773
"PstI.TP55623",1,72147488
"PstI.TP288856",1,72170357
"NsiI.TP499949",1,72170440
"PstI.TP1178947",1,72170699
"PstI.TP324568",1,72175111
"PstI.TP1025376",1,72186259
"PstI.TP963844",1,72204894
"PstI.TP23506",1,72214314
"GFSSContig19961_188",1,72220849
"PstI.TP389192",1,72222738
"NsiI.TP10297",1,72232363
"PstI.TP852297",1,72235992
"PstI.TP1168372",1,72238288
"PstI.TP1168619",1,72248681
"PstI.TP106735",1,72248683
"PstI.TP198202",1,72248913
"PstI.TP163995",1,72261839
"NsiI.TP247746",1,72265162
"NsiI.TP555342",1,72280607
"PstI.TP843326",1,72291957
"PstI.TP1143540",1,72294378
"PstI.TP1272710",1,72295373
"NsiI.TP221927",1,72301205
"PstI.TP1177477",1,72302086
"PstI.TP197060",1,72303333
"PstI.TP1136034",1,72327412
"PstI.TP634894",1,72331899
"PstI.TP1035398",1,72342880
"PstI.TP1150061",1,72347889
"NsiI.TP505177",1,72348319
"PstI.TP650147",1,72348332
"NsiI.TP462844",1,72348521
"PstI.TP13354",1,72348985
"PstI.TP13355",1,72349022
"NsiI.TP568728",1,72350946
"PstI.TP452929",1,72368447
"NsiI.TP607427",1,72380263
"NsiI.TP555321",1,72455894
"NsiI.TP811382",1,72464009
"PstI.TP913771",1,72469518
"PstI.TP813982",1,72476178
"PstI.TP1028892",1,72476957
"PstI.TP1237469",1,72494540
"PstI.TP468706",1,72516014
"PstI.TP1250869",1,72516911
"PstI.TP834002",1,72517077
"NsiI.TP145885",1,72524116
"PstI.TP378462",1,72566191
"PstI.TP91130",1,72585815
"NsiI.TP652520",1,72620519
"NsiI.TP508594",1,72623469
"NsiI.TP132536",1,72623717
"PstI.TP645994",1,72633618
"PstI.TP1222284",1,72660548
"PstI.TP49873",1,72661944
"NsiI.TP594207",1,72663556
"PstI.TP1207347",1,72663921
"NsiI.TP388887",1,72666037
"PstI.TP412177",1,72673321
"NsiI.TP674263",1,72675641
"NsiI.TP469911",1,72682614
"NsiI.TP786579",1,72682717
"NsiI.TP394481",1,72690463
"PstI.TP1267101",1,72690983
"PstI.TP356352",1,72691347
"PstI.TP1111001",1,72699767
"PstI.TP867217",1,72701068
"NsiI.TP6172",1,72725653
"NsiI.TP81654",1,72734854
"PstI.TP82716",1,72737215
"NsiI.TP742458",1,72741549
"PstI.TP1104826",1,72744589
"NsiI.TP670607",1,72759048
"NsiI.TP87947",1,72759085
"PstI.TP834572",1,72763177
"PstI.TP122384",1,72791843
"NsiI.TP760870",1,72814385
"PstI.TP990238",1,72830421
"PstI.TP69064",1,72841125
"PstI.TP1158409",1,72860093
"PstI.TP273518",1,72860991
"PstI.TP365519",1,72860999
"PstI.TP1164523",1,72861113
"PstI.TP708871",1,72868211
"PstI.TP889862",1,72868614
"NsiI.TP200059",1,72872198
"PstI.TP1004938",1,72895372
"PstI.TP195038",1,72903432
"PstI.TP339412",1,72911521
"PstI.TP873401",1,72914676
"PstI.TP848433",1,72949385
"PstI.TP97512",1,72949822
"PstI.TP735061",1,72976269
"NsiI.TP613724",1,72976871
"PstI.TP587962",1,72984552
"NsiI.TP33363",1,72987528
"PstI.TP326325",1,72996509
"PstI.TP1277595",1,73013204
"NsiI.TP675729",1,73026878
"NsiI.TP675727",1,73026885
"NsiI.TP453211",1,73034023
"PstI.TP1152951",1,73036679
"PstI.TP1038172",1,73037380
"NsiI.TP508753",1,73042701
"NsiI.TP507421",1,73059093
"PstI.TP180465",1,73062507
"NsiI.TP274080",1,73064136
"GFSSContig8113_253",1,73087203
"PstI.TP913272",1,73099596
"NsiI.TP148166",1,73109471
"PstI.TP837057",1,73119677
"PstI.TP209975",1,73122812
"NsiI.TP151812",1,73122816
"NsiI.TP216198",1,73125177
"PstI.TP927424",1,73127829
"NsiI.TP422526",1,73137230
"PstI.TP666143",1,73143593
"PstI.TP1212476",1,73145262
"NsiI.TP156560",1,73170217
"PstI.TP1181312",1,73170409
"PstI.TP1047587",1,73170480
"NsiI.TP690845",1,73173149
"PstI.TP408698",1,73181067
"PstI.TP360407",1,73181762
"PstI.TP880946",1,73182431
"NsiI.TP397168",1,73183621
"PstI.TP1187691",1,73183705
"PstI.TP491291",1,73199290
"NsiI.TP611100",1,73210908
"NsiI.TP552857",1,73216460
"NsiI.TP435271",1,73216515
"NsiI.TP811866",1,73230480
"NsiI.TP620864",1,73234924
"PstI.TP827589",1,73240480
"NsiI.TP628928",1,73247122
"PstI.TP354576",1,73254845
"PstI.TP359705",1,73259173
"NsiI.TP172096",1,73259271
"PstI.TP745945",1,73261615
"NsiI.TP813085",1,73266383
"NsiI.TP702993",1,73273481
"PstI.TP5073",1,73274153
"NsiI.TP222587",1,73275339
"NsiI.TP146445",1,73316692
"PstI.TP448761",1,73324734
"PstI.TP819173",1,73334962
"PstI.TP637766",1,73335155
"PstI.TP757801",1,73392292
"PstI.TP368239",1,73423927
"NsiI.TP485844",1,73429352
"PstI.TP636334",1,73435857
"NsiI.TP319918",1,73448725
"PstI.TP1254730",1,73475354
"PstI.TP76766",1,73479855
"PstI.TP114424",1,73494664
"PstI.TP837664",1,73498170
"NsiI.TP716117",1,73501589
"PstI.TP1243455",1,73504848
"PstI.TP160648",1,73515608
"PstI.TP1087435",1,73516899
"PstI.TP103448",1,73516989
"PstI.TP274902",1,73517954
"PstI.TP249057",1,73523293
"PstI.TP1007073",1,73532076
"NsiI.TP282407",1,73542574
"PstI.TP984008",1,73546683
"NsiI.TP324428",1,73547894
"PstI.TP130578",1,73563559
"PstI.TP135889",1,73564522
"NsiI.TP705804",1,73566158
"NsiI.TP222046",1,73576744
"NsiI.TP131926",1,73580803
"NsiI.TP162391",1,73583086
"PstI.TP1047511",1,73589498
"PstI.TP134743",1,73610397
"PstI.TP80388",1,73626823
"PstI.TP46491",1,73639666
"PstI.TP1027923",1,73654913
"NsiI.TP60704",1,73654991
"NsiI.TP471231",1,73666304
"PstI.TP1252600",1,73666649
"PstI.TP261875",1,73671392
"NsiI.TP325991",1,73682267
"NsiI.TP328467",1,73682346
"NsiI.TP294842",1,73707059
"NsiI.TP426943",1,73733282
"PstI.TP1013121",1,73737116
"NsiI.TP337422",1,73740061
"NsiI.TP510696",1,73756998
"PstI.TP1113794",1,73766782
"NsiI.TP283831",1,73777901
"NsiI.TP643306",1,73788367
"NsiI.TP426850",1,73788816
"PstI.TP1088043",1,73790447
"NsiI.TP282971",1,73791421
"PstI.TP544748",1,73791429
"PstI.TP645714",1,73791462
"PstI.TP735774",1,73800485
"PstI.TP975773",1,73806356
"NsiI.TP462316",1,73808021
"PstI.TP717007",1,73811509
"PstI.TP1166634",1,73811619
"PstI.TP256272",1,73827582
"PstI.TP271167",1,73832777
"NsiI.TP245879",1,73833901
"PstI.TP843466",1,73836689
"NsiI.TP206712",1,73837213
"NsiI.TP204124",1,73847223
"PstI.TP985325",1,73865257
"NsiI.TP802001",1,73872069
"PstI.TP1241351",1,73878167
"PstI.TP491938",1,73887440
"PstI.TP189129",1,73890221
"NsiI.TP652715",1,73893279
"NsiI.TP513596",1,73904640
"PstI.TP998598",1,73910717
"PstI.TP187405",1,73910743
"NsiI.TP420405",1,73939946
"GFSSContig11701_739",1,73953149
"NsiI.TP169818",1,73961280
"PstI.TP513006",1,73971974
"PstI.TP832974",1,73972161
"PstI.TP535893",1,73975816
"NsiI.TP162879",1,74026438
"NsiI.TP488690",1,74031369
"PstI.TP326891",1,74036176
"PstI.TP1167892",1,74037395
"NsiI.TP566138",1,74069839
"PstI.TP514329",1,74074227
"PstI.TP926409",1,74097223
"NsiI.TP244932",1,74100659
"PstI.TP393658",1,74108190
"PstI.TP1242131",1,74121379
"NsiI.TP486569",1,74123229
"NsiI.TP552932",1,74123343
"NsiI.TP494970",1,74124026
"NsiI.TP282281",1,74127383
"NsiI.TP370829",1,74129263
"PstI.TP914378",1,74129281
"PstI.TP802577",1,74132587
"PstI.TP335898",1,74135775
"NsiI.TP86357",1,74157557
"PstI.TP87698",1,74157702
"PstI.TP736136",1,74190367
"PstI.TP468261",1,74190398
"PstI.TP455140",1,74199572
"NsiI.TP823283",1,74209914
"PstI.TP192308",1,74218508
"NsiI.TP570756",1,74225247
"PstI.TP130559",1,74240434
"PstI.TP546282",1,74246317
"PstI.TP544328",1,74290363
"NsiI.TP620972",1,74293861
"PstI.TP880155",1,74294114
"PstI.TP154471",1,74295208
"NsiI.TP406463",1,74297745
"NsiI.TP371401",1,74298489
"NsiI.TP287157",1,74298562
"PstI.TP893899",1,74312919
"NsiI.TP653711",1,74336567
"NsiI.TP156088",1,74340900
"PstI.TP334182",1,74360210
"NsiI.TP346583",1,74361642
"PstI.TP258621",1,74361721
"NsiI.TP807290",1,74362701
"PstI.TP1196417",1,74370670
"NsiI.TP470723",1,74378808
"PstI.TP1032632",1,74402757
"NsiI.TP425253",1,74403091
"PstI.TP670330",1,74404426
"PstI.TP853328",1,74427611
"PstI.TP1031498",1,74431906
"PstI.TP609579",1,74441655
"PstI.TP82865",1,74447451
"PstI.TP795530",1,74447495
"NsiI.TP783071",1,74489443
"NsiI.TP551538",1,74505630
"PstI.TP220429",1,74527810
"NsiI.TP164686",1,74530342
"NsiI.TP665067",1,74533903
"PstI.TP214301",1,74533970
"PstI.TP706856",1,74539608
"NsiI.TP501226",1,74548397
"PstI.TP1203869",1,74588086
"PstI.TP18789",1,74589455
"PstI.TP398108",1,74599097
"NsiI.TP171470",1,74618657
"PstI.TP1167699",1,74628243
"PstI.TP505352",1,74651201
"NsiI.TP301475",1,74664233
"PstI.TP302844",1,74664707
"PstI.TP987252",1,74668478
"PstI.TP512736",1,74671934
"PstI.TP693726",1,74701328
"PstI.TP95450",1,74768149
"PstI.TP1029904",1,74770232
"NsiI.TP323224",1,74770262
"NsiI.TP323223",1,74770267
"NsiI.TP447130",1,74774494
"PstI.TP1187680",1,74780008
"PstI.TP1282620",1,74797102
"PstI.TP137469",1,74815207
"GFSSContig15931_175",1,74820300
"NsiI.TP465791",1,74820948
"PstI.TP1291324",1,74827939
"NsiI.TP77992",1,74837346
"NsiI.TP781285",1,74837414
"PstI.TP30857",1,74846682
"NsiI.TP635035",1,74846699
"PstI.TP13346",1,74849030
"PstI.TP133988",1,74849338
"PstI.TP459113",1,74849398
"PstI.TP180742",1,74850089
"PstI.TP930223",1,74881486
"PstI.TP75596",1,74903267
"PstI.TP304860",1,74969305
"NsiI.TP369014",1,74970143
"PstI.TP174996",1,74974178
"NsiI.TP38202",1,74974320
"PstI.TP179797",1,74986512
"PstI.TP386089",1,74989741
"NsiI.TP132498",1,74992153
"NsiI.TP528055",1,74998042
"PstI.TP320980",1,74998289
"NsiI.TP108920",1,75045010
"PstI.TP373462",1,75068031
"PstI.TP418168",1,75078799
"NsiI.TP591143",1,75079868
"PstI.TP405184",1,75082559
"PstI.TP867863",1,75084001
"NsiI.TP352338",1,75094284
"NsiI.TP40810",1,75094392
"PstI.TP113670",1,75122360
"NsiI.TP528837",1,75148612
"PstI.TP710507",1,75154807
"NsiI.TP368296",1,75154939
"NsiI.TP499245",1,75159916
"NsiI.TP625136",1,75160822
"PstI.TP626222",1,75163481
"PstI.TP978043",1,75183592
"PstI.TP1173107",1,75183658
"PstI.TP38227",1,75241998
"NsiI.TP78269",1,75282753
"NsiI.TP416550",1,75287127
"NsiI.TP418118",1,75287253
"PstI.TP124034",1,75313278
"PstI.TP241635",1,75313297
"PstI.TP650884",1,75313903
"NsiI.TP463976",1,75324039
"NsiI.TP629989",1,75324107
"PstI.TP451984",1,75334729
"NsiI.TP415654",1,75354964
"PstI.TP405299",1,75361286
"NsiI.TP520447",1,75369197
"NsiI.TP437356",1,75370023
"NsiI.TP641784",1,75379851
"NsiI.TP572807",1,75388349
"NsiI.TP148803",1,75391839
"PstI.TP606465",1,75416261
"NsiI.TP195403",1,75432709
"PstI.TP336567",1,75434162
"NsiI.TP575406",1,75441102
"NsiI.TP575405",1,75441125
"NsiI.TP387081",1,75463805
"PstI.TP1004618",1,75467016
"PstI.TP860935",1,75475470
"PstI.TP116421",1,75487515
"NsiI.TP421896",1,75490287
"NsiI.TP621837",1,75531021
"PstI.TP130057",1,75536936
"PstI.TP705628",1,75537014
"PstI.TP931247",1,75539044
"PstI.TP263305",1,75579096
"PstI.TP1014264",1,75579176
"PstI.TP792380",1,75587459
"PstI.TP191410",1,75595577
"NsiI.TP752080",1,75595902
"NsiI.TP454231",1,75616421
"NsiI.TP670301",1,75616619
"NsiI.TP670303",1,75616637
"NsiI.TP426452",1,75617475
"NsiI.TP74770",1,75620191
"NsiI.TP625297",1,75638754
"PstI.TP1266924",1,75661597
"PstI.TP107268",1,75679602
"PstI.TP950922",1,75703487
"PstI.TP1155269",1,75726570
"PstI.TP697248",1,75745925
"NsiI.TP506284",1,75748041
"PstI.TP1131100",1,75760470
"PstI.TP998162",1,75764530
"PstI.TP186953",1,75764897
"PstI.TP795152",1,75796894
"PstI.TP1226590",1,75797707
"NsiI.TP8476",1,75801815
"NsiI.TP560501",1,75823861
"NsiI.TP560502",1,75823863
"NsiI.TP506838",1,75823936
"NsiI.TP108819",1,75825158
"PstI.TP1065133",1,75825553
"PstI.TP36462",1,75827343
"PstI.TP306856",1,75848833
"NsiI.TP575821",1,75862405
"PstI.TP854771",1,75863530
"NsiI.TP424837",1,75863878
"PstI.TP761781",1,75871105
"NsiI.TP446938",1,75897062
"NsiI.TP35373",1,75917930
"PstI.TP243580",1,75922486
"PstI.TP1186136",1,75922898
"NsiI.TP340348",1,75967143
"PstI.TP149501",1,75982580
"PstI.TP455545",1,75986610
"PstI.TP178749",1,75987001
"PstI.TP786079",1,75991098
"NsiI.TP522298",1,76000935
"NsiI.TP503926",1,76022515
"NsiI.TP716293",1,76063572
"NsiI.TP716292",1,76063604
"NsiI.TP320748",1,76072042
"NsiI.TP827059",1,76090300
"GFSSContig19736_4089",1,76098390
"NsiI.TP352765",1,76099839
"PstI.TP744556",1,76101544
"PstI.TP357677",1,76102511
"PstI.TP747261",1,76107837
"PstI.TP628316",1,76113889
"PstI.TP373008",1,76115111
"PstI.TP951802",1,76115163
"PstI.TP1117811",1,76155423
"NsiI.TP422447",1,76155603
"PstI.TP24084",1,76155984
"NsiI.TP203794",1,76165231
"NsiI.TP203790",1,76165257
"PstI.TP551527",1,76166616
"PstI.TP742499",1,76179984
"PstI.TP1263200",1,76180497
"NsiI.TP832364",1,76203935
"PstI.TP1284754",1,76220168
"PstI.TP37460",1,76253040
"PstI.TP314244",1,76274649
"GFk45ctg313733_129",1,76275239
"PstI.TP109458",1,76286790
"NsiI.TP511244",1,76291569
"NsiI.TP376365",1,76342208
"NsiI.TP520952",1,76349249
"PstI.TP1246078",1,76351578
"PstI.TP197970",1,76351944
"NsiI.TP499934",1,76362422
"NsiI.TP499936",1,76362441
"PstI.TP1071288",1,76388738
"NsiI.TP404457",1,76403176
"PstI.TP297686",1,76403396
"PstI.TP297682",1,76403420
"NsiI.TP439820",1,76415349
"NsiI.TP528762",1,76435180
"NsiI.TP528742",1,76444423
"NsiI.TP528766",1,76444433
"NsiI.TP328643",1,76478049
"PstI.TP258997",1,76479804
"PstI.TP120913",1,76485023
"NsiI.TP420692",1,76527293
"NsiI.TP627670",1,76554738
"NsiI.TP488689",1,76564800
"PstI.TP413420",1,76642889
"PstI.TP910778",1,76643935
"NsiI.TP258256",1,76660578
"NsiI.TP258257",1,76660602
"NsiI.TP456169",1,76660988
"PstI.TP87222",1,76670261
"NsiI.TP332684",1,76671524
"NsiI.TP237909",1,76673586
"PstI.TP104467",1,76678896
"NsiI.TP616725",1,76679493
"NsiI.TP385607",1,76681155
"NsiI.TP798690",1,76683673
"NsiI.TP664435",1,76700674
"NsiI.TP56048",1,76704148
"PstI.TP324439",1,76705670
"PstI.TP143900",1,76721157
"NsiI.TP29120",1,76725881
"NsiI.TP796587",1,76740694
"NsiI.TP195045",1,76748463
"NsiI.TP221908",1,76748469
"PstI.TP32939",1,76748752
"PstI.TP308534",1,76810876
"PstI.TP52592",1,76810927
"PstI.TP111007",1,76814269
"PstI.TP1042097",1,76818158
"PstI.TP1063207",1,76849979
"NsiI.TP443683",1,76864567
"NsiI.TP386876",1,76865112
"PstI.TP836894",1,76867148
"NsiI.TP457548",1,76928921
"NsiI.TP158087",1,76933848
"PstI.TP638883",1,76935542
"PstI.TP113137",1,76935640
"NsiI.TP457459",1,76936701
"NsiI.TP612350",1,76936701
"NsiI.TP204672",1,76937185
"NsiI.TP674441",1,76937584
"NsiI.TP56323",1,76939788
"NsiI.TP631040",1,76939823
"NsiI.TP738506",1,76983201
"PstI.TP214169",1,76984999
"NsiI.TP494537",1,76989799
"PstI.TP111209",1,76999156
"NsiI.TP577292",1,77013324
"PstI.TP1166641",1,77042877
"NsiI.TP742840",1,77051091
"PstI.TP503339",1,77063375
"NsiI.TP521277",1,77064058
"PstI.TP864305",1,77077806
"PstI.TP80405",1,77077924
"PstI.TP737507",1,77078825
"PstI.TP986105",1,77094369
"NsiI.TP680028",1,77098509
"PstI.TP911508",1,77105026
"NsiI.TP621083",1,77106321
"NsiI.TP129502",1,77111324
"PstI.TP655019",1,77130678
"NsiI.TP726823",1,77132874
"GFSSContig18881_588",1,77133165
"NsiI.TP825202",1,77140704
"NsiI.TP41096",1,77143550
"PstI.TP523598",1,77160468
"PstI.TP1108372",1,77160525
"NsiI.TP475857",1,77164996
"NsiI.TP475855",1,77165023
"PstI.TP739808",1,77165647
"PstI.TP543309",1,77166071
"NsiI.TP559086",1,77166683
"NsiI.TP696475",1,77183589
"PstI.TP221089",1,77184045
"PstI.TP858544",1,77208007
"PstI.TP1151255",1,77213117
"NsiI.TP501566",1,77214818
"NsiI.TP501565",1,77214831
"PstI.TP815825",1,77215495
"PstI.TP360170",1,77217924
"PstI.TP226753",1,77218429
"PstI.TP189885",1,77223222
"PstI.TP937800",1,77225298
"PstI.TP833275",1,77225365
"NsiI.TP285396",1,77225474
"NsiI.TP550018",1,77225808
"PstI.TP7045",1,77244483
"PstI.TP375640",1,77251518
"NsiI.TP323206",1,77278386
"NsiI.TP277004",1,77284693
"NsiI.TP132718",1,77289381
"NsiI.TP73627",1,77311293
"GFSSContig17989_352",1,77311515
"PstI.TP101269",1,77318955
"NsiI.TP434746",1,77326949
"PstI.TP1124337",1,77338610
"PstI.TP387304",1,77345403
"PstI.TP641814",1,77353564
"PstI.TP1013416",1,77366262
"PstI.TP282710",1,77386644
"PstI.TP315020",1,77386737
"PstI.TP89031",1,77412737
"PstI.TP698125",1,77425641
"NsiI.TP621997",1,77441060
"NsiI.TP66208",1,77488848
"NsiI.TP549768",1,77494082
"NsiI.TP474215",1,77512901
"NsiI.TP753450",1,77514681
"GFSSContig4708_491",1,77516952
"PstI.TP1263658",1,77519864
"NsiI.TP270372",1,77559480
"PstI.TP14292",1,77560987
"NsiI.TP354390",1,77569036
"NsiI.TP761081",1,77596442
"NsiI.TP574233",1,77601585
"PstI.TP843008",1,77620090
"PstI.TP470727",1,77637271
"NsiI.TP495134",1,77638188
"NsiI.TP495133",1,77638200
"NsiI.TP206581",1,77638270
"NsiI.TP405417",1,77640407
"PstI.TP821655",1,77641643
"NsiI.TP662828",1,77642013
"PstI.TP553319",1,77643893
"PstI.TP1047055",1,77645405
"NsiI.TP552958",1,77651922
"PstI.TP482591",1,77666836
"PstI.TP773989",1,77725400
"PstI.TP1184423",1,77735174
"PstI.TP918165",1,77765111
"PstI.TP411298",1,77771698
"PstI.TP378981",1,77781742
"PstI.TP414687",1,77796873
"NsiI.TP307083",1,77812711
"PstI.TP954227",1,77821138
"PstI.TP1177236",1,77829112
"PstI.TP952321",1,77832524
"PstI.TP485326",1,77836863
"NsiI.TP218211",1,77848816
"PstI.TP381498",1,77850894
"NsiI.TP626984",1,77862304
"NsiI.TP549839",1,77866184
"PstI.TP425825",1,77868398
"NsiI.TP570268",1,77869363
"NsiI.TP401941",1,77869366
"NsiI.TP401943",1,77869379
"NsiI.TP38070",1,77875322
"PstI.TP665919",1,77878301
"PstI.TP139187",1,77886529
"PstI.TP682618",1,77950613
"NsiI.TP193091",1,77956626
"PstI.TP550591",1,77970267
"PstI.TP546071",1,77974534
"PstI.TP544254",1,77974580
"NsiI.TP116346",1,77978669
"PstI.TP1172052",1,77997430
"PstI.TP187975",1,78022358
"NsiI.TP120099",1,78025387
"NsiI.TP177029",1,78026896
"NsiI.TP800048",1,78038376
"NsiI.TP503757",1,78066361
"PstI.TP478966",1,78077218
"NsiI.TP258948",1,78088375
"PstI.TP71986",1,78100718
"NsiI.TP379742",1,78106787
"PstI.TP942411",1,78121527
"NsiI.TP505777",1,78121589
"PstI.TP726643",1,78132042
"PstI.TP197596",1,78145007
"NsiI.TP806896",1,78145059
"NsiI.TP444533",1,78145150
"NsiI.TP69948",1,78146694
"NsiI.TP590554",1,78156460
"PstI.TP130255",1,78156903
"PstI.TP831412",1,78156959
"PstI.TP537292",1,78162057
"PstI.TP459121",1,78162835
"PstI.TP128144",1,78163072
"NsiI.TP566572",1,78181125
"PstI.TP652837",1,78182401
"NsiI.TP196580",1,78183822
"PstI.TP588109",1,78200524
"PstI.TP946695",1,78239497
"PstI.TP469636",1,78240594
"PstI.TP168334",1,78240700
"PstI.TP1144768",1,78240904
"NsiI.TP623210",1,78255114
"NsiI.TP592449",1,78263344
"PstI.TP779651",1,78264274
"NsiI.TP725109",1,78285548
"NsiI.TP725115",1,78285558
"NsiI.TP450689",1,78324443
"NsiI.TP52111",1,78326702
"PstI.TP966300",1,78332944
"PstI.TP1027179",1,78340749
"NsiI.TP217249",1,78346901
"PstI.TP1166693",1,78346994
"PstI.TP1198075",1,78377478
"PstI.TP1198077",1,78377504
"PstI.TP79407",1,78385917
"NsiI.TP423755",1,78386749
"PstI.TP217199",1,78396312
"PstI.TP128807",1,78396392
"PstI.TP445406",1,78397054
"PstI.TP942471",1,78400363
"PstI.TP215406",1,78409580
"NsiI.TP720755",1,78419419
"NsiI.TP750745",1,78419426
"PstI.TP1237450",1,78424713
"PstI.TP387423",1,78425327
"PstI.TP1120122",1,78429408
"NsiI.TP617537",1,78452651
"NsiI.TP567207",1,78452804
"PstI.TP674153",1,78459110
"PstI.TP294664",1,78489046
"PstI.TP1221179",1,78509132
"NsiI.TP429188",1,78510261
"NsiI.TP421785",1,78510321
"PstI.TP79947",1,78516625
"PstI.TP6273",1,78517337
"PstI.TP1084987",1,78521283
"NsiI.TP813731",1,78532783
"NsiI.TP520618",1,78533009
"NsiI.TP423790",1,78556598
"PstI.TP856768",1,78557039
"NsiI.TP628522",1,78557741
"NsiI.TP645019",1,78560876
"NsiI.TP482275",1,78563222
"PstI.TP803259",1,78564283
"PstI.TP837802",1,78565577
"PstI.TP835300",1,78565589
"PstI.TP639503",1,78579633
"NsiI.TP72985",1,78580487
"NsiI.TP669717",1,78593679
"NsiI.TP669716",1,78593714
"NsiI.TP811453",1,78599597
"GFSSContig11183_265",1,78604057
"NsiI.TP521511",1,78620772
"NsiI.TP257162",1,78648219
"PstI.TP525604",1,78648237
"NsiI.TP259955",1,78724090
"PstI.TP151617",1,78724834
"NsiI.TP162258",1,78726606
"PstI.TP239867",1,78726610
"PstI.TP96766",1,78742126
"PstI.TP833273",1,78742149
"PstI.TP185565",1,78747471
"PstI.TP31197",1,78757795
"NsiI.TP450106",1,78775645
"NsiI.TP679895",1,78780694
"PstI.TP254193",1,78784358
"PstI.TP1072616",1,78788131
"NsiI.TP746656",1,78795371
"NsiI.TP431330",1,78798313
"PstI.TP860304",1,78798493
"PstI.TP1252401",1,78811645
"PstI.TP4803",1,78818384
"PstI.TP463183",1,78828774
"PstI.TP42896",1,78847640
"NsiI.TP820834",1,78863601
"NsiI.TP216578",1,78866090
"PstI.TP1169781",1,78869856
"PstI.TP76676",1,78875616
"PstI.TP1066379",1,78899176
"NsiI.TP387064",1,78909565
"NsiI.TP387106",1,78909568
"PstI.TP1195389",1,78926999
"PstI.TP1195390",1,78927004
"PstI.TP512519",1,78935006
"NsiI.TP743320",1,78939784
"PstI.TP353803",1,78947488
"PstI.TP1276462",1,78952828
"PstI.TP803367",1,78963580
"PstI.TP856970",1,78963659
"PstI.TP1287058",1,78969745
"NsiI.TP630710",1,78991711
"PstI.TP708980",1,78991790
"PstI.TP593279",1,78992355
"NsiI.TP623899",1,79001152
"PstI.TP819011",1,79004677
"NsiI.TP573897",1,79004865
"PstI.TP539520",1,79006048
"PstI.TP203485",1,79007913
"NsiI.TP25851",1,79021936
"PstI.TP854386",1,79027395
"PstI.TP987275",1,79035482
"PstI.TP1711",1,79037363
"NsiI.TP813592",1,79047838
"PstI.TP970238",1,79048400
"NsiI.TP492704",1,79052861
"NsiI.TP201472",1,79103427
