"Name","Chromosome","Position"
"PstI.TP490145",11,3719
"PstI.TP490362",7,62354534
"PstI.TP490434",11,3720
"PstI.TP490438",3,58711141
"PstI.TP490506",11,3721
"PstI.TP490596",6,52829199
"PstI.TP490597",1,7096187
"PstI.TP490731",11,3724
"PstI.TP490777",3,70896479
"PstI.TP490849",6,48413744
"PstI.TP491075",1,10576908
"PstI.TP491101",11,3727
"PstI.TP491141",8,4595705
"PstI.TP491206",11,3728
"PstI.TP491243",11,3729
"PstI.TP491245",11,3730
"PstI.TP491291",1,73199290
"PstI.TP491452",11,3731
"PstI.TP491506",1,5763887
"PstI.TP491688",11,3732
"PstI.TP491703",11,3734
"PstI.TP491926",3,62555932
"PstI.TP491961",1,80394916
"PstI.TP492052",11,3735
"PstI.TP492129",9,56657586
"PstI.TP492157",11,3737
"PstI.TP492185",11,3738
"PstI.TP492316",10,55420811
"PstI.TP492809",10,60640845
"PstI.TP493468",2,4347785
"PstI.TP493510",11,3740
"PstI.TP493717",6,56319564
"PstI.TP493741",6,54776616
"PstI.TP493750",1,9561853
"PstI.TP493785",11,3741
"PstI.TP493862",8,2177180
"PstI.TP494040",1,10895583
"PstI.TP494076",11,3742
"PstI.TP494123",10,4301743
"PstI.TP494133",11,3744
"PstI.TP494252",11,3745
"PstI.TP494387",1,70689700
"PstI.TP494450",6,31057422
"PstI.TP494571",11,3746
"PstI.TP494644",5,335370
"PstI.TP494662",6,45633903
"PstI.TP494672",4,1583739
"PstI.TP494963",6,51798597
"PstI.TP494967",11,3749
"PstI.TP495241",11,3751
"PstI.TP495303",11,3752
"PstI.TP495357",11,3753
"PstI.TP495423",11,3754
"PstI.TP495698",9,52545209
"PstI.TP495800",11,3756
"PstI.TP495940",3,60411667
"PstI.TP496119",11,3759
"PstI.TP496131",3,515632
"PstI.TP496252",11,3761
"PstI.TP496269",1,3093556
"PstI.TP496475",8,58094286
"PstI.TP496496",10,61042378
"PstI.TP496680",11,3763
"PstI.TP496795",5,1513135
"PstI.TP496814",11,3764
"PstI.TP497131",2,583508
"PstI.TP497168",11,3766
"PstI.TP497176",3,65212174
"PstI.TP497226",11,3767
"PstI.TP497284",11,3768
"PstI.TP497423",11,3770
"PstI.TP497572",11,3771
"PstI.TP497649",11,3772
"PstI.TP497687",8,39689572
"PstI.TP497711",11,3773
"PstI.TP497792",11,3775
"PstI.TP497812",1,68250366
"PstI.TP497823",11,3776
"PstI.TP497834",11,3777
"PstI.TP497885",6,2229119
"PstI.TP498043",4,42143441
"PstI.TP498363",11,3779
"PstI.TP498377",8,12652764
"PstI.TP498398",1,10010021
"PstI.TP498402",1,10010025
"PstI.TP498456",9,2049107
"PstI.TP498475",11,3780
"PstI.TP498478",11,3781
"PstI.TP498492",1,79407143
"PstI.TP498552",11,3782
"PstI.TP498607",8,609295
"PstI.TP498655",11,3785
"PstI.TP498962",11,3786
"PstI.TP499034",1,58167106
"PstI.TP499343",11,3787
"PstI.TP499508",9,2049109
"PstI.TP499673",9,2049134
"PstI.TP500543",11,3788
"PstI.TP500549",2,8325489
"PstI.TP500843",11,3789
"PstI.TP500993",11,3790
"PstI.TP501044",11,3791
"PstI.TP501218",6,56728483
"PstI.TP501227",3,3306422
"PstI.TP501240",6,40247059
"PstI.TP501670",2,64178029
"PstI.TP501801",11,3792
"PstI.TP501803",4,65734128
"PstI.TP501938",11,3793
"PstI.TP501971",10,8186495
"PstI.TP502131",1,59426545
"PstI.TP502261",5,61966149
"PstI.TP502335",6,41106600
"PstI.TP502366",1,68255723
"PstI.TP502400",11,3795
"PstI.TP502430",10,19879226
"PstI.TP502457",11,3796
"PstI.TP502465",7,15565493
"PstI.TP502534",11,3797
"PstI.TP502544",1,2975184
"PstI.TP502614",11,3798
"PstI.TP502825",11,3799
"PstI.TP502917",11,3800
"PstI.TP503042",11,3801
"PstI.TP503153",4,55308637
"PstI.TP503217",11,3803
"PstI.TP503283",11,3804
"PstI.TP503296",11,3805
"PstI.TP503304",11,3806
"PstI.TP503339",1,77063375
"PstI.TP503346",11,3807
"PstI.TP503391",2,73095782
"PstI.TP503707",1,55923841
"PstI.TP503865",11,3809
"PstI.TP504045",11,3810
"PstI.TP504094",6,52090786
"PstI.TP504281",6,58184660
"PstI.TP504306",11,3811
"PstI.TP504380",11,3812
"PstI.TP504404",1,8894402
"PstI.TP504430",11,3813
"PstI.TP504482",3,9613005
"PstI.TP504532",11,3814
"PstI.TP504660",3,57295611
"PstI.TP504752",1,60890147
"PstI.TP504809",4,5155593
"PstI.TP504873",11,3815
"PstI.TP504997",6,60429743
"PstI.TP505079",11,3817
"PstI.TP505352",1,74651201
"PstI.TP505395",11,3818
"PstI.TP505412",11,3819
"PstI.TP505448",1,8333987
"PstI.TP505573",5,1676272
"PstI.TP505800",11,3821
"PstI.TP505819",3,71878953
"PstI.TP505868",6,59912704
"PstI.TP505880",2,56476216
"PstI.TP505915",11,3822
"PstI.TP505936",3,51322827
"PstI.TP505977",11,3823
"PstI.TP506122",8,4275838
"PstI.TP506126",11,3824
"PstI.TP506147",1,53144699
"PstI.TP506173",1,54722183
"PstI.TP506289",8,60472989
"PstI.TP506302",3,66372052
"PstI.TP506408",2,7240618
"PstI.TP506419",11,3825
"PstI.TP506442",5,69364986
"PstI.TP506593",9,47168647
"PstI.TP506610",6,51762039
"PstI.TP506638",11,3827
"PstI.TP507006",11,3829
"PstI.TP507073",11,3830
"PstI.TP507267",11,3833
"PstI.TP507294",1,69267545
"PstI.TP507408",2,7561605
"PstI.TP507422",8,44877842
"PstI.TP507502",10,8533811
"PstI.TP507515",11,3834
"PstI.TP507680",11,3835
"PstI.TP507771",7,60945817
"PstI.TP507814",11,3836
"PstI.TP507933",11,3837
"PstI.TP507937",1,66723275
"PstI.TP508209",11,3838
"PstI.TP508232",11,3839
"PstI.TP508233",1,4588529
"PstI.TP508238",2,61763533
"PstI.TP508326",7,3173871
"PstI.TP508339",11,3841
"PstI.TP508387",3,54826011
"PstI.TP508410",4,63781975
"PstI.TP508753",11,3842
"PstI.TP508921",5,67634160
"PstI.TP508963",11,3844
"PstI.TP509047",11,3846
"PstI.TP509234",4,64995821
"PstI.TP509356",4,65482040
"PstI.TP509367",4,420393
"PstI.TP509449",11,3847
"PstI.TP509524",6,49949448
"PstI.TP509584",11,3849
"PstI.TP509694",4,54072592
"PstI.TP509764",11,3850
"PstI.TP509886",5,8995207
"PstI.TP510088",3,61294512
"PstI.TP510262",3,10002322
"PstI.TP510304",2,49519374
"PstI.TP510308",11,3852
"PstI.TP510424",10,7091437
"PstI.TP510530",8,57442003
"PstI.TP510665",7,61380291
"PstI.TP510683",7,5435496
"PstI.TP510694",3,63018633
"PstI.TP510764",8,17982257
"PstI.TP510785",2,69836275
"PstI.TP510832",1,18167351
"PstI.TP510836",4,67776005
"PstI.TP511205",11,3854
"PstI.TP511523",11,3857
"PstI.TP511612",11,3858
"PstI.TP511713",2,67844447
"PstI.TP511920",2,64154632
"PstI.TP511957",11,3861
"PstI.TP512004",11,3862
"PstI.TP512067",11,3863
"PstI.TP512237",11,3864
"PstI.TP512318",6,59662141
"PstI.TP512346",10,14980131
"PstI.TP512519",1,78935006
"PstI.TP512560",6,3895073
"PstI.TP512700",11,3866
"PstI.TP512725",11,3867
"PstI.TP512736",1,74671934
"PstI.TP512745",10,57097419
"PstI.TP512755",11,3868
"PstI.TP512904",9,56180672
"PstI.TP513098",1,9384357
"PstI.TP513105",3,11237478
"PstI.TP513139",1,61807254
"PstI.TP513205",11,3869
"PstI.TP513297",11,3871
"PstI.TP513624",7,39095958
"PstI.TP513824",3,18798266
"PstI.TP513843",3,2577255
"PstI.TP513949",3,61369495
"PstI.TP514114",1,67430601
"PstI.TP514170",11,3874
"PstI.TP514550",1,13725154
"PstI.TP514583",11,3876
"PstI.TP514662",1,71224913
"PstI.TP514680",11,3877
"PstI.TP514742",11,3878
"PstI.TP514752",11,3879
"PstI.TP514845",11,3881
"PstI.TP514943",4,55295093
"PstI.TP515234",1,69680580
"PstI.TP515276",6,49967030
"PstI.TP515294",7,61776176
"PstI.TP515295",7,61776197
"PstI.TP515323",6,39552988
"PstI.TP515339",11,3882
"PstI.TP515539",11,3884
"PstI.TP515768",11,3886
"PstI.TP515773",4,62359619
"PstI.TP515787",6,53158567
"PstI.TP515984",4,66192976
"PstI.TP516137",10,8551151
"PstI.TP516159",11,3887
"PstI.TP516300",11,3888
"PstI.TP516385",5,12032688
"PstI.TP516426",11,3889
"PstI.TP516626",11,3890
"PstI.TP516878",1,8001249
"PstI.TP516939",11,3893
"PstI.TP517062",4,63043381
"PstI.TP517078",7,4508915
"PstI.TP517195",11,3894
"PstI.TP517739",10,4487252
"PstI.TP519296",8,53181084
"PstI.TP521010",6,58082275
"PstI.TP521055",3,64969364
"PstI.TP521219",6,56106355
"PstI.TP521327",4,54492451
"PstI.TP521343",4,47838267
"PstI.TP521385",11,3896
"PstI.TP521411",11,3897
"PstI.TP521447",8,3072937
"PstI.TP521455",3,7881226
"PstI.TP521517",7,826217
"PstI.TP521576",11,3898
"PstI.TP521591",9,49641986
"PstI.TP521628",11,3899
"PstI.TP521787",2,70479993
"PstI.TP521809",11,3900
"PstI.TP521834",4,53924496
"PstI.TP521905",1,69121568
"PstI.TP522019",8,61986159
"PstI.TP522026",10,3778532
"PstI.TP522035",11,3901
"PstI.TP522065",8,58295434
"PstI.TP522119",11,3902
"PstI.TP522146",1,70413087
"PstI.TP522215",7,62960479
"PstI.TP522438",10,49677682
"PstI.TP522628",7,55214011
"PstI.TP522632",11,3903
"PstI.TP522635",11,3904
"PstI.TP522637",11,3905
"PstI.TP522715",11,3906
"PstI.TP522980",9,38365528
"PstI.TP523179",11,3908
"PstI.TP523224",11,3909
"PstI.TP523226",6,51848443
"PstI.TP523323",11,3910
"PstI.TP523328",9,58344870
"PstI.TP523336",6,41456424
"PstI.TP523405",11,3911
"PstI.TP523453",1,7269176
"PstI.TP523465",2,75496167
"PstI.TP523535",2,72259109
"PstI.TP523580",10,2081219
"PstI.TP523598",1,77160468
"PstI.TP523742",10,58752161
"PstI.TP523847",5,2883860
"PstI.TP523876",11,3913
"PstI.TP523895",2,8676195
"PstI.TP523908",9,7350962
"PstI.TP523933",1,6018181
"PstI.TP523962",11,3914
"PstI.TP523998",3,66128752
"PstI.TP524595",11,3916
"PstI.TP524640",2,6460398
"PstI.TP524767",2,69610679
"PstI.TP524841",11,3918
"PstI.TP524872",6,57399018
"PstI.TP525199",11,3921
"PstI.TP525202",1,2884119
"PstI.TP525604",1,78648237
"PstI.TP525648",11,3922
"PstI.TP525683",7,59541764
"PstI.TP525810",11,3923
"PstI.TP525838",11,3924
"PstI.TP525850",5,67376547
"PstI.TP525905",7,5435503
"PstI.TP526012",11,3926
"PstI.TP526416",11,3928
"PstI.TP526422",6,50557773
"PstI.TP526424",11,3929
"PstI.TP526428",1,69620298
"PstI.TP526532",1,3016481
"PstI.TP526552",11,3931
"PstI.TP526605",6,59665185
"PstI.TP526621",4,61169939
"PstI.TP526711",9,57410674
"PstI.TP526719",11,3932
"PstI.TP526785",8,54798026
"PstI.TP526898",8,1029534
"PstI.TP527130",4,12230117
"PstI.TP527159",4,57766844
"PstI.TP527265",11,3935
"PstI.TP527337",9,1012287
"PstI.TP527404",1,17466495
"PstI.TP527434",11,3936
"PstI.TP527543",11,3937
"PstI.TP528159",11,3939
"PstI.TP528163",11,3940
"PstI.TP528243",8,60828178
"PstI.TP528276",11,3941
"PstI.TP528362",11,3942
"PstI.TP528403",1,64043429
"PstI.TP528440",11,3943
"PstI.TP528464",11,3944
"PstI.TP528497",3,63408638
"PstI.TP528504",1,58987469
"PstI.TP528506",11,3945
"PstI.TP528513",3,68348954
"PstI.TP528554",4,61547343
"PstI.TP528703",1,3006566
"PstI.TP528708",3,51123508
"PstI.TP528771",1,16665268
"PstI.TP528865",3,68152597
"PstI.TP529090",11,3947
"PstI.TP529454",7,4060536
"PstI.TP529540",4,51912921
"PstI.TP529677",11,3950
"PstI.TP529688",1,75745377
"PstI.TP529698",10,49892865
"PstI.TP529734",2,65604246
"PstI.TP529870",2,72189164
"PstI.TP529875",10,7005780
"PstI.TP530019",11,3951
"PstI.TP530077",7,61233587
"PstI.TP530112",11,3953
"PstI.TP530291",11,3954
"PstI.TP530320",6,56616921
"PstI.TP530402",7,62371410
"PstI.TP530416",1,1196937
"PstI.TP530459",11,3955
"PstI.TP530513",6,55454149
"PstI.TP530559",11,3956
"PstI.TP530566",9,9994665
"PstI.TP530603",11,3958
"PstI.TP530613",11,3959
"PstI.TP530615",11,3960
"PstI.TP530627",4,57907294
"PstI.TP530646",11,3961
"PstI.TP530661",11,3962
"PstI.TP530663",11,3963
"PstI.TP530722",11,3964
"PstI.TP530763",3,3316912
"PstI.TP530773",6,52628269
"PstI.TP530807",11,3965
"PstI.TP530830",11,3966
"PstI.TP530837",1,65836675
"PstI.TP531226",11,3968
"PstI.TP531297",11,3969
"PstI.TP531337",11,3970
"PstI.TP531340",11,3971
"PstI.TP531549",10,5158579
"PstI.TP532107",11,3975
"PstI.TP532131",11,3976
"PstI.TP532154",7,62311124
"PstI.TP532216",1,9838175
"PstI.TP532260",11,3977
"PstI.TP532263",10,50312279
"PstI.TP532325",5,18806244
"PstI.TP532330",7,64203986
"PstI.TP532345",9,38275195
"PstI.TP532395",1,80511189
"PstI.TP532426",7,64966356
"PstI.TP532492",8,1748194
"PstI.TP532535",10,53161445
"PstI.TP532555",4,59608011
"PstI.TP532556",11,3980
"PstI.TP532588",6,51874123
"PstI.TP532624",11,3981
"PstI.TP532633",11,3982
"PstI.TP532665",11,3983
"PstI.TP532668",3,71313378
"PstI.TP532736",2,62195730
"PstI.TP533026",6,45729054
"PstI.TP533077",11,3985
"PstI.TP533125",11,3987
"PstI.TP533205",9,2659092
"PstI.TP533230",1,12546491
"PstI.TP533244",2,56985216
"PstI.TP533267",11,3988
"PstI.TP533582",6,51887320
"PstI.TP533617",3,54614431
"PstI.TP533620",3,1099355
"PstI.TP533627",8,3636526
"PstI.TP533660",9,13375469
"PstI.TP533670",11,3991
"PstI.TP534002",10,6039846
"PstI.TP534090",11,3992
"PstI.TP534278",11,3993
"PstI.TP534281",11,3994
"PstI.TP534282",11,3995
"PstI.TP534429",1,61462653
"PstI.TP534619",11,3996
"PstI.TP534764",3,11554126
"PstI.TP534885",7,60189766
"PstI.TP534958",4,51967347
"PstI.TP535038",4,2075215
"PstI.TP535050",7,60105007
"PstI.TP535120",11,3999
"PstI.TP535168",1,10571224
"PstI.TP535302",4,3877724
"PstI.TP535662",6,59819342
"PstI.TP535684",5,13584812
"PstI.TP535893",1,73975816
"PstI.TP536170",1,662254
"PstI.TP536343",11,4001
"PstI.TP536488",11,4002
"PstI.TP536701",11,4004
"PstI.TP537170",6,56260618
"PstI.TP537181",1,17761519
"PstI.TP537182",1,17761520
"PstI.TP537230",6,52756362
"PstI.TP537292",1,78162057
"PstI.TP537403",9,58063178
"PstI.TP537424",3,53114444
"PstI.TP537429",11,4006
"PstI.TP537488",1,15836219
"PstI.TP537490",6,60875735
"PstI.TP537601",1,822113
"PstI.TP537665",1,6031806
"PstI.TP537688",2,67833294
"PstI.TP538260",11,4008
"PstI.TP538321",10,4746362
"PstI.TP538405",2,67140566
"PstI.TP538549",3,66711537
"PstI.TP538574",1,9504566
"PstI.TP538671",7,6414433
"PstI.TP538688",9,57046696
"PstI.TP538998",10,46586113
"PstI.TP539017",4,63389349
"PstI.TP539272",9,57266122
"PstI.TP539324",11,4013
"PstI.TP539355",4,53869628
"PstI.TP539500",11,4014
"PstI.TP539520",1,79006048
"PstI.TP539634",6,55893141
"PstI.TP539740",4,61346184
"PstI.TP539751",11,4017
"PstI.TP539857",11,4018
"PstI.TP539908",1,4267394
"PstI.TP539918",11,4019
"PstI.TP539951",4,3227883
"PstI.TP540042",7,7896616
"PstI.TP540077",11,4020
"PstI.TP540398",4,64345790
"PstI.TP540645",11,4022
"PstI.TP540839",11,4023
"PstI.TP541015",11,4024
"PstI.TP541042",3,7567947
"PstI.TP541236",2,66633277
"PstI.TP541249",10,53477972
"PstI.TP541255",10,53477961
"PstI.TP541319",7,52302738
"PstI.TP541336",3,50804241
"PstI.TP541399",9,58259418
"PstI.TP541575",2,74276308
"PstI.TP541610",3,60150538
"PstI.TP541808",5,52531297
"PstI.TP541874",2,55037354
"PstI.TP541875",2,55037307
"PstI.TP541885",10,57947224
"PstI.TP541901",11,4029
"PstI.TP541927",4,542341
"PstI.TP542042",6,59774160
"PstI.TP542055",8,52386796
"PstI.TP542180",11,4031
"PstI.TP542209",1,15486277
"PstI.TP542225",3,70594490
"PstI.TP542244",3,1937468
"PstI.TP542274",2,76164023
"PstI.TP542291",1,26257920
"PstI.TP542404",3,1937470
"PstI.TP542446",6,46569308
"PstI.TP542460",11,4032
"PstI.TP542542",11,4033
"PstI.TP542628",4,1690566
"PstI.TP542717",11,4034
"PstI.TP542812",10,4048134
"PstI.TP542899",10,548717
"PstI.TP543019",8,1028538
"PstI.TP543083",7,7619505
"PstI.TP543090",1,25480362
"PstI.TP543091",1,63403226
"PstI.TP543197",4,67169531
"PstI.TP543309",1,77166071
"PstI.TP543421",4,63884177
"PstI.TP543485",11,4036
"PstI.TP543643",11,4037
"PstI.TP543648",1,22275588
"PstI.TP543692",4,64704654
"PstI.TP543908",7,1085483
"PstI.TP543910",7,1085478
"PstI.TP543966",8,46579017
"PstI.TP543989",7,59827838
"PstI.TP544003",5,13443584
"PstI.TP544110",7,59986998
"PstI.TP544149",11,4038
"PstI.TP544254",1,77974580
"PstI.TP544297",8,54628382
"PstI.TP544328",1,74290363
"PstI.TP544535",7,55750564
"PstI.TP544549",6,2226986
"PstI.TP544830",7,60675631
"PstI.TP544899",11,4039
"PstI.TP544906",1,12628073
"PstI.TP545057",3,54934171
"PstI.TP545153",7,63711734
"PstI.TP545170",11,4040
"PstI.TP545206",2,55587230
"PstI.TP545286",2,380670
"PstI.TP545419",3,2528853
"PstI.TP545486",1,8870035
"PstI.TP545548",10,59100551
"PstI.TP545644",11,4041
"PstI.TP545864",11,4043
"PstI.TP545920",10,59645561
"PstI.TP546003",9,56888573
"PstI.TP546009",9,56888557
"PstI.TP546071",1,77974534
"PstI.TP546203",11,4045
"PstI.TP546229",8,5375589
"PstI.TP546282",1,74246317
"PstI.TP546331",1,59140499
"PstI.TP546545",11,4046
"PstI.TP546847",11,4048
"PstI.TP546941",11,4049
"PstI.TP547023",2,75564773
"PstI.TP547059",4,54363094
"PstI.TP547145",1,61639840
"PstI.TP547229",1,6574881
"PstI.TP547430",4,65269364
"PstI.TP547652",10,41353012
"PstI.TP547659",11,4051
"PstI.TP547728",11,4052
"PstI.TP547839",3,4042596
"PstI.TP548015",10,3664296
"PstI.TP548039",11,4056
"PstI.TP548121",9,58253929
"PstI.TP548129",10,58739589
"PstI.TP548251",11,4057
"PstI.TP548255",11,4058
"PstI.TP548274",7,51500731
"PstI.TP548326",2,65728112
"PstI.TP548351",4,66384656
"PstI.TP548356",1,71082455
"PstI.TP548366",6,57715874
"PstI.TP548378",2,7827689
"PstI.TP548429",6,56821011
"PstI.TP548545",4,12028244
"PstI.TP548630",4,60474887
"PstI.TP548667",1,53141843
"PstI.TP548698",11,4060
"PstI.TP548699",11,4061
"PstI.TP548709",2,61335066
"PstI.TP548769",11,4062
"PstI.TP548830",4,59544955
"PstI.TP548871",5,64106769
"PstI.TP548880",3,64984146
"PstI.TP548897",2,70835377
"PstI.TP549115",11,4063
"PstI.TP549117",11,4064
"PstI.TP549180",8,56484836
"PstI.TP549348",11,4065
"PstI.TP549377",11,4066
"PstI.TP549516",6,54825151
"PstI.TP549546",10,1280519
"PstI.TP549664",4,51714036
"PstI.TP549777",7,410234
"PstI.TP549798",2,23212519
"PstI.TP549811",3,66531825
"PstI.TP549992",1,70753172
"PstI.TP550179",1,63729348
"PstI.TP550198",2,69597659
"PstI.TP550208",2,65391016
"PstI.TP550234",11,4070
"PstI.TP550408",9,3176103
"PstI.TP550459",11,4071
"PstI.TP550469",2,70228783
"PstI.TP550490",11,4072
"PstI.TP550491",11,4073
"PstI.TP550512",8,14483570
"PstI.TP550522",11,4074
"PstI.TP550640",11,4075
"PstI.TP550642",11,4076
"PstI.TP550663",11,4077
"PstI.TP550962",1,57353770
"PstI.TP551013",4,68380690
"PstI.TP551396",11,4078
"PstI.TP551551",9,56031713
"PstI.TP551690",11,4079
"PstI.TP551866",11,4080
"PstI.TP551918",11,4081
"PstI.TP552005",5,5249040
"PstI.TP552084",2,65715849
"PstI.TP552132",11,4082
"PstI.TP552335",11,4083
"PstI.TP552656",11,4084
"PstI.TP552676",11,4085
"PstI.TP552695",5,55075154
"PstI.TP552780",9,53037576
"PstI.TP552926",4,11236461
"PstI.TP552983",11,4087
"PstI.TP553056",4,58107085
"PstI.TP553292",11,4088
"PstI.TP553309",11,4089
"PstI.TP553319",1,77643893
"PstI.TP553409",11,4090
"PstI.TP553436",11,4091
"PstI.TP568316",11,4093
"PstI.TP568461",3,74315454
"PstI.TP568490",4,66712615
"PstI.TP568515",11,4094
"PstI.TP568587",11,4095
"PstI.TP568894",11,4096
"PstI.TP569073",6,32530631
"PstI.TP569150",2,65819445
"PstI.TP569155",11,4097
"PstI.TP569209",11,4098
"PstI.TP569234",11,4099
"PstI.TP569602",2,62058125
"PstI.TP569629",6,51517308
"PstI.TP569829",3,63182435
"PstI.TP569914",5,1262747
"PstI.TP569964",11,4101
"PstI.TP570060",6,47899753
"PstI.TP570071",11,4102
"PstI.TP570332",11,4104
"PstI.TP570499",11,4105
"PstI.TP570599",8,57084424
"PstI.TP570629",8,46689144
"PstI.TP570769",5,68622754
"PstI.TP571018",11,4106
"PstI.TP571128",11,4107
"PstI.TP571142",11,4108
"PstI.TP571203",2,749077
"PstI.TP571211",1,15648129
"PstI.TP571307",9,52687086
"PstI.TP571386",11,4109
"PstI.TP571400",11,4110
"PstI.TP571614",11,4112
"PstI.TP571625",10,59784856
"PstI.TP571725",11,4113
"PstI.TP572042",11,4116
"PstI.TP572213",9,56840292
"PstI.TP572438",3,71178778
"PstI.TP572510",5,1619655
"PstI.TP572581",11,4118
"PstI.TP572603",1,69419938
"PstI.TP572651",11,4120
"PstI.TP573508",4,5044971
"PstI.TP573674",9,54719734
"PstI.TP573755",11,4123
"PstI.TP573786",11,4124
"PstI.TP573804",11,4125
"PstI.TP573838",11,4126
"PstI.TP573931",11,4127
"PstI.TP573952",11,4129
"PstI.TP574132",1,19943823
"PstI.TP574201",10,61087268
"PstI.TP574271",1,68077535
"PstI.TP574280",11,4132
"PstI.TP574317",2,73427677
"PstI.TP574405",6,42806146
"PstI.TP574429",11,4133
"PstI.TP574507",11,4134
"PstI.TP574704",4,67332679
"PstI.TP574763",11,4135
"PstI.TP574881",11,4136
"PstI.TP574906",11,4137
"PstI.TP574989",11,4138
"PstI.TP575020",11,4139
"PstI.TP575154",9,49552643
"PstI.TP575261",6,60436204
"PstI.TP575380",3,10993468
"PstI.TP575525",11,4141
"PstI.TP575715",5,71730598
"PstI.TP575738",5,71730598
"PstI.TP576366",2,375350
"PstI.TP576394",2,382720
"PstI.TP576587",6,49188679
"PstI.TP576693",11,4142
"PstI.TP577025",2,73118159
"PstI.TP577227",3,2746412
"PstI.TP577228",3,2746408
"PstI.TP577286",1,68698894
"PstI.TP577355",7,6234319
"PstI.TP577412",10,60793591
"PstI.TP577596",11,4146
"PstI.TP577602",6,41219403
"PstI.TP577702",7,60177130
"PstI.TP577712",8,6219464
"PstI.TP577735",2,9251583
"PstI.TP577820",11,4148
"PstI.TP577923",3,1735805
"PstI.TP578054",11,4150
"PstI.TP578151",7,57848739
"PstI.TP578158",2,71842980
"PstI.TP578225",11,4151
"PstI.TP578343",11,4153
"PstI.TP578658",1,58635618
"PstI.TP578717",1,67093042
"PstI.TP578751",4,58148374
"PstI.TP578777",11,4158
"PstI.TP578989",7,8472061
"PstI.TP579004",3,71313289
"PstI.TP579029",11,4160
"PstI.TP579357",3,1555869
"PstI.TP579587",6,55264365
"PstI.TP579607",10,57794175
"PstI.TP579609",11,4161
"PstI.TP579713",11,4162
"PstI.TP579734",11,4164
"PstI.TP579760",6,53267780
"PstI.TP579772",11,4166
"PstI.TP579812",9,55812155
"PstI.TP579934",6,41271931
"PstI.TP579974",1,783866
"PstI.TP580096",11,4167
"PstI.TP580204",11,4168
"PstI.TP580243",11,4169
"PstI.TP580270",11,4170
"PstI.TP580647",10,55565783
"PstI.TP580690",7,58775427
"PstI.TP580776",11,4171
"PstI.TP580905",2,66570918
"PstI.TP580928",3,54824392
"PstI.TP581040",1,11920166
"PstI.TP581044",4,59910918
"PstI.TP581260",11,4172
"PstI.TP581475",11,4174
"PstI.TP581539",1,20198717
"PstI.TP581597",4,61297644
"PstI.TP581762",4,62741281
"PstI.TP581769",1,9144035
"PstI.TP581786",11,4175
"PstI.TP581839",11,4176
"PstI.TP581881",10,55053502
"PstI.TP582023",11,4178
"PstI.TP582186",11,4180
"PstI.TP582194",11,4181
"PstI.TP582350",6,41262884
"PstI.TP582478",2,3247645
"PstI.TP582556",7,63768946
"PstI.TP582642",1,58557655
"PstI.TP582842",11,4184
"PstI.TP582861",3,66513476
"PstI.TP582864",11,4185
"PstI.TP583125",11,4187
"PstI.TP583331",4,1337875
"PstI.TP583332",4,1337909
"PstI.TP583520",11,4188
"PstI.TP583773",11,4189
"PstI.TP583791",11,4191
"PstI.TP583867",7,3812209
"PstI.TP583992",1,24802048
"PstI.TP584034",2,61859803
"PstI.TP584246",8,51322122
"PstI.TP584405",8,58542868
"PstI.TP584412",11,4192
"PstI.TP584473",11,4193
"PstI.TP584552",2,59081475
"PstI.TP584593",11,4195
"PstI.TP584707",11,4196
"PstI.TP584814",3,71926708
"PstI.TP584875",2,4812441
"PstI.TP584911",1,2497040
"PstI.TP584919",1,5663458
"PstI.TP584960",11,4198
"PstI.TP585000",6,51865026
"PstI.TP585052",11,4199
"PstI.TP585059",8,61577589
"PstI.TP585117",10,54951950
"PstI.TP585251",2,66036168
"PstI.TP585670",11,4200
"PstI.TP585734",11,4201
"PstI.TP585747",7,57701465
"PstI.TP585779",8,2182452
"PstI.TP585790",1,399151
"PstI.TP585921",11,4202
"PstI.TP586654",4,6987623
"PstI.TP586733",11,4204
"PstI.TP586874",1,71729101
"PstI.TP587242",3,9088919
"PstI.TP587376",4,2288697
"PstI.TP587490",11,4206
"PstI.TP587513",10,60215855
"PstI.TP587792",11,4207
"PstI.TP587798",7,5790365
"PstI.TP587840",11,4208
"PstI.TP587863",7,5156022
"PstI.TP587876",11,4209
"PstI.TP587883",2,2757798
"PstI.TP587962",1,72984552
"PstI.TP588109",1,78200524
"PstI.TP588135",11,4210
"PstI.TP588220",11,4211
"PstI.TP588448",9,53165297
"PstI.TP588590",11,4212
"PstI.TP588686",1,71389933
"PstI.TP588767",10,43265382
"PstI.TP588782",11,4213
"PstI.TP588885",3,10075427
"PstI.TP589093",11,4215
"PstI.TP589152",6,41262963
"PstI.TP589168",9,56497674
"PstI.TP589392",8,57653861
"PstI.TP589466",11,4216
"PstI.TP589468",8,59940785
"PstI.TP589499",11,4217
"PstI.TP590705",4,67824000
"PstI.TP590734",9,57975412
"PstI.TP590797",2,275937
"PstI.TP590827",11,4218
"PstI.TP590958",1,18570749
"PstI.TP591101",11,4220
"PstI.TP591170",11,4221
"PstI.TP591218",6,57716962
"PstI.TP591413",6,32813463
"PstI.TP591523",4,68425352
"PstI.TP591525",11,4222
"PstI.TP591950",11,4223
"PstI.TP592717",11,4224
"PstI.TP592887",1,25527443
"PstI.TP593279",1,78992355
"PstI.TP593353",1,6363225
"PstI.TP593506",11,4227
"PstI.TP593877",9,55077360
