"Name","Chromosome","Position"
"PstI.TP1121003",2,62934564
"PstI.TP750514",2,62972310
"PstI.TP454285",2,63153549
"PstI.TP460957",2,63153566
"PstI.TP1217033",2,63330699
"PstI.TP578565",2,63409175
"PstI.TP1021339",2,63565830
"PstI.TP1022383",2,63575726
"PstI.TP1069784",2,63643324
"PstI.TP982615",2,63682812
"PstI.TP388433",2,63692898
"PstI.TP449117",2,63692942
"PstI.TP1025950",2,63727163
"NsiI.TP313019",2,63730600
"NsiI.TP437484",2,63813676
"PstI.TP528884",2,63869478
"PstI.TP228545",2,63881407
"PstI.TP332893",2,63934460
"PstI.TP680879",2,64067358
"PstI.TP1015830",2,64144907
"PstI.TP48914",2,64219114
"PstI.TP632828",2,64238905
"PstI.TP268085",2,64265265
"PstI.TP991232",2,64423119
"PstI.TP136266",2,64424937
"PstI.TP1046232",2,64504186
"PstI.TP543346",2,64518197
"PstI.TP1285666",2,64593899
"PstI.TP838455",2,64681502
"PstI.TP1114725",2,64759859
"PstI.TP150789",2,64840814
"NsiI.TP742769",2,64965783
"PstI.TP384804",2,65029446
"PstI.TP688032",2,65120135
"PstI.TP212672",2,65281161
"NsiI.TP588396",2,65356142
"PstI.TP929174",2,65390153
"PstI.TP550208",2,65391016
"PstI.TP873911",2,65476325
"PstI.TP364783",2,65488173
"PstI.TP529734",2,65604246
"NsiI.TP243894",2,65614474
"PstI.TP636397",2,65617813
"PstI.TP393591",2,65650487
"PstI.TP767430",2,65651169
"PstI.TP682301",2,65662699
"PstI.TP789863",2,65670320
"PstI.TP138118",2,65682237
"NsiI.TP260920",2,65684606
"PstI.TP573905",2,65757565
"PstI.TP710730",2,65757843
"PstI.TP772632",2,65920887
"NsiI.TP204910",2,65965770
"PstI.TP132033",2,66024864
"PstI.TP585255",2,66036132
"PstI.TP585251",2,66036168
"PstI.TP1162111",2,66075578
"PstI.TP1062801",2,66168895
"PstI.TP976293",2,66188757
"PstI.TP277119",2,66298262
"PstI.TP277120",2,66298305
"NsiI.TP279812",2,66497329
"NsiI.TP203885",2,66511978
"NsiI.TP691599",2,66513990
"PstI.TP774715",2,66630116
"PstI.TP541274",2,66633323
"PstI.TP214149",2,66672122
"PstI.TP773869",2,66744137
"PstI.TP434461",2,66813498
"NsiI.TP505754",2,66915519
"NsiI.TP352560",2,67013461
"PstI.TP977916",2,67063264
"PstI.TP925971",2,67121384
"PstI.TP209642",2,67215455
"NsiI.TP35357",2,67311248
"PstI.TP152556",2,67340962
"PstI.TP1230363",2,67341370
"PstI.TP967280",2,67346302
"NsiI.TP751924",2,67349192
"NsiI.TP45545",2,67426599
"PstI.TP1020517",2,67480548
"PstI.TP674426",2,67595892
"NsiI.TP213158",2,67720379
"PstI.TP1093731",2,67823974
"PstI.TP537688",2,67833294
"PstI.TP969794",2,67990747
"PstI.TP963977",2,68012933
"NsiI.TP507550",2,68083311
"PstI.TP258963",2,68162387
"NsiI.TP208425",2,68199092
"NsiI.TP195995",2,68227771
"PstI.TP948861",2,68614882
"PstI.TP270470",2,68616120
"NsiI.TP615647",2,68626980
"NsiI.TP208576",2,68701539
"PstI.TP139651",2,69224467
"PstI.TP1206060",2,69316419
"PstI.TP343842",2,69334049
"PstI.TP260492",2,69620358
"PstI.TP260494",2,69620378
"PstI.TP1064497",2,69620927
"PstI.TP893646",2,69747250
"PstI.TP1165391",2,69968329
"PstI.TP995173",2,70172526
"PstI.TP550469",2,70228783
"PstI.TP860893",2,70230959
"PstI.TP521787",2,70479993
"NsiI.TP688484",2,70530734
"PstI.TP402235",2,70727485
"PstI.TP308882",2,70861060
"PstI.TP391279",2,70925840
"NsiI.TP111392",2,71036593
"PstI.TP227133",2,71118714
"PstI.TP1081008",2,71118803
"NsiI.TP388907",2,71256645
"PstI.TP31701",2,71261586
"PstI.TP1025634",2,71277610
"PstI.TP876687",2,71285534
"PstI.TP474225",2,71358734
"PstI.TP163375",2,71379619
"PstI.TP893748",2,71384719
"PstI.TP291234",2,71490880
"PstI.TP691242",2,71491341
"PstI.TP1263302",2,71707680
"NsiI.TP56799",2,71751615
"NsiI.TP4875",2,72051507
"NsiI.TP86948",2,72054087
"PstI.TP820804",2,72096898
"PstI.TP911718",2,72102887
"NsiI.TP59922",2,72170229
"NsiI.TP408031",2,72193245
"PstI.TP50939",2,72265591
"PstI.TP1197317",2,72276730
"PstI.TP681637",2,72313757
"PstI.TP671248",2,72313766
"PstI.TP1000478",2,72314995
"PstI.TP778721",2,72456067
"PstI.TP890801",2,72613106
"PstI.TP432405",2,72662195
"PstI.TP450294",2,72761555
"PstI.TP814688",2,72959515
"NsiI.TP132109",2,72971977
"PstI.TP119425",2,73077344
"PstI.TP503391",2,73095782
"PstI.TP124082",2,73100016
"NsiI.TP450783",2,73164177
"PstI.TP1066472",2,73495691
"NsiI.TP820576",2,73503160
"PstI.TP1049477",2,73562509
"PstI.TP689286",2,73563234
"PstI.TP425439",2,73607787
"PstI.TP336193",2,73663045
"PstI.TP770044",2,73737012
"PstI.TP1231486",2,73904492
"PstI.TP653588",2,73909840
"NsiI.TP430509",2,74026177
"PstI.TP1083210",2,74137420
"PstI.TP783653",2,74160306
"PstI.TP229546",2,74208278
"NsiI.TP333723",2,74239929
"PstI.TP541575",2,74276308
"NsiI.TP667943",2,74406586
"PstI.TP481651",2,74433538
"NsiI.TP7588",2,74438360
"NsiI.TP514967",2,74529451
"PstI.TP13629",2,74748191
"PstI.TP51995",2,74836619
"PstI.TP836656",2,74973104
"PstI.TP836370",2,74973263
"NsiI.TP198676",2,75069959
"NsiI.TP502025",2,75191746
"PstI.TP426528",2,75226780
"PstI.TP91738",2,75325372
"PstI.TP433676",2,75336590
"PstI.TP1244481",2,75457518
"PstI.TP523465",2,75496167
"PstI.TP547023",2,75564773
"PstI.TP789962",2,75761816
"NsiI.TP164112",2,75774037
"PstI.TP1256498",2,75977176
"PstI.TP988947",2,76243149
"NsiI.TP39913",2,76409395
"PstI.TP881184",2,76620224
"PstI.TP1171163",2,76656926
"PstI.TP669832",2,76707459
"PstI.TP219830",2,76708479
"PstI.TP360583",2,76751283
"PstI.TP682522",2,77263024
"NsiI.TP29793",2,77504514
"PstI.TP338015",2,77540960
"PstI.TP1184179",3,25531
"PstI.TP1264040",3,25831
"NsiI.TP421889",3,138526
"NsiI.TP436966",3,208286
"PstI.TP1267260",3,273484
"PstI.TP927956",3,304752
"NsiI.TP388426",3,311330
"PstI.TP1107212",3,326411
"NsiI.TP45036",3,389776
"PstI.TP269152",3,390266
"NsiI.TP533643",3,471619
"NsiI.TP735814",3,634224
"PstI.TP693626",3,692292
"NsiI.TP565172",3,944664
"PstI.TP109994",3,998411
"PstI.TP1030217",3,1141809
"PstI.TP864763",3,1256958
"PstI.TP875104",3,1447825
"PstI.TP487778",3,1541283
"PstI.TP1157898",3,1576323
"PstI.TP1004455",3,1576742
"NsiI.TP493930",3,1747107
"PstI.TP1096280",3,1833730
"NsiI.TP304764",3,1836392
"PstI.TP1064534",3,1870807
"PstI.TP877451",3,1927412
"PstI.TP166481",3,1960833
"NsiI.TP281134",3,1974705
"NsiI.TP213627",3,2064923
"PstI.TP267556",3,2124660
"PstI.TP487081",3,2424586
"PstI.TP209814",3,2426320
"NsiI.TP114895",3,2441296
"PstI.TP789303",3,2503265
"PstI.TP545419",3,2528853
"PstI.TP513843",3,2577255
"PstI.TP1010623",3,2603844
"PstI.TP65271",3,2656013
"NsiI.TP441693",3,2660294
"PstI.TP33762",3,2698512
"PstI.TP1184603",3,2835614
"PstI.TP1257104",3,2916484
"NsiI.TP482724",3,2931654
"PstI.TP452304",3,2977792
"NsiI.TP702580",3,2998523
"PstI.TP1140972",3,3019093
"NsiI.TP173065",3,3112906
"PstI.TP190927",3,3236781
"PstI.TP1114836",3,3245214
"PstI.TP1128689",3,3289133
"PstI.TP603772",3,3389590
"NsiI.TP493151",3,3481929
"PstI.TP926743",3,3522183
"PstI.TP1032333",3,3528771
"PstI.TP1123380",3,3557266
"NsiI.TP217838",3,3586934
"PstI.TP831757",3,3676028
"PstI.TP906726",3,3716611
"NsiI.TP47925",3,3717046
"PstI.TP1277784",3,3752097
"NsiI.TP4640",3,3845881
"PstI.TP1075072",3,3875096
"NsiI.TP774307",3,3883631
"PstI.TP1044287",3,3988298
"PstI.TP217258",3,3992070
"PstI.TP547839",3,4042596
"PstI.TP831238",3,4140006
"PstI.TP811351",3,4140044
"PstI.TP286131",3,4213473
"PstI.TP1027273",3,4274869
"PstI.TP906047",3,4276001
"NsiI.TP467841",3,4276212
"PstI.TP96410",3,4423816
"NsiI.TP619276",3,4447263
"NsiI.TP793548",3,4447360
"PstI.TP725292",3,4449847
"PstI.TP653230",3,4507877
"PstI.TP534942",3,4552949
"PstI.TP74252",3,4598161
"PstI.TP967109",3,4646186
"PstI.TP1164205",3,4663279
"PstI.TP368020",3,4665593
"NsiI.TP527015",3,4676752
"PstI.TP747067",3,4707934
"PstI.TP967613",3,4724304
"PstI.TP643379",3,5147929
"PstI.TP213720",3,5231540
"PstI.TP174297",3,5563037
"NsiI.TP440766",3,5753690
"PstI.TP762772",3,6044042
"PstI.TP188641",3,6088178
"PstI.TP308152",3,6124917
"PstI.TP1246489",3,6130583
"PstI.TP1206934",3,6141050
"NsiI.TP120580",3,6191698
"PstI.TP398580",3,6360865
"PstI.TP154327",3,6603820
"NsiI.TP426185",3,6645847
"NsiI.TP561476",3,6721083
"PstI.TP1153192",3,6746550
"NsiI.TP591503",3,6784461
"PstI.TP258827",3,6794341
"PstI.TP678449",3,6895124
"PstI.TP65397",3,7162104
"PstI.TP238084",3,7339640
"PstI.TP1226186",3,7342289
"PstI.TP1280623",3,7412529
"PstI.TP492586",3,7659432
"NsiI.TP527435",3,7664263
"NsiI.TP502976",3,7719502
"PstI.TP820558",3,8412197
"PstI.TP740179",3,8414014
"PstI.TP18321",3,8476005
"PstI.TP18322",3,8476007
"NsiI.TP458763",3,8481480
"PstI.TP1227132",3,8500895
"PstI.TP132940",3,8690384
"PstI.TP1208950",3,8740326
"PstI.TP842828",3,8783224
"PstI.TP810363",3,8828897
"PstI.TP241235",3,9336109
"NsiI.TP241228",3,9570669
"PstI.TP1064081",3,9621573
"PstI.TP735032",3,9654444
"PstI.TP1027916",3,9697919
"NsiI.TP515271",3,9700583
"PstI.TP56525",3,9789280
"NsiI.TP755529",3,10065212
"PstI.TP849286",3,10316458
"PstI.TP718531",3,10722354
"PstI.TP433171",3,10952394
"PstI.TP1256117",3,11017293
"NsiI.TP255959",3,11040031
"PstI.TP910355",3,11278736
"NsiI.TP107484",3,11301567
"PstI.TP853014",3,11408141
"NsiI.TP184008",3,11490897
"PstI.TP1217016",3,11532831
"PstI.TP115547",3,11558444
"NsiI.TP434679",3,11842346
"PstI.TP814395",3,12067947
"PstI.TP597894",3,12103125
"PstI.TP1266207",3,12109877
"PstI.TP413401",3,12299683
"PstI.TP273678",3,12316343
"PstI.TP460053",3,12467100
"PstI.TP208155",3,12469663
"PstI.TP211419",3,12715735
"PstI.TP308412",3,12715828
"PstI.TP861895",3,12987175
"NsiI.TP563229",3,13084031
"NsiI.TP65406",3,13181164
"NsiI.TP439808",3,13233852
"PstI.TP643018",3,13625505
"PstI.TP89289",3,14045560
"PstI.TP880132",3,14454738
"PstI.TP157488",3,14637148
"PstI.TP1123006",3,15144093
"PstI.TP356415",3,15356034
"PstI.TP686919",3,15422502
"PstI.TP1270439",3,15756535
"NsiI.TP616451",3,15756558
"PstI.TP671700",3,15764634
"PstI.TP419523",3,15768751
"PstI.TP679941",3,15834789
"PstI.TP730744",3,16373477
"PstI.TP662534",3,16373499
"PstI.TP1263202",3,16424516
"NsiI.TP620135",3,16826264
"PstI.TP773027",3,16863797
"NsiI.TP733536",3,17102485
"PstI.TP197187",3,17294454
"NsiI.TP580323",3,18001535
"NsiI.TP475230",3,18203767
"PstI.TP898958",3,18783182
"NsiI.TP517346",3,18784331
"PstI.TP60703",3,18784626
"PstI.TP246975",3,19673688
"PstI.TP731882",3,19716780
"PstI.TP715461",3,20004205
"PstI.TP933353",3,24835175
"PstI.TP242731",3,28459042
"PstI.TP461080",3,29174937
"PstI.TP246329",3,29389536
"PstI.TP1277415",3,39391648
"NsiI.TP375876",3,45274559
"PstI.TP530571",3,45538893
"PstI.TP1256120",3,48694888
"NsiI.TP481731",3,49592212
"PstI.TP1005487",3,49717109
"NsiI.TP246083",3,49774550
"PstI.TP609001",3,50049992
"PstI.TP308868",3,50361949
"NsiI.TP470421",3,50564096
"NsiI.TP125437",3,50564139
"PstI.TP704244",3,50687892
"PstI.TP1230172",3,50775530
"PstI.TP541336",3,50804241
"PstI.TP840235",3,50897546
"PstI.TP254515",3,50898097
"PstI.TP354335",3,50899095
"PstI.TP1068006",3,51034769
"PstI.TP249697",3,51237492
"PstI.TP821727",3,51406610
"PstI.TP324481",3,51536521
"PstI.TP38299",3,51647164
"NsiI.TP218789",3,51796050
"PstI.TP981287",3,51905432
"NsiI.TP111578",3,51972260
"PstI.TP346744",3,52014149
"PstI.TP1087177",3,52153001
"PstI.TP793079",3,52368295
"PstI.TP1231136",3,52841481
"NsiI.TP184053",3,52975387
"PstI.TP537424",3,53114444
"PstI.TP696439",3,53175188
"NsiI.TP488350",3,53232085
"PstI.TP482477",3,53260098
"PstI.TP900003",3,53586609
"PstI.TP951441",3,53917406
"PstI.TP325811",3,54129392
"PstI.TP325958",3,54129415
"NsiI.TP809217",3,54180993
"PstI.TP318422",3,54362877
"PstI.TP550115",3,54367520
"PstI.TP533617",3,54614431
"PstI.TP246552",3,54709176
"PstI.TP141051",3,54726050
"NsiI.TP415908",3,54738061
"PstI.TP11080",3,54738867
"PstI.TP508387",3,54826011
"PstI.TP105605",3,54845915
"PstI.TP302301",3,54893826
"PstI.TP395597",3,54899385
"PstI.TP180781",3,54937150
"PstI.TP802382",3,54961574
"PstI.TP982467",3,55023479
"PstI.TP370692",3,55164432
"PstI.TP951275",3,55414649
"PstI.TP345838",3,55454066
"PstI.TP790301",3,55460621
"PstI.TP75872",3,55474631
"PstI.TP487527",3,55804343
"PstI.TP890464",3,55804580
"PstI.TP336268",3,55896402
"PstI.TP415065",3,55917740
"PstI.TP415068",3,55917741
"PstI.TP352561",3,55923085
"PstI.TP285571",3,56007559
"PstI.TP114052",3,56021734
"PstI.TP224318",3,56022652
"PstI.TP28134",3,56267653
"PstI.TP624446",3,56276161
"NsiI.TP281272",3,56294407
"NsiI.TP700456",3,56313888
"NsiI.TP268751",3,56723684
"PstI.TP29613",3,56968925
"PstI.TP923633",3,56983174
"PstI.TP119903",3,57121769
"PstI.TP868305",3,57307103
"PstI.TP819138",3,57316499
"PstI.TP603308",3,57422067
"PstI.TP759501",3,57715018
"PstI.TP28954",3,57848808
"PstI.TP323959",3,57882705
"NsiI.TP679867",3,57897228
"NsiI.TP491687",3,57924753
"PstI.TP43928",3,57930256
"NsiI.TP557457",3,57953815
"NsiI.TP620642",3,58080278
"NsiI.TP18976",3,58318774
"PstI.TP1171031",3,58321376
"NsiI.TP572651",3,58366862
"PstI.TP1040438",3,58373947
"PstI.TP985838",3,58380810
"PstI.TP797083",3,58432596
"NsiI.TP327447",3,58489021
"PstI.TP1055459",3,58609425
"PstI.TP150005",3,58784404
"PstI.TP1036827",3,58816748
"NsiI.TP800848",3,59007084
"NsiI.TP44015",3,59016749
"NsiI.TP723406",3,59263477
"PstI.TP998988",3,59275358
"PstI.TP1213036",3,59319881
"PstI.TP341272",3,59500037
"PstI.TP134761",3,59529523
"PstI.TP258589",3,59776102
"PstI.TP864618",3,59785501
"PstI.TP612450",3,59785572
"PstI.TP1063373",3,59855371
"PstI.TP1036003",3,59881138
"PstI.TP41440",3,59899767
"PstI.TP884163",3,60121398
"PstI.TP136422",3,60253262
"PstI.TP237442",3,60602220
"NsiI.TP38859",3,60731093
"PstI.TP1102757",3,60738907
"PstI.TP863565",3,60804522
"PstI.TP875573",3,60804814
"PstI.TP890825",3,60812107
"PstI.TP236690",3,60908020
"NsiI.TP360142",3,60924217
"PstI.TP17994",3,60977256
"PstI.TP1066422",3,60988993
"PstI.TP694159",3,61030989
"PstI.TP991622",3,61247052
"PstI.TP158463",3,61326761
"PstI.TP115576",3,61364669
"PstI.TP1022061",3,61377198
"PstI.TP710312",3,61493650
"PstI.TP863870",3,61525095
"NsiI.TP91904",3,61568869
"NsiI.TP767160",3,61668483
"PstI.TP744473",3,61669976
"PstI.TP1058684",3,61740645
"NsiI.TP317101",3,61771383
"PstI.TP1047233",3,61797601
"PstI.TP47278",3,61828317
"PstI.TP756650",3,61832560
"PstI.TP1002549",3,61933672
"NsiI.TP18199",3,61934242
"PstI.TP1206334",3,61963148
"PstI.TP212330",3,61992139
"PstI.TP606496",3,62018965
"NsiI.TP726681",3,62054481
"PstI.TP116867",3,62167764
"PstI.TP1100260",3,62171188
"NsiI.TP225884",3,62210775
"PstI.TP259912",3,62235611
"PstI.TP197729",3,62304693
"NsiI.TP469506",3,62312511
"NsiI.TP394538",3,62312606
"PstI.TP1248247",3,62346879
"PstI.TP197785",3,62421321
"PstI.TP167777",3,62571181
"PstI.TP213377",3,62690207
"PstI.TP396501",3,62733946
"PstI.TP731868",3,62811145
"PstI.TP351473",3,62816493
"NsiI.TP194993",3,62870591
"NsiI.TP814805",3,62875271
"NsiI.TP529124",3,63127607
"PstI.TP907836",3,63143644
"PstI.TP916840",3,63298133
"PstI.TP888368",3,63337334
"PstI.TP654237",3,63375812
"PstI.TP798778",3,63375873
"PstI.TP450478",3,63412067
"PstI.TP478050",3,63462498
"NsiI.TP349068",3,63530177
"PstI.TP965825",3,63530528
"NsiI.TP148399",3,63530653
"NsiI.TP447144",3,63530717
"PstI.TP1222662",3,63583875
"PstI.TP269566",3,63644939
"PstI.TP374544",3,63699323
"PstI.TP106636",3,63699645
"PstI.TP743016",3,63741878
"PstI.TP142505",3,63747083
"PstI.TP378140",3,63771773
"PstI.TP995236",3,63809440
"NsiI.TP717162",3,63834924
"PstI.TP458650",3,63973238
"PstI.TP811969",3,64051653
"PstI.TP263277",3,64477115
"NsiI.TP255391",3,64648824
"PstI.TP1048748",3,64771307
"NsiI.TP173658",3,64787835
"PstI.TP106875",3,64830008
"NsiI.TP390204",3,64892556
"PstI.TP420029",3,64967488
"NsiI.TP425376",3,65120217
"PstI.TP729855",3,65126133
"PstI.TP1057926",3,65160984
"PstI.TP4963",3,65245788
"PstI.TP796422",3,65263672
"PstI.TP1146858",3,65279133
"PstI.TP623942",3,65310848
"PstI.TP619787",3,65315228
"NsiI.TP501941",3,65413138
"NsiI.TP133942",3,65486201
"NsiI.TP260534",3,65628707
"PstI.TP673750",3,65713273
"PstI.TP1248832",3,65713285
"PstI.TP827144",3,65732872
"PstI.TP185010",3,65791497
"PstI.TP179992",3,65808212
"PstI.TP1257324",3,65916131
"PstI.TP876849",3,66050191
"PstI.TP1004443",3,66051537
"PstI.TP904259",3,66075604
"PstI.TP745674",3,66083753
"PstI.TP523998",3,66128752
"PstI.TP709334",3,66159458
"PstI.TP1005755",3,66200815
"PstI.TP1178407",3,66215279
"PstI.TP540206",3,66293725
"NsiI.TP10802",3,66346443
"PstI.TP934426",3,66383455
"PstI.TP8762",3,66427331
"PstI.TP1094666",3,66462116
"NsiI.TP487732",3,66464681
"PstI.TP731228",3,66513421
"PstI.TP582861",3,66513476
"PstI.TP858716",3,66525528
"PstI.TP44472",3,66531786
"PstI.TP549811",3,66531825
"PstI.TP694382",3,66532430
"PstI.TP940999",3,66708999
"PstI.TP391374",3,66712259
"PstI.TP1292760",3,66753576
"PstI.TP217593",3,66787516
"PstI.TP865412",3,66830234
"PstI.TP180013",3,66851078
"NsiI.TP580166",3,66912231
"PstI.TP802166",3,66915037
"PstI.TP724939",3,66915295
"PstI.TP111352",3,66952529
"PstI.TP867194",3,66952812
"PstI.TP545135",3,66972327
"PstI.TP1010078",3,67023433
"PstI.TP318338",3,67023794
"PstI.TP337669",3,67023795
"NsiI.TP674265",3,67081454
"NsiI.TP218990",3,67119017
"NsiI.TP285119",3,67157192
"PstI.TP937129",3,67175086
"NsiI.TP224257",3,67274437
"PstI.TP413277",3,67281828
"PstI.TP724829",3,67406291
"NsiI.TP555329",3,67453921
"PstI.TP770204",3,67523376
"PstI.TP671156",3,67539818
"PstI.TP671157",3,67539833
"PstI.TP273897",3,67574112
"PstI.TP195741",3,67699319
"PstI.TP205616",3,67708245
"NsiI.TP429077",3,67755561
"PstI.TP360305",3,67764027
"NsiI.TP555948",3,67784264
"PstI.TP963405",3,67810374
"PstI.TP157314",3,67817635
"NsiI.TP476728",3,67867988
"PstI.TP955356",3,67880743
"PstI.TP198015",3,67910785
"PstI.TP43035",3,67960309
"PstI.TP282617",3,67991463
"PstI.TP629786",3,68029217
"PstI.TP1009541",3,68035202
"PstI.TP332845",3,68039381
"PstI.TP975012",3,68051383
"PstI.TP673057",3,68094426
"PstI.TP1075360",3,68128945
"NsiI.TP756994",3,68130123
"PstI.TP377456",3,68183917
"PstI.TP10645",3,68256494
"PstI.TP410505",3,68268137
"PstI.TP379031",3,68701578
"PstI.TP899075",3,68837126
"PstI.TP770506",3,68857417
"PstI.TP1176205",3,68891880
"PstI.TP207042",3,68906982
"NsiI.TP642960",3,68906982
"PstI.TP670845",3,68951426
"NsiI.TP381737",3,69008243
"PstI.TP382734",3,69008837
"PstI.TP1226997",3,69008840
"PstI.TP162371",3,69081917
"PstI.TP919660",3,69086087
"NsiI.TP39018",3,69197876
"PstI.TP1249095",3,69250097
"PstI.TP772377",3,69256488
"PstI.TP789647",3,69354547
"PstI.TP1105795",3,69521595
"PstI.TP410209",3,69602329
"PstI.TP143961",3,69764873
"PstI.TP288798",3,69828015
"PstI.TP1053697",3,69900965
"PstI.TP388391",3,69918190
"NsiI.TP360954",3,70051979
"PstI.TP1027117",3,70383646
"PstI.TP489028",3,70489937
"PstI.TP773708",3,70577510
"NsiI.TP431746",3,70764675
"NsiI.TP145721",3,70764680
"PstI.TP317655",3,70764880
"NsiI.TP730441",3,70813388
"PstI.TP367511",3,70822259
"NsiI.TP422411",3,70832262
"NsiI.TP234267",3,70840629
"PstI.TP338917",3,70919217
"PstI.TP505540",3,71068246
"PstI.TP306737",3,71220834
"NsiI.TP328854",3,71291896
"PstI.TP995093",3,71293277
"PstI.TP921434",3,71315794
"PstI.TP759583",3,71370495
"PstI.TP745087",3,71534823
"PstI.TP908813",3,71853833
"NsiI.TP198450",3,72064311
"NsiI.TP668633",3,72087795
"PstI.TP1046316",3,72119163
"PstI.TP254470",3,72123437
"NsiI.TP127064",3,72149010
"PstI.TP262789",3,72159095
"PstI.TP1153923",3,72256661
"PstI.TP799973",3,72401926
"PstI.TP81443",3,72402402
"PstI.TP314655",3,72791842
"PstI.TP59482",3,72881051
"PstI.TP1270259",3,73055182
"PstI.TP798238",3,73087364
"PstI.TP967803",3,73321934
"NsiI.TP661879",3,73421724
"PstI.TP439066",3,73445402
"PstI.TP233282",3,73735479
"PstI.TP1100905",3,73743770
"NsiI.TP515499",3,73834383
"PstI.TP1004277",3,73886342
"PstI.TP1004248",3,73886346
"PstI.TP930877",3,74253026
"PstI.TP706641",3,74303182
"PstI.TP568461",3,74315454
"PstI.TP1178670",4,54185
"NsiI.TP801135",4,63162
"PstI.TP358092",4,78246
"PstI.TP358095",4,78261
"PstI.TP934142",4,194652
"PstI.TP718962",4,252030
"PstI.TP509367",4,420393
"NsiI.TP519733",4,421752
"NsiI.TP364708",4,663022
"PstI.TP189469",4,665915
"PstI.TP1250993",4,666401
"PstI.TP1227785",4,692003
"PstI.TP343524",4,750739
"NsiI.TP337589",4,923915
"PstI.TP132713",4,1009711
"NsiI.TP274184",4,1065229
"PstI.TP875232",4,1379976
"PstI.TP262546",4,1523295
"PstI.TP845769",4,2010929
"PstI.TP753697",4,2038364
"PstI.TP708955",4,2043677
"NsiI.TP547633",4,2054665
"NsiI.TP671324",4,2161341
"PstI.TP256804",4,2309598
"PstI.TP1115006",4,2397430
"PstI.TP404712",4,2511431
"PstI.TP1198803",4,2512141
"PstI.TP156810",4,2774722
"PstI.TP727705",4,2828636
"PstI.TP899837",4,2894449
"PstI.TP1149784",4,2961156
"PstI.TP539951",4,3227883
"PstI.TP18693",4,3373673
"PstI.TP532669",4,3498516
"NsiI.TP757902",4,3504983
"PstI.TP777320",4,3534524
"PstI.TP1059365",4,3535002
"PstI.TP311401",4,3634353
"PstI.TP1020861",4,3763358
"PstI.TP133948",4,3870704
"PstI.TP437411",4,3981971
"NsiI.TP55441",4,4075447
"PstI.TP57846",4,4201581
"NsiI.TP504221",4,4339312
"PstI.TP570804",4,4364673
"PstI.TP297382",4,4364885
"PstI.TP778311",4,4451472
"PstI.TP246674",4,4598220
"PstI.TP140856",4,4704020
"PstI.TP335787",4,4738410
"NsiI.TP465470",4,5007205
"PstI.TP504809",4,5155593
"PstI.TP506830",4,5166890
"PstI.TP776140",4,5169040
"NsiI.TP664450",4,5206028
"PstI.TP761159",4,5265528
"PstI.TP703574",4,5441522
"PstI.TP1210085",4,5549411
"PstI.TP70014",4,5572416
"PstI.TP866942",4,5761973
"PstI.TP707693",4,5818754
"PstI.TP543247",4,5947998
"NsiI.TP472754",4,5966031
"PstI.TP1124519",4,6022906
"PstI.TP728315",4,6366039
"PstI.TP248632",4,6371322
"PstI.TP1001032",4,6463834
"NsiI.TP407119",4,6500382
"NsiI.TP36864",4,6582638
"PstI.TP846678",4,6665204
"PstI.TP171713",4,6902976
"PstI.TP949077",4,7122037
"PstI.TP262688",4,7128828
"NsiI.TP590588",4,7187181
"NsiI.TP766407",4,7198620
"PstI.TP625512",4,7338212
"NsiI.TP127729",4,7462596
"PstI.TP774504",4,7549373
"PstI.TP778226",4,7580398
"PstI.TP1289936",4,7771909
"PstI.TP324616",4,7865494
"PstI.TP1164337",4,7965976
"PstI.TP1164364",4,7965997
"PstI.TP181058",4,7967268
"PstI.TP1167685",4,7967341
"PstI.TP868925",4,7967759
"PstI.TP865707",4,8265404
"PstI.TP835676",4,8640214
"PstI.TP813144",4,9651032
"PstI.TP295985",4,9739196
"NsiI.TP50062",4,9875887
"NsiI.TP588890",4,9914641
"PstI.TP387625",4,9914701
"PstI.TP1259253",4,9921203
"NsiI.TP163805",4,10120148
"PstI.TP7735",4,10191482
"PstI.TP1043816",4,10208138
"NsiI.TP457948",4,10479967
"PstI.TP1293746",4,10710177
"PstI.TP855651",4,10722059
"PstI.TP844534",4,10905321
"PstI.TP158812",4,10951684
"PstI.TP839848",4,11496748
"PstI.TP839656",4,11496765
"PstI.TP382139",4,11514958
"NsiI.TP494269",4,11587228
"PstI.TP373489",4,12025790
"NsiI.TP827851",4,12330408
"PstI.TP438135",4,14593222
"PstI.TP100146",4,15152517
"PstI.TP457434",4,15595824
"PstI.TP478429",4,15891301
"NsiI.TP468188",4,16051806
"PstI.TP71331",4,16297873
"PstI.TP605734",4,16501301
"NsiI.TP690791",4,16551464
"NsiI.TP102128",4,16552385
"PstI.TP680311",4,18313480
"PstI.TP1169104",4,19508414
"PstI.TP339012",4,23730556
"PstI.TP388798",4,34703211
"PstI.TP120638",4,35323656
"NsiI.TP315575",4,38384766
"PstI.TP667600",4,39529579
"PstI.TP337951",4,40615943
"PstI.TP982139",4,41445278
"PstI.TP1084308",4,42752899
"PstI.TP39227",4,42910747
"PstI.TP335891",4,42916499
"PstI.TP143333",4,44467739
"PstI.TP170658",4,45392020
"PstI.TP908401",4,47909121
"PstI.TP765640",4,48027712
"PstI.TP1148487",4,48397503
"PstI.TP299340",4,50252276
"NsiI.TP77318",4,50254697
"NsiI.TP634743",4,50670050
"PstI.TP411131",4,50796187
"PstI.TP852023",4,51121423
"NsiI.TP165213",4,51172928
"PstI.TP343186",4,51207966
