"","Name","Chromosome","Position","Surv","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","TFN.","FNMain","FNsmall","FD","SRD","ADD","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM"
"1544","PstI.TP432405",2,72662195,0,0.36844672396735,0.346997830893125,0.417126008228527,0.537386230923944,0.0747316525832541,0.23776986462112,0.0564195039917677,0.0378385116343131,0.150031886689198,0.0570744021374666,0.178596179762869,0.0774282179883227,0.155906825577644,0.242708169524237,0.266198353558463,0.200469438667004,0.0369994510474867,0.667848827414028,0.673403508966273,0.574566618424167,0.612389200865312,0.727616581220966,0.705227777284279,0.636990225975877,0.610136544723503,0.679704726807186,0.669310062018963,0.628402139752484,0.630768258785536,0.619408734087527,0.710782803241962,0.464318372109005,0.567226913549574,0.604982335649494,0.623040174073847,0.640650418733728,0.62434756215686
"1587","PstI.TP450294",2,72761555,0.549985431349356,0.163428569424796,0.0971469822284734,0.142423762954739,0.157030115080992,0.16985119050938,0.142985722536339,0.0403719749162607,0.0110091681911864,0.230247183913392,1.30978694378272,0.0346382012806734,0.753349544085594,0.197475161864534,0.589751201561047,0.289941520273348,0.593808266420471,0.788395133401648,0.330241782615973,0.255738150416572,0.292155281625912,0.251989793424657,0.261536418856425,0.25104870152948,0.317492797342788,0.223344988801604,0.310157616048271,0.333575365535965,0.294446465941287,0.147633526404842,0.288470407449693,0.487500060140135,0.417257599757535,0.28246467636318,0.269292191881326,0.253976732243955,0.252948661529766,0.331894586248885
"2304","PstI.TP814688",2,72959515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11","NsiI.TP132109",2,72971977,0.31130216844943,0.284754185905433,0.251140558588323,0.0287456752771524,0.334498036017962,0.0360598067145524,0.169380283022071,0.0304136086815518,0.0465446631435591,0.151687981632817,0.181349871304847,0.281783238084445,0.743574853076681,0.314711510801812,0.53110261404523,0.774340678071187,0.733809806144701,0.830466203537645,0.0102955430794333,0.020058969186755,0.0318760698499174,0.011020961466547,0.0375239608787083,0.0411735053296822,0.0335649115321188,0.019403509260369,0.0105731780160164,0.0380749353123977,0.023246969932409,0.0296501600016637,0.0119968872948068,0.018837818746102,0.00469702491554182,0.123198514980321,0.0167510284842276,0.0229442293955019,0.00757796643445361,0.0175848876455243
"751","PstI.TP119425",2,73077344,0.286180664566138,0.00542290812420625,0.190181776146239,0.0394023216400579,0.303765066249337,0.0723172891788034,0.350708728431718,0.0487828520991287,0.17213158632425,0.136881910079787,0.0303668045004299,0.0612311250849554,0.305812835625075,0.379912592663493,0.34017035304225,0.531726076385046,0.108225084579198,0.5013359347294,0.0247140951912182,0.0113434237617885,0.0402829090926781,0.0732969959227092,0.000973389760463173,0.0222000600419844,0.0424527627143292,0.0730326218355724,0.0426542084119635,0.015680645632383,0.0686579541297189,0.0832450970528102,0.0564301087644313,0.0459361039343924,0.0624309882914091,0.0557540078594199,0.0543949558869848,0.0609857334042481,0.0558953714416049,0.038370169066603
"1679","PstI.TP503391",2,73095782,0.237924938379078,0.0719400376987451,0.166161179654235,0.16288034984894,0.469923023187602,0.356041551883073,0.570827182832799,0.325946293665466,0.345012426812751,0.519195329000254,0.350261748721774,0.0603877697917549,0.129321562435202,0.0381948032890957,0.0222523270623199,0.97439063434475,0.299196582684954,0.160205626914934,0.210043468862868,0.217678073485528,0.213089108273799,0.220313628700985,0.246862635151469,0.192013007012863,0.197987235928126,0.208363721619467,0.259074887672176,0.114416703642116,0.208127080488619,0.264776894743407,0.139633151806538,0.145978631096229,0.314802956332737,0.293383911239115,0.217646470140031,0.205483822129039,0.221909148293109,0.162832247905285
"828","PstI.TP124082",2,73100016,0.441536256012453,0.0538953078072677,0.00342304364461035,0.358997820748732,0.421996562191005,0.23757377225222,0.3473000651291,0.0169260975284703,0.0256683081082045,0.0416970336234223,0.238983269651351,0.0347801905890183,0.10997255267038,0.0980261605006248,0.00218039925032638,0.0797153704719464,0.834980419595336,0.339379116783712,0.3227788936401,0.353190415184033,0.220257741598886,0.213497435570715,0.352725296177244,0.310318830127306,0.177690504078757,0.212909991711763,0.348551272400706,0.26487442416985,0.177262404228129,0.291006798372031,0.225337532219301,0.036502455300546,0.130592292332466,0.182208318524814,0.226568082641663,0.205035339635196,0.231786400243616,0.180244673258255
"176","NsiI.TP450783",2,73164177,0.299586455386769,0.0288668726418632,0.0936785652676301,0.0842918915572427,0.246638548782523,0.0605305289813136,0.473038351758504,0.314184558962798,0.560724781228867,0.171095238055901,0.190782136675371,0.537086796726488,0.841989671108501,0.367763042485169,0.15281263356072,0.809388412049811,0.0337645086744447,0.286940783341744,0.587135161075195,0.54625335514858,0.671449749362232,0.675530147945539,0.578832171753663,0.540008089985496,0.668990873907603,0.646535944477883,0.515239707254132,0.593614421886832,0.658029112299406,0.573493005237616,0.617795493067886,0.569035346452539,0.678948887591297,0.739976776529308,0.665209543678058,0.651655373857959,0.618223048051183,0.625037888995967
"2350","PstI.TP834285",2,73460645,0.305916258015956,1.29994534287161,0.442819054018453,1.38466172005107,1.59448434168179,1.60644701408866,0.727955990769223,1.94023936262667,1.85003108624,0.957027100543752,0.11351363748377,0.289784604934543,1.05956292828582,1.38023692791815,1.38443721593857,0.0225905373271923,0.888050093829671,0.0319115202025807,0.687620234343196,0.751173133829168,0.577653304687081,0.662117894455452,0.727462663873744,0.726259731338565,0.522845224766203,0.665398222764784,0.751057071882023,0.725538991920769,0.493182085819056,0.692972862735302,0.706445716107644,0.664002719534612,0.471134240971222,0.754992094506752,0.637691216787128,0.620313328852505,0.592897366790482,0.685854155091815
"507","PstI.TP1066472",2,73495691,0.890272889047595,0.0986978015398737,0.0453942638394398,0.393407726609244,0.156105602573955,0.206682666648689,1.23195796974112,0.0625743410643828,0.150045107917483,0.208731261526007,0.560668131741526,0.293713418512579,0.138710696699575,0.215797132340373,0.26686749050495,0.667699134649072,0.199861786980265,0.721494790363643,1.40061856064693,1.50889950258554,1.46221663380255,1.55124091268379,1.36954640352066,1.5525701826343,1.49974676986561,1.52769947556425,1.48173556200508,1.67002605307622,1.38236389245673,1.57371733465892,1.6160684097134,1.50155495083251,1.43140200210967,1.62374198973491,1.51378573162129,1.51926627668144,1.47860749181875,1.59385700919154
"359","NsiI.TP820576",2,73503160,1.69919379462724,0.314839147676532,0.0300084299352818,0.101021146417595,0.570836139174535,0.517527984910824,0.655097265328694,0.00895338793697669,0.078541310382703,0.06111613287629,0.0481904925376,0.65864881889622,0.260394186929169,0.136787624830027,0.179769080084224,0.157901149579396,0.147341710596309,0.369192689593174,0.366776011697533,0.415612491493179,0.389191970552388,0.363835800696708,0.426686336269924,0.412153813372054,0.389817992265007,0.391750942244817,0.415800705491246,0.439623456487102,0.447945463976809,0.357244935597918,0.0048371084403143,0.0682477186441531,0.121535285800402,0.208461425753161,0.375823568226773,0.392441269669644,0.419261421798424,0.0246536496559202
"2014","PstI.TP689281",2,73563222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","PstI.TP689286",2,73563234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1533","PstI.TP425439",2,73607787,0.223277623642318,0.203029792995728,0.257306686304629,0.0251172704818357,0.244799596985548,0.0456313236911801,0.554977128331594,0.71776993154202,0.951006829011114,0.6875645389567,0.297560000983098,0.0711895259913486,2.3878545736055,1.33483005469236,1.52832098226804,0.622923762580413,0.546034014720062,0.0887968100521269,0.0559217500286065,0.0953917813467612,0.0620585230005764,0.074723963521267,0.0508958808851247,0.0977216259563562,0.0568618800294765,0.0568292602493344,0.0465800436170378,0.0940867444330126,0.0611549254389128,0.138100907574193,0.190787654869622,0.0636642815881183,0.0716470640043428,0.0856194763951215,0.0705138264283968,0.057607871870948,0.084884975058454,0.153040193438559
"1343","PstI.TP336193",2,73663045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2189","PstI.TP770044",2,73737012,0.534952964379621,0.749642353843064,0.754151610101694,0.344282971450996,0.394574141634438,0.52619698846554,0.770095982955092,0.727913146298845,0.870897414360521,0.783777093744567,0.00260246602439557,0.105270220251804,0.670027333712004,0.197291250070848,0.395919219309868,0.302500535379102,0.43081791151807,0.130919916126569,0.658845242721392,0.721031445636524,0.53035455195725,0.532468588551627,0.655549111816062,0.704520550192138,0.46819828257307,0.491425477277041,0.591430758435964,0.587831305937561,0.402486743058147,0.479122114374517,0.491799813711834,0.43509924223477,0.359349374201231,0.387885224684071,0.545821735723449,0.490378414963297,0.457115124695475,0.46875376604698
"822","PstI.TP1231486",2,73904492,0.82966021358168,0.539010064971497,1.13147547257999,0.0953207925582059,0.189124049308422,0.0616691326215422,1.48955116472357,0.235730929555264,0.271583742250004,0.173254461691795,0.0678211303661745,0.313698587993072,0.26722004354239,0.140362825165839,0.237215349997571,0.137924262205712,0.289201749371204,0.632575669155458,1.62356673037127,1.55787939622138,1.65012499024779,1.66136335529652,1.74395960322579,1.48313298680578,1.60704680514069,1.64243497790663,1.65793954526257,1.5214992929473,1.57855507652423,1.52834874962385,1.6247868497226,1.24763215793153,1.24783813791508,1.17671345010268,1.65426633287786,1.63178387736927,1.57700277106119,1.51736439577941
"539","PstI.TP1083210",2,74137420,0.307341739388452,0.336033066834379,0.179658879973806,0.0926681754577736,0.484733864656814,0.283116679982352,1.10734782152479,0.901244126548204,0.770884055024275,1.17663258433718,0.226182685761002,0.145423737450825,0.876072498819735,0.180272180157708,0.378929186470327,1.22468708052413,0.0379772691732823,0.137046323820525,0.39866435386899,0.419288427185105,0.333839307848701,0.365340492776259,0.390716274237896,0.419161380263924,0.323948160684084,0.350249326295754,0.387605788820143,0.374756803324337,0.309259732012641,0.350153066311378,0.394897475939729,0.287334238134973,0.294868547196481,0.342188091295266,0.358559154805344,0.34406800232704,0.335322647906961,0.368369239173866
"2237","PstI.TP783653",2,74160306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120","PstI.TP229546",2,74208278,0,0.982684935891305,1.18071479037239,0.679911397211154,0.753970197474325,1.41050127462733,1.03977733424528,0.640291322913053,0.872466610180256,0,0.0404183035770807,0.0739490259089264,0,0.287673166890242,0.0500524819638649,1.16601943649528,0.0361958106730011,0.590602344551267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","NsiI.TP667943",2,74406586,0.0868541652129818,0.350932226460012,0.16087182113193,0.618694778218158,0.605258252891747,0.158142114076497,0.0351832897774348,0.0192340782207864,0.00985757923510839,0.152357786342935,0.513073607718022,0.0116754977795226,0.0131699904070751,0.133627809284008,0.278377942984955,0.152125210818548,0.0773644433038177,0.487757433154557,0.0343673211092087,0.0388623377343994,0.0662171516420631,0.0411308169495467,0.038434127651131,0.0424546584548027,0.0924773234423181,0.0256557876515371,0.0790773469335976,0.0320950830012906,0.0430761909245528,0.0159458180756814,0.0372780311909012,0.0122189546932474,0.00976342006933383,0.0530905024483669,0.049543331943032,0.0469825558871543,0.0370116805401529,0.0250722024525817
"337","NsiI.TP7588",2,74438360,0.761243331013049,0.146391189803596,0.338367852342134,0.143694960944208,0.165466783897295,0.228639947616813,0.130296363813839,0.100649491328008,0.0489271993101956,0.152556386849708,1.27337081595186,0.807421295561499,0.479054571400431,0.104330925192472,0.0655017540231968,0.733029903820397,0.0971090735290564,0.367013808679124,0.16979715924924,0.0676159233100678,0.0989664394884474,0.0843507052609864,0.155921123258649,0.0501706296194684,0.085150662233315,0.0780943247119147,0.0932821892062202,0.0353910230295959,0.0745644420496963,0.0809697668699587,0.068962116149576,0.0538678632746446,0.0307973806963691,0.18230828261041,0.0919954442358603,0.0807781639811443,0.0749835779441296,0.0672623648053517
"1183","PstI.TP263268",2,74593677,0.818483685276073,1.14187935858953,0.828992124556709,0.798326693679935,0.835412544649251,1.8271999844071,0.147198627696959,1.26484219255003,1.04617711375591,1.59924965355843,1.02835866121295,0.744646216050375,0.192929705180444,0.645428898719593,0.00514674417813721,0.763860495556757,1.25231823020988,0.701508500984049,0.540081063553059,0.554722697189111,0.509219332890434,0.48024946042575,0.503432065896987,0.517839286978742,0.527421708221323,0.456969515603753,0.449599827215721,0.570604115077323,0.518462378565342,0.421776367683873,0.667409900251013,0.740326372890594,0.397144380248588,0.208194562819563,0.496881969603814,0.481710804374204,0.489791833605855,0.634829014718683
"932","PstI.TP13629",2,74748191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1701","PstI.TP51995",2,74836619,1.23529866406068,0.320629637257465,0.204620913992598,0.180430001215692,0.0748160922970464,0.0566405327491424,0.17285737552075,0.316806436847238,0.531695396319304,0.157546863420134,0.296707076424365,0.255445538926054,0.625386402220785,0.920596900976397,0.616076514045039,0.0283376662092654,0.804634861720439,0.0301685688976679,0.349837547396059,0.389610351255842,0.383964226926584,0.371828442893955,0.326066455472402,0.365919848809227,0.349104655513183,0.345400902814527,0.347574963617845,0.350808383109905,0.278314594268453,0.380885907231268,0.269511282437937,0.139689934619664,0.338104996583522,0.415449731336792,0.376542141555974,0.347210610372598,0.32092536139041,0.257714335963675
"2361","PstI.TP836656",2,74973104,0.0518089584499935,0.351551613871886,0.188571730634075,0.244807333011252,0.335598027273528,0.0303150674064513,0.157337613365453,0.0477343585872511,0.21329244920866,0.0184252746855922,0.877140679477281,0.18279540835636,0.378004190133813,0.0284278969469498,0.23153488958875,2.98985569285119,0.0167421951021473,0.171021363906815,0.442009215933221,0.456346742358131,0.36437402935698,0.389200133348367,0.427046888881652,0.450499573183474,0.349783015877933,0.346822554174933,0.36417416999675,0.416108666005671,0.332766262431481,0.391259563089552,0.274006243280646,0.352705584367904,0.498759374394763,0.572649003066338,0.386257049030771,0.351369305351961,0.361794995117515,0.320565571211235
"215","NsiI.TP502025",2,75191746,0.11161534748662,0.393317963474619,0.47549656509443,0.521862589495569,0.267441773226824,0.318012014741178,0.130511874627372,0.392064359546494,0.520215672588561,0.409147301705169,0.245811224733496,0.163222297901294,0.592154593792657,0.43306841242033,0.26124716007045,0.22377400599567,0.202337118157732,0.819066200274637,0.466487739815276,0.403393974956178,0.378037041146749,0.338558441394447,0.468683152951076,0.364932796904332,0.362274384263907,0.324624117010997,0.478393790416109,0.344183891930229,0.33813800740568,0.311171625151452,0.148340303340142,0.167293578677401,0.196192590549873,0.371191416924829,0.360589778900659,0.339570514905514,0.343320519833748,0.165527462816661
"1535","PstI.TP426528",2,75226780,0.483652821477987,1.08679490975515,1.49383497561967,0.731795813098707,1.07532439412435,0.333866537701912,1.58951956816185,0.612209411875198,0.541832285157274,0.608300979544941,1.74158984801828,0.291402586693282,0.53963450437393,0.68848207064692,0.259270090187803,0.216595996482779,0.459843259123704,0.513241705384694,0.0857392892386381,0.0173867929429388,0.0727131251288288,0.0414500861160822,0.0828874933045946,0.0209196824078394,0.0364449440751283,0.0304177813721963,0.0918289612594108,0.0294767847586123,0.0464305638521804,0.0130943885850922,0.026417292051228,0.0678671905738079,0.0349826615097902,0.103689465607164,0.0528483216283175,0.0328192440182635,0.0387222911206647,0.0225631295039042
"2541","PstI.TP91738",2,75325372,0.397062624828297,0.0218433776538319,0.229415244614383,0.202934757524526,0.021099969185602,0.56106597787611,0.0738281524447441,0.186450482113109,0.195533046757631,0.00269869440961777,0.118102533101626,0.226111674955557,0.0205057885531276,0.135849333190638,0.0855869413502027,0.108566889628513,0.997960117629958,0.355112470388255,0.151572980549318,0.133425575398105,0.068652706391756,0.0879764111269459,0.165969649572386,0.125662357730704,0.0760334589584725,0.0593074322046538,0.201937186538981,0.116438300388904,0.0956052424351364,0.0609006935901365,0.214903562053819,0.193007146093645,0.0166172674754572,0.110195714601556,0.0855107139836305,0.067202178620969,0.0952434980215801,0.188640539931817
"1548","PstI.TP433676",2,75336590,0.16641858252998,0.306788831159106,0.0994043620219852,0.588941784258598,0.349001710228219,0.217549342339492,0.0456976366943594,0.0557342752605739,0.0619735285746805,0.124394266643886,0.850733552606178,0.296495593529145,0.0469885055560398,0.168098877564738,0.229893244248842,0.630049765734302,0.331331728095593,0.306581204173324,0.230169583367106,0.261881274818282,0.259931863553771,0.289958123602162,0.226696688958532,0.292811200166776,0.235174685574439,0.26578436489759,0.156799675834721,0.289670375386572,0.208766712738789,0.299285997565941,0.280903362504135,0.437663957259654,0.347959393543131,0.4034290408308,0.276025517892482,0.256182020825666,0.238013141417874,0.320759209142312
"835","PstI.TP1244481",2,75457518,0,0.0816123883534067,0.119108486816556,0.22668964808145,0.233710331224284,0.175159721582684,0.60856415995197,0.860363621542551,0.778275457324062,0.945536874855552,0.796746100548827,0.0601487056240479,0.804700262727537,0.800419563029673,0.828927163110211,0.807619728691825,0.000682820796637166,0.179445496569917,0.219299254830481,0.147794096338919,0.20020454271055,0.202346705620658,0.18406828950543,0.159831306695884,0.183369067250067,0.217450890455876,0.182661086614271,0.159667841687835,0.180559055968677,0.161214628544257,0.12685147255445,0.240490668472174,0.261642663557701,0.32605566420239,0.19947874008967,0.204681121556711,0.173293033005629,0.163610547894729
"1711","PstI.TP523465",2,75496167,0,0.898432051413802,0.97192171246212,0.894412162430869,0.806928773674404,0.747704421185816,0.317611000103756,0.762930541207136,0.80837938101861,0,0.0610545732791545,0.12419354870089,0,0,0,0.103669301147953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1776","PstI.TP547023",2,75564773,0.282135287403074,2.40912536622115,1.75542077662728,1.99645337803299,2.11886540226022,1.53326660863247,0.0828554274783887,0.68344310438229,0.504000943815588,0.609921471625765,0.590106227147583,0.308175191190731,0.0632063783965016,0.269153632217646,0.447911556490756,0.233717707322998,1.05589911677511,0.541295143695453,0.247104743765424,0.297761391716554,0.218724496294298,0.244696426989932,0.225120824104862,0.336861608181899,0.220067732403092,0.263311104413518,0.175179228815751,0.386762832111572,0.177712067958146,0.251451375382691,0.328144886760524,0.263322232285041,0.258531915867787,0.113317780413911,0.238288362366775,0.250300281423346,0.215642105778171,0.301998228509366
"22","NsiI.TP164112",2,75774037,0.383970956301393,0.0926631966781949,0.189260097201089,0.111836950304502,0.131913783090826,0.304374308707807,0.948339869642172,0.223861557403853,0.273884574148164,0.315474006192026,0.809141852327879,0.342855022824184,0.689899456228972,0.54138703442173,0.714652069415636,0.119891939837007,0.205642876548547,0.247855199349526,0.0692488552444543,0.02433349753838,0.0676695754865965,0.066094387949394,0.0547803769218451,0.0530243472696738,0.067151064881158,0.0695321074551442,0.0505518425089232,0.125231062283225,0.0734038598531101,0.0287189105778602,0.0670944718796675,0.131594478104357,0.107685732019417,0.0943174197783019,0.0647668242882554,0.068285334802419,0.0619893704601865,0.0828231843489826
"2699","PstI.TP988947",2,76243149,1.14249496738145,1.56005032760473,1.29406797927857,1.68154077206572,1.67002007089449,0.430757911695533,0.146661954825474,0.734483321353026,0.621166541055979,0.501442908910324,0.535740881569281,0.254066864482957,0.196464736858346,0.108358143227573,0.291941591279196,0.175479717334704,0.2955263080742,0.202650827686099,0.43962664812639,0.380751999476466,0.279980700960309,0.257695218231015,0.451525708544719,0.388823571595936,0.281225976208348,0.268703533316272,0.428433612969137,0.366846357045492,0.252039670066764,0.242327809123362,0.495948044575617,0.331056854676364,0.213560646189491,0.169675805568386,0.2779476452994,0.27734871493332,0.272986204467256,0.425614762598547
"974","PstI.TP153500",2,76322220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133","NsiI.TP39913",2,76409395,0.605236288894776,0.498504562162535,0.810595979606808,0.555543455498047,0.230863231730925,0.142749608238882,0.58941494210055,0.605254862158063,0.64224784209734,0.430125684314522,0.209540142724235,0.173548293522355,0.0919427533917674,0.0419216282229743,0.226967757924157,0.477960406523576,0.14882210436791,0.51292079573531,0.287587379807009,0.331773639207871,0.294374060331009,0.327866545924615,0.341715979683079,0.30701714088699,0.260847369329733,0.328680706223047,0.360200744668668,0.285040471188247,0.277209049984506,0.327974467999238,0.412129904684848,0.163439434572864,0.187732562701826,0.326749959625396,0.315007316913925,0.306294255735306,0.301141523102706,0.342512574671716
"2459","PstI.TP881184",2,76620224,0.155388536936869,0.211968094131632,0.33885694557387,0.178036462058742,0.103863651208886,0.301611436957199,0.0348783674590233,0.086479300020532,0.149986770698204,0.0163443831752037,2.0057802989046,1.15512032882981,0.152119678327541,0.122102021011896,0.27710189685811,0.346257418332097,0.0162370769384264,1.68939513206529,1.0590563876073,1.07271134307862,0.882233385818488,0.926225605569502,1.09569031710368,1.07571811403762,0.899648149101444,0.931649198555367,1.19958141845585,1.17541204599468,0.942194117170843,0.889610882123182,1.23891456233572,1.3608301269979,1.06009729445202,0.99841149789345,0.923949007108545,0.927419319994951,0.971589454722626,1.24537392215481
"704","PstI.TP1171163",2,76656926,0.148224990787574,0.103004822341916,0.141627495422394,0.494346313464182,0.105680298378528,0.00674559841859033,0.340015425121943,0.0594037635287456,0.1106883599582,0.039601156752264,0.052959180063694,0.00918516288461689,0.350856500758416,0.107001956606532,0.175782331853473,0.400691404739171,1.00285877051614,0.102397544320735,0.378487289630371,0.431277145914205,0.321904822288605,0.32463614251519,0.413291346842695,0.398155330567613,0.3143988820019,0.34211672089408,0.422940385377239,0.321994243652251,0.342566168487961,0.365942105185022,0.282874018082405,0.308905588570091,0.416478799247501,0.371575504409384,0.331090750115197,0.335461884862494,0.356391643798754,0.304866355656233
"1400","PstI.TP360583",2,76751283,0.183186360516427,0.457558387582732,0.115563865607907,0.0993242429290918,0.474043200680512,0.920881551289103,0.340541525718198,0.790606681558353,0.949500941715692,0.798031885347041,0.113936835468632,0.114602727850463,1.4157156299407,0.867565299096729,0.838690539127663,1.28021185035772,0.358389063585879,0.201128244194338,0.303698561262592,0.282818478954119,0.208799655507534,0.2585298462558,0.285462109457817,0.259406936332346,0.216714890494419,0.240529777247477,0.1990433156557,0.247205856571902,0.272950428817508,0.28071446118431,0.198261029234565,0.183646739016713,0.296288782231067,0.280340035161083,0.243678968706339,0.233824431239848,0.267862365230166,0.207586887345699
"2000","PstI.TP682522",2,77263024,0.489664068824428,0.639740209823807,0.829505522927912,0.475192987082501,0.507320351246196,0.129428560957536,0.32759714255078,0.264258810107468,0.251821608406167,0.232813459929615,1.80885428421784,1.64245383710445,0.308376680136896,0.355581297693382,0.0694562262809795,0.130156404945835,0.68267554362441,0.0354662807019619,0.134641151062186,0.063558145228656,0.218167410576971,0.183054730543978,0.11859899685415,0.0700506084076779,0.23515936585321,0.186675937654186,0.125012480321301,0.0823608275293653,0.261015311004423,0.181523135754825,0.0845734630135821,0.243216943603142,0.263423039548275,0.281790108693564,0.187269741191442,0.198814501339127,0.20982247622242,0.132664753668453
"1042","PstI.TP187879",2,77384233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","PstI.TP1110944",2,77475197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1348","PstI.TP338015",2,77540960,0.713706509105239,0.122525566630134,0.0822659620588515,0.224561977783596,0.311436746847369,0.0167713198668571,0.411176494635086,0.0055287190009519,0.0936950778717894,0.00464549958236605,0.129384851532043,0.191731193348394,0.522779570075799,0.348012942888017,0.284478700993631,0.415381009637798,0.567121463884817,0.41822981202324,0.108732459049501,0.0925183714425308,0.101712902186931,0.0945226998403599,0.114006371502263,0.0678739591428482,0.0987302402033432,0.0768698481473563,0.176253760101461,0.000567618196309147,0.135240018311469,0.0553078851804439,0.0207640202634221,0.000993796274312143,0.15062486056387,0.227089909782582,0.0977078582858207,0.0842742964629719,0.102258335609206,0.00489534813821251
"728","PstI.TP1184179",3,25531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"874","PstI.TP1264040",3,25831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","NsiI.TP436966",3,208286,2.07981325170783,0.143854495778901,0.571001209823821,0.0711066107116221,0.037918469410897,0.418743882233778,0.464639563708459,0.509711090765689,0.674948783827445,0.523031566844055,0.314501141685273,0.131906994991941,1.17820106454988,0.641247791309942,0.45266030777909,1.86165040459572,0.57783962329593,1.98069494923476,3.57415499301367,3.736522526944,3.65749506965125,3.74533415072176,3.58412956734187,3.70834410109099,3.63317687729685,3.6798252774157,3.79419663143243,3.85229829381193,3.68850807585691,3.68612860529306,4.07058070834185,3.40729062843162,3.23338263723605,3.54928320445969,3.71560640541143,3.67163311228437,3.74143074487375,3.89864919301603
"878","PstI.TP1267260",3,273484,0,0.553398015665898,0.471738026547883,0.288163986112416,0.416551667031823,0.966914584841164,0.0428884616443123,0.423606521959695,0.506166171634644,0.918514648898539,0.528616938769673,0.12062053339478,0.175060703099778,0.321672747744381,0.0873371378109059,0.335658117836073,0.644678078200624,0.0222775214541789,0.212547890468007,0.238441981552143,0.190370194829693,0.197779891713798,0.264970659944181,0.234136430608047,0.221835616009014,0.233554199874288,0.20276311054373,0.225437671312941,0.235756445181998,0.281734274500892,0.175769267815129,0.107691038140408,0.248863686331434,0.259000091391611,0.197942828959109,0.230447336267658,0.246639085688584,0.17364217301729
"2563","PstI.TP927956",3,304752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","NsiI.TP388426",3,311330,0.877130741261267,0.021556413382288,0.0903478158185018,0.0323232877994012,0.0438417432603755,0.127181503631342,0.193382427450067,0.0370944459565735,0.107857431597444,0.0288956152490646,0.0026178791167251,0.0803100610386815,0.119696832508931,0.0807981002066701,0.0777712767714611,0.0225666272957141,0.0361634259794165,0.758586768984862,0.455402124999931,0.497890959821615,0.413375869107077,0.358771908169736,0.469716560398503,0.495247499576876,0.38710730889423,0.357338946899129,0.580837612825118,0.462945544992481,0.382507519540489,0.380929310262771,0.539610008035731,0.292948174330001,0.360972670705264,0.212858606049647,0.38830780394345,0.371326523973206,0.406161350544067,0.464878632285712
"578","PstI.TP1107212",3,326411,0.104144677170573,0.132947275308092,0.571539324319897,0.00125940269940526,0.333348173600801,0.325318751128384,0.0290201731770432,0.0652681145868766,0.0179368956379633,0.0150683597626436,0.142990808689717,2.05026250920793,0.0321721427805945,0.0521487059966997,0.358322075908335,0.618081986723212,0.0862030981458909,0.0321682628494176,0.442998261237161,0.462047477367712,0.477303848758953,0.456626703786396,0.40995706919891,0.459498426153637,0.494326095388644,0.442160222924494,0.357327265913229,0.521281654321016,0.487244774218156,0.423906582636874,0.269371086835221,0.365658875580452,0.314681600976158,0.34737695542318,0.464299516469399,0.459384229465434,0.46187414694435,0.294351047398729
