"","Name","Chromosome","Position","TFN.","FNMain","FNsmall","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM"
"278","NsiI.TP733536",3,17102485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","NsiI.TP580323",3,18001535,0.0111730206360587,0.130873946643936,0.405059413553564,0.330303398419044,0.411957851979929,0.362867955991712,0.381628782783141,0.305254313037449,0.417234922624897,0.300456792111327,0.361683567027519,0.3747464325752,0.450666589185076,0.301898550492038,0.418680849680464,0.330090764747408,0.401337300876605,0.27496632110826,0.286202525956729,0.37529282638803,0.342556389966382,0.355892758390276,0.341197870905979
"2328","PstI.TP898958",3,18783182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1949","PstI.TP731882",3,19716780,0.116893615940422,0.204354603893536,0.290871789047229,1.68050436605323,1.60495879334413,1.52162228012779,1.45738531789452,1.63455485465175,1.63914357785852,1.49320845510516,1.50356551878002,1.72561199097352,1.77337236334737,1.53238859151082,1.36242300460029,1.5621649255045,1.81990378834445,1.40396191309793,1.34833718865124,1.49768622624973,1.50655949475363,1.5247482105074,1.59581005867359
"2398","PstI.TP933353",3,24835175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021","PstI.TP242731",3,28459042,1.0701222178092,0.973184320467443,0.32868651986136,0.62269803424738,0.600548935947014,0.80618307201568,0.799608632768607,0.559479967151361,0.620961193825359,0.726297717273357,0.762477213535724,0.535128076226132,0.661247379999313,0.672557600306548,0.680803160120722,0.740976868453924,0.575379952454335,0.680724114651948,0.658650569350853,0.785556839088081,0.745967850342243,0.664970079700058,0.707286508604095
"1476","PstI.TP461080",3,29174937,0.901487422675577,0.940774190751269,0.752664939033141,0.118296932953748,0.146402041424287,0.158211816334416,0.142552251349268,0.140136200460969,0.155239092579745,0.150177692345551,0.141575850548376,0.155529946482321,0.155035372430157,0.1411981151644,0.0865726169376119,0.109112624298138,0.0297155775435271,0.0475189519987449,0.137033311415439,0.147290151236639,0.144738192218023,0.1270436855804,0.0910442426806686
"1027","PstI.TP246329",3,29389536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","PstI.TP118856",3,37389858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1575","PstI.TP530571",3,45538893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","PstI.TP1005487",3,49717109,0.139159945396324,0.25585944753294,0.00864104754200565,0.114058669256416,0.0428164441114441,0.104097443918088,0.0453938820621984,0.0816492944520985,0.0322312483667067,0.103892038192153,0.0841004288084411,0.049143947549579,0.0311984811296674,0.0845651024930666,0.0926595585015701,0.18241575832083,0.226414073406907,0.215288424157669,0.0669643998742124,0.068039830815607,0.0893899595948926,0.0796257788875252,0.188412746740936
"1715","PstI.TP609001",3,50049992,0.593255307006701,0.491363055290127,0.172636557328306,0.219804033083026,0.241325076396001,0.212325891103372,0.206625929362413,0.183174939444377,0.233834340247392,0.244795638612002,0.204497493385049,0.212736502145625,0.290819353618331,0.165747926024875,0.157143583137073,0.187585854271509,0.354830332151331,0.309490021171518,0.229016776601393,0.211293995798666,0.218094075299435,0.177769767882401,0.228764244489298
"1601","PstI.TP541336",3,50804241,0.240183592186481,0.213799950882106,0.137827285072345,0.250533080655332,0.22889382164164,0.335616777027419,0.316033738771698,0.235396242377431,0.206370713235407,0.354370856124306,0.314575519328047,0.226281767507717,0.255410893939648,0.349241610203722,0.261328692220068,0.334916048615742,0.33013022034754,0.462895934399582,0.39842020861285,0.316300637414467,0.324308804373815,0.305380248042445,0.349118793031689
"2191","PstI.TP840235",3,50897546,1.18105194787371,1.52412801818089,1.04772702959083,0.531547223405497,0.480736041689044,0.514450656431344,0.466594093759626,0.514835229130162,0.46813875672947,0.525084950447452,0.473359724414617,0.526178570328367,0.488525722043563,0.437911488711735,0.422819356858382,0.502316717974624,0.620359867655531,0.51054816768563,0.638666540030198,0.487494631759482,0.491172974994425,0.447566463003266,0.534215305959412
"1042","PstI.TP254515",3,50898097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260","PstI.TP354335",3,50899095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","PstI.TP1068006",3,51034769,0.322105389258334,0.337669178578267,0.00134627620629063,0.394777318165962,0.393745090310645,0.449746808544265,0.424056761289299,0.393428245669815,0.388908303379962,0.464689033448076,0.445816018152035,0.415550514667309,0.378229658967798,0.431100697349285,0.470167007504047,0.361887958143602,0.407900327764729,0.351681954186184,0.210190658937419,0.430967810516834,0.450515713342473,0.438697799793252,0.363063938865046
"2143","PstI.TP821727",3,51406610,0.226797491672058,0.26072589095248,0.105602223771504,0.143282237080517,0.127939826891984,0.13034398719937,0.12518578450861,0.149810504729176,0.125108471912244,0.123857460144626,0.11218450716918,0.174310591980888,0.105783777474407,0.134782188779213,0.0293507203998827,0.0119670673061711,0.0609462521432222,0.0166799471734516,0.0380938832285717,0.128118642824047,0.116848240775928,0.10263804009485,0.00133721860295314
"1314","PstI.TP38299",3,51647164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1242","PstI.TP346744",3,52014149,0.143390239830851,0.452951370127347,0.208425054612984,0.142825095927155,0.0662959095399838,0.231487679722833,0.190975649739891,0.165576467070456,0.0843467580069014,0.228709821490759,0.247136212133555,0.177332704633397,0.0350015928832993,0.276802758401338,0.250718583561485,0.0419457745220911,0.0314833799175357,0.230618910865308,0.244958436738015,0.196533545051659,0.236642604150641,0.238295865187973,0.0620587517433887
"2077","PstI.TP793079",3,52368295,0.830220854976505,0.956575549692287,1.92405954119436,0.0963974567296342,0.106505074258303,0.12906469252973,0.142043282271044,0.108206529621924,0.117730019718742,0.133209458957592,0.139374478852643,0.135301380362639,0.120940049472452,0.13143343574548,0.0547431967913499,0.0176359095903598,0.0905176664112245,0.124009609033363,0.153572157373593,0.133933651154336,0.136665243782306,0.107430809027916,0.0436968096307349
"727","PstI.TP1231136",3,52841481,0.170528377715896,0.280464686219338,0.111057119278657,0.894001734470487,0.912481680999943,1.02236500133776,0.996951393662762,0.883010976392083,0.860588750502965,1.02368459217763,0.917117834629997,0.919811243997198,0.840690689274039,1.01824346503554,0.793647226398305,0.555734967588253,0.540142880456299,0.814917193117725,1.03091383766268,1.00016677079213,0.951406466127483,0.932856198231677,0.597618174442362
"1862","PstI.TP696439",3,53175188,0.0403899296039172,0.0636176291564263,0.425697326451468,0.189227430804953,0.148760787473236,0.154578657527287,0.130521835116267,0.184277055108322,0.123317071755052,0.160806517013069,0.155878591052567,0.155962919420686,0.0911560384132269,0.190564877412087,0.15575594124375,0.00573585492535822,0.0505447099104608,0.0458683151394974,0.139003431254861,0.142185425893688,0.157266449832636,0.169247067782065,0.00406034086163218
"168","NsiI.TP488350",3,53232085,0.242603488440209,0.188188249739442,0.170935000997295,0.130391377809137,0.142742562953441,0.146439337566249,0.138221617680369,0.101046924573177,0.129357480492754,0.138583869714783,0.133616967413921,0.12310796789716,0.167904332564433,0.115783366662119,0.135817710997527,0.0232352526321769,0.184153425220552,0.165395816697446,0.144489313511397,0.141262300038784,0.135020768981612,0.127307923216808,0.0661079218310053
"2331","PstI.TP900003",3,53586609,1.2393065560027,0.497312693454973,0.17795299373409,0.902374856615917,0.880915357423651,1.14520130710341,1.09629154904096,0.892040965891083,0.876967043131106,1.13067609393157,1.12066953215099,0.849514255396814,0.827347661160537,1.11026391515773,1.04385171587888,0.73784750841143,0.887517500473229,1.19420663625927,0.972570931679678,1.09654732938268,1.11750188470541,1.04954796011178,0.815926219934655
"2438","PstI.TP951441",3,53917406,0.591800429721264,1.09449364725875,0.247438143103941,0.000818654143992608,0.019717375115252,0.0801824312323398,0.0773233572374512,0.00291865367441623,0.0461009721040253,0.0787745643267785,0.0884726383353651,0.024269607537228,0.0743152346852076,0.0649391396361183,0.0874468402594099,0.301026685832598,0.107366406735306,0.0941498839553341,0.107787942399296,0.0703766500297219,0.0813642969971737,0.0519508558826889,0.203191097117992
"1196","PstI.TP325811",3,54129392,0.236018070077177,0.121594251039864,0.148673958415303,0.944638561191674,1.03346317399234,1.05874600542096,1.09382406068453,0.928885555344075,1.04814018932524,1.02698147476653,1.04358780650937,0.857809177585912,1.02823118296699,1.000582649813,1.05933713210832,0.960143131316789,0.962324873507384,1.125020639355,1.30553741596958,1.07482135651056,1.03884472695866,1.01470325788706,1.00031889244765
"1197","PstI.TP325958",3,54129415,0.109391255318088,0.151084079794135,0.133030896676608,2.10533537256865,2.20918951208054,2.19406067314783,2.22823243968436,2.22634836495434,2.20832933049711,2.31975397964807,2.31233401026363,2.32188430685034,2.30953076682413,2.46113620556533,2.4949695085908,2.06562930357006,1.78656161049187,1.81262960535293,1.49348091620825,2.21457509981883,2.31568090452251,2.46427316046967,1.98767089323231
"1181","PstI.TP318422",3,54362877,0.593567468422314,1.30485726009943,0.729138816176664,1.31005175001569,1.20292506212729,1.37658385088444,1.28310111984364,1.37166681688888,1.17922452201881,1.41691532695686,1.37164994969357,1.34144512636284,1.17532780748331,1.49757347330348,1.51328276690881,1.29701908757941,1.13055481400702,1.5038170726849,1.28789632535198,1.31478873040537,1.38396036448645,1.46991949411383,1.29165143673787
"1635","PstI.TP550115",3,54367520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1591","PstI.TP533617",3,54614431,1.47351066121943,1.01487226707096,0.55419296716753,0.709178517114577,0.68189798407213,0.711575643603947,0.622635926010593,0.7121461239257,0.689060471533426,0.712934899669679,0.566843078377534,0.622567996191478,0.700050080600071,0.671214701439718,0.453573541375529,0.569032102054167,0.435606553183785,0.415050818634049,0.476210162495598,0.661163712616352,0.618054060951929,0.605729000544683,0.533609810267329
"850","PstI.TP141051",3,54726050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1540","PstI.TP508387",3,54826011,0.281451793807861,0.351094928850299,0.86648492640355,0.255517641209241,0.21054949740429,0.281221750640664,0.229171113481488,0.260394861270943,0.188896961913455,0.278176268130911,0.230306760780107,0.262400564452606,0.203086933015207,0.308737323395207,0.273902453243335,0.0949351207058873,0.102983517786243,0.131672325936167,0.0921211597154775,0.24766297258222,0.245332864805773,0.286898114005031,0.0997673418178204
"426","PstI.TP105605",3,54845915,0.452207623054001,0.102731842723501,0.226705827085978,0.459629316595998,0.466694082165757,0.374502776853548,0.371606438533813,0.464901630680941,0.424583407930091,0.372188044826264,0.378945394568048,0.426770816155684,0.425240023997985,0.382760197200475,0.468096800349158,0.344681142387704,0.33619092668012,0.262264246649574,0.343043270521882,0.380927736324015,0.379124111655835,0.416893835986477,0.337572752439227
"1339","PstI.TP395597",3,54899385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"917","PstI.TP180781",3,54937150,1.17517321035591,1.57708183019938,2.10225740640888,0.835646852142018,0.79235466321833,0.835316533885102,0.724208051606023,0.796221808314011,0.81871734452994,0.810994683519358,0.707276731035737,0.815162388170026,0.853268547460836,0.87028677273979,0.628578869150431,0.840422034274884,0.707601999737402,0.747638729269164,0.717969445867636,0.771967170219659,0.745047968160925,0.795008549892334,0.81395691497004
"2498","PstI.TP982467",3,55023479,0.230699802377481,0.0744756336399316,0.216691920067294,0.389970513109729,0.390929767675707,0.301037746713675,0.297814679233161,0.404464504715303,0.344928620651663,0.308986352743277,0.248034495800374,0.480372143079946,0.37762354709933,0.341845128855344,0.18068562631073,0.246245721608791,0.280480400039146,0.139801544860458,0.299480950107358,0.307086825633184,0.271418636999355,0.305591652219505,0.246242241057489
"1291","PstI.TP370692",3,55164432,0.127976055214214,0.24510802677822,0.419064001233662,0.853318529438024,0.940488465383531,1.06696599997258,1.08469702425773,0.880624865830384,0.997325172932168,1.07075380493086,1.0800684126049,0.916320723125774,1.01749874370489,1.16339911844614,1.03930413181773,1.14513990836641,1.12753689531297,1.31459720244029,1.32160563056463,1.06350670803261,1.07445324339333,1.09939178306118,1.17500470081025
"2070","PstI.TP790301",3,55460621,0.0115981482951332,0.0550656572853487,0.111066053296203,0.920403538351104,0.905974681224457,0.907132760032238,0.890887482306093,0.901651925730915,0.871752717525126,0.927597146887652,0.888882710859533,1.01462346947148,0.993192826261717,0.952461312785493,0.796209632174758,1.00261214661072,0.958173367757927,0.792065414041233,0.799446966124864,0.900098809551256,0.90264805028161,0.91897546241368,0.975637759031369
"2001","PstI.TP75872",3,55474631,0.0691870719952437,0.121363373843891,0.346240149767749,0.00929512639105015,0.0173291279058546,0.0608304794588968,0.0622010495053446,0.0197737435567559,0.0367087884024838,0.0548865225962264,0.0558832461461072,3.23001092778156e-05,0.0389041881628872,0.0447369155398456,0.00313701227252013,0.0655051453069251,0.113976003317566,0.115100858255358,0.0866405042288352,0.0565330720338429,0.0542612022037557,0.0278562521663376,0.079889691489699
"1219","PstI.TP336268",3,55896402,1.26707370849093,1.00506857674097,1.0810994115109,0.231614280570716,0.310098344051511,0.234630466018007,0.258953791383785,0.20419143177789,0.33989783741243,0.259691721999318,0.29660388922442,0.229201084466067,0.39563063280661,0.241284412912632,0.306412764180387,0.30621162888951,0.272015161885563,0.375539528761823,0.209945832528418,0.251948648679794,0.284473388295755,0.272314267079969,0.304174330525415
"1379","PstI.TP415065",3,55917740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253","PstI.TP352561",3,55923085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","PstI.TP114052",3,56021734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991","PstI.TP224318",3,56022652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094","PstI.TP28134",3,56267653,0.591023120024288,0.438057431926189,0.83212032376403,0.56295551532285,0.518708443408755,0.407297554557963,0.381149706576956,0.57188154500614,0.482395968109715,0.382769495393439,0.381846442172022,0.614378602730237,0.503943347951055,0.401245145082323,0.347377633758387,0.420318172192617,0.344032333580819,0.2161506923347,0.223161457153658,0.40345395406842,0.386503470093217,0.41081548432649,0.380321233714376
"49","NsiI.TP268751",3,56723684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128","PstI.TP29613",3,56968925,0.746149206006291,0.593503602371882,0.858719509738316,0.959529210891288,0.944283678310085,1.08674852501275,1.11227091663249,0.963975753286974,0.915602887497736,1.04494302298495,1.09594651508679,0.979394895857448,0.827338405836729,1.07588316120581,1.02352112164785,0.729076046627845,0.837427080532415,1.24222069985854,1.48680403794735,1.09071759931241,1.07558904324533,1.03730332010946,0.822614884784878
"2371","PstI.TP923633",3,56983174,0.748171219321424,0.597558485947078,0.968988222920437,0.802000409013283,0.916364818586611,0.675044178864672,0.662044308810132,0.844398417166275,0.924210195402286,0.695046172543226,0.652378442703107,0.875034049288716,0.938735923672251,0.799117782451141,0.549552375556307,0.67716227000679,0.953555570412086,0.844346121194813,0.671434180990933,0.68402415667797,0.67424788056257,0.741207092536417,0.740743550147706
"2087","PstI.TP797783",3,57068036,1.87254383416202,2.06819126323814,1.38473174749628,0.132599188927246,0.137391155182979,0.118904478008034,0.127009416635664,0.12295390012964,0.141768899304912,0.126597440405275,0.153222697240416,0.139649759440568,0.161602981817464,0.179543235400918,0.138213047783895,0.10368804879087,0.176752185412369,0.126760541811201,0.106144060229748,0.124949458809464,0.143992962078574,0.162923470322303,0.118588462178855
"2258","PstI.TP868305",3,57307103,0.0627277954014158,0.242355366434298,0.176531894494108,0.120033162782517,0.138691842131363,0.153506271730752,0.151398620730675,0.118388663273447,0.139682858644325,0.142442045539553,0.147192824894067,0.136728713101391,0.152887509793028,0.160079048193302,0.18149860291547,0.121905404908201,0.14604901773651,0.0478630328997666,0.103867276614743,0.15056310570866,0.14539843887289,0.16466269858669,0.120255109468551
"2137","PstI.TP819138",3,57316499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","PstI.TP759501",3,57715018,0.207797587798328,0.161743011446789,0.413349552459466,0.344559018764903,0.278116074039338,0.350370310155296,0.324081189372943,0.339562899962792,0.2065555996051,0.352617976579817,0.305716790574331,0.306584114635545,0.199696200336713,0.31977940429618,0.288044405905636,0.161192918433474,0.162204235586359,0.159646187420024,0.0605701238641582,0.332279108269588,0.31923451996775,0.300534085166686,0.156196227112146
"1195","PstI.TP323959",3,57882705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1422","PstI.TP43928",3,57930256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","PstI.TP1040438",3,58373947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2506","PstI.TP985838",3,58380810,0.0338582311236375,0.131656242977548,0.133466236631692,1.2814621993181,1.04903498256685,1.29602922801956,1.15165962055474,1.25276114148477,1.04413426399828,1.35948643657237,1.20176198446786,1.30993957876656,1.17375142022951,1.34514953038178,1.04913492380356,1.16016819975226,1.29941106583533,1.42184828960704,1.09351352264306,1.20326664324354,1.25059289579947,1.24350572341874,1.20901664203509
"2085","PstI.TP797083",3,58432596,2.00928722430544,1.75606279510218,1.1772484437786,0.39115726087129,0.358907114684108,0.358449493697401,0.35595449969288,0.337365365846931,0.34876431338381,0.316803066347771,0.340957440525702,0.310480290985035,0.403316508360381,0.278082117916364,0.343841136058996,0.289888291144117,0.255142307358826,0.364332391167709,0.310452511283089,0.358963856959284,0.333593995920693,0.311373640534688,0.292992549005926
"425","PstI.TP1055459",3,58609425,0.115798517494137,0.0239635079946042,0.0144044329863212,0.50214254206357,0.614367720544818,0.506725505372086,0.578369211037113,0.488855735021322,0.644475942897718,0.495457143407358,0.557005411676817,0.538501279699957,0.704072115982722,0.595228897898129,0.547443190619166,0.641684846613901,0.741134054290143,0.578275245697297,0.430874073479107,0.552390455557209,0.538531905366388,0.588801654990525,0.65107243950646
"870","PstI.TP150005",3,58784404,0.531534978823345,0.991807160483154,1.01080642936658,0.186330945374434,0.188550066402908,0.171687181807699,0.11109732888191,0.168779132161983,0.192282429884892,0.199416759522417,0.116157217530188,0.194766549984256,0.242913360313599,0.15144082486463,0.0933628899606925,0.10360118519462,0.185619539350986,0.129968292014014,0.0393526516745468,0.138401817353326,0.14425618029006,0.144325332704356,0.115891454544532
"289","NsiI.TP800848",3,59007084,0.132275546761196,0.110734619055098,0.271281976085715,0.0752943220029794,0.0319294662966498,0.0368190341403477,0.08169486037055,0.0847861399147039,0.0528952604112164,0.04876579722095,0.0843534942096131,0.0609954547512974,0.0331903052008106,0.0405611436496422,0.0748439895493907,0.179560606729402,0.12596269795156,0.106936544934978,0.17551999528117,0.0628089991807581,0.0719952215175402,0.0519130029105626,0.164634368202012
"132","NsiI.TP44015",3,59016749,0.211104683411483,0.148877018825855,0.117607700247332,0.429190996135941,0.418367566627342,0.350753246854011,0.366148740031509,0.474290906393004,0.409184588732463,0.376229143382758,0.34550750131234,0.46440495409663,0.453178516005718,0.394592141267777,0.280918815725103,0.237775015093798,0.37129980784986,0.337155401256476,0.412635704469335,0.36582816308863,0.358578932337668,0.371468216278937,0.277154609513024
"274","NsiI.TP723406",3,59263477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2536","PstI.TP998988",3,59275358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"702","PstI.TP1213036",3,59319881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835","PstI.TP134761",3,59529523,1.08477599766485,0.476370909712138,0.494564948756029,0.563037077725805,0.577026145347554,0.472928131588125,0.511166305783828,0.571072541975166,0.591224242448032,0.480325135371298,0.520574495890435,0.596464210288842,0.54076660174798,0.462870139133978,0.505546793614651,0.779627359844073,0.721180003989164,0.507463682852726,0.526712850390014,0.503284336240373,0.510109168720623,0.495040676425603,0.740724672904847
"1047","PstI.TP258589",3,59776102,0.130704330878764,0.113531976028683,0.334283771814919,0.0164583322701781,0.0466250148806083,0.185359286393854,0.193533862741467,0.0258771493230916,0.0332764065252743,0.172247474538484,0.190655376772237,0.00209655567114635,0.0069174076836354,0.170381528170454,0.203559675094771,0.0676178075985586,0.0284041966693161,0.148222135146798,0.265533546041551,0.175069795218312,0.178934307436741,0.147563190695152,0.0740501735250875
"2247","PstI.TP864618",3,59785501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1717","PstI.TP612450",3,59785572,0.0923266726046791,0.11703591967664,0.135624023787427,0.0202208251799984,0.022127886287958,0.0142078544773974,0.0331291327615343,0.0306420825983782,0.00998614408053243,0.0189514845898352,0.0208603224663532,0.0558013649062547,0.0268997025376952,0.0380013531682531,0.0163360989191932,0.0993132348082375,0.0868541044086329,0.0171957913868705,0.0522862242793129,0.0252871777358424,0.0201225728555376,0.0219498466563703,0.0880237174215226
"2375","PstI.TP925435",3,59813964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","PstI.TP1063373",3,59855371,0.446044837855913,0.219994669979263,0.11425155104259,1.42111530936603,1.47469672878982,1.43251721598232,1.37629717932544,1.36163671983836,1.39661575115352,1.43955952721829,1.32611493960816,1.45677458168762,1.51500015543218,1.43013115857974,1.2089387986778,1.49876741903326,1.66076325274877,1.27465791512345,1.20219602827302,1.40594971919488,1.36725328992708,1.38199571206801,1.51242149685939
"391","PstI.TP1036003",3,59881138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1377","PstI.TP41440",3,59899767,0.0887645678144036,0.0190380828736399,0.155445387038263,1.45025567823542,1.52454048893851,1.30297486028817,1.36105212799098,1.44635319211041,1.47960030475997,1.25899587349074,1.35833568106817,1.40068179413173,1.51762760895287,1.07021232880212,1.38020042865954,1.46683128579443,1.62274541068742,1.64172033034501,1.86250081258316,1.35349355500911,1.3310672153976,1.22839342781465,1.53858245573125
"2290","PstI.TP884163",3,60121398,0.162794239175576,0.000725094222869935,0.0617387698720691,0.00563877677717567,0.00262073307111077,0.00858697915745125,0.0091701898344594,0.0170201772651749,0.0151753737143794,0.0223329014160329,0.0101880865172795,0.00123296787159411,0.0760849855607363,0.00696979970218687,0.0378011812022675,0.141782862132316,0.0257443202093244,0.0630186735820043,0.0960377771196495,0.00199946999431006,0.000505521048143259,0.0129227538629386,0.0901531194785518
"839","PstI.TP136422",3,60253262,0.130912192564154,0.10549930959513,0.671231736962457,0.0510053157696413,0.116599306982971,0.107967353831564,0.119456143743494,0.0403051515296914,0.12055937891576,0.0887652006845812,0.113811328738785,0.0277579854829021,0.152703868941876,0.104617306949165,0.0472154272312544,0.180014937073508,0.0822372550733559,0.0154696859848558,0.0110863526458397,0.112827336581651,0.105146575526757,0.0849790795736814,0.141071622988784
"1011","PstI.TP237442",3,60602220,0.531630403185433,0.373940225624832,0.509312066336081,0.204241347971807,0.332960206229224,0.315610100695892,0.323944216474776,0.215425659353119,0.299907981744601,0.314133149524198,0.321259880791698,0.265550932528959,0.327400868979652,0.256364374764077,0.406136793059155,0.186465095651265,0.250834235346115,0.233213191546198,0.147902918320207,0.316713198255421,0.317475418775882,0.306199862462616,0.200627215509867
"495","PstI.TP1102757",3,60738907,0.340599167904245,0.871602678097961,0.437059275242339,0.363423440869736,0.331508559756677,0.381682261010636,0.363051804524896,0.403644845348949,0.288696771996216,0.386086086793757,0.378131935179571,0.371564800410876,0.231111103790996,0.296439618935561,0.336425508704176,0.175750226797806,0.35763085645253,0.502069155335038,0.539785792204878,0.368493114619349,0.379582283595364,0.309976765111563,0.244695042856056
"2244","PstI.TP863565",3,60804522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2273","PstI.TP875573",3,60804814,0.745954116434898,0.474819954349065,0.207709504953346,0.00250830810464521,0.00741334016636525,0.0377054497642895,0.0261723526153066,0.00662770934919388,0.0039638345895676,0.057806142127486,0.0335764991634266,0.0187428973669264,0.0122227121992947,0.0785783277348446,0.0153761165237079,0.0339456288515787,0.0147362120854307,0.0448279210711879,0.0210105898575108,0.02736341894485,0.0402082779203342,0.0387273660428065,0.0179545154631483
"1010","PstI.TP236690",3,60908020,0.0147879758010384,0.101492805648092,0.403262943842023,0.0840384475380045,0.117759604290874,0.12908124186468,0.156772986773475,0.093381540868437,0.108343992688864,0.132742498388743,0.199529742306105,0.0948490664751464,0.0645984181332832,0.146981118711123,0.232746074495829,0.136763726709497,0.116387459971413,0.182802670773157,0.176490271033129,0.142215945916587,0.174048030238807,0.159943953403067,0.139384516493742
"914","PstI.TP17994",3,60977256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","PstI.TP1066422",3,60988993,0.454312132391886,0.300317662009354,0.0151921375658975,0.180496471974596,0.173513596668582,0.175617145560986,0.167773500028398,0.165540212788499,0.15958176802078,0.150262590990893,0.178009751528882,0.192470326201054,0.183661229765868,0.113035734884308,0.232761679337285,0.222065906735468,0.156016447682932,0.0735609792817278,0.0821015597141943,0.171294991466961,0.168388724705544,0.159198049857578,0.191087396743228
"1855","PstI.TP694159",3,61030989,0.0200046671279823,0.0398841220084599,0.111440388937083,0.101381365823511,0.141893444226726,0.165196669979069,0.184231638694687,0.0969034177803742,0.155451363426477,0.150902805779606,0.169022516911917,0.0826465119267746,0.131403686144981,0.179327092652472,0.17064680064497,0.194393040652413,0.142059507597398,0.0245122015396305,0.0707829496389925,0.172052959877191,0.161965375814152,0.164647426427629,0.163647966623235
"2519","PstI.TP991622",3,61247052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","PstI.TP115576",3,61364669,0.109966685259928,0.108758997899663,0.15887246551311,0.87712195220237,0.916020812923352,0.933946045855173,1.0425533367956,0.876273186349959,0.885930196388738,0.925367934164124,1.00767403599389,0.869126257840274,0.959918361420399,0.818638549747856,0.94283653062635,0.886675877863564,0.987495880915554,0.904267214059458,0.97145043607967,0.99263847946771,0.978048865416857,0.87612649889763,0.917774814320031
"2245","PstI.TP863870",3,61525095,0.0609823085239048,0.108188364832325,0.325118064793154,0.0280003809502834,0.075120782920021,0.0956204379573167,0.118359619502865,0.0254446312308201,0.0907653583047022,0.094693316770499,0.120982837501029,0.029605770483923,0.0700673246794999,0.094445651256461,0.117513218034618,0.0150327791035985,0.0791821968611332,0.157061904080714,0.18812057678885,0.104429678602796,0.110622683397781,0.0937474117739303,0.0440609516697771
"305","NsiI.TP91904",3,61568869,0.754312075338745,0.947576762114765,0.648607808082986,0.298268920694753,0.35918285988449,0.431161341138976,0.449762678874918,0.286123773124898,0.366622639619974,0.42771638070823,0.415749005476894,0.273714800955691,0.338990841642485,0.442613478639887,0.445072723559619,0.173967162341959,0.180565641885268,0.429721858325016,0.370605546194635,0.432860669286001,0.417400537742663,0.421199878282722,0.203254319864424
