"","Name","Chromosome","Position","OWA","rrBLUP.OWA"
"2741","PstI.TP452304",3,2977792,0.0118225701743754,0.973144718193234
"882","NsiI.TP702580",3,2998523,0.633762144980994,0.232400926456827
"1417","PstI.TP1140972",3,3019093,1.97281947113316,0.0106458545641985
"1989","PstI.TP190927",3,3236781,0.232779904778895,0.585086523836806
"1350","PstI.TP1114836",3,3245214,0.198659296641352,0.632908172165038
"1383","PstI.TP1128689",3,3289133,0.878239399350522,0.132361170981416
"3084","PstI.TP603772",3,3389590,0.699145929534621,0.19991899985903
"2505","PstI.TP365053",3,3451546,0,1
"577","NsiI.TP493151",3,3481929,0,1
"4019","PstI.TP926743",3,3522183,0.210139032035224,0.616397640989734
"1369","PstI.TP1123380",3,3557266,0.283288770809685,0.520848273839652
"134","NsiI.TP217838",3,3586934,0.191507046831329,0.643417624859045
"3725","PstI.TP831757",3,3676028,0.411778730031124,0.387455000225811
"3724","PstI.TP831752",3,3676042,0,1
"3964","PstI.TP906726",3,3716611,0,1
"545","NsiI.TP47925",3,3717046,0,1
"1782","PstI.TP1277784",3,3752097,1.12523709049734,0.0749484938027232
"544","NsiI.TP476794",3,3789076,0.0252750606510952,0.943463144113069
"513","NsiI.TP4640",3,3845881,0.585203841260926,0.259893943382915
"1259","PstI.TP1075072",3,3875096,0,1
"978","NsiI.TP774307",3,3883631,1.33231174386432,0.0465252007935372
"1176","PstI.TP1044287",3,3988298,1.00788594171793,0.0982005812262839
"2067","PstI.TP217258",3,3992070,0,1
"2979","PstI.TP547839",3,4042596,0.217697861286538,0.605762156985635
"3722","PstI.TP831238",3,4140006,0.333383638907975,0.464105121621164
"3665","PstI.TP811351",3,4140044,0,1
"2257","PstI.TP286131",3,4213473,0,1
"1135","PstI.TP1027273",3,4274869,0.619099637896632,0.240381124298037
"3962","PstI.TP906047",3,4276001,0.17595579872595,0.666874638389721
"4125","PstI.TP96410",3,4423816,0.975504500725239,0.105802395131679
"787","NsiI.TP619276",3,4447263,0.30153449657895,0.499419509087633
"987","NsiI.TP793548",3,4447360,0.647666747774883,0.225078106131431
"3408","PstI.TP725292",3,4449847,0.583696679927448,0.260797437626138
"3197","PstI.TP653230",3,4507877,0.00311772602339881,0.992846876780363
"1785","PstI.TP1280049",3,4545043,0.0715311649449978,0.848142517614313
"2938","PstI.TP534942",3,4552949,0.231403824429603,0.586943335258266
"3450","PstI.TP74252",3,4598161,0.58826925180727,0.25806597495306
"4134","PstI.TP967109",3,4646186,0.231403824429603,0.586943335258266
"1491","PstI.TP1164205",3,4663279,0,1
"2512","PstI.TP368020",3,4665593,0.0578899125030107,0.875205599328938
"659","NsiI.TP527015",3,4676752,0,1
"3472","PstI.TP747067",3,4707934,0,1
"4137","PstI.TP967613",3,4724304,0.683725421899579,0.207145058763257
"3296","PstI.TP691334",3,4847914,0,1
"3176","PstI.TP643379",3,5147929,0.742340919095531,0.180991875723564
"1945","PstI.TP174297",3,5563037,0.508862697908197,0.309839870236399
"1459","PstI.TP115586",3,5715154,0.375515967038991,0.421195801009514
"451","NsiI.TP440766",3,5753690,0.0115923365773156,0.973660750556095
"3508","PstI.TP762772",3,6044042,0,1
"1982","PstI.TP188641",3,6088178,0.0128361302339938,0.97087623312252
"2323","PstI.TP308152",3,6124917,0.24928086598652,0.563273259145809
"1695","PstI.TP1246489",3,6130583,0,1
"1616","PstI.TP1206934",3,6141050,0.165390461303902,0.683297038907848
"773","NsiI.TP614930",3,6164151,0,1
"19","NsiI.TP120580",3,6191698,0.0599168163141146,0.871130428135218
"2595","PstI.TP398580",3,6360865,0,1
"1896","PstI.TP154327",3,6603820,0.36447542750141,0.432040611900623
"411","NsiI.TP426185",3,6645847,0.51052970458549,0.308652852813598
"708","NsiI.TP561476",3,6721083,0.0599826467571384,0.870998392020791
"1452","PstI.TP1153192",3,6746550,0,1
"749","NsiI.TP591503",3,6784461,0,1
"2183","PstI.TP258827",3,6794341,0.699572243195282,0.199722850962607
"3256","PstI.TP678449",3,6895124,0,1
"3200","PstI.TP65397",3,7162104,0,1
"2355","PstI.TP317707",3,7227117,0,1
"2121","PstI.TP238084",3,7339640,0.452622641976564,0.352677178781655
"1787","PstI.TP1280623",3,7412529,0.365269271207114,0.431251609353081
"2841","PstI.TP492586",3,7659432,0.282189101342917,0.522168775754525
"660","NsiI.TP527435",3,7664263,0.303094779270787,0.497628472015595
"603","NsiI.TP502976",3,7719502,0,1
"3692","PstI.TP820558",3,8412197,0,1
"3442","PstI.TP740179",3,8414014,0,1
"1972","PstI.TP18321",3,8476005,0.29704017639271,0.50461461372684
"1973","PstI.TP18322",3,8476007,0,1
"500","NsiI.TP458763",3,8481480,0.436341300221052,0.366149714450134
"1659","PstI.TP1227132",3,8500895,0,1
"748","NsiI.TP590826",3,8669765,0,1
"1827","PstI.TP132940",3,8690384,0,1
"1621","PstI.TP1208950",3,8740326,0,1
"3661","PstI.TP810363",3,8828897,0.661769878502935,0.217886399062524
"2127","PstI.TP241235",3,9336109,0,1
"165","NsiI.TP241228",3,9570669,0,1
"1224","PstI.TP1064081",3,9621573,0.461112029010285,0.345850152082806
"3432","PstI.TP735032",3,9654444,0,1
"1139","PstI.TP1027916",3,9697919,0.519654149106313,0.302235762015668
"632","NsiI.TP515271",3,9700583,0,1
"3007","PstI.TP56525",3,9789280,0,1
"952","NsiI.TP755529",3,10065212,1.12901539987701,0.0742992791256466
"3791","PstI.TP849286",3,10316458,0.642751707584025,0.227639850865748
"3387","PstI.TP718531",3,10722354,1.03587631137344,0.092071175642729
"2680","PstI.TP433171",3,10952394,0,1
"1730","PstI.TP1256117",3,11017293,0.259739347720968,0.54987079302527
"181","NsiI.TP255959",3,11040031,0.302126344413992,0.498739373710601
"3972","PstI.TP910355",3,11278736,0,1
"6","NsiI.TP107484",3,11301567,0.00904771726291391,0.979382371760492
"3804","PstI.TP853014",3,11408141,0.0853905929510818,0.821503479136867
"94","NsiI.TP184008",3,11490897,0.224203464025693,0.596755645102681
"1639","PstI.TP1217016",3,11532831,0.409699195334036,0.38931470202779
"1457","PstI.TP115547",3,11558444,0.151691659076917,0.70519356545761
"429","NsiI.TP434679",3,11842346,0.957024299811739,0.110401684579909
"3670","PstI.TP814395",3,12067947,0.103205205855229,0.788487466148888
"3070","PstI.TP597894",3,12103125,0,1
"1756","PstI.TP1266207",3,12109877,0,1
"2630","PstI.TP413401",3,12299683,0,1
"2228","PstI.TP273678",3,12316343,0.696781036153146,0.201010601822761
"2762","PstI.TP460053",3,12467100,0,1
"2031","PstI.TP208155",3,12469663,0,1
"2046","PstI.TP211419",3,12715735,0,1
"2326","PstI.TP308412",3,12715828,0,1
"3825","PstI.TP861895",3,12987175,1.24560708212832,0.0568058310589
"710","NsiI.TP563229",3,13084031,0.159265694551417,0.693001708727216
"832","NsiI.TP65406",3,13181164,0.507148518503642,0.311065238520098
"446","NsiI.TP439808",3,13233852,0,1
"1244","PstI.TP1069357",3,13624208,0,1
"3173","PstI.TP643018",3,13625505,0,1
"3926","PstI.TP89289",3,14045560,0.0777011044836239,0.836178305211668
"3882","PstI.TP880132",3,14454738,0.441771131395145,0.361600372013744
"1904","PstI.TP157488",3,14637148,0,1
"1367","PstI.TP1123006",3,15144093,0.486470466607059,0.326234234595659
"2472","PstI.TP356415",3,15356034,0.063742527513133,0.86349031827977
"3279","PstI.TP686919",3,15422502,1.53875866607706,0.0289228665613674
"1766","PstI.TP1270439",3,15756535,0.193458805269487,0.640532535999582
"782","NsiI.TP616451",3,15756558,0,1
"3238","PstI.TP671700",3,15764634,0,1
"2648","PstI.TP419523",3,15768751,0,1
"3425","PstI.TP730744",3,16373477,0,1
"3212","PstI.TP662534",3,16373499,1.10404691132066,0.078696077971926
"1749","PstI.TP1263202",3,16424516,0.495764780834802,0.319326689895242
"789","NsiI.TP620135",3,16826264,0,1
"3537","PstI.TP773027",3,16863797,1.0419076718747,0.0908013547315848
"920","NsiI.TP733536",3,17102485,0,1
"2002","PstI.TP197187",3,17294454,0.362484942328045,0.434025311723274
"738","NsiI.TP580323",3,18001535,0.20440421149578,0.624591095639561
"539","NsiI.TP475230",3,18203767,0.526407979280236,0.297571970405658
"3946","PstI.TP898958",3,18783182,0,1
"636","NsiI.TP517346",3,18784331,0,1
"336","NsiI.TP374359",3,18829967,0.308614340424677,0.491344002828625
"2146","PstI.TP246975",3,19673688,0.464892464073892,0.342852669999325
"3429","PstI.TP731882",3,19716780,0.0693112657379932,0.8524889027043
"3379","PstI.TP715461",3,20004205,1.22328290185288,0.0598021913336848
"4049","PstI.TP933357",3,24835151,1.68615964018295,0.020598725956038
"4048","PstI.TP933353",3,24835175,0,1
"2132","PstI.TP242731",3,28459042,1.7892654732663,0.0162455540242023
"2770","PstI.TP461080",3,29174937,1.09361081422907,0.0806100491161467
"2140","PstI.TP246329",3,29389536,0,1
"1563","PstI.TP118856",3,37389858,0,1
"1780","PstI.TP1277415",3,39391648,1.74996718480793,0.0177841378150232
"341","NsiI.TP375876",3,45274559,0,1
"1731","PstI.TP1256120",3,48694888,0.352411853301033,0.44420981138316
"548","NsiI.TP481731",3,49592212,0.267397277713351,0.540259885598553
"1054","PstI.TP1005487",3,49717109,0.819603382897567,0.151494413147416
"174","NsiI.TP246083",3,49774550,0,1
"3097","PstI.TP609001",3,50049992,0.403686330938458,0.394742301653474
"2327","PstI.TP308868",3,50361949,1.0543479248619,0.0882372724926348
"527","NsiI.TP470421",3,50564096,1.00076602999698,0.0998237705416058
"528","NsiI.TP470422",3,50564127,0,1
"26","NsiI.TP125437",3,50564139,0.87153798065575,0.134419420678504
"3337","PstI.TP704244",3,50687892,0.64031781894549,0.228919179725915
"1666","PstI.TP1230172",3,50775530,0,1
"2952","PstI.TP541336",3,50804241,0.192607224849071,0.641789747690119
"3759","PstI.TP840235",3,50897546,0.240268377546035,0.575084447094951
"2170","PstI.TP254515",3,50898097,0.0046153839191499,0.989428956182198
"2468","PstI.TP354335",3,50899095,0,1
"2678","PstI.TP432295",3,50993536,0,1
"1237","PstI.TP1068006",3,51034769,0.0993572851330472,0.795504635850679
"3697","PstI.TP821727",3,51406610,0.768938923945239,0.170239790456764
"2375","PstI.TP324481",3,51536521,0.0484724115882739,0.894391346039145
"2547","PstI.TP38299",3,51647164,0,1
"137","NsiI.TP218789",3,51796050,0.307145552134103,0.493008546335582
"4173","PstI.TP981287",3,51905432,0.516538419919698,0.304411867974239
"1287","PstI.TP1087177",3,52153001,0,1
"3606","PstI.TP793079",3,52368295,0.0679833225565648,0.855099549130922
"1669","PstI.TP1231136",3,52841481,0.414574072411411,0.384969149499041
"95","NsiI.TP184053",3,52975387,1.0635655344536,0.0863842298207137
"2942","PstI.TP537424",3,53114444,0.938822376922799,0.11512711536475
"3312","PstI.TP696439",3,53175188,0.391884527470894,0.40561636855177
"566","NsiI.TP488350",3,53232085,0.280423671144945,0.52429573981904
"2814","PstI.TP482477",3,53260098,0,1
"3949","PstI.TP900003",3,53586609,0.141138787914952,0.722538864247511
"4103","PstI.TP951441",3,53917406,0.105697909821175,0.783974776865373
"2377","PstI.TP325811",3,54129392,1.02781406980477,0.0937963481995814
"2379","PstI.TP325958",3,54129415,1.04222660615181,0.0907346971187475
"998","NsiI.TP809217",3,54180993,0,1
"2358","PstI.TP318422",3,54362877,0.13734023179959,0.728886267787392
"2991","PstI.TP550115",3,54367520,0,1
"2933","PstI.TP533617",3,54614431,0.415896943834926,0.383798308333248
"2144","PstI.TP246552",3,54709176,0.186262862085673,0.651234107282788
"1856","PstI.TP141051",3,54726050,0,1
"820","NsiI.TP640362",3,54738821,1.87415099247336,0.0133613089912109
"1332","PstI.TP11080",3,54738867,0,1
"2864","PstI.TP508387",3,54826011,0,1
"1209","PstI.TP105605",3,54845915,2.04248379230898,0.00906809805720535
"2306","PstI.TP302301",3,54893826,0,1
"2584","PstI.TP395597",3,54899385,0,1
"1962","PstI.TP180781",3,54937150,0,1
"3632","PstI.TP802382",3,54961574,0.0222995472616653,0.949949356168149
"4176","PstI.TP982467",3,55023479,0.0790309190396129,0.833621833867781
"2516","PstI.TP370692",3,55164432,0.521601766557957,0.300883403773701
"3600","PstI.TP790301",3,55460621,0.446980027022972,0.357289269321504
"3497","PstI.TP75872",3,55474631,2.05984155342444,0.00871281407430241
"2823","PstI.TP487527",3,55804343,0.0982647573690013,0.797508356917567
"2408","PstI.TP336268",3,55896402,1.48170522306111,0.0329833510377934
"2636","PstI.TP415065",3,55917740,0,1
"2637","PstI.TP415068",3,55917741,0.187462959896972,0.649437018391592
"2461","PstI.TP352561",3,55923085,0,1
"2255","PstI.TP285571",3,56007559,1.90177777610604,0.0125378255810984
"1416","PstI.TP114052",3,56021734,0,1
"2088","PstI.TP224318",3,56022652,0,1
"2245","PstI.TP28134",3,56267653,1.18474334391891,0.0653516648895904
"3132","PstI.TP624446",3,56276161,0.421489490707578,0.378887702166748
"879","NsiI.TP700456",3,56313888,0,1
"201","NsiI.TP268751",3,56723684,0,1
"4010","PstI.TP923633",3,56983174,0.109195387280976,0.777686594359636
"3617","PstI.TP797783",3,57068036,0.901955618945278,0.1253269241429
"1593","PstI.TP119903",3,57121769,0,1
"3847","PstI.TP868305",3,57307103,0.190904374373399,0.644311118277185
"3688","PstI.TP819138",3,57316499,0,1
"3083","PstI.TP603308",3,57422067,0,1
"3499","PstI.TP759501",3,57715018,0.536156021455236,0.290967162295961
"2269","PstI.TP28954",3,57848808,0.365577108424882,0.430946037299257
"2374","PstI.TP323959",3,57882705,0,1
"574","NsiI.TP491687",3,57924753,0.984571906261611,0.103616303241812
"2702","PstI.TP43928",3,57930256,0,1
"699","NsiI.TP557457",3,57953815,0.0728274427150183,0.845614764702018
"790","NsiI.TP620642",3,58080278,0,1
"97","NsiI.TP18976",3,58318774,0.0103335061587102,0.976487062853184
"1511","PstI.TP1171031",3,58321376,0,1
"721","NsiI.TP572651",3,58366862,0.579789325330248,0.263154423483378
"1166","PstI.TP1040438",3,58373947,0,1
"4185","PstI.TP985838",3,58380810,0.622464838825322,0.238525690185513
"3614","PstI.TP797083",3,58432596,0.331558750147686,0.466059376523127
"258","NsiI.TP327447",3,58489021,0.459114569163424,0.347444491672026
"1208","PstI.TP1055459",3,58609425,1.60745690219307,0.0246912511975729
"1884","PstI.TP150005",3,58784404,0.850291121813521,0.141159099173687
"1157","PstI.TP1036827",3,58816748,0.0786731589758433,0.834308831944529
"992","NsiI.TP800848",3,59007084,0.566887509850912,0.271089371160923
"447","NsiI.TP44015",3,59016749,0.0841061025468869,0.823936794305791
"901","NsiI.TP723406",3,59263477,0,1
"4229","PstI.TP998988",3,59275358,0,1
"1630","PstI.TP1213036",3,59319881,0,1
"2428","PstI.TP341272",3,59500037,0.0148726165813917,0.96633427405394
"1835","PstI.TP134761",3,59529523,0.217819747461059,0.605592171698812
"2181","PstI.TP258589",3,59776102,0,1
"3835","PstI.TP864618",3,59785501,0,1
"3102","PstI.TP612450",3,59785572,0.221661431098242,0.600258845914758
"4015","PstI.TP925435",3,59813964,0,1
"1223","PstI.TP1063373",3,59855371,0,1
"1154","PstI.TP1036003",3,59881138,0,1
"2634","PstI.TP41440",3,59899767,0.0643374207613313,0.862308325595956
"3894","PstI.TP884163",3,60121398,0.451085898594592,0.353927331289655
"1840","PstI.TP136422",3,60253262,0.28101513767934,0.523582186394445
"2118","PstI.TP237442",3,60602220,0.392329263895239,0.405201212367144
"3584","PstI.TP784356",3,60719568,0.25408040381853,0.557082602986219
"353","NsiI.TP38859",3,60731093,0.0921271412460816,0.808859068159622
"1317","PstI.TP1102757",3,60738907,0.175438941177792,0.667668764009782
"3832","PstI.TP863565",3,60804522,0,1
"3867","PstI.TP875573",3,60804814,0.424976630038347,0.375857629141434
"3915","PstI.TP890825",3,60812107,1.11836218863933,0.0761443723811831
"309","NsiI.TP360142",3,60924217,0.647994517860836,0.224908299603798
"1959","PstI.TP17994",3,60977256,0,1
"1232","PstI.TP1066422",3,60988993,0.549783289323861,0.28197896405548
"3304","PstI.TP694159",3,61030989,0.0196853535961705,0.95568472896222
"4205","PstI.TP991622",3,61247052,0,1
"4189","PstI.TP987380",3,61305698,0,1
"1907","PstI.TP158463",3,61326761,0,1
"1458","PstI.TP115576",3,61364669,1.02441492627661,0.0945333555209859
"1112","PstI.TP1022061",3,61377198,0.303307625151653,0.49738464616908
"3360","PstI.TP710312",3,61493650,0.217415337208813,0.606156355118587
"3833","PstI.TP863870",3,61525095,0.45381336859218,0.351711550714192
"1029","NsiI.TP91904",3,61568869,0.716798646842475,0.191955850463633
"658","NsiI.TP526301",3,61655465,0,1
"3457","PstI.TP744473",3,61669976,1.10560727462832,0.0784138405746387
"1216","PstI.TP1058684",3,61740645,0,1
"250","NsiI.TP317101",3,61771383,0.0427911655593131,0.906168235365362
"1189","PstI.TP1047233",3,61797601,0.177232344516947,0.664917334895452
"2790","PstI.TP47278",3,61828317,0.148749668168255,0.709986893829634
"3493","PstI.TP756650",3,61832560,1.64235542118837,0.0227847663191496
"1044","PstI.TP1002549",3,61933672,0.866856583665552,0.135876207421692
"1613","PstI.TP1206334",3,61963148,0.00155931394687531,0.996415984919797
"2048","PstI.TP212330",3,61992139,0,1
"3092","PstI.TP606496",3,62018965,1.2950308788892,0.0506954661872976
"902","NsiI.TP726681",3,62054481,1.23724302206442,0.0579104551007269
"1504","PstI.TP116867",3,62167764,0.331304129272857,0.466332700833604
"1310","PstI.TP1100260",3,62171188,0,1
"146","NsiI.TP225884",3,62210775,0,1
"2187","PstI.TP259912",3,62235611,1.15029700807438,0.0707461795430932
"2006","PstI.TP197729",3,62304693,0.890339331874703,0.12872433832546
"524","NsiI.TP469506",3,62312511,0,1
"359","NsiI.TP394538",3,62312606,0,1
"1701","PstI.TP1248247",3,62346879,0.853931071791905,0.139980947299416
"2007","PstI.TP197785",3,62421321,0.514783177479307,0.305644667040703
"1933","PstI.TP167777",3,62571181,0.0488192209067047,0.893677407802864
"2051","PstI.TP213377",3,62690207,0.326897678934778,0.471088303121609
"3428","PstI.TP731868",3,62811145,0.142107143692882,0.72092959852423
"2460","PstI.TP351473",3,62816493,1.36330931045426,0.0433202235949106
"104","NsiI.TP194993",3,62870591,0,1
"1006","NsiI.TP814805",3,62875271,0,1
"662","NsiI.TP529124",3,63127607,0.532522890247212,0.293411485224588
"3966","PstI.TP907836",3,63143644,0.585711828649704,0.259590127265661
"3990","PstI.TP916840",3,63298133,0,1
"3908","PstI.TP888368",3,63337334,0.0299045015643881,0.933459539705397
"3080","PstI.TP602861",3,63369361,0,1
"3204","PstI.TP654237",3,63375812,0.363963837323998,0.432549846939876
"3622","PstI.TP798778",3,63375873,0,1
"2735","PstI.TP450478",3,63412067,0,1
"2804","PstI.TP478050",3,63462498,0,1
"291","NsiI.TP349068",3,63530177,0.374866542770883,0.421826109254112
"4127","PstI.TP965825",3,63530528,0.226646194750352,0.593408557904085
"469","NsiI.TP447144",3,63530717,1.33946590925372,0.045765065760877
"1649","PstI.TP1222662",3,63583875,0.853846586078143,0.140008181218197
"2527","PstI.TP374544",3,63699323,0,1
"1230","PstI.TP106636",3,63699645,0,1
"3451","PstI.TP743016",3,63741878,0.250574780842164,0.561597568964165
"1861","PstI.TP142505",3,63747083,1.0434679941574,0.0904757112420702
"2534","PstI.TP378140",3,63771773,0.023055008413857,0.948298342752231
"4212","PstI.TP995236",3,63809440,1.05389805587521,0.0883287214529457
"896","NsiI.TP717162",3,63834924,0,1
"2759","PstI.TP458650",3,63973238,0.327005760388288,0.47097107949676
"3666","PstI.TP811969",3,64051653,0.409455531906857,0.389533190576106
"426","NsiI.TP432589",3,64092887,0,1
"2201","PstI.TP263277",3,64477115,0.354277272454754,0.442305894910605
"180","NsiI.TP255391",3,64648824,0.735348343198909,0.183929612888777
"2682","PstI.TP433358",3,64702344,0,1
"1193","PstI.TP1048748",3,64771307,0,1
"84","NsiI.TP173658",3,64787835,1.00530023993251,0.0987869916407449
"1242","PstI.TP106875",3,64830008,0.192712524274769,0.641634157641054
"356","NsiI.TP390204",3,64892556,0.34728650648956,0.449483230470034
"2651","PstI.TP420029",3,64967488,0,1
"410","NsiI.TP425376",3,65120217,0,1
"3423","PstI.TP729855",3,65126133,0,1
"2848","PstI.TP4963",3,65245788,0.226344327178282,0.593821165195343
"3612","PstI.TP796422",3,65263672,0,1
"1431","PstI.TP1146858",3,65279133,0.766026577498179,0.171385242175624
"3128","PstI.TP623942",3,65310848,0,1
"3118","PstI.TP619787",3,65315228,0.141541484627007,0.721869205337428
"596","NsiI.TP501941",3,65413138,0,1
"41","NsiI.TP133942",3,65486201,0,1
"382","NsiI.TP409416",3,65615041,0,1
"3006","PstI.TP56332",3,65620528,0.198634056807145,0.632944955873333
"188","NsiI.TP260534",3,65628707,0.595635340780249,0.253725816769042
"3243","PstI.TP673750",3,65713273,0.122207378615148,0.754731751982327
"1704","PstI.TP1248832",3,65713285,0.113870755296912,0.76935936520384
"3712","PstI.TP827144",3,65732872,0.165832763893275,0.682601496560416
"1975","PstI.TP185010",3,65791497,0,1
"1960","PstI.TP179992",3,65808212,1.10654722031671,0.0782443126341326
"1736","PstI.TP1257324",3,65916131,0,1
"3875","PstI.TP876849",3,66050191,0.334590700114852,0.46281699679192
"1050","PstI.TP1004443",3,66051537,0,1
"3958","PstI.TP904259",3,66075604,0.133193672109957,0.735878861699774
"3465","PstI.TP745674",3,66083753,0.458961517281855,0.34756695789414
"2899","PstI.TP523998",3,66128752,0,1
"1055","PstI.TP1005755",3,66200815,0.314807234696375,0.484387319312521
"1535","PstI.TP1178407",3,66215279,0.2394651428817,0.576149059280921
"2951","PstI.TP540206",3,66293725,0,1
"3802","PstI.TP852474",3,66325325,0.529282125703544,0.295609151112109
"7","NsiI.TP10802",3,66346443,0,1
"4055","PstI.TP934426",3,66383455,3.05189067213681,0.000887379369884446
"3870","PstI.TP8762",3,66427331,0.2481056076629,0.564799615433618
"1299","PstI.TP1094666",3,66462116,0,1
"563","NsiI.TP487732",3,66464681,0,1
"3426","PstI.TP731228",3,66513421,0,1
"3041","PstI.TP582861",3,66513476,0.0407085966181521,0.910524012099842
"3820","PstI.TP858716",3,66525528,1.13335782495236,0.0735600769792972
"2714","PstI.TP44472",3,66531786,0.191615007922552,0.64325769780844
"2989","PstI.TP549811",3,66531825,0.485443615709555,0.327006499210165
"3307","PstI.TP694382",3,66532430,0,1
"3163","PstI.TP640318",3,66580470,0,1
"4073","PstI.TP940999",3,66708999,0,1
"2572","PstI.TP391374",3,66712259,0.411349973930276,0.38783770304996
"1807","PstI.TP1292760",3,66753576,0.4167478859713,0.383047042959265
"2069","PstI.TP217593",3,66787516,0.41020599615784,0.388860655425888
"3090","PstI.TP60635",3,66807545,0,1
"3837","PstI.TP865412",3,66830234,0,1
"1961","PstI.TP180013",3,66851078,0,1
"737","NsiI.TP580166",3,66912231,0,1
"3631","PstI.TP802166",3,66915037,0,1
"3407","PstI.TP724939",3,66915295,0,1
"1343","PstI.TP111352",3,66952529,0,1
"3844","PstI.TP867194",3,66952812,0,1
"2970","PstI.TP545135",3,66972327,0,1
"1072","PstI.TP1010078",3,67023433,0.0440837665446682,0.903475194983887
"2357","PstI.TP318338",3,67023794,0,1
"2413","PstI.TP337669",3,67023795,0.0939929663112527,0.805391484945621
"853","NsiI.TP674265",3,67081454,0.978829879774271,0.104995363205702
"138","NsiI.TP218990",3,67119017,0,1
"226","NsiI.TP285119",3,67157192,0.0480445792831359,0.895272863228584
"4062","PstI.TP937129",3,67175086,0,1
"143","NsiI.TP224257",3,67274437,0.0678465462121926,0.855368895886279
"3406","PstI.TP724829",3,67406291,0.226404544496927,0.593738834332568
"602","NsiI.TP502974",3,67453575,0,1
"693","NsiI.TP555329",3,67453921,0.140622642927881,0.723398088867239
"1917","PstI.TP163155",3,67491624,0,1
"3313","PstI.TP696676",3,67503814,0.248171554988631,0.564713857502217
"3523","PstI.TP770204",3,67523376,0.0828754742341855,0.826274834366129
"3235","PstI.TP671156",3,67539818,0,1
"3236","PstI.TP671157",3,67539833,0,1
"2229","PstI.TP273897",3,67574112,0,1
"747","NsiI.TP59062",3,67575213,0,1
"1996","PstI.TP195741",3,67699319,0.0502709409308814,0.890695091674079
"2026","PstI.TP205616",3,67708245,0.0130531720191074,0.970391151976625
"417","NsiI.TP429077",3,67755561,0.52542394683245,0.298246978899566
"2483","PstI.TP360305",3,67764027,0.0612472128411634,0.868465932909292
"694","NsiI.TP555948",3,67784264,0.221987914603539,0.599807767266127
"4122","PstI.TP963405",3,67810374,0,1
"1903","PstI.TP157314",3,67817635,0.0913629085980238,0.810283679203111
"543","NsiI.TP476728",3,67867988,1.17687577876054,0.0665463471482095
"4114","PstI.TP955356",3,67880743,0.47173099853356,0.337496288716162
"2010","PstI.TP198015",3,67910785,0.273390199098264,0.532855927083814
"2677","PstI.TP43035",3,67960309,0.343892280565774,0.453009927455478
"2247","PstI.TP282617",3,67991463,0.412578624463864,0.386742032703515
"3143","PstI.TP629786",3,68029217,0,1
"1066","PstI.TP1009541",3,68035202,0,1
"2394","PstI.TP332845",3,68039381,0.120738040635854,0.75728954201437
"4154","PstI.TP975012",3,68051383,0.613943462470751,0.243252066001498
"3240","PstI.TP673057",3,68094426,0.763860051079133,0.172242352672809
"1260","PstI.TP1075360",3,68128945,0,1
"955","NsiI.TP756994",3,68130123,0.431655907417108,0.370121311663137
"2531","PstI.TP377456",3,68183917,0.45040477755963,0.354482844879596
"2623","PstI.TP410505",3,68268137,1.44023747632084,0.0362879574534016
"2537","PstI.TP379031",3,68701578,0.440781096990062,0.362425630417923
"3947","PstI.TP899075",3,68837126,0,1
"3525","PstI.TP770506",3,68857417,0,1
"1526","PstI.TP1176205",3,68891880,0,1
"824","NsiI.TP642960",3,68906982,0,1
"2029","PstI.TP207042",3,68906982,0,1
"3233","PstI.TP670845",3,68951426,0,1
"347","NsiI.TP381737",3,69008243,0,1
"2546","PstI.TP382734",3,69008837,0,1
"1658","PstI.TP1226997",3,69008840,0.095953645182219,0.801763635793978
"1767","PstI.TP1270826",3,69010637,0.209303401382453,0.617584800022983
"1916","PstI.TP162371",3,69081917,0.608104334537252,0.246544696919754
"3998","PstI.TP919660",3,69086087,0.0208388602203625,0.953149753252142
"355","NsiI.TP39018",3,69197876,0.0677492436478626,0.85556056056283
"1705","PstI.TP1249095",3,69250097,0.0693346778301626,0.852442947686129
"3534","PstI.TP772377",3,69256488,0,1
"1325","PstI.TP1105795",3,69521595,0,1
"2622","PstI.TP410209",3,69602329,0.318303127959936,0.480503850299341
"1868","PstI.TP143961",3,69764873,0.934563017370228,0.116261783959294
"2265","PstI.TP288798",3,69828015,0.275520435743544,0.530248641171975
"1205","PstI.TP1053697",3,69900965,0.0608256885780573,0.869309271226246
"2562","PstI.TP388391",3,69918190,0.50061217946269,0.315782326860769
"4224","PstI.TP998085",3,70312802,0.192677102415922,0.641686492640459
"1133","PstI.TP1027117",3,70383646,0.431307132491104,0.370418669532078
"1794","PstI.TP1284786",3,70425831,0.28125882545143,0.523288480643561
"2831","PstI.TP489028",3,70489937,0,1
"3542","PstI.TP773708",3,70577510,0.546651306164312,0.284019850073153
"423","NsiI.TP431746",3,70764675,0,1
"48","NsiI.TP145721",3,70764680,0,1
"2354","PstI.TP317655",3,70764880,0.99783053846054,0.100500786746179
"913","NsiI.TP730441",3,70813388,0.457954922361448,0.348373472618415
"2511","PstI.TP367511",3,70822259,0,1
"401","NsiI.TP422411",3,70832262,0,1
"155","NsiI.TP234267",3,70840629,0.0531281793403891,0.884854411959681
"2422","PstI.TP338917",3,70919217,0.118378069907288,0.76141587986903
"3994","PstI.TP918908",3,70942837,0,1
"2856","PstI.TP505540",3,71068246,1.79879506858113,0.0158929651626035
