"","Name","Chromosome","Position","TFN.","FNMain","FNsmall","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM","rrBLUP.TFN.","rrBLUP.FNMain","rrBLUP.FNsmall","rrBLUP.HD_1","rrBLUP.FD_1","rrBLUP.HD_50.","rrBLUP.FD_50.","rrBLUP.HW_1","rrBLUP.FW_1","rrBLUP.HW_50","rrBLUP.FW_50","rrBLUP.GHW_1","rrBLUP.GFW_1","rrBLUP.GHW_50","rrBLUP.GFW_50","rrBLUP.HM_1","rrBLUP.FM_1","rrBLUP.HM_50","rrBLUP.FM_50","rrBLUP.fprind","rrBLUP.fprinW","rrBLUP.fprinGW","rrBLUP.fprinM"
"1807","PstI.TP770895",1,13263569,2.57248020608827,1.882015274192,1.82798968600741,0.814603375356821,0.826963238081305,0.720582714325259,0.714678214783994,0.793112578309392,0.842750755399839,0.744365948660007,0.71275536777379,0.786392419825674,0.822597237761746,0.684147073218683,0.700986860185664,0.845865654340466,0.871704326233361,0.827255326699046,0.67510819821014,0.726488914249362,0.72718443743339,0.712075875453692,0.845757548308669,0.00267620756437639,0.013121537495939,0.0148597093196217,0.153248638435975,0.148948715365821,0.190290578176814,0.192895361856517,0.161022817589489,0.143631350709372,0.180149910766526,0.193751303159377,0.163533819468246,0.150453661801647,0.206944041701105,0.199073356879638,0.142604866256968,0.134367944559371,0.148848572261941,0.211296256009186,0.187720233501282,0.187419839904981,0.194054681564507,0.142640368354656
"1731","PstI.TP726878",1,13263594,0.175486188678039,0.159112781138364,0.0970682064849003,0.0497767539163464,0.0399651133960756,0.0389224614015254,0.0585840803096319,0.0226711901726738,0.000476885511932388,0.029645971392433,0.0381735541399512,0.028538345654098,0.0133144296440333,0.0409071250082202,0.0586672916987605,0.0739591009952254,0.0037209875856805,0.0938867463174593,0.15440745558323,0.0504402049113714,0.0344800102814622,0.0406131645803325,0.0648904699648389,0.667596131348029,0.693245754918965,0.799708649912659,0.891709197305078,0.91208410355844,0.914276461106389,0.873807805215854,0.949136794770606,0.998902533186834,0.934015382133202,0.915854420330156,0.936400537571985,0.969807571346228,0.910107880733502,0.873640398538957,0.843414181238132,0.991468709225998,0.80558849214862,0.700797500872374,0.890348015606447,0.923676702458253,0.910724112983568,0.861210924110114
"1819","PstI.TP775845",1,13537099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1327","PstI.TP473065",1,14979768,0.965790767992218,0.620614041272533,0.732469833104234,0.176633629417754,0.247487310382354,0.179746172343311,0.242943490382795,0.173989471858821,0.265830950191963,0.176514379260836,0.216068955366902,0.220828586013003,0.26333063941488,0.164179617987345,0.181031215146649,0.287832888734572,0.231505382344997,0.199601982153164,0.229954517224635,0.21783916940837,0.203608190423727,0.182269439276467,0.269091171904159,0.108195508412555,0.239544364824069,0.185152750025391,0.665834617055286,0.565604283196522,0.661079709620056,0.571553001282649,0.669900848916499,0.542211906164492,0.66601746944684,0.608038451944105,0.601411064759548,0.545342519900957,0.68520477694399,0.659126518472985,0.515426936482096,0.586806097105388,0.631535862989925,0.588905326980009,0.605565089806807,0.625736962377444,0.657249948462249,0.538156794826515
"2259","PstI.TP994295",1,15000089,0.56614498150587,0.611100205510163,0.159024836804689,0.668921208766485,0.664667760098207,0.549232548632561,0.585643373593841,0.692592308950872,0.660658459091233,0.566240737518784,0.573447759447176,0.846137458163507,0.67493706406849,0.586543970307752,0.577605364008093,0.873796650146179,0.880386975182644,0.716996718172359,0.634772907675345,0.579803165847022,0.574713717141289,0.613863265673726,0.857359275352753,0.271553258514318,0.244849823047094,0.693386150921765,0.214327940714357,0.216437365943767,0.282336776107151,0.259631048018706,0.202958708687042,0.218444714474134,0.271493391322849,0.267025194792799,0.142515644719958,0.211379533900779,0.259093208818358,0.264481096036745,0.13372214976626,0.131708263790402,0.191868323950498,0.231860673111458,0.263146037157214,0.266247956307396,0.2432969890633,0.138880325160496
"15","NsiI.TP173516",1,15009936,0.614746751961489,0.286281006408469,0.493074734164605,0.229313489263044,0.17042918732577,0.200906306127933,0.220117668395404,0.203859937466852,0.158476681566441,0.222239696959538,0.224263034478098,0.22750457704213,0.114485778856452,0.295449000339153,0.189025970581543,0.279777882901626,0.278544410873741,0.539552034811345,0.393747873573937,0.211249280501458,0.222049593481115,0.241629101374346,0.305464608201695,0.242802552512458,0.517272027349745,0.321310757381481,0.589775205683894,0.675415172952584,0.629642005983874,0.60239634979512,0.625374347173815,0.694261877492484,0.599460129314691,0.596673796110146,0.592236845241966,0.768270612590624,0.506466820966926,0.647103918117672,0.525075938274184,0.526569365254298,0.288700785282979,0.403879794326814,0.614823868923237,0.599722588097503,0.57328542243315,0.494920441643976
"1759","PstI.TP745600",1,15174350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1452","PstI.TP548596",1,16432580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"509","PstI.TP1150194",1,16733554,0.050946794257434,0.0149209348632502,0.161182481683463,0.141845165911483,0.203266502403095,0.259264239799375,0.236527408655338,0.121942287434643,0.189190447391275,0.241681643847227,0.227483048919591,0.128229092679264,0.203708041882291,0.193147458183068,0.194968469783497,0.202571738376234,0.26039684875298,0.307213161503517,0.331233018109885,0.239174306149371,0.230158731695392,0.189631489200631,0.228254308054876,0.889310061226757,0.966226768625062,0.689949840075436,0.721364613291886,0.626229464499916,0.550472667864104,0.580059563366915,0.755192577098833,0.646858892125788,0.573216068543181,0.592266203347854,0.744339227374061,0.625593111675103,0.640991900438916,0.638309826444212,0.62723207890094,0.549038944845247,0.492931802550073,0.466409064170323,0.576535021885807,0.588628476308372,0.646202316887116,0.591215337233088
"2027","PstI.TP875497",1,17132096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2224","PstI.TP97518",1,17476051,0.0945011414116742,0.00831337092121764,0.547398903805302,0.0430464867881537,0.0326832485829611,0.138289642693509,0.143475822183975,0.0554920537844092,0.0201495904071971,0.130497707231976,0.155221716419887,0.0855657690149859,0.000120545932316167,0.153450199654869,0.192503252026626,0.052459340541455,0.0536069613816853,0.00218405968330549,0.211523793324794,0.131995562494127,0.142982844487915,0.145358762229317,0.0347714188125589,0.804449634296831,0.981039805334843,0.283531356831438,0.905635656663486,0.927506050587134,0.72729459039188,0.71866116619665,0.88005121369412,0.954663700587014,0.740461176552438,0.699484803205264,0.821172186125557,0.999722471251458,0.702343876562201,0.641943414574078,0.886218189173761,0.883879453768566,0.994983640896267,0.614435368232312,0.737911769877406,0.71947739825754,0.715552062346843,0.923057129800047
"599","PstI.TP1199192",1,17514476,0.243777138051679,0.205668830524035,0.0245990884863976,0.313566109693779,0.249940655100479,0.225568785256745,0.205933370146667,0.279354709431296,0.241762839326544,0.245708208180783,0.197196671411004,0.260864718428533,0.266441624683005,0.249035435032881,0.11353575695179,0.384041420832251,0.524476697977393,0.430872352574779,0.266205627625999,0.218915093864797,0.214566601957803,0.208829095823314,0.407893147163041,0.570456932064501,0.622774998671734,0.944932772292681,0.485773579302577,0.562418172516362,0.59488252947803,0.622395766367576,0.525587817898722,0.573108910370877,0.567926052848456,0.635043285685367,0.548447778334006,0.541450021527807,0.563591669277838,0.769953048876166,0.413008109466986,0.2988982016158,0.370789687924145,0.541744327215342,0.604066715051087,0.610145479587375,0.618259650682344,0.390937069237489
"1033","PstI.TP311967",1,17610629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2094","PstI.TP907404",1,18035898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1119","PstI.TP353784",1,18167193,1.57305107648137,1.47637411404273,0.81954536836497,0.0646200195893425,0.0369578969670881,0.00349171388441128,0.00716116018092812,0.0988045666263492,0.0264255152631788,0.0109211942890141,0.0106340685254946,0.0822175717709355,0.00826789135212496,0.0268345027135847,0.0477400803674232,0.0302670430792247,0.0302895513730248,0.0360205469002136,0.0546117900101898,0.00113018068666044,0.0118928169876667,0.034167889661917,0.0332083271664131,0.0267269206035896,0.0333907278548225,0.151514651637625,0.86174739732052,0.918421629302073,0.991992265761305,0.983646021713048,0.796517704319637,0.94096719907802,0.975166572323568,0.975811498832225,0.827527487183906,0.981142545769555,0.940081480655597,0.895900790171819,0.932680628997845,0.932632291967334,0.920406025406359,0.88183678283123,0.997401045942631,0.972987325479637,0.924340772989396,0.926385338045068
"1380","PstI.TP510832",1,18167351,0.810079711959066,0.95713513980817,1.36456736579983,0.0354387196883717,0.0267022961076557,0.0444356820793208,0.0297147414375484,0.0418841654344292,0.0118966201229626,0.0473029956295337,0.0140954023658786,0.0201563697827978,0.0140621647216695,0.0616332844397744,0.00589920211645035,0.0103378635504056,0.0461664194344222,0.124137997088855,0.0834410311287435,0.0351701691604119,0.0251319664702682,0.0313043066499522,0.0230264631916986,0.154853236966988,0.110373511620263,0.0431949160417203,0.921639925840578,0.940367700965045,0.902743391597818,0.933867493552164,0.90806269540487,0.972978805025447,0.896802900824158,0.968065176025387,0.954648798317807,0.968139267312582,0.867694242134929,0.986508423429547,0.976477265548704,0.899152964668169,0.751384103753628,0.825199524160063,0.922210007752737,0.943774053725855,0.93045568418871,0.948360674367344
"26","NsiI.TP20060",1,18191763,0.466114814235059,0.232077653650916,0.0147803272779507,0.367966506162287,0.257135340844595,0.290960102453445,0.246082542152491,0.351027641831741,0.23681693984358,0.286372783667557,0.282184053218599,0.366962291485825,0.187285613835342,0.325156510821236,0.249372764368967,0.440422425251213,0.319165081048593,0.473445885139984,0.414776820715518,0.267144426268152,0.283715306916647,0.294870257091259,0.422694188564812,0.341889045513346,0.586033369953308,0.966539645748101,0.428581572367253,0.553177693478935,0.51172884462853,0.567436747943665,0.445627884318464,0.579672983817802,0.51716272641454,0.522174845341694,0.429573723770282,0.649702273009412,0.472980775676168,0.563154080967835,0.362725071303276,0.479551130291787,0.336166254120928,0.384789470435143,0.540574522953955,0.520336981285688,0.507142191377478,0.377838154599837
"661","PstI.TP1245745",1,18203316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"572","PstI.TP1183011",1,18308062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"714","PstI.TP1279895",1,18383885,0.00486034786161728,0.045133771245132,0.0626228176842281,0.538577709386423,0.513915103815205,0.439449581698549,0.443736522184841,0.548178507606399,0.548610949304392,0.531328947833753,0.477671941937803,0.533009443693025,0.523622485496875,0.521026105217373,0.520524513133357,0.338198845572274,0.532007238022272,0.595157278350325,0.490692453621671,0.450288847106433,0.498171232212951,0.525876302711209,0.402460588722742,0.988871025825814,0.901293478721636,0.865719464859521,0.289349203105223,0.306256204692086,0.363538506164727,0.359967654132791,0.283022845085217,0.282741169930113,0.294219228380187,0.332910933132741,0.293082951394283,0.299486682119641,0.301282491939071,0.301630661722721,0.458987813087127,0.293760069302396,0.2540052667058,0.323078119503507,0.354577483066471,0.317562174999136,0.297936490182907,0.3958579864549
"1418","PstI.TP533117",1,18662889,0.259683798335371,0.330360009864607,0.645655999635217,0.479398237296327,0.467253617555123,0.537562284354543,0.514334880225537,0.476166260085267,0.453966181832193,0.548847935122504,0.489530033657329,0.452083585791916,0.435953260467234,0.607077774689313,0.524127494460532,0.622766520919748,0.595089294573122,0.804820577391556,0.453942862880168,0.52023855675086,0.508487634683889,0.558058954238604,0.631409270336047,0.549941129949933,0.467347571336947,0.226122615593292,0.331590258038471,0.340993721316415,0.290026522725175,0.305960329370484,0.334067125295603,0.351587817327632,0.282586925812895,0.323944019294821,0.353115201499737,0.366477013423593,0.247128154126854,0.299138633584793,0.238360056161861,0.254045031404228,0.156739848482769,0.35160669594548,0.301829332484014,0.31010756816993,0.276656606645869,0.233663420395984
"797","PstI.TP166501",1,18793961,2.34694395130367,2.08636087238603,0.868288464985286,0.293856418167807,0.268853859272005,0.302292234451973,0.303507481324794,0.297581545214662,0.258432603478247,0.278829768826447,0.274464117096801,0.261324272761986,0.224325128067659,0.235190562206042,0.318817371736356,0.163409648469088,0.279513733203929,0.347976443333546,0.440961462883797,0.301353114782811,0.275972286325851,0.261297818800938,0.207549141791037,0.00449837905829594,0.00819670165060662,0.135428957385467,0.508327472616702,0.538450941563359,0.498548903655037,0.497155809453131,0.503985979393495,0.551527785256628,0.526223490720181,0.531539915347624,0.547867738153419,0.596588492310838,0.581847855234757,0.479935227186336,0.68642066794699,0.52539540086199,0.448769731094739,0.36227514347146,0.499628133719993,0.529697244432691,0.547901111161431,0.620084475168935
"1005","PstI.TP298371",1,19099334,0.631257376827925,0.958398539655827,0.889594347060629,0.18301394112946,0.231421298874326,0.114886506815619,0.14150788544698,0.201519128725947,0.212372845672749,0.103416251453739,0.138664886748886,0.250670970824988,0.1976404572481,0.0762839986811856,0.153792548547787,0.0810334373663354,0.0870948659417421,0.0336218275351282,0.144881103575042,0.137618507905178,0.129245338522989,0.122063355357265,0.0809752159652522,0.233745157939199,0.110052892201625,0.12894534038583,0.656124203960034,0.586919719248956,0.767562048390713,0.721925054887985,0.628754159704721,0.613235311146305,0.788104393395353,0.726666456454689,0.561473196951921,0.634394695188092,0.838911216950359,0.701790445853402,0.829786877787273,0.818286024745991,0.92550372800201,0.716339495015125,0.728419380291209,0.742599515392137,0.754982082014035,0.829898126249058
"1302","PstI.TP458499",1,19100550,0.000112975339517313,0.0294579708629667,0.136525133977559,0.152711709311122,0.122795448470893,0.0466131689681475,0.0313990595259843,0.185353594508083,0.110536583525005,0.0289034294766011,0.0527153054875297,0.15390799397564,0.0871392966303794,0.00828792374632394,0.035595978975205,0.11952481157955,0.100553202580602,0.090011534066088,0.0454407161222992,0.0450474547631425,0.047332882981867,0.0333371924892688,0.110199520856328,0.999739898499613,0.934419792978085,0.730255549481873,0.703539183960438,0.753710475746174,0.898228500630287,0.930252702712128,0.652599002290052,0.775288632868915,0.935613695808695,0.885696022842507,0.701603918659695,0.818202313915206,0.981097290345481,0.921306257774994,0.759408035860253,0.793317066731494,0.812808929160835,0.900656699558928,0.901472629544738,0.896741186611476,0.926110498641991,0.775890579935486
"1490","PstI.TP579186",1,19637965,0.0356224703520153,0.0783454535614415,0.174645835013358,1.48606081789117,1.46699152525302,1.53852646569936,1.58541525060821,1.52399964617061,1.44998925919424,1.55723433222199,1.49079724864439,1.51020130359054,1.4193676939667,1.70004747144138,1.58184413820826,1.82724208990006,1.75793823182967,1.682251494481,1.82227698665117,1.56299974297703,1.51492610241565,1.63735565447714,1.82609069794422,0.921250061051625,0.83493861360504,0.668889170999683,0.0326542100546955,0.0341199569666022,0.0289383346285548,0.0259767460914568,0.0299226707447385,0.0354822164451728,0.0277182410828613,0.0323000170333583,0.0308886335487966,0.0380743331829763,0.0199504423068394,0.0261912280355713,0.0148853109065282,0.0174607047269786,0.0207849270950491,0.0150564648065216,0.0273527034508643,0.0305544096899898,0.0230485890976142,0.0149248268734222
"1482","PstI.TP574132",1,19943823,0.595065767881884,1.0418651201065,0.864249199765715,0.301315010743764,0.231282732545402,0.452629015319542,0.449769875842978,0.293133751425507,0.220054213814106,0.420350923369986,0.435979759028343,0.223079898653638,0.234336956650276,0.492441063190671,0.370607339378409,0.0947511034343168,0.121806330869033,0.459933196746767,0.506673377453972,0.434203902456085,0.425120034405385,0.410841046101051,0.142319768100943,0.254058793957416,0.0908102517994724,0.136694424290176,0.499671971912518,0.587107012179941,0.352672003224006,0.355001447733031,0.509174034523913,0.602484372098846,0.379882315614744,0.366454653440486,0.598301513341731,0.582992601491933,0.321779918100008,0.425983385346702,0.80398675942745,0.755429028322933,0.346790189677787,0.311405746516449,0.367956176642422,0.375733541155563,0.388292456919474,0.720576728022707
"2063","PstI.TP890977",1,20013575,0.33773142467098,0.0398705169578313,0.086031697015334,0.355921719996827,0.374357939808223,0.359419498384507,0.353323036377158,0.32200545333211,0.383999796981053,0.375999202773784,0.345374712423496,0.362150205384635,0.424495704422892,0.393452663254542,0.287843215465864,0.363242776255022,0.314322015759241,0.173474717170673,0.361209373933474,0.357368299566422,0.356403270302605,0.363408566877729,0.341417856446491,0.459482076772457,0.912282792025462,0.820291673095708,0.440634279077744,0.42232039986138,0.437099693156478,0.443278802192392,0.476425004412835,0.413047695076862,0.420727400705115,0.451466247935082,0.434359970155145,0.376274073950569,0.404154423685851,0.515414680714606,0.433268607899531,0.484928807302095,0.670695330675219,0.435301963449,0.439169024095267,0.440145969909149,0.433103240467435,0.455598351037803
"74","NsiI.TP352570",1,20251715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119","NsiI.TP440927",1,20252244,0.000697480954445008,0.117076281192027,0.0468512520442137,1.10627708964678,1.10138208140451,1.0387668047759,1.01213834227355,1.08548789836459,1.11971696142436,1.00988541150037,1.04474603993004,0.983449135745408,1.01324578503204,1.04467750717931,1.16745134756621,1.07960531813109,1.22926645596389,1.38255991177897,1.01256097627924,1.03065010373609,1.03651603109734,1.07843125328952,1.13421688553895,0.99839527969439,0.763701632236262,0.897736220838,0.0782929956457219,0.0791804414274638,0.0914604208064328,0.097243740949935,0.0821319438619056,0.0759072116647542,0.0977495098791856,0.0902098498731948,0.103884526410155,0.0969960871304406,0.0902240863353916,0.0680062225637807,0.0832520012105165,0.0589839080720161,0.0414419410120722,0.0971491541604662,0.0931858339623321,0.0919356538001223,0.0834773678444532,0.0734147145412392
"650","PstI.TP1239144",1,20685889,0.535445833083589,0.358375640483794,0.160970092514527,0.13899944986191,0.177666661671115,0.291120614606261,0.328190545562164,0.116940942221577,0.148090020898985,0.284736655039117,0.321478315323237,0.138627021796667,0.142356726697604,0.300865775512623,0.293224160263968,0.0566409487120214,0.139698506947494,0.395072823244674,0.44424233570295,0.299632750094013,0.303117147235326,0.271288499465277,0.108043989557334,0.291443361172939,0.438151557192292,0.69028733851678,0.726106877223027,0.664252715231239,0.511539748232278,0.469687989020948,0.763939661277412,0.711066108039132,0.519114721275779,0.477003630703931,0.726729815284518,0.720515409326243,0.500189101186488,0.509068048738319,0.877726177991876,0.724939047836889,0.402649511702746,0.359548651534403,0.501611228905234,0.497602842748267,0.535440848898108,0.779751125766359
"1981","PstI.TP851166",1,21305923,0.747117827687813,0.749762728421686,0.784327946066973,0.439253279124844,0.471916899858931,0.447874930631996,0.458371876389471,0.491444744864344,0.479947493571338,0.504570722759534,0.451752019366608,0.497763355778091,0.45122349253318,0.404250920371293,0.433109578802181,0.365287178155433,0.181175755779716,0.211904606833567,0.27647434310584,0.455293346819516,0.470403399562995,0.426929703483067,0.31511239517583,0.179012011374102,0.177925121709724,0.164313048781595,0.363702863940585,0.337351853123143,0.35655380002634,0.348039169459986,0.322518963296737,0.3311711578275,0.312917085970452,0.353384893735581,0.317860560025357,0.353815217173551,0.394229464077171,0.368884511909853,0.431233828235892,0.658907186392697,0.613896833338203,0.529085253152124,0.350515036485642,0.338529562869,0.374171148101649,0.484047080251415
"1856","PstI.TP791712",1,21320307,0.535478244997611,0.449787819753945,0.256893664590636,1.13437678452904,1.1454482390884,0.840877865147307,0.933410808277254,1.20321388460017,1.081156101542,0.810381013562468,0.934483051329855,1.15271564031079,1.05026682791787,0.927016701084561,0.922757849531713,0.753185775970225,1.01777047852024,0.833680275083725,1.1975878292403,0.91899830802983,0.900858155975108,0.96041130627088,0.831817904747457,0.291421611219682,0.354986780305651,0.553485611546278,0.0733876896112899,0.0715404653713624,0.144252096873209,0.116570642916991,0.0626305341159909,0.0829552541974592,0.154745841295574,0.116283193051215,0.0703532815931606,0.089070352709751,0.118299606194621,0.11946540245015,0.1765282533108,0.0959907801788445,0.146662716547551,0.0634471576091169,0.120504063508684,0.125644026004981,0.109544024865389,0.147292995750529
"846","PstI.TP198890",1,21626192,0.0175869205195059,0.0261089769628602,0.41797928786963,0.206258540687513,0.247728145852594,0.0636410101939796,0.0603363073614453,0.192594342263699,0.227220973030315,0.0610331039449406,0.0468772260426668,0.210344930501373,0.29562276376926,0.108706941494794,0.080805846868896,0.311138802505442,0.20480883308674,0.110772138511814,0.131605362201841,0.0746533880066407,0.0563484013521164,0.122651295061247,0.267480728493616,0.960313600170592,0.9416532790131,0.381962486747697,0.621929932632069,0.565290717593369,0.863692184690579,0.870289397451982,0.641808785541595,0.592623715453902,0.868894195605946,0.897682531226667,0.61610547690831,0.506264221550275,0.778561741170487,0.830221838645197,0.488496208765357,0.624009450322975,0.774868241650061,0.738575058932884,0.842066930187076,0.878317626860061,0.753960692991222,0.540156083271914
"413","PstI.TP1074331",1,21885836,0.622264628151346,0.450196989635097,1.02071163977916,0.36689539747565,0.32002897485548,0.329025720957456,0.265422527395931,0.356765473741381,0.305278840632839,0.320953949330896,0.279548999172946,0.420078929821357,0.262000158858867,0.335099078821371,0.329261753823552,0.568449460763503,0.315722684099905,0.296329679922326,0.129978418981932,0.294627590581962,0.294876740163152,0.33654595640959,0.479736308644566,0.238635676382765,0.354652487555555,0.0953429005924352,0.429639895742167,0.478598160590329,0.468785617638713,0.542722057396795,0.439779039336668,0.495132186985811,0.477579911437852,0.525352738966816,0.380120305978278,0.547015762803195,0.462275547019097,0.468530908553185,0.270116142660175,0.483367354579074,0.505440828076939,0.741347079501442,0.507425641476774,0.507134620904254,0.46073801148523,0.33133223600577
"1794","PstI.TP761935",1,22258955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"484","PstI.TP1133775",1,23057893,0.238410259448317,0.312028592842847,0.201233124324144,0.00582515590989843,0.0207516113182583,0.0162218880221448,0.00566578705697742,0.0142102339026609,0.026801773437251,0.00867289796887138,0.00279554456768844,0.0159148472344691,0.0179704838826765,0.0338871599026703,0.00314012757535672,0.0552801689244346,0.0485741355802987,0.0363646823619,0.0305121572122341,0.00821282499649776,0.000374340629740724,0.017069014388477,0.0510714099749203,0.577550202618962,0.487496393525579,0.629168361796004,0.986676635177737,0.953341258387492,0.963336713679553,0.987038772817221,0.967809244344607,0.940152329692928,0.980227995823876,0.993583693721619,0.964018021543275,0.959465837833508,0.924938463863327,0.99279566559023,0.880480680406233,0.894181878943404,0.919676983467015,0.932154376164331,0.981266957596042,0.999138420219443,0.96145947927315,0.889054920721993
"312","PstI.TP1020277",1,23246220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"688","PstI.TP1256502",1,23777666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2051","PstI.TP884909",1,23972025,0.0180505063915141,0.156576616393069,0.120326720514234,0.0528419133506033,0.0577612958523038,0.0471093846456855,0.0211856853694615,0.0575525990320257,0.0511491277789808,0.0410317256325755,0.0272859389057811,0.098246941988204,0.0609981986627571,0.0642670747815722,0.0486347711217726,0.232293326991849,0.10703898295746,0.0837450747804541,0.0118601564358882,0.0233626094673325,0.0289817712677976,0.0350142526302731,0.167564203096817,0.959289064253514,0.697305970264259,0.75800711037263,0.885437857607192,0.875464830536007,0.897202789857433,0.952388877035682,0.875885629418312,0.88889583692747,0.909846805014104,0.939104801629422,0.79754107252202,0.868964033509002,0.862448011545436,0.894057043331073,0.585742414387937,0.781557647592924,0.824622015388976,0.97306050047771,0.947626922081817,0.93544493694756,0.922541150800263,0.679885527992701
"45","NsiI.TP269540",1,24901828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1434","PstI.TP543090",1,25480362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"873","PstI.TP21552",1,26847368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1786","PstI.TP757921",1,26848011,0.0984897967600269,0.233613457283252,0.0241474440662589,1.25045173489958,1.31035004436226,1.44744452784791,1.40105709060666,1.26831513039864,1.29916826752007,1.43795558143334,1.38951021360175,1.33778926400452,1.18420432499402,1.44998769959731,1.33167451206965,1.00080767675541,0.851902755337378,1.29968448540338,1.1834300429759,1.40944736131873,1.40415416650235,1.39179826380386,1.01593187390805,0.797095217188458,0.583964629295344,0.945915966001784,0.0561756705437669,0.0489384213294637,0.0356907333914114,0.0397139339696837,0.0539119287749368,0.0502147994444132,0.0364791254966009,0.0407839970205664,0.045942088703007,0.0654328256104259,0.0354823438657538,0.046593516417051,0.0998141983796222,0.140636239326114,0.0501551478050582,0.065549586591535,0.0389540519117761,0.0394317301884595,0.040569694390344,0.0963980227605963
"986","PstI.TP288641",1,27158173,0.499862964163062,0.0371645787722971,0.0190741754585013,2.40814741419347,2.48179773375451,2.14016222051524,2.17808943785329,2.47975494920354,2.50111567732338,2.10481527244375,2.1650292140808,2.43468864161561,2.56332230026824,1.9135027163577,2.10429718125429,2.26417361546631,2.15112653119539,1.96441424006265,2.19927927448492,2.19124149476499,2.15925448467866,2.07587436463534,2.23954372857952,0.316327563218788,0.91798465419138,0.957030601001859,0.00390708253724373,0.00329763258789678,0.00724165414548362,0.00663606394377664,0.00331318015043271,0.00315416437809298,0.00785569706351363,0.0068386564352368,0.00367545710306386,0.00273323957133957,0.0122038618763839,0.00786507410191245,0.00544285023577586,0.00706111799434487,0.0108538985992302,0.00632005307598504,0.00643811166878447,0.00693019596500508,0.00839702865769066,0.00576044814392818
"1027","PstI.TP309238",1,27158767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
