"","Name","Chromosome","Position","OWA"
"2497","PstI.TP576366",2,375350,0
"1592","PstI.TP199591",2,465963,0
"3183","PstI.TP850631",2,602280,0
"153","NsiI.TP282888",2,675031,0.201343542155939
"3011","PstI.TP790069",2,699673,0.198847912879926
"2","NsiI.TP102717",2,738120,0
"1358","PstI.TP1263449",2,1474965,0
"2013","PstI.TP361822",2,1673606,0
"1621","PstI.TP211963",2,1768552,0
"2274","PstI.TP470160",2,1964484,0
"1013","PstI.TP1120910",2,2555547,0.25718870323487
"2011","PstI.TP360841",2,2832783,0.772903482218396
"3231","PstI.TP8678",2,2984246,0.115583780292558
"3503","PstI.TP972096",2,3042190,0
"1668","PstI.TP229147",2,3390758,0.481634841451567
"1642","PstI.TP219584",2,3429973,0.944730671808426
"2251","PstI.TP458571",2,3669039,0
"3020","PstI.TP794569",2,3715278,0.601774585854238
"434","NsiI.TP505510",2,3810005,0.0960743168181056
"2864","PstI.TP739775",2,3917222,0
"219","NsiI.TP362814",2,4591437,0.64263810499857
"2675","PstI.TP665435",2,4646947,0.670029973357689
"3524","PstI.TP981001",2,4681014,0.83779777040596
"1961","PstI.TP342466",2,4686314,0.470082693323618
"799","PstI.TP1023443",2,4929930,2.1924953000821
"1827","PstI.TP297282",2,5214604,0.796508647541779
"1690","PstI.TP241219",2,5225650,0.0716746576405298
"2508","PstI.TP580104",2,5389101,0.971704047232147
"2870","PstI.TP741957",2,5655578,0.615114697352791
"2341","PstI.TP506408",2,7240618,0
"3372","PstI.TP921414",2,7249958,0.0455727398630337
"3327","PstI.TP901866",2,7365029,0.124748499592555
"1655","PstI.TP223826",2,7685690,0
"1244","PstI.TP1209642",2,7903969,0.45162020372352
"2839","PstI.TP725918",2,8160952,0
"1189","PstI.TP1186327",2,8257580,1.01813197250331
"2892","PstI.TP745911",2,8890642,0.356242621971327
"2504","PstI.TP577735",2,9251583,0.239499732538065
"2901","PstI.TP749310",2,9525754,0.26603662134739
"2045","PstI.TP374085",2,9617733,0.0366282214847877
"3171","PstI.TP845869",2,9862801,0.405271946096649
"2235","PstI.TP452173",2,10527282,0.442797398584879
"3060","PstI.TP80826",2,10542416,0.170320821108732
"819","PstI.TP1031882",2,10618717,0
"3261","PstI.TP87823",2,12499508,0.257533454093218
"445","NsiI.TP51047",2,13453548,0
"1223","PstI.TP1200270",2,13518060,0.247779787205305
"2624","PstI.TP640452",2,13526708,0
"1443","PstI.TP139749",2,13559614,0.0674566229043745
"3451","PstI.TP947087",2,13610693,0.00341897460053278
"579","NsiI.TP646777",2,13780108,0
"2780","PstI.TP706479",2,14264983,1.35016234943942
"3038","PstI.TP802029",2,14358830,0
"3576","PstI.TP998491",2,14521096,0.12809440503273
"686","NsiI.TP77209",2,15957189,0.0701927312105165
"942","PstI.TP108652",2,15963619,0.18317422423757
"608","NsiI.TP688808",2,16410862,0
"575","NsiI.TP640755",2,16850781,0.185485383906854
"941","PstI.TP1086412",2,16857975,0.500068461128558
"1712","PstI.TP249017",2,16907392,0
"256","NsiI.TP397189",2,17997205,0.386982790538295
"1587","PstI.TP197948",2,18537474,0.609161730825038
"640","NsiI.TP729839",2,18540344,0.311553225274826
"2075","PstI.TP387372",2,18542714,0.0159983877745144
"2809","PstI.TP715121",2,18844611,0
"957","PstI.TP1097010",2,19533020,0.0437067863241973
"2568","PstI.TP613714",2,20235279,0
"586","NsiI.TP659539",2,20500478,0.146966199464512
"1909","PstI.TP323280",2,20594752,0.0187950835795255
"2765","PstI.TP700714",2,22951859,0.298416013666396
"2817","PstI.TP718032",2,23093745,0
"2465","PstI.TP549798",2,23212519,0.154305755094441
"3130","PstI.TP833228",2,23342056,0
"1551","PstI.TP18098",2,23769344,0.40210485470243
"1384","PstI.TP1277536",2,23996480,1.46654842230588
"2060","PstI.TP380288",2,25348641,0.288067344738165
"2473","PstI.TP551509",2,27803104,0
"1183","PstI.TP1184522",2,29037914,0
"3157","PstI.TP840565",2,31129874,0.107288006542922
"502","NsiI.TP559985",2,38838033,0
"3434","PstI.TP941898",2,39949345,0
"245","NsiI.TP38533",2,41373269,0
"1145","PstI.TP117081",2,45986549,0.295065331259763
"2071","PstI.TP385344",2,46664405,0.0786484984533602
"1415","PstI.TP130960",2,46747557,0
"3272","PstI.TP883579",2,47758114,0
"1682","PstI.TP237380",2,49698711,0.233800112309375
"1487","PstI.TP153473",2,49922484,0.19791828105459
"2891","PstI.TP745907",2,50691405,0.365834940232067
"1671","PstI.TP229716",2,52006699,0
"1313","PstI.TP1248463",2,52122902,0
"3426","PstI.TP938200",2,54569410,1.09514527668389
"2753","PstI.TP695158",2,55008713,0.210079077618802
"2433","PstI.TP541875",2,55037307,0.167566037947673
"2432","PstI.TP541874",2,55037354,0.351113042317635
"2662","PstI.TP65472",2,55384747,0.27209745268207
"2290","PstI.TP476886",2,55394288,0.132813832957824
"2754","PstI.TP697322",2,55713623,0
"1270","PstI.TP1223116",2,55714459,0.0836036504319807
"3409","PstI.TP933320",2,56250123,0.396998786596288
"1016","PstI.TP1122752",2,56295956,0.261725922125214
"2340","PstI.TP505880",2,56476216,0.118292177097145
"614","NsiI.TP694486",2,56476853,0
"1740","PstI.TP259066",2,56693726,1.17618753201768
"2068","PstI.TP383939",2,56907410,0.00438007891267222
"2040","PstI.TP371503",2,57085223,0
"3211","PstI.TP86008",2,57163563,0.124940627512703
"1426","PstI.TP133700",2,57163911,0
"1716","PstI.TP249296",2,57415075,0.303218632263199
"1254","PstI.TP1215732",2,57449553,0.34447649960475
"2862","PstI.TP738881",2,57512325,0.0532620174191606
"2289","PstI.TP47654",2,57514489,0
"1169","PstI.TP1179516",2,57731330,0
"1440","PstI.TP13843",2,57967122,0
"3560","PstI.TP993272",2,58286678,0.281740110717438
"677","NsiI.TP763242",2,58287902,0
"2827","PstI.TP721827",2,58288607,0.0423195811236564
"2625","PstI.TP64046",2,58295714,0
"427","NsiI.TP502909",2,58325149,0
"2232","PstI.TP451020",2,58599188,0.59351082962671
"3168","PstI.TP844985",2,58637331,0.589568870743267
"1697","PstI.TP243328",2,58674737,0.166187257303783
"2924","PstI.TP76191",2,58722393,0
"1361","PstI.TP126450",2,58727657,0.0195975471439228
"3352","PstI.TP912712",2,58773993,0
"2958","PstI.TP773670",2,58845474,0
"1633","PstI.TP215008",2,58877475,0.700881881546021
"3463","PstI.TP951624",2,59246898,0.222267935812139
"36","NsiI.TP152407",2,59441712,0.109898827827741
"2860","PstI.TP738023",2,59441982,0.596171440541488
"310","NsiI.TP438769",2,59534222,0.128986834334425
"3399","PstI.TP930435",2,59600248,0
"761","PstI.TP1012416",2,59610846,0.169609258943662
"3066","PstI.TP810140",2,59709495,0.00233437656256937
"1950","PstI.TP338856",2,59737782,0.311177786146403
"2609","PstI.TP632941",2,59755581,0.327359459829067
"1067","PstI.TP1142298",2,59921596,0.658438367598886
"1168","PstI.TP1178906",2,60492006,0
"1035","PstI.TP1129605",2,60533982,0.523190339779561
"3393","PstI.TP929497",2,60716322,0.175331838123923
"2664","PstI.TP65744",2,60726974,0.337001521908534
"2061","PstI.TP382088",2,61025046,0
"205","NsiI.TP351136",2,61077854,0
"1858","PstI.TP30748",2,61112102,0.377133495459545
"2750","PstI.TP694469",2,61192392,0.677159054678762
"1718","PstI.TP250202",2,61270945,0.0213290819309094
"1573","PstI.TP192390",2,61333913,0
"2460","PstI.TP548709",2,61335066,0.197231341612058
"2501","PstI.TP577552",2,61335361,0
"367","NsiI.TP464287",2,61339842,0
"2927","PstI.TP762318",2,61355207,0.238252954681391
"748","PstI.TP1008253",2,61356637,0.334268535589905
"442","NsiI.TP508238",2,61419445,0.296427724694369
"1116","PstI.TP1161045",2,61497818,0.00679140737835959
"3073","PstI.TP812943",2,61589887,0.483582090406768
"3511","PstI.TP975023",2,61638010,0.0612675162006936
"2207","PstI.TP44348",2,61688094,0.0290317903862892
"2126","PstI.TP408602",2,61706850,0
"2629","PstI.TP641744",2,61738293,0.0614335943122124
"60","NsiI.TP179278",2,61874011,0.228354517502444
"1072","PstI.TP1144152",2,61957721,0.0709827352753069
"1020","PstI.TP1123778",2,61958273,0.201426164779985
"1080","PstI.TP1148558",2,62049812,0.262662584213432
"122","NsiI.TP252714",2,62096963,1.27911774599288
"2348","PstI.TP509122",2,62099032,0.36120880847907
"2408","PstI.TP532736",2,62195730,0.127747586179042
"2102","PstI.TP397490",2,62195783,0
"484","NsiI.TP549004",2,62333756,0
"3545","PstI.TP987666",2,62343916,1.54969875549589
"1172","PstI.TP1181052",2,62344184,1.23054069899331
"3282","PstI.TP886589",2,62498521,0.384763086535353
"2794","PstI.TP710432",2,62555401,0
"3239","PstI.TP870640",2,62558309,0
"2543","PstI.TP6025",2,62661228,0
"5","NsiI.TP111030",2,62661855,0.0214289959435896
"1539","PstI.TP178231",2,62690478,0.183891105518082
"1014","PstI.TP1121003",2,62934564,0.127091172240252
"2902","PstI.TP750514",2,62972310,0.197056514467144
"2242","PstI.TP454285",2,63153549,0.176537537379075
"2259","PstI.TP460957",2,63153566,0.0480268569309403
"1261","PstI.TP1217033",2,63330699,0.426613828556915
"2506","PstI.TP578565",2,63409175,1.60821975225186
"1632","PstI.TP214763",2,63534053,0
"788","PstI.TP1021339",2,63565830,0.0627681432453053
"793","PstI.TP1022383",2,63575726,0.241648416152017
"909","PstI.TP1069784",2,63643324,0
"3532","PstI.TP982615",2,63682812,0.35537224217274
"2226","PstI.TP449117",2,63692942,0.497864835503794
"805","PstI.TP1025950",2,63727163,0
"169","NsiI.TP313019",2,63730600,0.0990925024935257
"308","NsiI.TP437484",2,63813676,0.261120854802207
"1666","PstI.TP228545",2,63881407,0.359870597254539
"1929","PstI.TP332893",2,63934460,0.224243245710765
"2711","PstI.TP680879",2,64067358,0
"772","PstI.TP1015830",2,64144907,0
"2318","PstI.TP48914",2,64219114,0.17352843550752
"2608","PstI.TP632828",2,64238905,0.150409848216052
"1764","PstI.TP268085",2,64265265,0
"3556","PstI.TP991232",2,64423119,0.0474640803227786
"1433","PstI.TP136266",2,64424937,0
"854","PstI.TP1046232",2,64504186,0
"2440","PstI.TP543346",2,64518197,0.0692305527283146
"1396","PstI.TP1285666",2,64593899,0
"3151","PstI.TP838455",2,64681502,1.56927538147775
"1000","PstI.TP1114725",2,64759859,0
"1480","PstI.TP150789",2,64840814,0.883705573440459
"653","NsiI.TP742769",2,64965783,0.318061278000272
"2069","PstI.TP384804",2,65029446,0.0962896492119117
"2729","PstI.TP688032",2,65120135,0
"1624","PstI.TP212672",2,65281161,0
"2469","PstI.TP550208",2,65391016,0.628984499154993
"1200","PstI.TP119224",2,65391243,0
"3243","PstI.TP873911",2,65476325,0.439016250533072
"2022","PstI.TP364783",2,65488173,0.109154581356491
"2391","PstI.TP529734",2,65604246,0.317950075049466
"2613","PstI.TP636397",2,65617813,0.0888233622828314
"2095","PstI.TP393591",2,65650487,0
"2934","PstI.TP767430",2,65651169,0.450642885626201
"2716","PstI.TP682301",2,65662699,0
"3009","PstI.TP789863",2,65670320,0
"1439","PstI.TP138118",2,65682237,0
"133","NsiI.TP260920",2,65684606,0
"2493","PstI.TP573905",2,65757565,0.541510635433631
"2797","PstI.TP710730",2,65757843,0
"1420","PstI.TP132033",2,66024864,0.278808261425562
"2520","PstI.TP585251",2,66036168,0
"530","NsiI.TP583360",2,66047191,0
"883","PstI.TP1062801",2,66168895,0
"3514","PstI.TP976293",2,66188757,0.457085067712189
"1784","PstI.TP277119",2,66298262,0
"1785","PstI.TP277120",2,66298305,0
"83","NsiI.TP203885",2,66511978,0.00502751516507105
"613","NsiI.TP691599",2,66513990,1.38518781497465
"2966","PstI.TP774715",2,66630116,0
"1629","PstI.TP214149",2,66672122,0
"2961","PstI.TP773869",2,66744137,0.006168117542613
"2190","PstI.TP434461",2,66813498,0.114744734390904
"435","NsiI.TP505754",2,66915519,0
"3517","PstI.TP977916",2,67063264,0
"1613","PstI.TP209642",2,67215455,0
"1484","PstI.TP152556",2,67340962,0
"1284","PstI.TP1230363",2,67341370,0.0039334212879726
"3493","PstI.TP967280",2,67346302,0.0923705466682121
"662","NsiI.TP751924",2,67349192,0.821564551059609
"783","PstI.TP1020517",2,67480548,0
"2700","PstI.TP674426",2,67595892,0
"951","PstI.TP1093731",2,67823974,0.00120631234440683
"2423","PstI.TP537688",2,67833294,0
"3483","PstI.TP963977",2,68012933,0.160536658114543
"439","NsiI.TP507550",2,68083311,0.35735532047372
"1738","PstI.TP258963",2,68162387,0
"84","NsiI.TP208425",2,68199092,0
"73","NsiI.TP195995",2,68227771,0.895038842712546
"3457","PstI.TP948861",2,68614882,1.55884970684738
"1768","PstI.TP270470",2,68616120,0
"549","NsiI.TP615647",2,68626980,1.00531166909072
"85","NsiI.TP208576",2,68701539,0.0744423531494565
"1442","PstI.TP139651",2,69224467,0.026675740807953
"1967","PstI.TP343842",2,69334049,0.755644830212786
"1743","PstI.TP260492",2,69620358,0
"1744","PstI.TP260494",2,69620378,0.521438820389704
"888","PstI.TP1064497",2,69620927,0
"3304","PstI.TP893646",2,69747250,0.715637788725036
"1132","PstI.TP1165391",2,69968329,0.490879603571227
"3565","PstI.TP995173",2,70172526,0.131664220636235
"2471","PstI.TP550469",2,70228783,0
"3212","PstI.TP860893",2,70230959,0.929183354032932
"2370","PstI.TP521787",2,70479993,0.313124950679298
"607","NsiI.TP688484",2,70530734,0
"2115","PstI.TP402235",2,70727485,0.844236215570131
"2086","PstI.TP391279",2,70925840,0.0694388739676702
"6","NsiI.TP111392",2,71036593,0.1766436152007
"1665","PstI.TP227133",2,71118714,0.959833244768667
"931","PstI.TP1081008",2,71118803,0.246112754600433
"248","NsiI.TP388907",2,71256645,1.15736273432496
"1886","PstI.TP31701",2,71261586,0.351683613218032
"802","PstI.TP1025634",2,71277610,0.0388244461519616
"3256","PstI.TP876687",2,71285534,0
"2281","PstI.TP474225",2,71358734,0.0901623425566985
"1508","PstI.TP163375",2,71379619,0
"3305","PstI.TP893748",2,71384719,0
"1818","PstI.TP291234",2,71490880,0.116891062646768
"2738","PstI.TP691242",2,71491341,0.214957672895461
"1356","PstI.TP1263302",2,71707680,0
"512","NsiI.TP56799",2,71751615,0.351244003941926
"396","NsiI.TP4875",2,72051507,0
"719","NsiI.TP86948",2,72054087,0
"3097","PstI.TP820804",2,72096898,0.723505683531407
"3346","PstI.TP911718",2,72102887,0
"270","NsiI.TP408031",2,72193245,0
"2350","PstI.TP50939",2,72265591,0
"1213","PstI.TP1197317",2,72276730,0
"2713","PstI.TP681637",2,72313757,0.270751769078462
"2690","PstI.TP671248",2,72313766,0.115810831152889
"727","PstI.TP1000478",2,72314995,0
"2984","PstI.TP778721",2,72456067,1.30897934230627
"3291","PstI.TP890801",2,72613106,0.60545000848188
"2183","PstI.TP432405",2,72662195,0
"2228","PstI.TP450294",2,72761555,1.39771334579556
"25","NsiI.TP132109",2,72971977,0.271507193247858
"1207","PstI.TP119425",2,73077344,1.07947317274216
"2337","PstI.TP503391",2,73095782,0.500033633560434
"1295","PstI.TP124082",2,73100016,0.754497987556467
"340","NsiI.TP450783",2,73164177,0.630270724969971
"895","PstI.TP1066472",2,73495691,0.910020001984436
"711","NsiI.TP820576",2,73503160,1.80321821784297
"862","PstI.TP1049477",2,73562509,0.828022900302332
"2732","PstI.TP689286",2,73563234,0
"2168","PstI.TP425439",2,73607787,0.235510079153253
"1938","PstI.TP336193",2,73663045,0
"2941","PstI.TP770044",2,73737012,0.912972874616177
"1287","PstI.TP1231486",2,73904492,1.63763294304288
"2656","PstI.TP653588",2,73909840,0
"934","PstI.TP1083210",2,74137420,1.74904624543242
"2999","PstI.TP783653",2,74160306,0
"1670","PstI.TP229546",2,74208278,0
"184","NsiI.TP333723",2,74239929,0
"2431","PstI.TP541575",2,74276308,0.0678513675641456
"594","NsiI.TP667943",2,74406586,0.384757103218777
"673","NsiI.TP7588",2,74438360,0.816111334909676
"449","NsiI.TP514967",2,74529451,0
"1434","PstI.TP13629",2,74748191,0
"2365","PstI.TP51995",2,74836619,0.291889325594225
"3146","PstI.TP836656",2,74973104,0.0649960593207373
"3145","PstI.TP836370",2,74973263,1.15778906375483
"424","NsiI.TP502025",2,75191746,0.0301263848288072
"2171","PstI.TP426528",2,75226780,0.569960987224831
"3362","PstI.TP91738",2,75325372,0.305027851292448
"2188","PstI.TP433676",2,75336590,0.117795623138405
"1302","PstI.TP1244481",2,75457518,0.0639460101636974
"2376","PstI.TP523465",2,75496167,0.0710751647618302
"2454","PstI.TP547023",2,75564773,0.16971009834192
"3010","PstI.TP789962",2,75761816,0.875088080266191
"46","NsiI.TP164112",2,75774037,1.24263447318626
"3550","PstI.TP988947",2,76243149,1.30004844183898
"260","NsiI.TP39913",2,76409395,0.0545637220454376
"3267","PstI.TP881184",2,76620224,0.848203842833703
"1147","PstI.TP1171163",2,76656926,0.967753044932926
"1643","PstI.TP219830",2,76708479,0
"2009","PstI.TP360583",2,76751283,0.0226925378720841
"2717","PstI.TP682522",2,77263024,0.17706927705902
"992","PstI.TP1110944",2,77475197,0
"1944","PstI.TP338015",2,77540960,0.584245541997645
"1182","PstI.TP1184179",3,25531,0
"1359","PstI.TP1264040",3,25831,0
"306","NsiI.TP436966",3,208286,1.35108710135962
"1365","PstI.TP1267260",3,273484,0.125016248811315
"3389","PstI.TP927956",3,304752,0
"246","NsiI.TP388426",3,311330,1.63390565123827
"983","PstI.TP1107212",3,326411,0.0319227137213691
"338","NsiI.TP45036",3,389776,0
"1766","PstI.TP269152",3,390266,0
"475","NsiI.TP533643",3,471619,0
"2745","PstI.TP693626",3,692292,0.144185813583811
"510","NsiI.TP565172",3,944664,0.655546291786185
"964","PstI.TP109994",3,998411,0.115861117404089
"1143","PstI.TP1170092",3,1000269,0
"818","PstI.TP1030217",3,1141809,0.781242460699141
"3245","PstI.TP875104",3,1447825,0.172725268330989
"2312","PstI.TP487778",3,1541283,0.0942500345334129
"1107","PstI.TP1157898",3,1576323,0.0273366543843704
"739","PstI.TP1004455",3,1576742,0.168371292504698
"409","NsiI.TP493930",3,1747107,0
"955","PstI.TP1096280",3,1833730,0.35181719674302
"162","NsiI.TP304764",3,1836392,0.372724171845061
"889","PstI.TP1064534",3,1870807,0.557054978425451
"3259","PstI.TP877451",3,1927412,0
"1516","PstI.TP166481",3,1960833,0.0175056039455954
"150","NsiI.TP281134",3,1974705,0
"89","NsiI.TP213627",3,2064923,0
"1763","PstI.TP267556",3,2124660,0.00456054289705013
"1615","PstI.TP209814",3,2426320,0
"10","NsiI.TP114895",3,2441296,0.0326413908000724
"3008","PstI.TP789303",3,2503265,0.206941611943442
"2449","PstI.TP545419",3,2528853,0.277005361178698
"2357","PstI.TP513843",3,2577255,0.389822267884401
"759","PstI.TP1010623",3,2603844,0
"2653","PstI.TP65271",3,2656013,0.382272243405617
"323","NsiI.TP441693",3,2660294,0.111966201906155
"1184","PstI.TP1184603",3,2835614,0.869257568276222
"1343","PstI.TP1257104",3,2916484,1.28274921698157
"390","NsiI.TP482724",3,2931654,1.28139275761151
"2236","PstI.TP452304",3,2977792,0.110271325802513
"620","NsiI.TP702580",3,2998523,0.426969480209293
"1064","PstI.TP1140972",3,3019093,1.97967866807456
"1569","PstI.TP190927",3,3236781,0.415868356096619
"1001","PstI.TP1114836",3,3245214,0.313263883121891
"2549","PstI.TP603772",3,3389590,0.790614088217645
"407","NsiI.TP493151",3,3481929,1.20298618782051
"3385","PstI.TP926743",3,3522183,0.0393397411291363
"1019","PstI.TP1123380",3,3557266,0.282158034478179
"3126","PstI.TP831757",3,3676028,0.186608096471944
"3125","PstI.TP831752",3,3676042,0
"3337","PstI.TP906726",3,3716611,0.0498511691799007
"1385","PstI.TP1277784",3,3752097,0.940565670682245
"366","NsiI.TP4640",3,3845881,0.609359663755824
"919","PstI.TP1075072",3,3875096,0
"687","NsiI.TP774307",3,3883631,1.27043688882957
"845","PstI.TP1044287",3,3988298,1.2565266720589
"2456","PstI.TP547839",3,4042596,0.151872441676749
"3123","PstI.TP831238",3,4140006,0.182128932941226
"3071","PstI.TP811351",3,4140044,0
"1803","PstI.TP286131",3,4213473,0
"810","PstI.TP1027273",3,4274869,0.988926870896738
"3335","PstI.TP906047",3,4276001,0.0969153187807535
"555","NsiI.TP619276",3,4447263,0.549593588450581
"691","NsiI.TP793548",3,4447360,0.770010643587403
"2837","PstI.TP725292",3,4449847,0.692701807838928
"2655","PstI.TP653230",3,4507877,0.0235841679580768
"2416","PstI.TP534942",3,4552949,0.202876043986038
"2874","PstI.TP74252",3,4598161,0
"3492","PstI.TP967109",3,4646186,0.131566678921847
"1129","PstI.TP1164205",3,4663279,0
"2033","PstI.TP368020",3,4665593,0.0128958453266561
"468","NsiI.TP527015",3,4676752,0
"2895","PstI.TP747067",3,4707934,0
"3495","PstI.TP967613",3,4724304,0.508472294996907
"2740","PstI.TP691334",3,4847914,0
"2634","PstI.TP643379",3,5147929,0.37491408691666
"1532","PstI.TP174297",3,5563037,0.430513793162316
"318","NsiI.TP440766",3,5753690,0.150814924622739
"2928","PstI.TP762772",3,6044042,0
"1564","PstI.TP188641",3,6088178,0.154269389674446
"1862","PstI.TP308152",3,6124917,0.415812438602124
"1305","PstI.TP1246489",3,6130583,0
"1238","PstI.TP1206934",3,6141050,0.401218268694063
"13","NsiI.TP120580",3,6191698,0.150204123460743
"2107","PstI.TP398580",3,6360865,0
"1488","PstI.TP154327",3,6603820,0.597922026608527
"287","NsiI.TP426185",3,6645847,0.38374411327614
"506","NsiI.TP561476",3,6721083,0.0917577717130259
"1096","PstI.TP1153192",3,6746550,0
"1737","PstI.TP258827",3,6794341,0.706267131029175
"2708","PstI.TP678449",3,6895124,0.906061444453009
"2657","PstI.TP65397",3,7162104,0
"1892","PstI.TP317707",3,7227117,0
"1686","PstI.TP238084",3,7339640,0.540606587239093
"1388","PstI.TP1280623",3,7412529,0
"2326","PstI.TP492586",3,7659432,0.226682542100014
"469","NsiI.TP527435",3,7664263,0.217200012983161
"428","NsiI.TP502976",3,7719502,0
"3095","PstI.TP820558",3,8412197,0
"2866","PstI.TP740179",3,8414014,0
"1557","PstI.TP18321",3,8476005,0.126192576025808
"1558","PstI.TP18322",3,8476007,0
"356","NsiI.TP458763",3,8481480,0.721055773033429
"1277","PstI.TP1227132",3,8500895,0
"1423","PstI.TP132940",3,8690384,0
"1243","PstI.TP1208950",3,8740326,0
"3067","PstI.TP810363",3,8828897,0.54824427166819
"1691","PstI.TP241235",3,9336109,0
"114","NsiI.TP241228",3,9570669,0
"886","PstI.TP1064081",3,9621573,0.579441664613904
"2858","PstI.TP735032",3,9654444,0
"814","PstI.TP1027916",3,9697919,0.629652645731112
"2482","PstI.TP56525",3,9789280,0
"669","NsiI.TP755529",3,10065212,0.951130297593632
"3181","PstI.TP849286",3,10316458,0.500143099306699
"2818","PstI.TP718531",3,10722354,0.972490941000602
"2184","PstI.TP433171",3,10952394,0
"126","NsiI.TP255959",3,11040031,0.509442572140249
"3344","PstI.TP910355",3,11278736,0
"3","NsiI.TP107484",3,11301567,0.134931886399003
"3192","PstI.TP853014",3,11408141,0.0678623673957685
"64","NsiI.TP184008",3,11490897,0
"1260","PstI.TP1217016",3,11532831,0.25535889426053
"1101","PstI.TP115547",3,11558444,0.360317813418733
"300","NsiI.TP434679",3,11842346,1.12825466833969
"2538","PstI.TP597894",3,12103125,0
"1362","PstI.TP1266207",3,12109877,0
"2138","PstI.TP413401",3,12299683,0
"1777","PstI.TP273678",3,12316343,0.611790735812402
"2255","PstI.TP460053",3,12467100,0
"1608","PstI.TP208155",3,12469663,0
"1620","PstI.TP211419",3,12715735,0
"1865","PstI.TP308412",3,12715828,0
"3213","PstI.TP861895",3,12987175,1.53148970525971
"508","NsiI.TP563229",3,13084031,0.0753797476230348
"584","NsiI.TP65406",3,13181164,0.311390818388296
"313","NsiI.TP439808",3,13233852,0
"906","PstI.TP1069357",3,13624208,0
"2632","PstI.TP643018",3,13625505,0
"3265","PstI.TP880132",3,14454738,0.44636226786679
"1495","PstI.TP157488",3,14637148,0
"1017","PstI.TP1123006",3,15144093,0.34931813852822
"1999","PstI.TP356415",3,15356034,0.00955802635273596
"2727","PstI.TP686919",3,15422502,1.5340414190316
"1372","PstI.TP1270439",3,15756535,0.395715049023891
"553","NsiI.TP616451",3,15756558,0
"2691","PstI.TP671700",3,15764634,0
"2154","PstI.TP419523",3,15768751,0
"2852","PstI.TP730744",3,16373477,0
"2668","PstI.TP662534",3,16373499,1.13083502925235
"1355","PstI.TP1263202",3,16424516,0.49711146628326
"557","NsiI.TP620135",3,16826264,0
"2955","PstI.TP773027",3,16863797,1.12159570566431
"648","NsiI.TP733536",3,17102485,0
"1581","PstI.TP197187",3,17294454,0.527069353099613
"529","NsiI.TP580323",3,18001535,0.164906344877938
"384","NsiI.TP475230",3,18203767,0.405340528175434
"3319","PstI.TP898958",3,18783182,0
"452","NsiI.TP517346",3,18784331,0
"1707","PstI.TP246975",3,19673688,0.308028459924344
"2856","PstI.TP731882",3,19716780,0.132947363429665
"2810","PstI.TP715461",3,20004205,1.52510709671351
"3410","PstI.TP933353",3,24835175,0
"1695","PstI.TP242731",3,28459042,2.12648504265953
"2260","PstI.TP461080",3,29174937,0.830563665363567
"1702","PstI.TP246329",3,29389536,0
"1192","PstI.TP118856",3,37389858,0
"1383","PstI.TP1277415",3,39391648,2.08193154009643
"1340","PstI.TP1256120",3,48694888,0.597066802118355
"742","PstI.TP1005487",3,49717109,0.858348715893419
"119","NsiI.TP246083",3,49774550,0
"2560","PstI.TP609001",3,50049992,0.240998450864797
"1866","PstI.TP308868",3,50361949,1.35487218251268
"374","NsiI.TP470421",3,50564096,1.31161937706501
"2773","PstI.TP704244",3,50687892,0.325374921274209
"1283","PstI.TP1230172",3,50775530,0
"2429","PstI.TP541336",3,50804241,0.140582760230207
"3156","PstI.TP840235",3,50897546,0.186186297366051
"1728","PstI.TP254515",3,50898097,0
"1995","PstI.TP354335",3,50899095,0
"2182","PstI.TP432295",3,50993536,0
"899","PstI.TP1068006",3,51034769,0.182536508026837
"3099","PstI.TP821727",3,51406610,0.982192575532465
"1911","PstI.TP324481",3,51536521,0.00517125647359492
"2065","PstI.TP38299",3,51647164,0
"97","NsiI.TP218789",3,51796050,0.194243964532007
"3528","PstI.TP981287",3,51905432,0.435006707916503
"943","PstI.TP1087177",3,52153001,0
"3018","PstI.TP793079",3,52368295,0.198503727414442
"1286","PstI.TP1231136",3,52841481,0.543442184183076
"2420","PstI.TP537424",3,53114444,1.13438435756413
"399","NsiI.TP488350",3,53232085,0.360308509007452
"2302","PstI.TP482477",3,53260098,0
"3322","PstI.TP900003",3,53586609,0.216838460782904
"3462","PstI.TP951441",3,53917406,0.228750622339255
"1913","PstI.TP325811",3,54129392,1.36226836312363
"1915","PstI.TP325958",3,54129415,1.14434360787717
"700","NsiI.TP809217",3,54180993,0
"1895","PstI.TP318422",3,54362877,0.0957101304929178
"2468","PstI.TP550115",3,54367520,0
"2411","PstI.TP533617",3,54614431,0.550788999427232
"1705","PstI.TP246552",3,54709176,0.175137784762067
"1450","PstI.TP141051",3,54726050,0
"985","PstI.TP11080",3,54738867,0
"2346","PstI.TP508387",3,54826011,0.100385910129514
"873","PstI.TP105605",3,54845915,2.5811903551839
"1845","PstI.TP302301",3,54893826,0
"1547","PstI.TP180781",3,54937150,0
"3531","PstI.TP982467",3,55023479,0.078203202390965
"2037","PstI.TP370692",3,55164432,0.570937196739886
"2918","PstI.TP75872",3,55474631,1.74758157757305
"2309","PstI.TP487527",3,55804343,0.00660034720692644
"1939","PstI.TP336268",3,55896402,1.3421728911982
"2143","PstI.TP415065",3,55917740,0
"2144","PstI.TP415068",3,55917741,0.205110045376528
"1989","PstI.TP352561",3,55923085,0
