"ID","Trait.name","Method","SNP","Chromosome","Position","P.value"
360,"HD_1","FarmCPU","NsiI.TP344858",4,62266493,0.334728116350933
361,"HD_1","FarmCPU","PstI.TP661482",4,64403950,0.398693170349567
362,"HD_1","FarmCPU","NsiI.TP205267",4,64749548,0.14322206154154
363,"HD_1","FarmCPU","PstI.TP55216",4,64877815,0.570225321062794
364,"HD_1","FarmCPU","NsiI.TP54335",4,65033704,0.740241963227392
365,"HD_1","FarmCPU","NsiI.TP299775",4,65160395,0.756042513382997
366,"HD_1","FarmCPU","NsiI.TP378254",4,65205428,0.35315087099041
367,"HD_1","FarmCPU","PstI.TP547430",4,65269364,0.35578142347549
368,"HD_1","FarmCPU","PstI.TP821395",4,65350082,0.800521671350259
369,"HD_1","FarmCPU","PstI.TP1243385",4,65676400,0.654189283112188
370,"HD_1","FarmCPU","NsiI.TP661055",4,65689979,0.383833513171061
371,"HD_1","FarmCPU","PstI.TP544512",4,65864502,0.984397067270373
372,"HD_1","FarmCPU","NsiI.TP37346",4,66109262,0.690683059621472
373,"HD_1","FarmCPU","NsiI.TP578970",4,66129633,0.236321104355621
374,"HD_1","FarmCPU","PstI.TP935651",4,66370793,0.578484182077024
375,"HD_1","FarmCPU","PstI.TP627632",4,66846272,0.589349746009305
376,"HD_1","FarmCPU","PstI.TP325669",4,67124681,0.458554855842686
377,"HD_1","FarmCPU","NsiI.TP337243",4,67169550,0.17089654811356
378,"HD_1","FarmCPU","NsiI.TP515167",4,68022596,0.803305262444774
379,"HD_1","FarmCPU","PstI.TP591523",4,68425352,0.277520917024035
380,"HD_1","FarmCPU","PstI.TP19665",5,349977,0.553860495621552
381,"HD_1","FarmCPU","PstI.TP569914",5,1262747,0.6470942406091
382,"HD_1","FarmCPU","PstI.TP324754",5,2879002,0.663915149199161
383,"HD_1","FarmCPU","NsiI.TP418436",5,4095705,0.307528876445247
384,"HD_1","FarmCPU","PstI.TP1110883",5,4919425,0.338427426642406
385,"HD_1","FarmCPU","PstI.TP1020895",5,7257842,0.164397769018133
386,"HD_1","FarmCPU","PstI.TP294846",5,8062551,0.81490875546746
387,"HD_1","FarmCPU","NsiI.TP502978",5,8221871,0.740585158486662
388,"HD_1","FarmCPU","PstI.TP385178",5,9340420,0.479741784911844
389,"HD_1","FarmCPU","PstI.TP321068",5,11582646,0.489615045142742
390,"HD_1","FarmCPU","PstI.TP38199",5,12145311,0.0718785202434418
391,"HD_1","FarmCPU","PstI.TP644170",5,13189719,0.678143709255028
392,"HD_1","FarmCPU","NsiI.TP692511",5,13515562,0.963802293143285
393,"HD_1","FarmCPU","PstI.TP980216",5,15015690,0.692937292390574
394,"HD_1","FarmCPU","NsiI.TP396297",5,25952867,0.967844663589202
395,"HD_1","FarmCPU","PstI.TP774852",5,34438178,0.461640076320051
396,"HD_1","FarmCPU","NsiI.TP522657",5,51607848,0.444675922953924
397,"HD_1","FarmCPU","PstI.TP1014148",5,51656308,0.0149701423089145
398,"HD_1","FarmCPU","NsiI.TP834285",5,52986053,0.764966372466665
399,"HD_1","FarmCPU","NsiI.TP245163",5,55180573,0.320929433175385
400,"HD_1","FarmCPU","GFSSContig11759_1658",5,57388122,0.76849510480116
401,"HD_1","FarmCPU","PstI.TP1126795",5,61332766,0.956473733234407
402,"HD_1","FarmCPU","NsiI.TP111617",5,61371701,0.694766807418362
403,"HD_1","FarmCPU","NsiI.TP604676",5,62326679,0.972165386762293
404,"HD_1","FarmCPU","PstI.TP133136",5,65324990,0.70733032141565
405,"HD_1","FarmCPU","PstI.TP175391",5,67756988,0.556986975419731
406,"HD_1","FarmCPU","PstI.TP1096883",5,68187306,0.0864213770480385
407,"HD_1","FarmCPU","PstI.TP1145813",5,69264081,0.932860562525328
408,"HD_1","FarmCPU","PstI.TP943636",5,70133582,0.430117499059579
409,"HD_1","FarmCPU","NsiI.TP442160",5,70281600,0.147550845474396
410,"HD_1","FarmCPU","PstI.TP81102",5,70638358,0.39547511527454
411,"HD_1","FarmCPU","PstI.TP55109",5,70778339,0.811032626445555
412,"HD_1","FarmCPU","PstI.TP45563",5,71604519,0.464543275957941
413,"HD_1","FarmCPU","PstI.TP1022225",6,509897,0.477483757037713
414,"HD_1","FarmCPU","NsiI.TP690223",6,6293609,0.801838421270668
415,"HD_1","FarmCPU","NsiI.TP835775",6,14520824,0.864454675191765
416,"HD_1","FarmCPU","PstI.TP1052140",6,19137861,0.565025779615268
417,"HD_1","FarmCPU","PstI.TP178160",6,32265913,0.777241851191666
418,"HD_1","FarmCPU","NsiI.TP211131",6,32284894,0.889170750947148
419,"HD_1","FarmCPU","PstI.TP1173215",6,38685708,0.983315616729781
420,"HD_1","FarmCPU","NsiI.TP593125",6,43878408,0.701051948335092
421,"HD_1","FarmCPU","NsiI.TP687844",6,43941205,0.645170472487772
422,"HD_1","FarmCPU","NsiI.TP1320",6,43984533,0.463804489919068
423,"HD_1","FarmCPU","PstI.TP489416",6,44368168,0.577662333060105
424,"HD_1","FarmCPU","NsiI.TP829002",6,44552192,0.801426238653755
425,"HD_1","FarmCPU","NsiI.TP17846",6,45061369,0.833931931053492
426,"HD_1","FarmCPU","NsiI.TP614958",6,45639721,0.152719374014283
427,"HD_1","FarmCPU","PstI.TP351899",6,46132630,0.88194872623265
428,"HD_1","FarmCPU","NsiI.TP687447",6,46493677,0.63264535833709
429,"HD_1","FarmCPU","PstI.TP1226052",6,47253762,0.108753982557802
430,"HD_1","FarmCPU","NsiI.TP598191",6,47279604,0.789586616795347
431,"HD_1","FarmCPU","NsiI.TP417213",6,48238069,0.82514277322802
432,"HD_1","FarmCPU","PstI.TP240199",6,49236042,0.0374167097683448
433,"HD_1","FarmCPU","PstI.TP744800",6,49370163,0.351895371755017
434,"HD_1","FarmCPU","PstI.TP174313",6,49371036,0.478312818208391
435,"HD_1","FarmCPU","PstI.TP1081498",6,49383762,0.836535886071356
436,"HD_1","FarmCPU","NsiI.TP57283",6,49505312,0.623061629044117
437,"HD_1","FarmCPU","NsiI.TP823356",6,49820945,0.902746815187759
438,"HD_1","FarmCPU","PstI.TP1045605",6,49825862,0.0672385627252022
439,"HD_1","FarmCPU","PstI.TP805323",6,50210059,0.597939271448103
440,"HD_1","FarmCPU","PstI.TP853186",6,50263119,0.816987523024522
441,"HD_1","FarmCPU","NsiI.TP488730",6,50310213,0.824063376496532
442,"HD_1","FarmCPU","NsiI.TP810122",6,50355604,0.745508111802367
443,"HD_1","FarmCPU","PstI.TP126255",6,50898138,0.551254138328817
444,"HD_1","FarmCPU","NsiI.TP55728",6,50916115,0.580027070694338
445,"HD_1","FarmCPU","PstI.TP440018",6,51066310,0.844473037627552
446,"HD_1","FarmCPU","PstI.TP942201",6,51864974,0.793890554488995
447,"HD_1","FarmCPU","PstI.TP52046",6,52358725,0.709133035625517
448,"HD_1","FarmCPU","NsiI.TP825923",6,52448208,0.916690240405039
449,"HD_1","FarmCPU","PstI.TP851309",6,52995974,0.296353426774166
450,"HD_1","FarmCPU","NsiI.TP520478",6,53224494,0.702538053321721
451,"HD_1","FarmCPU","PstI.TP58590",6,53247747,0.0685667995645968
452,"HD_1","FarmCPU","NsiI.TP344884",6,53402487,0.810322479470129
453,"HD_1","FarmCPU","PstI.TP346925",6,53442213,0.364402535862301
454,"HD_1","FarmCPU","NsiI.TP575998",6,53682293,0.838016849912948
455,"HD_1","FarmCPU","PstI.TP835351",6,54605130,0.504122880866949
456,"HD_1","FarmCPU","PstI.TP289558",6,54709097,0.0245421528916251
457,"HD_1","FarmCPU","PstI.TP955227",6,54733918,0.697517795443769
458,"HD_1","FarmCPU","PstI.TP7761",6,54965432,0.51977813216408
459,"HD_1","FarmCPU","PstI.TP134392",6,55007516,0.883471215601773
460,"HD_1","FarmCPU","NsiI.TP265343",6,55286018,0.819563211534451
461,"HD_1","FarmCPU","NsiI.TP328077",6,56523479,0.49034256833113
462,"HD_1","FarmCPU","PstI.TP288528",6,57341720,0.693454187262051
463,"HD_1","FarmCPU","PstI.TP747216",6,57493875,0.601009787785586
464,"HD_1","FarmCPU","NsiI.TP162594",6,57886523,0.639526821305708
465,"HD_1","FarmCPU","PstI.TP39954",6,57909583,0.194244332558916
466,"HD_1","FarmCPU","PstI.TP705829",6,58061911,0.977951079971909
467,"HD_1","FarmCPU","PstI.TP170349",6,58256776,0.512441682483541
468,"HD_1","FarmCPU","NsiI.TP619911",6,58429666,0.0400981037523648
469,"HD_1","FarmCPU","PstI.TP478785",6,58929159,0.946657920794147
470,"HD_1","FarmCPU","PstI.TP892085",6,59280431,0.56090377672735
471,"HD_1","FarmCPU","PstI.TP109212",6,59782352,0.549321284528925
472,"HD_1","FarmCPU","NsiI.TP484026",6,60029432,0.477759799724776
473,"HD_1","FarmCPU","PstI.TP852912",6,60106545,0.252348671858209
474,"HD_1","FarmCPU","PstI.TP1063220",6,60291900,0.229441659649899
475,"HD_1","FarmCPU","PstI.TP71420",7,342781,0.392028465693588
476,"HD_1","FarmCPU","PstI.TP474961",7,1691478,0.920450882616873
477,"HD_1","FarmCPU","PstI.TP678719",7,2276860,0.126838455996468
478,"HD_1","FarmCPU","PstI.TP679208",7,2374884,0.654904629920613
479,"HD_1","FarmCPU","PstI.TP198419",7,2405340,0.106851954638814
480,"HD_1","FarmCPU","PstI.TP1172762",7,2566095,0.468471213327574
481,"HD_1","FarmCPU","PstI.TP297547",7,5291285,0.728022610253811
482,"HD_1","FarmCPU","NsiI.TP62391",7,6506750,0.455944445179241
483,"HD_1","FarmCPU","PstI.TP512607",7,6804761,0.0763809843319483
484,"HD_1","FarmCPU","PstI.TP118537",7,6968017,0.204027940363754
485,"HD_1","FarmCPU","PstI.TP24247",7,8824249,0.549334640318264
486,"HD_1","FarmCPU","NsiI.TP188730",7,10813151,0.863503195517453
487,"HD_1","FarmCPU","PstI.TP1084981",7,12791528,0.32479503727779
488,"HD_1","FarmCPU","PstI.TP972498",7,14780032,0.491914980496897
489,"HD_1","FarmCPU","PstI.TP764130",7,20619268,0.137161871881354
490,"HD_1","FarmCPU","PstI.TP513624",7,39095958,0.35996496145176
491,"HD_1","FarmCPU","PstI.TP442891",7,48896460,0.907940850956161
492,"HD_1","FarmCPU","NsiI.TP31455",7,53170144,0.823063710070855
493,"HD_1","FarmCPU","NsiI.TP480200",7,53174073,0.946766447000312
494,"HD_1","FarmCPU","NsiI.TP57471",7,55271098,0.612349885492693
495,"HD_1","FarmCPU","PstI.TP436226",7,56156649,0.616914377136218
496,"HD_1","FarmCPU","PstI.TP838226",7,56380657,0.0136415763721042
497,"HD_1","FarmCPU","NsiI.TP634700",7,56479768,0.100952458148815
498,"HD_1","FarmCPU","PstI.TP1254872",7,56573064,0.37859953404098
499,"HD_1","FarmCPU","NsiI.TP587792",7,56733492,0.566248275851941
500,"HD_1","FarmCPU","NsiI.TP629722",7,58591866,0.92248379069345
501,"HD_1","FarmCPU","NsiI.TP493682",7,59972191,0.21905353001741
502,"HD_1","FarmCPU","PstI.TP806020",7,59977749,0.610438036176644
503,"HD_1","FarmCPU","PstI.TP751820",7,60849775,0.180419731977384
504,"HD_1","FarmCPU","PstI.TP693975",7,60850221,0.850093853443351
505,"HD_1","FarmCPU","PstI.TP1278820",7,61813715,0.0768138719714188
506,"HD_1","FarmCPU","PstI.TP235062",7,62394665,0.0536351543489977
507,"HD_1","FarmCPU","PstI.TP175816",7,62405249,0.73812691990307
508,"HD_1","FarmCPU","NsiI.TP615927",7,63073956,0.0392505291910503
509,"HD_1","FarmCPU","PstI.TP814417",7,63993858,0.221886889498103
510,"HD_1","FarmCPU","NsiI.TP19266",7,64606348,0.780333214808994
511,"HD_1","FarmCPU","PstI.TP532426",7,64966356,0.342447708391791
512,"HD_1","FarmCPU","NsiI.TP251142",8,281269,0.314623432151205
513,"HD_1","FarmCPU","PstI.TP318978",8,917514,0.553003915126875
514,"HD_1","FarmCPU","PstI.TP23944",8,918822,0.39584321499003
515,"HD_1","FarmCPU","PstI.TP687377",8,1062861,0.175215264869955
516,"HD_1","FarmCPU","NsiI.TP607068",8,1666575,0.678816582736934
517,"HD_1","FarmCPU","NsiI.TP810192",8,2563502,0.910955287162183
518,"HD_1","FarmCPU","NsiI.TP144538",8,2605496,0.881781151869537
519,"HD_1","FarmCPU","PstI.TP223028",8,3037045,0.0506257557813844
520,"HD_1","FarmCPU","PstI.TP184393",8,3177689,0.441288238753326
521,"HD_1","FarmCPU","NsiI.TP216354",8,3457735,0.383775043272524
522,"HD_1","FarmCPU","PstI.TP1056318",8,4137459,0.354077686422616
523,"HD_1","FarmCPU","PstI.TP4851",8,4619632,0.036174526729046
524,"HD_1","FarmCPU","NsiI.TP526010",8,5514036,0.654378710558499
525,"HD_1","FarmCPU","PstI.TP477367",8,14259231,0.465566282450537
526,"HD_1","FarmCPU","PstI.TP389528",8,42232733,0.389782584335364
527,"HD_1","FarmCPU","PstI.TP1226481",8,49678662,0.491381396790191
528,"HD_1","FarmCPU","NsiI.TP676878",8,50607404,0.614482685083739
529,"HD_1","FarmCPU","NsiI.TP494113",8,55286114,0.607788426312007
530,"HD_1","FarmCPU","NsiI.TP179941",8,55948810,0.239744847584812
531,"HD_1","FarmCPU","NsiI.TP485141",8,57723465,0.69670138322205
532,"HD_1","FarmCPU","PstI.TP496475",8,58094286,0.662997998044284
533,"HD_1","FarmCPU","PstI.TP863552",8,60368284,0.632441159649599
534,"HD_1","FarmCPU","GFSSContig18297_1609",8,60382973,0.740372897060104
535,"HD_1","FarmCPU","NsiI.TP429138",8,60948780,0.805866902822844
536,"HD_1","FarmCPU","PstI.TP1050510",9,775588,0.393138409673689
537,"HD_1","FarmCPU","PstI.TP611180",9,1071409,0.170016315578392
538,"HD_1","FarmCPU","NsiI.TP146498",9,2108493,0.761342560823249
539,"HD_1","FarmCPU","PstI.TP1107519",9,3315165,0.982459341316794
540,"HD_1","FarmCPU","PstI.TP1194081",9,4306668,0.807787339829999
541,"HD_1","FarmCPU","NsiI.TP383484",9,6111601,0.913091137928076
542,"HD_1","FarmCPU","PstI.TP121453",9,8810283,0.0196219127754475
543,"HD_1","FarmCPU","PstI.TP984285",9,11318249,0.464136860648226
544,"HD_1","FarmCPU","NsiI.TP10088",9,14687436,0.708929081391293
545,"HD_1","FarmCPU","PstI.TP1282314",9,15059279,0.165560410065389
546,"HD_1","FarmCPU","PstI.TP1166043",9,44191069,0.195376475341547
547,"HD_1","FarmCPU","PstI.TP833440",9,44785613,0.281552070864095
548,"HD_1","FarmCPU","NsiI.TP307574",9,47972438,0.29112511727944
549,"HD_1","FarmCPU","PstI.TP1226288",9,48863065,0.310273596989179
550,"HD_1","FarmCPU","PstI.TP1192081",9,48933732,0.651600929143939
551,"HD_1","FarmCPU","PstI.TP154414",9,49932803,0.452592455860671
552,"HD_1","FarmCPU","PstI.TP1107958",9,50254652,0.862881238667537
553,"HD_1","FarmCPU","NsiI.TP390517",9,50542783,0.666371915868044
554,"HD_1","FarmCPU","NsiI.TP99767",9,51154417,0.18838408165128
555,"HD_1","FarmCPU","NsiI.TP136631",9,51988933,0.723875475060141
556,"HD_1","FarmCPU","PstI.TP117431",9,52082422,0.291766131597241
557,"HD_1","FarmCPU","PstI.TP1281273",9,52305676,0.500885557571003
558,"HD_1","FarmCPU","PstI.TP919066",9,52327480,0.520755862780218
559,"HD_1","FarmCPU","NsiI.TP663012",9,52480175,0.319667082417554
560,"HD_1","FarmCPU","NsiI.TP116172",9,52530739,0.176075638281045
561,"HD_1","FarmCPU","NsiI.TP151058",9,52613984,0.183706714523983
562,"HD_1","FarmCPU","NsiI.TP113042",9,53350666,0.64549727933995
563,"HD_1","FarmCPU","PstI.TP898128",9,54591637,0.614822791886319
564,"HD_1","FarmCPU","PstI.TP349173",9,54946366,0.727021991410683
565,"HD_1","FarmCPU","PstI.TP1172350",9,54973289,0.916281366608003
566,"HD_1","FarmCPU","NsiI.TP738747",9,55526594,0.663319337410799
567,"HD_1","FarmCPU","PstI.TP256775",9,55929912,0.74183625580447
568,"HD_1","FarmCPU","NsiI.TP616446",9,56031936,0.782243255553938
569,"HD_1","FarmCPU","NsiI.TP225064",9,56118866,0.376593556117483
570,"HD_1","FarmCPU","PstI.TP442690",9,56608067,0.237595546634576
571,"HD_1","FarmCPU","PstI.TP821331",9,56852823,0.926445733775949
572,"HD_1","FarmCPU","PstI.TP75909",9,56999108,0.729957346627764
573,"HD_1","FarmCPU","NsiI.TP128959",9,57088886,0.801115437663941
574,"HD_1","FarmCPU","PstI.TP184836",9,57455010,0.644254594619818
575,"HD_1","FarmCPU","PstI.TP190834",9,57732406,0.880740562092304
576,"HD_1","FarmCPU","NsiI.TP134866",9,58154864,0.808560050645509
577,"HD_1","FarmCPU","GFSSContig18763_1001",9,58194426,0.616018938370775
578,"HD_1","FarmCPU","NsiI.TP373338",9,58393375,0.123440998933352
579,"HD_1","FarmCPU","NsiI.TP90957",9,58754094,0.686193927261774
580,"HD_1","FarmCPU","NsiI.TP633477",9,59231156,0.899074332622735
581,"HD_1","FarmCPU","PstI.TP106347",10,268264,0.981378232816384
582,"HD_1","FarmCPU","NsiI.TP610495",10,2254926,0.472418445587534
583,"HD_1","FarmCPU","NsiI.TP348280",10,2996774,0.827427681118541
584,"HD_1","FarmCPU","NsiI.TP73032",10,3314569,0.78063875671087
585,"HD_1","FarmCPU","PstI.TP793558",10,3692995,0.191217867760175
586,"HD_1","FarmCPU","NsiI.TP3674",10,4355656,0.0778408419409745
587,"HD_1","FarmCPU","PstI.TP939013",10,4472938,0.465290262611644
588,"HD_1","FarmCPU","PstI.TP831544",10,5137704,0.101560402064445
589,"HD_1","FarmCPU","NsiI.TP422808",10,5343480,0.975722443988694
590,"HD_1","FarmCPU","PstI.TP1264238",10,5451657,0.17665718593187
591,"HD_1","FarmCPU","NsiI.TP432157",10,5919237,0.911736355043831
592,"HD_1","FarmCPU","NsiI.TP301361",10,8099842,0.707695169360645
593,"HD_1","FarmCPU","PstI.TP809778",10,8543510,0.892767074653242
594,"HD_1","FarmCPU","NsiI.TP123409",10,8686160,0.984193277219113
595,"HD_1","FarmCPU","NsiI.TP767862",10,8899879,0.944672642144463
596,"HD_1","FarmCPU","PstI.TP605708",10,10701072,0.323068855133456
597,"HD_1","FarmCPU","NsiI.TP120355",10,11637749,0.735147237951015
598,"HD_1","FarmCPU","PstI.TP210816",10,13971892,0.303837173045816
599,"HD_1","FarmCPU","NsiI.TP125272",10,14170796,0.340461812207121
600,"HD_1","FarmCPU","NsiI.TP634012",10,15996271,0.266130475247819
601,"HD_1","FarmCPU","PstI.TP707735",10,23213734,0.183381805057634
602,"HD_1","FarmCPU","PstI.TP309325",10,38000517,0.438519558525964
603,"HD_1","FarmCPU","PstI.TP764239",10,41894376,0.458224771499972
604,"HD_1","FarmCPU","PstI.TP846172",10,42875099,0.511053430161401
605,"HD_1","FarmCPU","NsiI.TP321836",10,43096218,0.00000000351647828416236
606,"HD_1","FarmCPU","NsiI.TP791946",10,43096229,0.228667631927988
607,"HD_1","FarmCPU","PstI.TP439176",10,44789600,0.0731006762945747
608,"HD_1","FarmCPU","PstI.TP1256552",10,47768031,0.605621094454831
609,"HD_1","FarmCPU","GFSSContig18986_1716",10,49027903,0.424223972506866
610,"HD_1","FarmCPU","PstI.TP125419",10,50424324,0.229730116155266
611,"HD_1","FarmCPU","PstI.TP50860",10,52412919,0.182532506185318
612,"HD_1","FarmCPU","PstI.TP1086849",10,52687006,0.312536616969571
613,"HD_1","FarmCPU","NsiI.TP105348",10,53884381,0.989949728820119
614,"HD_1","FarmCPU","NsiI.TP413239",10,54391868,0.726011634714482
615,"HD_1","FarmCPU","NsiI.TP313260",10,54588906,0.605428597320432
616,"HD_1","FarmCPU","PstI.TP719659",10,54993631,0.462209045255341
617,"HD_1","FarmCPU","PstI.TP917636",10,55007339,0.795998014905919
618,"HD_1","FarmCPU","PstI.TP745357",10,55417244,0.379137490818592
619,"HD_1","FarmCPU","PstI.TP905642",10,56002134,0.623678218300522
620,"HD_1","FarmCPU","PstI.TP101438",10,56101348,0.728435336940735
621,"HD_1","FarmCPU","PstI.TP271541",10,56172761,0.0985681869475017
622,"HD_1","FarmCPU","PstI.TP977353",10,56640763,0.891357104355211
623,"HD_1","FarmCPU","PstI.TP248498",10,57422064,0.410787808767341
624,"HD_1","FarmCPU","NsiI.TP717578",10,58023898,0.779257702975768
625,"HD_1","FarmCPU","NsiI.TP571544",10,58959373,0.746718169183326
626,"HD_1","FarmCPU","PstI.TP545552",10,59100566,0.57263391279744
627,"HD_1","FarmCPU","PstI.TP993513",10,60122723,0.325511785355111
628,"HD_1","FarmCPU","NsiI.TP202281",10,60249425,0.565956212035851
629,"HD_1","FarmCPU","NsiI.TP727404",10,60764600,0.399860074146376
630,"HD_1","FarmCPU","PstI.TP577412",10,60793591,0.47740903316087
631,"HD_1","FarmCPU","PstI.TP736477",10,61193367,0.742625368253036
632,"HD_1","FarmCPU","PstI.TP846605",10,61222842,0.216039445604076
633,"HD_1","FarmCPU","PstI.TP12300",11,95,0.468552779320035
634,"HD_1","FarmCPU","PstI.TP14048",11,117,0.756769756819342
635,"HD_1","FarmCPU","PstI.TP21082",11,167,0.672520935404643
636,"HD_1","FarmCPU","PstI.TP22169",11,180,0.853578431727912
637,"HD_1","FarmCPU","PstI.TP25651",11,199,0.0889723899299657
638,"HD_1","FarmCPU","PstI.TP32026",11,260,0.58328990290359
639,"HD_1","FarmCPU","PstI.TP34662",11,281,0.380409292998651
640,"HD_1","FarmCPU","PstI.TP60231",11,506,0.461065008023008
641,"HD_1","FarmCPU","PstI.TP65497",11,546,0.783505715512382
642,"HD_1","FarmCPU","PstI.TP67429",11,559,0.612147120100542
643,"HD_1","FarmCPU","PstI.TP67547",11,561,0.940166056123233
644,"HD_1","FarmCPU","PstI.TP68941",11,572,0.466404256892898
645,"HD_1","FarmCPU","PstI.TP71951",11,605,0.959886502988036
646,"HD_1","FarmCPU","PstI.TP79741",11,668,0.522194105542324
647,"HD_1","FarmCPU","PstI.TP103400",11,843,0.71997350119193
648,"HD_1","FarmCPU","PstI.TP104953",11,864,0.84481177618373
649,"HD_1","FarmCPU","PstI.TP105705",11,873,0.397329163096053
650,"HD_1","FarmCPU","PstI.TP108730",11,899,0.297430351128503
651,"HD_1","FarmCPU","PstI.TP111598",11,919,0.186134762810123
652,"HD_1","FarmCPU","PstI.TP113541",11,940,0.762245695965918
653,"HD_1","FarmCPU","PstI.TP115244",11,953,0.314560352454943
654,"HD_1","FarmCPU","PstI.TP117305",11,972,0.882423442674756
655,"HD_1","FarmCPU","PstI.TP118441",11,979,0.446434509216043
656,"HD_1","FarmCPU","PstI.TP123078",11,1018,0.837369105670216
657,"HD_1","FarmCPU","PstI.TP124716",11,1038,0.540798590919589
658,"HD_1","FarmCPU","PstI.TP125992",11,1054,0.950561349366657
659,"HD_1","FarmCPU","PstI.TP136088",11,1129,0.739439337058721
660,"HD_1","FarmCPU","PstI.TP143506",11,1207,0.269979651982994
661,"HD_1","FarmCPU","PstI.TP148918",11,1242,0.275117082236031
662,"HD_1","FarmCPU","PstI.TP150156",11,1246,0.903298036777406
663,"HD_1","FarmCPU","PstI.TP151071",11,1250,0.825030243970605
664,"HD_1","FarmCPU","PstI.TP158844",11,1302,0.83492838243404
665,"HD_1","FarmCPU","PstI.TP163230",11,1342,0.713443058157035
666,"HD_1","FarmCPU","PstI.TP180600",11,1481,0.468810312193422
667,"HD_1","FarmCPU","PstI.TP181122",11,1484,0.776234528566362
668,"HD_1","FarmCPU","PstI.TP183967",11,1505,0.0132746426796123
669,"HD_1","FarmCPU","PstI.TP184849",11,1514,0.345089434949357
670,"HD_1","FarmCPU","PstI.TP186444",11,1527,0.0405671711348519
671,"HD_1","FarmCPU","PstI.TP187918",11,1532,0.616184732369334
672,"HD_1","FarmCPU","PstI.TP189070",11,1540,0.000000710649868006204
673,"HD_1","FarmCPU","PstI.TP199807",11,1626,0.903754681629403
674,"HD_1","FarmCPU","PstI.TP201653",11,1648,0.780020521244352
675,"HD_1","FarmCPU","PstI.TP201683",11,1650,0.988902652372992
676,"HD_1","FarmCPU","PstI.TP204191",11,1666,0.325007249597567
677,"HD_1","FarmCPU","PstI.TP205095",11,1676,0.168245453838258
678,"HD_1","FarmCPU","PstI.TP205190",11,1679,0.272659690562513
679,"HD_1","FarmCPU","PstI.TP205385",11,1681,0.175335006301529
680,"HD_1","FarmCPU","PstI.TP205391",11,1682,0.768593981674875
681,"HD_1","FarmCPU","PstI.TP209176",11,1707,0.79484004401286
682,"HD_1","FarmCPU","PstI.TP211163",11,1729,0.346981534474246
683,"HD_1","FarmCPU","PstI.TP215342",11,1758,0.200091286839102
684,"HD_1","FarmCPU","PstI.TP219629",11,1793,0.858703078765312
685,"HD_1","FarmCPU","PstI.TP222110",11,1822,0.895816277393214
686,"HD_1","FarmCPU","PstI.TP229878",11,1895,0.548390641505795
687,"HD_1","FarmCPU","PstI.TP262493",11,2126,0.30864115146184
688,"HD_1","FarmCPU","PstI.TP264152",11,2142,0.496881562115008
689,"HD_1","FarmCPU","PstI.TP265163",11,2153,0.680900156789743
690,"HD_1","FarmCPU","PstI.TP269382",11,2186,0.597068754010872
691,"HD_1","FarmCPU","PstI.TP272439",11,2215,0.848415362278935
692,"HD_1","FarmCPU","PstI.TP275425",11,2240,0.981555880908826
693,"HD_1","FarmCPU","PstI.TP290680",11,2307,0.0203389516107769
694,"HD_1","FarmCPU","PstI.TP303355",11,2398,0.623087124396102
695,"HD_1","FarmCPU","PstI.TP304387",11,2407,0.314508969638283
696,"HD_1","FarmCPU","PstI.TP319690",11,2530,0.192644361391304
697,"HD_1","FarmCPU","PstI.TP319778",11,2532,0.803344050296133
698,"HD_1","FarmCPU","PstI.TP323843",11,2568,0.828936499565189
699,"HD_1","FarmCPU","PstI.TP334940",11,2647,0.367074425839104
700,"HD_1","FarmCPU","PstI.TP352395",11,2776,0.574742385187662
701,"HD_1","FarmCPU","PstI.TP352655",11,2781,0.342116218499739
702,"HD_1","FarmCPU","PstI.TP358632",11,2835,0.873931688618757
703,"HD_1","FarmCPU","PstI.TP359715",11,2844,0.144229353126569
704,"HD_1","FarmCPU","PstI.TP365432",11,2887,0.168342263721334
705,"HD_1","FarmCPU","PstI.TP377080",11,2954,0.177303380009228
706,"HD_1","FarmCPU","PstI.TP384803",11,3010,0.98574146818752
707,"HD_1","FarmCPU","PstI.TP386010",11,3016,0.623154642015333
708,"HD_1","FarmCPU","PstI.TP393010",11,3057,0.269242571686523
709,"HD_1","FarmCPU","PstI.TP411817",11,3187,0.379711098144319
710,"HD_1","FarmCPU","PstI.TP413112",11,3196,0.535959750215891
711,"HD_1","FarmCPU","PstI.TP413219",11,3197,0.457974150790156
712,"HD_1","FarmCPU","PstI.TP415223",11,3214,0.173330130435217
713,"HD_1","FarmCPU","PstI.TP421998",11,3269,0.393829799919799
714,"HD_1","FarmCPU","PstI.TP434247",11,3327,0.847972076353915
715,"HD_1","FarmCPU","PstI.TP437620",11,3351,0.120415910006564
716,"HD_1","FarmCPU","PstI.TP437672",11,3353,0.8318941641824
717,"HD_1","FarmCPU","PstI.TP443535",11,3392,0.909670169277493
718,"HD_1","FarmCPU","PstI.TP456103",11,3491,0.622099783011735
719,"HD_1","FarmCPU","PstI.TP464241",11,3535,0.279362672561036
720,"HD_1","FarmCPU","PstI.TP478815",11,3634,0.710953201841647
721,"HD_1","FarmCPU","PstI.TP479356",11,3639,0.842389359557662
722,"HD_1","FarmCPU","PstI.TP497572",11,3771,0.335041579956089
723,"HD_1","FarmCPU","PstI.TP502457",11,3796,0.763367774043714
724,"HD_1","FarmCPU","PstI.TP511612",11,3858,0.942658853059019
725,"HD_1","FarmCPU","PstI.TP527171",11,3934,0.199109505846502
