"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","filename"
"12934","PstI.TP1275363",11,8983,6.97512617687615e-07,0.0436968063468365,114,NA,NA,7.65101378331631e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"12991","PstI.TP1284595",11,9051,5.82113659522416e-08,0.0142563158286573,114,NA,NA,9.42032185867486e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13001","PstI.TP1286446",11,9062,0.000401544548930024,0.0411605558062763,114,NA,NA,0.0150320951055879,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13006","PstI.TP1286824",11,9067,3.7015844644385e-08,0.0222218005438405,114,NA,NA,6.67913900763284e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13012","PstI.TP1287678",11,9075,9.69704093331042e-05,0.0359654695459931,114,NA,NA,0.00479379196166173,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13055","PstI.TP1294113",11,9129,2.46101665949111e-09,0.0301187090413376,114,NA,NA,7.10505353661721e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13065","NsiI.TP578",11,9144,0.00113046066429155,0.0232877311797902,114,NA,NA,0.0348684311563706,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13092","NsiI.TP5059",11,9184,5.97017316617043e-05,0.0610999836026896,114,NA,NA,0.00316413316267279,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13110","NsiI.TP7309",11,9214,0.000359959387190479,0.112920673001727,114,NA,NA,0.0137172274180887,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13123","NsiI.TP10149",11,9232,2.2036412932162e-05,0.0215792648856017,114,NA,NA,0.00138304359981889,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13136","NsiI.TP12272",11,9260,0.000710883871033753,0.0874828245248125,114,NA,NA,0.023798123504514,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13158","NsiI.TP15532",11,9296,1.22803728035171e-09,0.0375224032977157,114,NA,NA,3.99255940300291e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13171","NsiI.TP16824",11,9316,4.32862916202815e-08,0.0164741106473886,114,NA,NA,7.43864615234628e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13232","NsiI.TP27092",11,9423,5.98842537714896e-05,0.0163443872884412,114,NA,NA,0.00316413316267279,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13271","NsiI.TP30791",11,9475,1.64962785626159e-07,0.0182414320673632,114,NA,NA,2.21307695452669e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13288","NsiI.TP32809",11,9498,0.000467902869275091,0.0222687774360631,114,NA,NA,0.016868809936463,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13318","NsiI.TP35493",11,9533,3.3524087745625e-05,0.180872170581563,114,NA,NA,0.00196398908857811,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13388","NsiI.TP41143",11,9632,0.000379280346509036,0.0157860731516801,114,NA,NA,0.0143625069725269,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13423","NsiI.TP44423",11,9686,1.46895361601139e-06,0.0428706240169024,114,NA,NA,0.000144769830733846,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13444","NsiI.TP49086",11,9720,0.0013619766299045,0.250119830399257,114,NA,NA,0.0404535083292129,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13451","NsiI.TP50683",11,9730,0.000111275924267426,0.041171151298224,114,NA,NA,0.00531716555168429,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13473","NsiI.TP54347",11,9759,0.000512205723054166,0.016645365238918,114,NA,NA,0.0181754966898513,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13483","NsiI.TP55168",11,9776,0.000184332487537839,0.139297217670495,114,NA,NA,0.0080146877232115,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13500","NsiI.TP56822",11,9798,1.75329258841202e-05,0.012569326125524,114,NA,NA,0.00114357130679802,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13517","NsiI.TP58678",11,9821,6.30735748859568e-05,0.0292753064607766,114,NA,NA,0.00331807459254287,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13537","NsiI.TP60820",11,9853,0.00115801654049416,0.0720332317194208,114,NA,NA,0.0355059480997055,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13550","NsiI.TP62363",11,9869,1.00081655061294e-05,0.314021022157671,114,NA,NA,0.000719471467699595,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13559","NsiI.TP63600",11,9882,0.00101682631813462,0.032199854757643,114,NA,NA,0.0321324239657113,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13632","NsiI.TP73196",11,9976,4.66890246183691e-14,0.0432790716697231,114,NA,NA,7.65869782012594e-11,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13634","NsiI.TP73638",11,9981,0.000340228195973653,0.0329885751446243,114,NA,NA,0.0131457763771919,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13637","NsiI.TP74464",11,9985,1.00770992293443e-06,0.0113336386563301,114,NA,NA,0.000104801831985181,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13644","NsiI.TP76368",11,9997,0.000198052602088573,0.0521775469065655,114,NA,NA,0.00849859964824307,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13702","NsiI.TP84792",11,10076,0.00174544335914586,0.0733812714354979,114,NA,NA,0.0491721779429008,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13722","NsiI.TP87715",11,10099,4.15904157168338e-07,0.21055459650778,114,NA,NA,4.8903928669974e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13743","NsiI.TP90756",11,10130,0.000774487974851371,0.0789083149411787,114,NA,NA,0.0255949835498501,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13749","NsiI.TP92066",11,10140,0.000807411594125036,0.0202895040187558,114,NA,NA,0.0265372218659238,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13774","NsiI.TP96522",11,10182,3.38614562442591e-08,0.0451367920045568,114,NA,NA,6.23465424970827e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13832","NsiI.TP106740",11,10268,5.97302331697213e-05,0.0280154129624773,114,NA,NA,0.00316413316267279,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13833","NsiI.TP106835",11,10269,2.00816062349475e-07,0.0151673313275242,114,NA,NA,2.65459709086735e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13875","NsiI.TP112104",11,10327,8.00266926529842e-08,0.0588979673310015,114,NA,NA,1.2289375678557e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13904","NsiI.TP115400",11,10366,0.000431432021975621,0.0120304118621779,114,NA,NA,0.0158226817165205,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13908","NsiI.TP115786",11,10372,5.11492347551121e-05,0.0359477124183006,114,NA,NA,0.00282243667254202,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13957","NsiI.TP121077",11,10440,4.63357549492109e-05,0.0436706154862041,114,NA,NA,0.00260056722333923,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13969","NsiI.TP121752",11,10457,0.000100041272083114,0.0391750580270039,114,NA,NA,0.00491195840399374,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"13972","NsiI.TP122031",11,10464,8.73424504156577e-07,0.0267777414439045,114,NA,NA,9.27063044294192e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14048","NsiI.TP131537",11,10580,0.000332643442664379,0.0249849652161003,114,NA,NA,0.0129079962998625,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14058","NsiI.TP132548",11,10594,0.000139822801279675,0.0283772817340933,114,NA,NA,0.00640260587549922,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14067","NsiI.TP133378",11,10605,0.000193834389486404,0.178979806969994,114,NA,NA,0.00835734223152373,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14092","NsiI.TP135263",11,10637,1.11963377792782e-06,0.0107289017722076,114,NA,NA,0.000114462730248893,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14159","NsiI.TP146483",11,10731,1.15806364650925e-06,0.135861717414491,114,NA,NA,0.000117724509507678,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14174","NsiI.TP148226",11,10752,9.57062601167198e-07,0.0745113197796529,114,NA,NA,0.000100111522176585,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14215","NsiI.TP151604",11,10807,0.000100625885036032,0.116741327621959,114,NA,NA,0.00492725500567209,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14225","NsiI.TP152788",11,10820,0.000759091299605441,0.404961292023179,114,NA,NA,0.0251091538223292,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14226","NsiI.TP152918",11,10821,0.00106227828949248,0.051293937358602,114,NA,NA,0.0333062544841047,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14233","NsiI.TP153404",11,10829,5.30017387706031e-05,0.0361179766699971,114,NA,NA,0.00290246851100687,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14285","NsiI.TP160900",11,10903,0.000411140272443007,0.164983332228408,114,NA,NA,0.0152489518519252,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14292","NsiI.TP161686",11,10914,0.000185730786012499,0.0220213339277977,114,NA,NA,0.00805607284329216,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14384","NsiI.TP173371",11,11051,5.70213706774145e-06,0.369710865758746,114,NA,NA,0.00045325709801906,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14399","NsiI.TP175409",11,11076,1.7082596353849e-07,0.136180220804247,114,NA,NA,2.28324717488038e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14409","NsiI.TP176373",11,11091,0.00170132095688475,0.0205641488707723,114,NA,NA,0.0482674917281142,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14412","NsiI.TP176525",11,11095,1.66020588283248e-10,0.0380637818739914,114,NA,NA,8.43852252107865e-08,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14440","NsiI.TP180046",11,11134,1.15888925832374e-15,0.0472168140245868,114,NA,NA,4.18219955543872e-12,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14571","NsiI.TP196111",11,11302,5.02348341855726e-10,0.0417287321932112,114,NA,NA,2.0369378607741e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14575","NsiI.TP196449",11,11310,0.000207290595400929,0.184923051558821,114,NA,NA,0.00878282170089282,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14585","NsiI.TP197226",11,11322,9.03579151879435e-05,0.0134164877399721,114,NA,NA,0.00453523844687414,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14627","NsiI.TP203050",11,11384,8.13358432134348e-08,0.110777687673562,114,NA,NA,1.23850122780018e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14641","NsiI.TP204772",11,11403,3.37744727019447e-06,0.0300093884355072,114,NA,NA,0.000292560514793097,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14668","NsiI.TP207343",11,11444,1.01063391363251e-05,0.0105724621248147,114,NA,NA,0.00072364596577718,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14682","NsiI.TP209349",11,11465,0.000209754048880524,0.0522400135539957,114,NA,NA,0.00883267691481954,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14698","NsiI.TP212538",11,11489,2.95447358657157e-05,0.0205734657140508,114,NA,NA,0.00177111366764443,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14766","NsiI.TP218988",11,11581,0.000147222706703189,0.0324334794386978,114,NA,NA,0.00665786095176028,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14777","NsiI.TP221194",11,11601,7.3735699878508e-08,0.03568123916165,114,NA,NA,1.14697152466189e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14784","NsiI.TP221891",11,11610,0.000154122307749656,0.0535226739259819,114,NA,NA,0.00692648299136934,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14818","NsiI.TP225535",11,11657,1.60597073102738e-09,0.186490222189309,114,NA,NA,5.12887360542622e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14837","NsiI.TP227489",11,11682,0.000166571691447419,0.0204030270213501,114,NA,NA,0.00741213218366763,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14844","NsiI.TP228174",11,11691,1.56049962745235e-05,0.123257973012749,114,NA,NA,0.00103902787002768,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14846","NsiI.TP228555",11,11693,8.30011690594846e-08,0.0211080148336387,114,NA,NA,1.25854881891541e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14904","NsiI.TP235658",11,11777,1.6015996394022e-08,0.0333832568724723,114,NA,NA,3.36037952248526e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14942","NsiI.TP240736",11,11835,8.79003982681665e-08,0.014494429140917,114,NA,NA,1.32174922371682e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14957","NsiI.TP242016",11,11855,0.00109047896316608,0.107237101947951,114,NA,NA,0.0339627417432355,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"14982","NsiI.TP244340",11,11888,2.86417952679764e-07,0.0263602286610907,114,NA,NA,3.58897606816226e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15015","NsiI.TP248901",11,11933,4.58763074139044e-14,0.0357985782761838,114,NA,NA,7.65869782012594e-11,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15035","NsiI.TP251198",11,11959,8.17531929168588e-07,0.170627995649363,114,NA,NA,8.72872552066154e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15042","NsiI.TP252392",11,11969,2.6857677339151e-05,0.0432289780049478,114,NA,NA,0.00164277942341573,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15087","NsiI.TP259075",11,12039,1.61799449304189e-06,0.0528362496974581,114,NA,NA,0.000157385944110231,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15108","NsiI.TP264321",11,12072,3.10953052679818e-05,0.0150001931067293,114,NA,NA,0.00184263937029709,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15134","NsiI.TP267894",11,12103,0.000373977547497363,0.0222113773420816,114,NA,NA,0.0142213927651052,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15157","NsiI.TP272132",11,12140,2.34136429824549e-05,0.018691798111561,114,NA,NA,0.0014615701670849,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15174","NsiI.TP273313",11,12161,0.000480888327666365,0.0703373647922829,114,NA,NA,0.0173023907964345,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15198","NsiI.TP276462",11,12195,7.83965269706415e-06,0.0839725325706426,114,NA,NA,0.000588185834785138,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15211","NsiI.TP278972",11,12214,0.000255597277125049,0.213736892216238,114,NA,NA,0.0103873812352351,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15212","NsiI.TP278982",11,12215,0.000322082922127069,0.038282545605963,114,NA,NA,0.0126066469563142,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15220","NsiI.TP279512",11,12226,9.19381273260153e-09,0.0246789285253797,114,NA,NA,2.14055686383306e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15241","NsiI.TP280922",11,12250,2.79062373317839e-05,0.144320046756066,114,NA,NA,0.00169257192072171,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15270","NsiI.TP284915",11,12289,0.000150668836358227,0.0315023304324954,114,NA,NA,0.00678818597565008,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15310","NsiI.TP290920",11,12334,2.01876036994972e-08,0.0614967496732992,114,NA,NA,4.07000135367294e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15315","NsiI.TP291320",11,12339,0.000234571408303285,0.0260392217866343,114,NA,NA,0.00967452912325593,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15319","NsiI.TP291534",11,12344,0.000592991545882108,0.0206028858685906,114,NA,NA,0.020537311811702,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15320","NsiI.TP291680",11,12345,6.95304214145499e-06,0.139010866438905,114,NA,NA,0.000532741793632331,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15352","NsiI.TP299152",11,12396,1.02267216900424e-07,0.0660618293049833,114,NA,NA,1.50025175752135e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15436","NsiI.TP309932",11,12518,3.79175430583045e-05,0.0164656676912514,114,NA,NA,0.00218938927022095,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15463","NsiI.TP312446",11,12553,0.000494813130607452,0.0431566578449699,114,NA,NA,0.017732687445245,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15469","NsiI.TP313215",11,12565,0.000813670311567743,0.0134853111524422,114,NA,NA,0.0267185934520989,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15480","NsiI.TP314287",11,12577,1.14185469396538e-05,0.110518288169747,114,NA,NA,0.000795506799147154,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15499","NsiI.TP316818",11,12599,0.000584852125724655,0.0266768155681713,114,NA,NA,0.0203334715926314,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15518","NsiI.TP320123",11,12633,0.000605099391149874,0.0245222824784503,114,NA,NA,0.0208111691212425,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15556","NsiI.TP323911",11,12687,1.57465017667086e-09,0.025675354538805,114,NA,NA,5.07374781925874e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15577","NsiI.TP326974",11,12717,0.000659899928045915,0.0903869529798182,114,NA,NA,0.0222981915761433,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15663","NsiI.TP336234",11,12829,4.96909041959228e-12,0.11754509574471,114,NA,NA,4.84660905573639e-09,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15678","NsiI.TP337249",11,12846,3.87749345354398e-09,0.0328448289064054,114,NA,NA,1.0600832102386e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15679","NsiI.TP337278",11,12847,1.30965167807544e-06,0.0317654153696362,114,NA,NA,0.000130559971708249,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15683","NsiI.TP337434",11,12851,1.00313911607201e-11,0.0210348468862435,114,NA,NA,8.22756464109247e-09,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15690","NsiI.TP338148",11,12861,0.000208116055484989,0.178801954621202,114,NA,NA,0.00879448736574036,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15703","NsiI.TP340172",11,12879,0.00134049170152295,0.180137791524765,114,NA,NA,0.0398810095008739,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15705","NsiI.TP340788",11,12882,2.35843486054077e-07,0.0133414174331089,114,NA,NA,3.02886822943755e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15746","NsiI.TP346121",11,12935,0.000605512291545794,0.0817298565691883,114,NA,NA,0.0208111691212425,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15769","NsiI.TP349831",11,12970,5.62560321301488e-08,0.026687526705048,114,NA,NA,9.18627912901724e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15797","NsiI.TP353473",11,13012,0.000127959076619945,0.0611994600858847,114,NA,NA,0.00593913860327326,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15927","NsiI.TP367027",11,13182,0.000314089385910274,0.0301431353884328,114,NA,NA,0.012395754543945,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15933","NsiI.TP367336",11,13188,0.00177881707521039,0.263193486458732,114,NA,NA,0.0499563817978152,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15970","NsiI.TP371077",11,13238,0.00140658203505471,0.159402766391976,114,NA,NA,0.0415199241153305,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"15974","NsiI.TP371724",11,13243,6.04540774759901e-06,0.0501414596891729,114,NA,NA,0.000476346451518238,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16007","NsiI.TP375874",11,13290,7.50683189715337e-13,0.0290232707171436,114,NA,NA,9.03021831681569e-10,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16022","NsiI.TP377961",11,13311,2.29440777262526e-09,0.0138947048932028,114,NA,NA,6.67746674987908e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16075","NsiI.TP384711",11,13384,1.79566153317401e-09,0.0406545006838116,114,NA,NA,5.44553221925915e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16110","NsiI.TP390369",11,13439,1.58071835860806e-08,0.169108454774607,114,NA,NA,3.33596281435366e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16111","NsiI.TP390597",11,13440,6.09352275662693e-08,0.0357925838974397,114,NA,NA,9.77346885516234e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16168","NsiI.TP400977",11,13529,1.13121661403229e-05,0.0156187018990585,114,NA,NA,0.000789619829152754,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16196","NsiI.TP404218",11,13565,0.000278517304030763,0.168353406503653,114,NA,NA,0.0112052758839043,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16214","NsiI.TP406324",11,13586,0.000125734866322378,0.0686274509803921,114,NA,NA,0.00585486433011866,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16216","NsiI.TP406413",11,13588,7.69623354510039e-10,0.0373907983836526,114,NA,NA,2.83409873648554e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16224","NsiI.TP406831",11,13597,1.02818013774788e-06,0.0275163297457316,114,NA,NA,0.000106317950747981,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16242","NsiI.TP408302",11,13625,4.72203929427599e-07,0.0668817154002673,114,NA,NA,5.53001537317225e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16274","NsiI.TP411326",11,13667,3.67555910861427e-06,0.0274981258803619,114,NA,NA,0.000315818040742076,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16341","NsiI.TP416911",11,13756,7.39931989942034e-05,0.0461293577338681,114,NA,NA,0.00383108545954493,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16359","NsiI.TP418802",11,13779,0.00117195696321541,0.0363436411412625,114,NA,NA,0.0358420193970488,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16435","NsiI.TP423380",11,13876,0.00156863785812204,0.0294347457195575,114,NA,NA,0.0452872024191265,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16541","NsiI.TP428969",11,14012,2.81499618616713e-05,0.0862364486084686,114,NA,NA,0.0016987890027826,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16553","NsiI.TP429732",11,14030,4.03004540644434e-07,0.0797065793971395,114,NA,NA,4.76840257795945e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16603","NsiI.TP432827",11,14094,0.000279997509449218,0.186128106904808,114,NA,NA,0.0112397665417168,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16606","NsiI.TP432866",11,14097,1.31089854848418e-07,0.0832202854607184,114,NA,NA,1.84795729756629e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16609","NsiI.TP433230",11,14104,2.97495326843647e-09,0.0321637223189366,114,NA,NA,8.38750887119807e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16678","NsiI.TP437073",11,14196,2.10897963213208e-06,0.0261040247541759,114,NA,NA,0.000197685342764629,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16681","NsiI.TP437141",11,14199,0.000115805212155275,0.0205271187275028,114,NA,NA,0.00544873337191599,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16682","NsiI.TP437243",11,14200,4.17057023688355e-08,0.0196250441917345,114,NA,NA,7.34183115651969e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16726","NsiI.TP439345",11,14256,4.83955112819614e-06,0.0345236142506018,114,NA,NA,0.000396031113637964,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16729","NsiI.TP439511",11,14263,2.94845743526205e-10,0.023146846787258,114,NA,NA,1.36415297338124e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16734","NsiI.TP440186",11,14271,9.61553079803081e-10,0.0633012157160319,114,NA,NA,3.273634673956e-07,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16785","NsiI.TP443026",11,14341,1.38638902279702e-07,0.0492068596154376,114,NA,NA,1.90961858987401e-05,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16834","NsiI.TP447355",11,14411,5.9216240349329e-14,0.013441289701535,114,NA,NA,9.19632059253542e-11,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16868","NsiI.TP450498",11,14463,4.88885174732619e-05,0.298047517520907,114,NA,NA,0.0027184727558938,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16873","NsiI.TP450682",11,14469,8.38179345442867e-12,0.105884056043279,114,NA,NA,7.20195624246242e-09,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16874","NsiI.TP450684",11,14470,4.31783420970626e-05,0.0371538430964352,114,NA,NA,0.00244618525839685,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16924","NsiI.TP456277",11,14541,1.25027157752357e-05,0.0206414195845198,114,NA,NA,0.000857790887636326,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16951","NsiI.TP458281",11,14583,6.93564694495321e-06,0.0136238855613036,114,NA,NA,0.000532539631807386,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16979","NsiI.TP460201",11,14619,4.28722092592937e-08,0.0937663147311192,114,NA,NA,7.41368576749442e-06,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"16981","NsiI.TP460338",11,14623,0.00109074533585707,0.0131210432313552,114,NA,NA,0.0339627417432355,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"17012","NsiI.TP465211",11,14676,0.000144362724278386,0.163600643463586,114,NA,NA,0.00656968725568523,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"17022","NsiI.TP465897",11,14689,2.26579057860683e-05,0.236370331038314,114,NA,NA,0.00141712045755222,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"17036","NsiI.TP467124",11,14706,5.38465551162813e-06,0.0506842329924391,114,NA,NA,0.000429914708193885,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"17043","NsiI.TP467631",11,14715,0.000907843925745704,0.0913484280278349,114,NA,NA,0.0291366385818836,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
"17074","NsiI.TP470178",11,14760,1.38677935611436e-05,0.0378609096881376,114,NA,NA,0.000939967361454867,NA,"GAPIT.SUPER.GS.GWAS.Results.csv"
