"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD"
"1496","PstI.TP468115",1,69143489,0.528900427520059,0.157783915502969,0.337672205313162,0.350919779590042,0.253251970213179,0.486171359428658,0.145723375740703,0.103556878481614,0.150918763010725,0.0466843535907537,0.0885840027690827,0.0538378929913142,0.862468038439658,0.483498725127061,0.295869073997352,0.695370215026568,0.459544734922387,0.44573857509166,0.558146273879592,0.326458995939591,0.714951570119125,0.787849242014073,0.706449686907592,0.898081285273846,0.815485037887388,0.883409584924067,0.137256196990782,0.328474208538817
"1143","PstI.TP299690",1,69193739,0.0199251050165657,0.112720709063605,0.056831101648878,0.307600664572697,0.272582729845858,0.207226349711356,0.286972870273555,0.211194871192664,0.430573331929362,0.470546775895478,0.250011257589542,0.127131567124629,0.436014915474269,2.00144985558158,0.955157290673439,0.771399389704381,0.877341955570737,0.492492175975594,0.533847569924137,0.620545528137754,0.51644863003757,0.614900900151347,0.371045072126827,0.338417820449666,0.562326748616074,0.746222660113597,0.366424989877386,0.00996667150465104
"2011","PstI.TP754866",1,69204551,0.169490760467471,0.196786830136247,0.277689906674478,0.246685022105033,0.0691334439087769,0.983498673708964,0.312436560949038,0.473609344897094,0.250355786371137,0.199840354201752,1.7226468043312,0.652432760603761,0.00303233401667895,0.325488126574013,0.676876193178878,0.635642855344789,0.527606446549222,0.566650110632317,0.852838025663736,0.103872677458336,0.487038663564702,0.336039751674182,0.561880827861367,0.631189325795648,0.0189388321781299,0.222621569069109,0.993042111871279,0.472619757944405
"1258","PstI.TP345976",1,69318742,1.28315456363535,1.25249095204342,1.23799385335901,0.506111480176773,1.5662009008213,0.439580410846612,0.711897850326391,0.706276217562627,0.663249731545446,0.0766022957317458,0.191822431743141,0.618489507656356,0.584942601550626,0.578518333781369,0.0521009253036321,0.0559125176089777,0.0578104229351736,0.311808909098341,0.0271518295844088,0.363429008411653,0.1941342443783,0.19666350835409,0.217145217370054,0.838296599105353,0.642950544213726,0.240719067490463,0.260050323548021,0.263925690354182
"25","NsiI.TP19909",1,69328566,0.0474538757926661,0.43163256776528,0.137791840659065,0.24604230433524,0.181815598276398,0.0645833039466538,0.265581011952814,0.267237548433032,0.220303092817487,0.357941390039515,0.181699493795279,0.611603884688822,0.032607678360746,0.671192986383853,0.896491392683827,0.370141203084823,0.72812871635242,0.567489323960337,0.657937138598692,0.861820253293378,0.542524041128695,0.540458624467094,0.602139208252177,0.438589883425125,0.658113055321502,0.244566019600023,0.927667457051766,0.213209726772756
"158","NsiI.TP487741",1,69506512,0.0546402101304948,0.0260022692792121,0.0318568005073118,0.0818393538937393,0.00543055132768094,0.0248898995903066,0.129357631917959,0.0243961717444323,0.253953557625651,0.192373079749157,0.909237887917257,0.162662856602661,0.386154404149734,0.558811136495852,0.881779077544847,0.941884674966187,0.929272744458383,0.828248477268863,0.987573547465805,0.944300240749651,0.742407529897628,0.945374379286918,0.557245336179464,0.642135854875151,0.123242957616791,0.687602019261608,0.411003571563073,0.27617786216256
"1192","PstI.TP317631",1,69806063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641","PstI.TP1183728",1,69834022,0.718587928867951,0.824298137738954,1.27400080807384,1.18108392647283,0.00464003852632299,0.787676980347528,0.0466371146392628,0.00132649699577386,0.124318927151729,0.340692218518247,0.272562956861882,0.123108246061817,0.0342946909667845,0.429036894717989,0.191166624239908,0.149865567388252,0.0532107269195812,0.0659046523616966,0.989372788556647,0.163050832161065,0.898178976419853,0.996950287640911,0.751071137173805,0.456360220693369,0.533871876011794,0.753167816446001,0.924070931874426,0.372360071720918
"1863","PstI.TP687743",1,69969234,0.100018577052371,0.432213189692408,0.172526117274728,0.0214035226832393,0.138261989140828,0.149110814571145,0.162829352714299,0.217174792119116,0.43417251891019,0.371399312084699,0.0671700069113694,0.623318105532047,0.684905596148343,0.171964209710564,0.794294257867025,0.369646680335333,0.672161885930443,0.951911289083955,0.727340902100738,0.709396735211726,0.687338462791596,0.606492183290645,0.367982767325215,0.425207276492799,0.856702418811662,0.238057514250216,0.206582916228695,0.673032118701664
"1730","PstI.TP603122",1,70276636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2385","PstI.TP921276",1,70382591,1.46797996131207,0.877600050349922,1.41667216595353,1.00382181832106,0.459699972080167,0.606916658491159,1.09053153792412,1.05367222568943,0,0.803896457055924,0.789961612608217,0.164373998182289,0.750807971035178,0.380229224399826,0.0340423896764157,0.132556170704088,0.0383113833716996,0.0991238545318844,0.346976472835202,0.247219851665809,0.0811836292255071,0.0883746637329748,1,0.157073724927725,0.162195345587196,0.68489816370879,0.177497413534988,0.416649414244757
"1467","PstI.TP452364",1,70416615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"929","PstI.TP180949",1,70527436,0.21822089809772,0.0717768969177854,0.271299637418533,0.0279351289457193,0.125202442771457,0.656465422590047,0.47653686081273,0.434365986529984,0.301738673388617,1.38613601629339,0.0109277488608208,0.283643767034582,0.840478347305395,0.182595763111851,0.605033054480027,0.847662758393112,0.535427117112597,0.937702062075155,0.749544733823976,0.220563973676674,0.333782174148969,0.367818876467464,0.499184769941094,0.0411020973659895,0.975151854772794,0.520422701721838,0.144384858870342,0.656756283965948
"1816","PstI.TP663427",1,70529598,0.0335293800126363,0.0923694892645323,0.0223513751423546,0.339966067865955,0.12719923584327,2.04173515466305,1.07694656735354,0.902020817861131,0.629945301763806,0.0543035260288931,0.203071829218585,1.27779825926152,0.706012195387364,0.0550372223478139,0.925700759365484,0.808407828926825,0.949835997775808,0.457123904053562,0.746106397992897,0.00908374314235631,0.0837632332386474,0.125308110718832,0.234452408330496,0.882462936346256,0.626510235765603,0.0527474829881256,0.196783103043086,0.880973363639094
"1525","PstI.TP488184",1,70532632,0.35978029029683,0.364684113705431,0.336926465108197,0.215257278796543,0.925115298996339,0.155265114269157,0.339559723934082,0.280205404073459,0.262987832226983,0.0354205033186038,0.0279104305867711,0.131090187272589,0.461987904469512,0.0698969456115477,0.436736721594392,0.431833058591645,0.460334510981504,0.609175910664879,0.118818673891225,0.69941490911112,0.457551808291028,0.52455930581394,0.545773151985078,0.921678584599762,0.937755390776394,0.73945170171133,0.345153352063927,0.851340029987511
"1457","PstI.TP448080",1,70586488,0.00704596969057317,0.354855260902026,0.149230258615861,0.442833477064189,0.605933001067573,0.444220616026205,0.0850103808768446,0.160152536690864,0.0557187312334255,0.32520082943494,0.0622966936214956,0.504891027284713,0.120930311754966,0.0730775144257219,0.983906954559597,0.441717635867743,0.709201656600624,0.360716927364987,0.247780428085714,0.359566633516884,0.822222996237366,0.691588022686819,0.879591995995627,0.472932511690219,0.866369802344603,0.312686385809334,0.756954348528361,0.845127990244795
"1536","PstI.TP494387",1,70689700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"683","PstI.TP1205408",1,70741243,0.0562025899182405,0.326069215481709,0.0613865239987223,0.167032102837485,0.226129438673513,0.946328049905587,0.0165281665102188,0.0269467361625823,0.201394310796821,1.43464701651171,0.612817331777384,0.686271754078131,0.107286090231395,0.854391306443707,0.878612565569677,0.471987812430183,0.868187394736048,0.680719038412744,0.59411506005774,0.113154531307834,0.962657577034338,0.939838569544944,0.628934892074563,0.036758093953958,0.243883639951657,0.205934090445039,0.781113079092744,0.139832683940731
"2090","PstI.TP790103",1,70752961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1659","PstI.TP549992",1,70753172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1823","PstI.TP665587",1,70753604,0.45975770805249,0.542182710579581,0.394827382369604,0.587243792251629,0.530159789820914,0.0321814657719158,0.102705557511897,0.171326098909764,0.245861763087569,0.0969505734539135,0.80137510363989,0.596290404157942,0.0323791342714532,0.063239168200919,0.346930348158719,0.286957307954338,0.402877132784168,0.258676042332813,0.295012358899146,0.928578308193766,0.789395129463485,0.674021734612337,0.567725284889435,0.799925288386461,0.157988289223965,0.253343400660664,0.928155763299795,0.864491707639939
"1005","PstI.TP225232",1,70799952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1884","PstI.TP69823",1,70805200,1.30757409920398,0.863500103855762,1.38756751335091,0.469028278438821,1.04742407694714,1.10951450957711,1.34495705615199,1.35360713411031,1.6859131341399,0.0961505754665218,1.11354440087642,0.399304861350216,0.641291650713167,0.853342133858611,0.0492522302161726,0.136930406094027,0.0409668419762571,0.339603159116205,0.0896552906993026,0.0777115355296561,0.0451900626942192,0.0442988922107619,0.020610421135159,0.80140015950112,0.0769937724366719,0.398744897459383,0.228406442342763,0.140170901388595
"129","NsiI.TP44825",1,70914156,1.23522219488368,0.701983136818005,1.546484038704,1.38623621854418,0.180660605153443,1.09118503670773,0.554667197094445,0.505999657780869,0.0931281189583518,0.082454105505988,0.258792614931864,0.464675640902034,0.513472897908695,0.53709427655123,0.058180547676548,0.198617203675833,0.0284129260693851,0.0410926152110118,0.659689231432529,0.0810615611139542,0.278825701106087,0.311889204174456,0.80699692715976,0.827076906110678,0.551070781879058,0.343023883234679,0.30656819869467,0.29033923182803
"405","PstI.TP1046209",1,71112715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"777","PstI.TP1260916",1,71157310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"851","PstI.TP142395",1,71238859,0.110911381565664,0.464365317474491,0.0538949587573413,0.295250035894298,0.0828993125243925,0.0223082824871911,0.935803367027039,0.834821885269687,1.03503596063496,0.0666406538733158,0.305637184457994,0.281146039555599,0.24479279179859,0.441900603231328,0.77461984400734,0.343269077202821,0.883293513606429,0.506698903068706,0.826229481639943,0.949930249458856,0.115930212779245,0.146277697186764,0.0922495039168732,0.857747273257832,0.49472381342801,0.523424395850534,0.569124403591097,0.36149258780689
"626","PstI.TP1177494",1,71370263,0.462502390885861,0.681521744625003,0.205354154410377,0.169922711898213,0.275588263324851,0.251974817494255,0.407618150342721,0.624261891915461,0.358419874982572,0.275632893955492,0.237702786642972,0.00752330916850551,0.0683974205095608,0.610282394131192,0.3447447086731,0.208198815985882,0.623226405353854,0.676203303468489,0.530165834053893,0.559790059903612,0.391184690377952,0.237540741645515,0.438106932108788,0.530111353924068,0.57849180807058,0.982826121985619,0.854284603909967,0.245311329313211
"2349","PstI.TP901545",1,71391273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139","NsiI.TP456517",1,71506832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2167","PstI.TP826904",1,71509086,0.581545806973701,0.744768720105201,0.581441764130955,0.406386309937226,0.0428342629086481,0.334659635828447,0.19797020908156,0.224619863697581,0.259059184920791,0.523425471476239,0.0929133321061651,0.365084013661009,0.0650533249076241,0.134626436054551,0.262092258367545,0.179982914391833,0.262155054675998,0.392295828503391,0.906078315937539,0.462743539519757,0.633913193754036,0.596183752577654,0.550732638374416,0.299622572541872,0.807396138308076,0.431435608138703,0.860888041438442,0.733455152699623
"2048","PstI.TP773311",1,71563448,0.37220354003998,0.110033825913754,0.161175646364378,0.634403066707074,0.264624159531089,0.206015821253631,0.467625520487673,0.244078992353421,0.350077664235676,0.0642990492569222,1.21919202924017,0.0754894741915503,0.349581764589045,0.355240896998132,0.424420604859862,0.776186659389217,0.689960699215072,0.232058207508956,0.543720666347062,0.622277615317889,0.340701840376671,0.57006057646174,0.446603719531109,0.862384517053286,0.0603681644266347,0.840447376414455,0.447113965751857,0.441325582398036
"1274","PstI.TP352846",1,71717994,0.0732524412936438,0.101202665184854,0.448088247887795,0.432628157011117,0.31449672092626,0.556889818693094,0.0964930991750557,0.0779533190408986,0.0893219027805367,0.355709173048615,0.00547578108564763,0.841861921838188,0.27197652993628,0.663240720622088,0.844787654759135,0.792131592972961,0.356378710530616,0.369293652518888,0.484733772518401,0.27740237903103,0.800768352403845,0.835692839420272,0.81410064198476,0.440849981548718,0.987470701612357,0.143925609787961,0.534593249007864,0.217149722836487
"1708","PstI.TP586874",1,71729101,0.17935814727102,0.0285645728600085,0.197513021440275,0.0690387765025976,0.00780304822145807,0.0262767399172684,0.247921628659707,0.606883682000796,0.481978755495257,0.0312790871477881,0.865096875368159,0.2297092401864,0.638575598208661,0.678815924264343,0.661670622330696,0.936343989701397,0.634580874074029,0.853023947353252,0.982193264942492,0.941289599448303,0.565038930662147,0.247238624072358,0.329625836182384,0.930509717365407,0.136427878146483,0.589238017717013,0.229839359006113,0.209500023363838
"1430","PstI.TP436494",1,71906250,0.108410796306398,0.50597648060741,0.219548631548571,0.456775954933122,0.289091284928304,0.485831385086927,0.0471447910949928,0.0235567584440853,0.120920622224276,0.388910453776959,0.155076557214502,0.109630737555078,0.237882951632725,0.0347604434244599,0.779092823081188,0.311905849338921,0.603186160396725,0.34932047744024,0.513935615425796,0.326714654576511,0.897129647159236,0.947203385317588,0.756971237101708,0.408403585488088,0.699718639077496,0.776907407774872,0.578251873280716,0.9230804573777
"774","PstI.TP1259220",1,71924579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1714","PstI.TP590182",1,71928782,1.48777655795749,0.712736985318529,1.20141969997702,0.742308575374756,1.07824093565757,0.282018785756416,1.59314133177176,1.3418448665855,1.2216410586194,2.02589447298865,1.0359852460732,0.381233336723395,0.559340831517339,0.168250137465159,0.0325254595985617,0.193759504276795,0.0628898125145145,0.181005355445099,0.0835139575254373,0.522373592821357,0.0255187071623752,0.0455150614505042,0.0600287004337151,0.00942118489301776,0.0920480841955415,0.415687211033201,0.275841222236532,0.678812549227761
"1105","PstI.TP283526",1,71936668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"698","PstI.TP1212724",1,72123046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1670","PstI.TP55623",1,72147488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"608","PstI.TP1168372",1,72238288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"953","PstI.TP197060",1,72303333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"546","PstI.TP1136034",1,72327412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"571","PstI.TP1150061",1,72347889,0.0191937385439094,0.153472956468061,0.0154638378830616,0.0105205565345333,0.410388021736316,0.0311575007384645,0.0407991454224842,0.125972700668645,0.019869217720427,0.491664193685066,0.146965424027156,0.610040908002676,0.395355593898009,0.193675120631392,0.956767162743293,0.702307075059269,0.965019662126585,0.976066581011401,0.38869770664979,0.930770262177062,0.910334190976826,0.748216531200932,0.955280213241924,0.32235603576606,0.712909785552187,0.245447770733709,0.402387430530226,0.640213576094998
"2366","PstI.TP91130",1,72585815,0.245822574915649,0.392389576546917,0.335402247325855,0.0206591514568616,1.1547474466001,0.637134679819609,0.48194938694494,0.403822961976945,0.488310280836912,0.107676056268863,0.262488589503717,0.395963603846359,0.531477268916349,0.390390323907006,0.567776515381173,0.405144943950871,0.461952958344741,0.953544243200628,0.0700249090461017,0.230603195023186,0.329648127417216,0.394618133445503,0.324855122354704,0.780412009040642,0.546400905633214,0.401824484435593,0.294118763222748,0.407014307629175
"689","PstI.TP1207347",1,72663921,0.265479895571786,0.0408435448157605,0.0250905123704509,0.450856377274239,0.0088377872378238,0.497615306010021,0.167377510262313,0.191490117712327,0.0464533268323966,0.477980731002942,0.00111192743881791,0.158092694615865,0.503310925608401,0.0541865147165342,0.542650371203605,0.910241129191646,0.943864142761541,0.354114428619449,0.979855901760351,0.317968936268286,0.680177857385764,0.643442706241136,0.898559154581724,0.332674313228621,0.997442967246829,0.694875989346186,0.31382611057558,0.882700729047261
"2171","PstI.TP82716",1,72737215,0.356672087549893,0.309874825670767,0.246097404952664,0.110560425301209,0.416874156230696,0.60856619086065,0.338961324201329,0.377315097195353,0.082509097933367,0.293910062477926,0.717308198156591,0.708886529237944,0.385016626526409,0.00433428511386664,0.43987361503856,0.489920005991321,0.567417328966367,0.775246072460054,0.382935688979875,0.246282645003091,0.458182688044304,0.419454543308276,0.826972184339902,0.508264687585681,0.191730763565105,0.195485014465004,0.412081742661259,0.990069575250602
"591","PstI.TP1158409",1,72860093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2321","PstI.TP889862",1,72868614,1.18256308899355,1.19722176650623,1.08813137719264,0.47057937116182,0.311074659948016,0.973399620297534,0.84440213528904,0.804885624344206,1.0025453749338,1.85203352765629,0.0117354923694701,0.437498652567349,0.925491714682174,0.471502799813293,0.0656805696842838,0.06350065916633,0.0816335386699371,0.338392422003422,0.488568361904334,0.106316428702497,0.143086237763287,0.156716374350705,0.0994156199438716,0.0140593898105497,0.973339857218255,0.365175260237931,0.118715734899915,0.337673671717568
"1244","PstI.TP339412",1,72911521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2228","PstI.TP848433",1,72949385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2396","PstI.TP927424",1,73127829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"697","PstI.TP1212476",1,73145262,0.237182177539255,0.332880999732574,0.290355504517944,0.0369778735733444,0.280415162815116,0.108780328894843,0.110887683251962,0.134951726017186,0.0659153076251904,0.178128080419876,0.982354048904421,0.515106191183717,0.0186519267974668,1.01271955244803,0.57918568906276,0.464642573676236,0.512441738005787,0.91837938486638,0.524306011477938,0.778430190351583,0.774662114138988,0.732905994742941,0.859181055269575,0.663547350768926,0.104146804958794,0.30541742328267,0.957961539382573,0.0971136880675268
"410","PstI.TP1047587",1,73170480,0.268978881077541,0.0628982008045184,0.185226095011168,0.146299323458348,0.818063764533623,0.418727790541263,0.390294997602794,0.323311437596815,0.199624398117124,0.226324474417819,0.205947059294504,0.341886524344296,0.840773396339231,0.199997841695568,0.538295958198162,0.865170692153202,0.652790619413669,0.714004052198723,0.15203242943687,0.381304744772666,0.407103655824433,0.47499447974481,0.631503267319478,0.593848310966931,0.622376148495976,0.455106958308658,0.144286800646591,0.630960480143835
"2204","PstI.TP837664",1,73498170,0.613983063520878,0.389374603269761,0.919480053209899,0.233355289462725,0.0384910521633201,0.679220002755903,0.385556463932307,0.450896809586379,0.14032270677274,0.238761409715821,0.0942547110025199,0.117137771160065,0.471298777594139,0.237164607942522,0.243229886124754,0.407967339886689,0.120370467369211,0.584311872239775,0.915185114788131,0.209305189934345,0.411569834391644,0.354081462511774,0.723897860776993,0.577083411193829,0.80490623025886,0.763593510520158,0.337832340822218,0.579209120778465
"1039","PstI.TP249057",1,73523293,0.0932979830518597,0.817923542856321,0.298808021885168,0.024364244160657,0.365244922710634,0.50441201420476,0.068231719550579,0.109679155626018,0.116422448770614,0.181098405983632,0.029363924757631,0.17067887947705,0.487365453312038,0.0876539786876652,0.806681350971418,0.152081524428988,0.502564697114547,0.945443881964166,0.431275787930252,0.313031459272454,0.854610610322852,0.776820797737751,0.76485225461575,0.659024551170666,0.934622162710236,0.675026963100867,0.325562628870732,0.817233237320145
"2119","PstI.TP80388",1,73626823,0.58725370395968,1.17496285728248,0.35647911652805,0.525084801684993,0.254716720349169,0.070052551061862,0.28406550219967,0.148581025315976,0.397967876040804,0.010731251772966,0.0716083505150388,0.442263705581331,0.0179078146055657,0.537731341973081,0.258670138752959,0.0668401079637057,0.440069108477692,0.298479974077501,0.556266978282562,0.851035053928937,0.519917574369443,0.710262645583622,0.399974334028302,0.975593163291127,0.847991793740537,0.36119047954198,0.959604300032623,0.28991364620164
"1638","PstI.TP544748",1,73791429,0.291770004766397,0.115717911967158,0.023976707945782,0.0578360686165381,0.901757930765246,1.29527949798522,0.290865717914606,0.380509748267286,0.680905252511339,0.166638152856908,0.124042808798374,0.444239394175455,0.179258166812321,0.113431894780718,0.510775426649695,0.766094047710643,0.946287911258351,0.87531411415992,0.125383985174742,0.0506664530302249,0.511840069941787,0.416380374756883,0.208494569389929,0.681336801079642,0.751548809523689,0.359551086807864,0.661822965384677,0.770137206312484
"940","PstI.TP189129",1,73890221,0.854773765988968,0.886299597205896,0.287061349980315,0.639133383329274,1.03737711902009,0.920305979293712,1.13542272052965,1.61060824670272,1.16833641306443,0.406741331843518,0.529257972663866,1.01615299462536,0.896590281177681,0.220999003316262,0.139709595103007,0.12992729678699,0.516343423614806,0.229544354837642,0.0917535509752591,0.120141768551323,0.0732111585416964,0.0245127340452101,0.0678677711818732,0.391975270199512,0.295625591703452,0.0963489542705789,0.126884834871332,0.601175117148
"935","PstI.TP187405",1,73910743,0.215307975224523,0.0671215307423813,0.254935325912892,0.0616036389863145,0.0749823486848913,0.490690855028736,0.365065430103933,0.299034820943266,0.348198145525169,0.625686841631561,0.777100305204309,0.0180429034466204,0.056938701490499,0.0171075447963896,0.609104803981496,0.856798049704579,0.55598704735634,0.867753473988688,0.841429339714048,0.323079308722738,0.431454069758923,0.502302314219989,0.448540697924104,0.23676263153958,0.167070470167032,0.959305858125041,0.87712461419071,0.961374182811432
"1561","PstI.TP513006",1,73971974,0.0919815278645235,0.089252923911299,0.0730339130560639,0.0198705394768868,0.244441001383253,0.568019513845415,0.378838130868131,0.455380614282283,0.771577539232725,0.0706857652925289,1.12744542437327,1.54853245817915,0.0479248529001434,1.10178574960245,0.80913031372321,0.814229955627706,0.845212841858709,0.955277305892363,0.569585596697087,0.270383687179815,0.417986128341182,0.350444610804147,0.169208611125841,0.849795123735797,0.0745683572484665,0.0282792275065209,0.895519706240191,0.0791068789537997
"1613","PstI.TP535893",1,73975816,0.170387330471774,0.124714936033203,0.0910446473166978,0.412071956857767,0.261763884423314,0.746021728658371,0.413016524273826,0.242830968272552,0.615917227573699,0.238814411541878,0.362326947972537,0.436945770553038,0.379974145430308,0.0330887801117691,0.675480271906993,0.750386589501087,0.810877691899118,0.387193486761515,0.547313443317088,0.179464383481367,0.386352276631811,0.571701105126052,0.24214905159801,0.577012987530795,0.434183236880381,0.365640445523213,0.416894201421753,0.926640376704561
"1227","PstI.TP334182",1,74360210,0.417560863190922,0.385213785540227,0.631107372483753,0.105940083146881,0.0516330110059215,0.121162312539051,0.0172886831046119,0.00746238998817264,0.013015233193074,0.1157065348347,0.237364552800857,0.465151178783714,0.0356071959763294,0.698687281540933,0.382330669060328,0.411894710142055,0.233825906939205,0.783537735037679,0.887905996448658,0.756550090331661,0.960973290354164,0.982963994244398,0.970475926503433,0.766114117198019,0.578942520037133,0.342648489154738,0.921282462492522,0.200130241047107
"380","PstI.TP1032632",1,74402757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"377","PstI.TP1031498",1,74431906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"680","PstI.TP1203869",1,74588086,0.420410382216608,0.131791097322153,0.340712539466323,0.0635936493354166,0.508879529833131,0.171316687483149,0.236487790134365,0.301365963175869,0.0906467381939685,0.313415144819096,0.449172709137015,0.399259884553786,0.236888968726761,0.139218352928584,0.379830309846439,0.738259259392429,0.456338867773224,0.863786377538042,0.309827862024015,0.674036341233169,0.580112481723449,0.499613352680962,0.811620974398292,0.485942468151004,0.355489920118227,0.398786194776117,0.579576851499463,0.725740980400834
"2464","PstI.TP95450",1,74768149,0.92743349263928,1.2699316797884,1.35572171832431,1.52248514573931,0.0236534279600703,0.456679570759415,0.899388074494284,0.619601974685863,0.871271112843893,0.00667435251092291,0.0242837920767996,0.0561378113727242,0.831635917568167,0.759747055385393,0.118186128757442,0.0537116285152779,0.0440837247091086,0.0300272012173947,0.946992570981751,0.349398011701853,0.126070050124408,0.240103242633283,0.134502044892961,0.984749224543244,0.945619039557281,0.878743627536472,0.147354730483563,0.173881326480811
"146","NsiI.TP465791",1,74820948,0.610951504473457,0.644707078642984,0.786167151314527,0.595008077836917,0.0110777528287827,0.702338124939728,0.847903161759362,0.611693298852185,0.612283339283792,0.142488065811078,0.417852306295342,0.0105895977989527,0.74591186201278,1.25763191724728,0.244933673194835,0.226617227184984,0.163618666449775,0.254092544413316,0.974815098505254,0.198454922221444,0.141937397598764,0.244515672621194,0.244183694719916,0.72029754437232,0.38207418351401,0.975911424734995,0.179509789639732,0.0552545546362331
"829","PstI.TP13346",1,74849030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1156","PstI.TP304860",1,74969305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"923","PstI.TP179797",1,74986512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1375","PstI.TP405184",1,75082559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1915","PstI.TP710507",1,75154807,0,0,0,0,0,0,0,0,0.0033944063776774,0,0,0,0,0,1,1,1,1,1,1,1,1,0.992214555274339,1,1,1,1,1
"2509","PstI.TP978043",1,75183592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1028","PstI.TP241635",1,75313297,0.130172217393601,0.0010250557840109,0.0793412272877791,0.274052099225458,0.22366447353175,0.306071307238422,0.0351547022650992,0.00944783639872594,0.078532025398128,0.382717771119486,0.0792818982144402,1.26207296107101,0.0359989024071216,1.14258209995187,0.741016336557712,0.997642505098572,0.833026414517762,0.532044429845612,0.597496721281463,0.494229532291249,0.922242851779628,0.978480474122869,0.83458000307361,0.414268802435455,0.833140222229524,0.0546924072437454,0.920451898009234,0.0720141601270877
"1736","PstI.TP606465",1,75416261,0.536552438084107,0.737270550978767,0.631989972581467,0.310332563297275,0.289398050162345,0.0880927930579855,0.454406451706762,0.422300441181115,0.167848120521057,0.745504882945024,1.6884019551634,0.19992844323317,0.4380733928454,0.301525500987794,0.290701693586863,0.183117330706795,0.233351194007987,0.489403912208092,0.513572723613749,0.816407915812707,0.351231572669833,0.378180871933047,0.679441202142089,0.179678087814023,0.0204926463271335,0.631061313075665,0.364692311170894,0.499429853728042
"1069","PstI.TP263305",1,75579096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
